STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2014,,9.802549279,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2015,,11.68071963,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2016,,11.14405697,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2017,,11.95858181,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2018,,11.29593795,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2019,,10.92232057,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2020,,10.7225406,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2021,,11.88093781,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2022,,9.300155185,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2023,,9.673289566,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ITA,Italy,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2002,,9.998348951,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ITA,Italy,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2006,,10.99933267,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ITA,Italy,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2010,,11.99966792,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ITA,Italy,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2014,,11.99990864,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ITA,Italy,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2018,,12.99899557,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ITA,Italy,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2022,,16.35190781,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ITA,Italy,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2023,,18.71409296,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ESP,Spain,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2002,,17.99912226,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ESP,Spain,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2006,,18.99868879,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ESP,Spain,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2010,,20.0,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ESP,Spain,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2014,,21.9983545,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ESP,Spain,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2018,,22.9994899,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ESP,Spain,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2022,,24.0052664,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,ESP,Spain,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2023,,23.15320821,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,1995,,14.76455263,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,1996,,14.80978398,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,1997,,14.76022983,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,1998,,14.95029587,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,1999,,15.04941314,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2000,,15.0980142,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2001,,14.89249726,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2002,,15.05160858,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2003,,15.13738434,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2004,,15.366913,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2005,,15.46727481,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2006,,15.96527527,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2007,,16.4200599,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2008,,16.41630924,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2009,,16.86631112,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2010,,17.10968395,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2011,,17.00520703,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2012,,16.91086165,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2013,,16.85753562,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2014,,16.65215798,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2015,,16.81520583,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2016,,17.01213139,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2017,,17.1804211,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2018,,16.80905199,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2019,,17.53752523,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2020,,18.32328835,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2021,,17.6399756,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2022,,17.32160181,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,OECD,OECD,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,F,Female,2023,,17.93969238,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,FRA,France,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2002,,20.99994201,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,FRA,France,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2006,,19.9999825,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,FRA,France,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2010,,21.99993807,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,FRA,France,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2014,,20.99989468,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,FRA,France,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2018,,20.99997434,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,1992,,16.76579925,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,1993,,17.22093612,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,1994,,15.53811548,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,1995,,16.69946088,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,1996,,16.61994568,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,1997,,15.75038798,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,1998,,17.01520825,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,1999,,17.27096219,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2000,,16.09283642,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2001,,15.92793087,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2002,,16.00323834,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2003,,15.94370131,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2004,,17.01584511,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2005,,16.28174092,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2006,,17.97556597,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2007,,16.6083978,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2008,,17.2444952,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2009,,16.91118202,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2010,,17.18570787,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2011,,18.78831367,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2012,,18.36245471,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2013,,18.91700617,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2014,,18.71191322,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@PAY_INCIDENCE(1.0),Incidence of low and high pay,I,DEU,Germany,HP_I,High pay Incidence,PT_EMP_FT,Percentage of full-time employment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,2015,,20.05771507,,,,A,Normal value,0,Units,1,One
