indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1975,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1974,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1973,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1972,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1971,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1970,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1969,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1968,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1967,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1966,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1965,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1964,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1963,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1962,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1961,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1960,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2025,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2024,93.7689666748047,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2023,93.7303466796875,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2022,95.0271606445312,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2021,95.3768997192383,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2020,91.59912109375,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2019,91.5387725830078,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2018,92.5194931030273,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2017,92.070182800293,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2016,89.810791015625,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2015,88.5305328369141,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2014,87.9358520507812,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2013,85.1826324462891,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2012,82.89208984375,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2011,80.7240905761719,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2010,76.3829116821289,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2009,71.4311676025391,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2008,69.4019393920898,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2007,69.2297668457031,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2006,68.9646224975586,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2005,68.1358337402344,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2004,67.4735717773438,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2003,65.5322113037109,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2002,63.7400817871094,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2001,61.0042190551758,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2000,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1999,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1998,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1997,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1996,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1995,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1994,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1993,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1992,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1991,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1990,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1989,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1988,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1987,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1986,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1985,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1984,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1983,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1982,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1981,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1980,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1979,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1978,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1977,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1976,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1975,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1974,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1973,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1972,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1971,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1970,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1969,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1968,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1967,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1966,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1965,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1964,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1963,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1962,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1961,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1960,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2025,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2024,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2023,80.4146499633789,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2022,79.7695083618164,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2021,76.7543563842773,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2020,69.4076614379883,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2019,65.5119934082031,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2018,61.1377716064453,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2017,59.6282081604004,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2016,58.083869934082,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2015,56.4461288452148,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2014,56.5240287780762,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2013,56.7794799804688,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2012,59.1535682678223,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2011,59.3426704406738,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2010,59.8467292785645,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2009,59.101131439209,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2008,57.4309883117676,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2007,58.8450889587402,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2006,59.1907196044922,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2005,59.2745018005371,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2004,59.4526710510254,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2003,61.4559707641602,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2002,61.1282196044922,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2001,57.4873008728027,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2000,57.365119934082,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1999,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1998,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1997,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1996,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1995,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1994,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1993,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1992,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1991,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1990,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1989,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1988,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1987,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1986,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1985,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1984,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1983,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1982,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1981,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1980,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1979,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1978,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1977,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1976,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1975,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1974,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1973,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1972,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1971,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1970,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1969,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1968,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1967,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1966,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1965,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1964,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1963,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1962,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1961,,,,0
"{'id': 'SE.TER.ENRR', 'value': 'School enrollment, tertiary (% gross)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1960,,,,0
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2025,,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2024,,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2023,,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2022,,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2021,,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2020,,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2019,,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2018,,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2017,,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2016,31.62493,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2015,32.96949,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2014,33.43725,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2013,33.75392,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2012,34.06808,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2011,36.36891,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2010,37.30938,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2009,38.9199,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2008,36.00706,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2007,35.15927,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2006,33.76937,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2005,33.63592,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2004,34.27348,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2003,34.20437,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2002,,,,1
"{'id': 'SE.XPD.TERT.PC.ZS', 'value': 'Government expenditure per student, tertiary (% of GDP per capita)'}","{'id': 'FR', 'value': 'France'}",FRA,2001,,,,1
