indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'DE', 'value': 'Germany'}",DEU,1963,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'DE', 'value': 'Germany'}",DEU,1962,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'DE', 'value': 'Germany'}",DEU,1961,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'DE', 'value': 'Germany'}",DEU,1960,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2025,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2024,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2023,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2022,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2021,5.49675559997558,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2020,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2019,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2018,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2017,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2016,4.83731174468994,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2015,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2014,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2013,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2012,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2011,5.02793025970459,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2010,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2009,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2008,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2007,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2006,4.51399946212768,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2005,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2004,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2003,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2002,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2001,6.10543346405029,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,2000,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1999,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1998,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1997,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1996,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1995,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1994,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1993,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1992,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1991,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1990,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1989,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1988,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1987,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1986,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1985,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1984,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1983,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1982,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1981,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1980,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1979,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1978,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1977,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1976,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1975,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1974,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1973,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1972,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1971,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1970,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1969,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1968,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1967,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1966,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1965,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1964,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1963,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1962,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1961,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'IT', 'value': 'Italy'}",ITA,1960,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2025,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2024,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2023,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2022,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2021,7.30008029937744,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2020,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2019,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2018,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2017,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2016,5.99758911132812,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2015,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2014,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2013,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2012,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2011,8.62266731262207,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2010,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2009,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2008,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2007,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2006,8.948091506958,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2005,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2004,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2003,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2002,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2001,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,2000,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1999,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1998,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1997,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1996,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1995,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1994,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1993,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1992,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1991,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1990,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1989,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1988,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1987,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1986,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1985,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1984,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1983,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1982,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1981,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1980,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1979,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1978,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1977,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1976,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1975,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1974,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1973,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1972,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1971,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1970,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1969,,,,1
