Denominazione,grado,anno,Pct_dispersione_clean,Pct_eccellenze_clean
EMILIA-ROMAGNA,8,2022-23,11.4973925999503,23.9483486466352
EMILIA-ROMAGNA,13,2023-24,2.37495501979129,20.8768142017512
EMILIA-ROMAGNA,8,2022-23,7.86044125192406,26.054386865059
TOSCANA,13,2023-24,6.1212257436128,16.3707200119877
TOSCANA,8,2022-23,13.4335839598997,21.7042606516291
TOSCANA,13,2023-24,3.38255619407871,16.1417036444315
TOSCANA,8,2022-23,9.42436058423105,22.7876544841716
UMBRIA,13,2023-24,6.71045117075957,15.3055396916048
UMBRIA,8,2022-23,10.2448110697179,24.8802554550293
UMBRIA,13,2023-24,3.88203430634968,15.8290701173638
UMBRIA,8,2022-23,6.97478991596639,27.9551820728291
MARCHE,13,2023-24,5.78286082474227,16.5270618556701
MARCHE,8,2022-23,10.6069534472599,23.9540365350619
MARCHE,13,2023-24,3.95275590551181,16.9133858267717
MARCHE,8,2022-23,7.16957605985037,27.4158354114713
LAZIO,13,2023-24,8.99576161231727,13.792059510423
LAZIO,8,2022-23,14.3321215871297,20.1136978884678
LAZIO,13,2023-24,5.89198036006547,12.4740124740125
LAZIO,8,2022-23,11.0484553107504,18.8947516816369
ABRUZZO,13,2023-24,8.14693207469731,13.7081879745537
ABRUZZO,8,2022-23,13.833550549246,20.4617389685347
ABRUZZO,13,2023-24,4.90521790111393,13.1913230408442
ABRUZZO,8,2022-23,10.9052711993888,21.0847975553858
MOLISE,13,2023-24,8.99653979238754,10.9861591695502
MOLISE,8,2022-23,16.3533834586466,19.4548872180451
MOLISE,13,2023-24,4.24187725631769,11.3718411552347
MOLISE,8,2022-23,11.7705242334322,21.2660731948566
CAMPANIA,13,2023-24,18.7691185137373,6.65113799006539
CAMPANIA,8,2022-23,22.8930551142181,12.8164389365533
CAMPANIA,13,2023-24,12.0912620736129,7.15271315341912
CAMPANIA,8,2022-23,19.9344142831117,11.7872107852068
VALLE D'AOSTA,13,2020-21,7.47663551401869,934579439252336.0
VALLE D'AOSTA,13,2020-21,9.58904109589041,0.0
VALLE D'AOSTA,13,2020-21,2.94117647058824,2.94117647058824
VALLE D'AOSTA,13,2020-21,6.86274509803922,980392156862745.0
VALLE D'AOSTA,13,2020-21,999.0,999.0
VALLE D'AOSTA,13,2020-21,0.0,0.0
VALLE D'AOSTA,13,2022-23,2.59403372243839,23.9948119325551
VALLE D'AOSTA,8,2021-22,7.31292517006803,25.6802721088435
VALLE D'AOSTA,13,2020-21,1.75438596491228,0.0
VALLE D'AOSTA,13,2020-21,1.75438596491228,0.0
VALLE D'AOSTA,13,2020-21,2.04081632653061,0.0
VALLE D'AOSTA,13,2020-21,0.0,0.0
VALLE D'AOSTA,13,2020-21,0.0,0.0
PUGLIA,13,2023-24,7.23494323648259,11.1346289526009
PUGLIA,8,2022-23,19.1001792917974,16.3099506947557
VALLE D'AOSTA,13,2022-23,7.14285714285714,10.7142857142857
VALLE D'AOSTA,8,2021-22,14.2857142857143,23.8095238095238
PUGLIA,13,2023-24,4.42880279058179,10.2342095427931
PUGLIA,8,2022-23,15.8253986463233,16.1523459905931
VALLE D'AOSTA,13,2020-21,0.0,9.84848484848485
VALLE D'AOSTA,13,2020-21,0.0,10.2272727272727
VALLE D'AOSTA,13,2020-21,0.0,9.09090909090909
VALLE D'AOSTA,13,2020-21,0.0,9.75609756097561
VALLE D'AOSTA,13,2020-21,0.0,0.0
VALLE D'AOSTA,13,2020-21,0.0,50.0
VALLE D'AOSTA,13,2022-23,4.0,8.0
VALLE D'AOSTA,8,2021-22,15.3846153846154,11.5384615384615
VALLE D'AOSTA,13,2020-21,8.0,22.4
VALLE D'AOSTA,13,2020-21,0.0,25.0
VALLE D'AOSTA,13,2020-21,917431192660551.0,22.0183486238532
VALLE D'AOSTA,13,2020-21,833333333333333.0,22.5
VALLE D'AOSTA,13,2020-21,0.0,25.0
VALLE D'AOSTA,13,2020-21,0.0,0.0
BASILICATA,13,2023-24,8.79965826569842,12.0034173430158
BASILICATA,8,2022-23,20.8863536638877,15.8841597191751
PIEMONTE,13,2022-23,3.98874481919465,18.1603863264763
PIEMONTE,8,2021-22,10.9866539561487,24.8842434972082
BASILICATA,13,2023-24,4.58185053380783,11.1654804270463
BASILICATA,8,2022-23,14.5814167433303,17.1113155473781
VALLE D'AOSTA,13,2020-21,1.81818181818182,10.9090909090909
VALLE D'AOSTA,13,2020-21,0.0,7.89473684210526
VALLE D'AOSTA,13,2020-21,5.88235294117647,17.6470588235294
VALLE D'AOSTA,13,2020-21,2.08333333333333,10.4166666666667
VALLE D'AOSTA,13,2020-21,0.0,0.0
VALLE D'AOSTA,13,2020-21,0.0,0.0
PIEMONTE,13,2022-23,6.53526970954357,6.22406639004149
PIEMONTE,8,2021-22,29.3670886075949,6.91983122362869
VALLE D'AOSTA,13,2020-21,0.0,66.6666666666667
VALLE D'AOSTA,13,2020-21,0.0,65.5172413793103
VALLE D'AOSTA,13,2020-21,0.0,69.2307692307692
VALLE D'AOSTA,13,2020-21,0.0,68.4210526315789
VALLE D'AOSTA,13,2020-21,0.0,50.0
VALLE D'AOSTA,13,2020-21,0.0,50.0
CALABRIA,13,2023-24,12.5357607282185,6.30689206762029
CALABRIA,8,2022-23,27.494883832912,10.1841820151679
PIEMONTE,13,2022-23,4.44548432381844,9.7332709405709
PIEMONTE,8,2021-22,14.3526960145871,11.6176087522792
CALABRIA,13,2023-24,5.97092419522326,6.59397715472482
CALABRIA,8,2022-23,22.3291265775334,9.8213170061227
VALLE D'AOSTA,13,2020-21,0.0,11.6666666666667
VALLE D'AOSTA,13,2020-21,0.0,13.0434782608696
VALLE D'AOSTA,13,2020-21,0.0,7.14285714285714
VALLE D'AOSTA,13,2020-21,0.0,10.3448275862069
VALLE D'AOSTA,13,2020-21,0.0,50.0
LIGURIA,13,2022-23,5.53488896404013,14.7559463420133
LIGURIA,8,2021-22,11.8361153262519,21.8946455668762
VALLE D'AOSTA,13,2020-21,0.0,45.3488372093023
VALLE D'AOSTA,13,2020-21,0.0,42.2535211267606
VALLE D'AOSTA,13,2020-21,0.0,60.0
VALLE D'AOSTA,13,2020-21,0.0,46.3414634146341
VALLE D'AOSTA,13,2020-21,0.0,0.0
VALLE D'AOSTA,13,2020-21,0.0,50.0
SICILIA,13,2023-24,10.8253857292655,8.04913366954611
SICILIA,8,2022-23,27.6707060770022,10.6872959799669
LIGURIA,13,2022-23,6.62983425414365,4.97237569060773
LIGURIA,8,2021-22,32.5056433408578,5.64334085778781
SICILIA,13,2023-24,7.03784166119335,7.4117112110342
SICILIA,8,2022-23,24.1822590237431,9.63905027677387
VALLE D'AOSTA,13,2020-21,0.0,62.4
VALLE D'AOSTA,13,2020-21,0.0,61.8181818181818
VALLE D'AOSTA,13,2020-21,0.0,62.8571428571429
VALLE D'AOSTA,13,2020-21,0.0,64.4067796610169
VALLE D'AOSTA,13,2020-21,0.0,0.0
VALLE D'AOSTA,13,2020-21,0.0,33.3333333333333
LIGURIA,13,2022-23,7.52864157119476,5.72831423895254
LIGURIA,8,2021-22,24.0331491712707,7.91896869244936
PIEMONTE,13,2020-21,18.1596587446679,1.03595368677636
PIEMONTE,13,2020-21,17.7766649974962,801201802704056.0
PIEMONTE,13,2020-21,18.798751950078,1.40405616224649
PIEMONTE,13,2020-21,18.3842010771993,1.11310592459605
PIEMONTE,13,2020-21,17.0506912442396,0.0
PIEMONTE,13,2020-21,15.0627615062762,1.25523012552301
SARDEGNA,13,2023-24,13.2843526608419,9.78951548848292
SARDEGNA,8,2022-23,24.3280815569972,12.1717639789929
LOMBARDIA,13,2022-23,2.69017912696074,23.1489668271277
LOMBARDIA,8,2021-22,7.31334059271903,29.6374231142765
SARDEGNA,13,2023-24,9.40392447241762,7.44168826360607
SARDEGNA,8,2022-23,17.9643681953151,11.6463213460904
PIEMONTE,13,2020-21,23.4657039711191,72202166064982.0
PIEMONTE,13,2020-21,11.2676056338028,938967136150235.0
PIEMONTE,13,2020-21,26.3687150837989,670391061452514.0
PIEMONTE,13,2020-21,23.2638888888889,925925925925926.0
PIEMONTE,13,2020-21,20.952380952381,0.0
PIEMONTE,13,2020-21,23.1404958677686,0.0
LOMBARDIA,13,2022-23,4.74766355140187,8.03738317757009
LOMBARDIA,8,2021-22,23.8647830474268,5.1715438950555
PIEMONTE,13,2020-21,4.27677329624478,5.63282336578581
PIEMONTE,13,2020-21,3.52941176470588,5.21008403361345
PIEMONTE,13,2020-21,5.50964187327824,6.33608815426997
PIEMONTE,13,2020-21,4.26854537919602,6.00911728139246
PIEMONTE,13,2020-21,4.94505494505495,4.94505494505495
PIEMONTE,13,2020-21,3.84615384615385,3.07692307692308
PROV. AUT. BOLZANO (L. IT.),13,2023-24,5.16666666666667,17.1666666666667
PROV. AUT. BOLZANO (L. IT.),8,2022-23,11.0438729198185,14.8260211800303
LOMBARDIA,13,2022-23,3.59203424530058,10.8691606179043
LOMBARDIA,8,2021-22,12.1036926519955,11.3110779559866
PROV. AUT. BOLZANO (L. IT.),13,2023-24,2.88,15.68
PROV. AUT. BOLZANO (L. IT.),8,2022-23,7.86163522012579,17.6100628930818
PIEMONTE,13,2020-21,4.64424616792496,7.36673530084649
PIEMONTE,13,2020-21,3.59147025813693,6.84624017957351
PIEMONTE,13,2020-21,4.91803278688525,7.50647109577222
PIEMONTE,13,2020-21,4.58786936236392,7.54276827371695
PIEMONTE,13,2020-21,4.54545454545455,5.55555555555556
PIEMONTE,13,2020-21,3.46020761245675,6.9204152249135
VENETO,13,2022-23,2.35046000550173,22.3370113396705
VENETO,8,2021-22,7.42584404556235,28.8717753506486
PIEMONTE,13,2020-21,7.51633986928105,4.90196078431373
PIEMONTE,13,2020-21,5.81005586592179,4.6927374301676
PIEMONTE,13,2020-21,12.1580547112462,5.47112462006079
PIEMONTE,13,2020-21,7.67857142857143,5.0
PIEMONTE,13,2020-21,5.55555555555556,2.77777777777778
PIEMONTE,13,2020-21,6.45161290322581,4.83870967741935
PROV. AUT. TRENTO,13,2023-24,1.15183246073298,22.4607329842932
PROV. AUT. TRENTO,8,2022-23,8.23790173623938,26.0066494274104
VENETO,13,2022-23,3.6617262423714,10.3748910200523
VENETO,8,2021-22,19.8714202220923,8.708357685564
PROV. AUT. TRENTO,13,2023-24,1.27418593676262,21.5667767815007
PROV. AUT. TRENTO,8,2022-23,4.16666666666667,29.3981481481481
PIEMONTE,13,2020-21,313725490196078.0,40.7058823529412
PIEMONTE,13,2020-21,0.0,38.6740331491713
PIEMONTE,13,2020-21,1.08108108108108,45.6756756756757
PIEMONTE,13,2020-21,242522231204527.0,40.501212611156
PIEMONTE,13,2020-21,0.0,45.4545454545455
PIEMONTE,13,2020-21,3.84615384615385,50.0
VENETO,13,2022-23,2.01342281879195,12.5148045795499
VENETO,8,2021-22,11.6831683168317,12.2412241224122
PIEMONTE,13,2020-21,4.69157254561251,6.42919200695048
PIEMONTE,13,2020-21,4.25417339795369,6.03123317178244
PIEMONTE,13,2020-21,6.59090909090909,8.18181818181818
PIEMONTE,13,2020-21,4.69194312796209,6.63507109004739
PIEMONTE,13,2020-21,7.01754385964912,0.0
PIEMONTE,13,2020-21,4.0650406504065,6.50406504065041
FRIULI-VENEZIA GIULIA,13,2022-23,2.26117206315226,24.4046026224244
FRIULI-VENEZIA GIULIA,8,2021-22,6.62954123574649,29.8196764783877
PIEMONTE,13,2020-21,945378151260504.0,13.9705882352941
PIEMONTE,13,2020-21,447284345047923.0,13.4185303514377
PIEMONTE,13,2020-21,3.26409495548961,16.6172106824926
PIEMONTE,13,2020-21,1.02739726027397,14.7260273972603
PIEMONTE,13,2020-21,0.0,3.50877192982456
PIEMONTE,13,2020-21,0.0,7.05882352941176
FRIULI-VENEZIA GIULIA,13,2022-23,5.12820512820513,10.2564102564103
FRIULI-VENEZIA GIULIA,8,2021-22,18.9873417721519,8.10126582278481
PIEMONTE,13,2020-21,606855830736428.0,39.7736591766443
PIEMONTE,13,2020-21,217233888486604.0,41.4554670528602
PIEMONTE,13,2020-21,929814037192562.0,38.3623275344931
PIEMONTE,13,2020-21,640227636492975.0,40.2098523919616
PIEMONTE,13,2020-21,72992700729927.0,32.1167883211679
PIEMONTE,13,2020-21,0.0,36.3636363636364
FRIULI-VENEZIA GIULIA,13,2022-23,2.4390243902439,14.6341463414634
FRIULI-VENEZIA GIULIA,8,2021-22,9.62199312714777,11.5120274914089
LIGURIA,13,2020-21,22.6855713094245,834028356964137.0
LIGURIA,13,2020-21,21.7391304347826,77639751552795.0
LIGURIA,13,2020-21,23.7837837837838,900900900900901.0
LIGURIA,13,2020-21,21.5447154471545,1.01626016260163
LIGURIA,13,2020-21,29.4871794871795,0.0
LIGURIA,13,2020-21,26.5486725663717,0.0
EMILIA-ROMAGNA,13,2022-23,3.81809166253453,21.2545158319756
EMILIA-ROMAGNA,8,2021-22,8.61438439658675,28.8602194229988
LIGURIA,13,2020-21,37.4545454545455,2.18181818181818
LIGURIA,13,2020-21,7.89473684210526,5.26315789473684
LIGURIA,13,2020-21,41.9491525423729,1.69491525423729
LIGURIA,13,2020-21,35.5140186915888,2.80373831775701
LIGURIA,13,2020-21,52.1739130434783,0.0
LIGURIA,13,2020-21,39.2857142857143,0.0
EMILIA-ROMAGNA,13,2022-23,5.51971326164875,6.45161290322581
EMILIA-ROMAGNA,8,2021-22,21.5896279594138,6.25704622322435
LIGURIA,13,2020-21,6.35294117647059,3.52941176470588
LIGURIA,13,2020-21,6.23700623700624,3.32640332640333
LIGURIA,13,2020-21,6.50406504065041,3.7940379403794
LIGURIA,13,2020-21,6.52482269503546,3.68794326241135
LIGURIA,13,2020-21,0.0,1.75438596491228
LIGURIA,13,2020-21,9.09090909090909,2.5974025974026
EMILIA-ROMAGNA,13,2022-23,5.05485893416928,10.2272727272727
EMILIA-ROMAGNA,8,2021-22,14.8292883587001,10.8391608391608
LIGURIA,13,2020-21,8.8538091969801,5.42210020590254
LIGURIA,13,2020-21,7.40740740740741,6.94444444444444
LIGURIA,13,2020-21,9.10556003223207,5.15713134568896
LIGURIA,13,2020-21,8.04331013147718,5.80046403712297
LIGURIA,13,2020-21,16.3934426229508,4.91803278688525
LIGURIA,13,2020-21,16.304347826087,1.08695652173913
TOSCANA,13,2022-23,6.29631162809952,15.5317299333527
TOSCANA,8,2021-22,10.3434488824917,25.436807804566
LIGURIA,13,2020-21,4.28082191780822,6.50684931506849
LIGURIA,13,2020-21,4.38799076212471,6.9284064665127
LIGURIA,13,2020-21,4.0,5.33333333333333
LIGURIA,13,2020-21,4.33145009416196,7.15630885122411
LIGURIA,13,2020-21,5.0,0.0
LIGURIA,13,2020-21,0.0,0.0
TOSCANA,13,2022-23,9.24918389553863,5.44069640914037
TOSCANA,8,2021-22,31.1111111111111,5.79710144927536
LIGURIA,13,2020-21,1.26182965299685,29.3375394321767
LIGURIA,13,2020-21,75187969924812.0,27.5689223057644
LIGURIA,13,2020-21,2.12765957446809,32.3404255319149
LIGURIA,13,2020-21,1.31578947368421,29.2763157894737
LIGURIA,13,2020-21,0.0,28.5714285714286
LIGURIA,13,2020-21,0.0,31.5789473684211
TOSCANA,13,2022-23,7.00179533213645,8.01915020945541
TOSCANA,8,2021-22,19.0445859872611,9.96815286624204
LIGURIA,13,2020-21,5.25672371638142,5.25672371638142
LIGURIA,13,2020-21,5.13595166163142,5.4380664652568
LIGURIA,13,2020-21,5.88235294117647,4.57516339869281
LIGURIA,13,2020-21,5.22788203753351,5.63002680965147
LIGURIA,13,2020-21,4.0,4.0
LIGURIA,13,2020-21,7.14285714285714,0.0
UMBRIA,13,2022-23,6.24480983225378,15.2964623816642
UMBRIA,8,2021-22,8.96965655218406,28.542847615872
LIGURIA,13,2020-21,0.0,12.4267291910903
LIGURIA,13,2020-21,0.0,11.6666666666667
LIGURIA,13,2020-21,0.0,15.0259067357513
LIGURIA,13,2020-21,0.0,13.1105398457584
LIGURIA,13,2020-21,0.0,3.7037037037037
LIGURIA,13,2020-21,0.0,7.14285714285714
UMBRIA,13,2022-23,6.98689956331878,4.80349344978166
UMBRIA,8,2021-22,29.8165137614679,8.71559633027523
LIGURIA,13,2020-21,1.20171673819742,34.3347639484979
LIGURIA,13,2020-21,538213132400431.0,35.1991388589882
LIGURIA,13,2020-21,1.64168451106353,33.7615988579586
LIGURIA,13,2020-21,1.16063138347261,35.2367688022284
LIGURIA,13,2020-21,0.0,20.8333333333333
LIGURIA,13,2020-21,2.5,24.1666666666667
UMBRIA,13,2022-23,4.81099656357388,6.70103092783505
UMBRIA,8,2021-22,14.1133896260555,14.1133896260555
LOMBARDIA,13,2020-21,14.0317286652079,1.39496717724289
LOMBARDIA,13,2020-21,12.3692587539791,1.1368804001819
LOMBARDIA,13,2020-21,16.4661395668615,1.78755586112066
LOMBARDIA,13,2020-21,14.4379511859746,1.52973530422826
LOMBARDIA,13,2020-21,14.0293637846656,1.14192495921697
LOMBARDIA,13,2020-21,10.427807486631,802139037433155.0
VALLE D'AOSTA,13,2024-25,3.58851674641148,20.3349282296651
VALLE D'AOSTA,8,2023-24,11.214953271028,22.4299065420561
MARCHE,13,2022-23,6.25607493151895,16.4089422991959
MARCHE,8,2021-22,9.12083656080558,27.3044151820294
VALLE D'AOSTA,13,2024-25,2.41228070175439,22.3684210526316
VALLE D'AOSTA,8,2023-24,6.96798493408663,24.6704331450094
LOMBARDIA,13,2020-21,17.9448432187382,982244049867775.0
LOMBARDIA,13,2020-21,11.0378912685338,1.15321252059308
LOMBARDIA,13,2020-21,20.0294550810015,932744231713304.0
LOMBARDIA,13,2020-21,16.3636363636364,1.14285714285714
LOMBARDIA,13,2020-21,21.6216216216216,1.01351351351351
LOMBARDIA,13,2020-21,22.0183486238532,0.0
MARCHE,13,2022-23,7.93269230769231,6.25
MARCHE,8,2021-22,25.8666666666667,6.66666666666667
LOMBARDIA,13,2020-21,2.34768026830632,8.52990497484628
LOMBARDIA,13,2020-21,1.69779286926995,8.90398038106018
LOMBARDIA,13,2020-21,3.3003300330033,8.003300330033
LOMBARDIA,13,2020-21,2.36445169180595,9.36268514743851
LOMBARDIA,13,2020-21,3.05927342256214,4.58891013384321
LOMBARDIA,13,2020-21,1.53846153846154,5.02564102564103
PIEMONTE,13,2024-25,6.0508462961694,16.3982731446584
PIEMONTE,8,2023-24,13.0495240132635,19.9860947694941
MARCHE,13,2022-23,6.30630630630631,7.85070785070785
MARCHE,8,2021-22,12.7318718381113,12.3946037099494
PIEMONTE,13,2024-25,4.30036387694343,13.8868673503143
PIEMONTE,8,2023-24,9.69048958919527,22.3072594259989
LOMBARDIA,13,2020-21,3.51075877689694,11.4220999838214
LOMBARDIA,13,2020-21,3.42436064152579,10.9232769830949
LOMBARDIA,13,2020-21,3.52379056340832,11.5468843320725
LOMBARDIA,13,2020-21,3.52001486022105,12.1575183430854
LOMBARDIA,13,2020-21,3.2967032967033,4.94505494505495
LOMBARDIA,13,2020-21,3.3160621761658,7.46113989637306
LAZIO,13,2022-23,9.62455094038367,11.5123623470849
LAZIO,8,2021-22,13.6929249834933,20.9355477677891
LOMBARDIA,13,2020-21,2.33452348255974,10.4366932161494
LOMBARDIA,13,2020-21,2.27358848048503,10.9132247063282
LOMBARDIA,13,2020-21,2.4975024975025,9.19080919080919
LOMBARDIA,13,2020-21,2.29850746268657,10.7462686567164
LOMBARDIA,13,2020-21,1.86915887850467,7.47663551401869
LOMBARDIA,13,2020-21,3.16455696202532,6.9620253164557
LIGURIA,13,2024-25,7.56143667296786,13.169502205419
LIGURIA,8,2023-24,14.7683559123599,16.7921057032949
LAZIO,13,2022-23,10.7941403238242,5.16576715497301
LAZIO,8,2021-22,21.658615136876,6.84380032206119
LIGURIA,13,2024-25,4.37104430379747,11.7879746835443
LIGURIA,8,2023-24,11.5676795580111,18.7154696132597
LOMBARDIA,13,2020-21,264650283553875.0,46.4272211720227
LOMBARDIA,13,2020-21,0.0,44.7222222222222
LOMBARDIA,13,2020-21,828402366863905.0,50.0591715976331
LOMBARDIA,13,2020-21,270374662031672.0,46.5430668211665
LOMBARDIA,13,2020-21,0.0,27.2727272727273
LOMBARDIA,13,2020-21,0.0,45.4545454545455
LAZIO,13,2022-23,7.32361963190184,7.40030674846626
LAZIO,8,2021-22,14.2197599261311,11.5727916281933
LOMBARDIA,13,2020-21,2.91063829787234,11.5744680851064
LOMBARDIA,13,2020-21,2.14986432895011,11.4798580672094
LOMBARDIA,13,2020-21,6.2962962962963,11.8518518518519
LOMBARDIA,13,2020-21,2.91674358501015,11.9254199741554
LOMBARDIA,13,2020-21,2.8169014084507,8.45070422535211
LOMBARDIA,13,2020-21,2.78745644599303,6.96864111498258
LOMBARDIA,13,2024-25,4.4543429844098,20.3741648106904
LOMBARDIA,8,2023-24,9.49214547019583,24.0994189799871
ABRUZZO,13,2022-23,8.48832179930796,12.5216262975779
ABRUZZO,8,2021-22,13.7628586897672,20.7146724417975
LOMBARDIA,13,2024-25,2.96908137068869,17.9400602745842
LOMBARDIA,8,2023-24,6.49781226036357,26.0972529207452
LOMBARDIA,13,2020-21,109011627906977.0,26.2172965116279
LOMBARDIA,13,2020-21,872981230903535.0,25.7092972501091
LOMBARDIA,13,2020-21,218579234972678.0,28.8524590163934
LOMBARDIA,13,2020-21,119928043174096.0,27.4435338796722
LOMBARDIA,13,2020-21,0.0,10.5263157894737
LOMBARDIA,13,2020-21,0.0,15.7099697885196
ABRUZZO,13,2022-23,11.5555555555556,4.0
ABRUZZO,8,2021-22,32.3651452282158,6.22406639004149
LOMBARDIA,13,2020-21,384830674503219.0,49.5242093478869
LOMBARDIA,13,2020-21,191304347826087.0,52.0347826086957
LOMBARDIA,13,2020-21,515222482435597.0,47.8454332552693
LOMBARDIA,13,2020-21,391743257495857.0,50.3390085882176
LOMBARDIA,13,2020-21,0.0,41.4728682170543
LOMBARDIA,13,2020-21,277392510402219.0,39.5284327323162
VENETO,13,2024-25,3.43656458669123,19.7674418604651
VENETO,8,2023-24,9.08809207613989,22.9836210712705
ABRUZZO,13,2022-23,9.375,7.55208333333333
ABRUZZO,8,2021-22,19.7183098591549,12.6760563380282
VENETO,13,2024-25,2.16900633085604,19.0751445086705
VENETO,8,2023-24,6.06441403704738,27.0175928511589
VENETO,13,2020-21,11.6284013605442,1.19047619047619
VENETO,13,2020-21,9.61317502872463,1.37878207583301
VENETO,13,2020-21,14.1626794258373,956937799043062.0
VENETO,13,2020-21,12.0332996972755,1.23612512613522
VENETO,13,2020-21,10.4693140794224,1.08303249097473
VENETO,13,2020-21,9.09090909090909,956937799043062.0
MOLISE,13,2022-23,8.80530973451327,12.6991150442478
MOLISE,8,2021-22,17.1497584541063,19.4202898550725
VENETO,13,2020-21,11.987545407369,985988583290088.0
VENETO,13,2020-21,7.29166666666667,1.5625
VENETO,13,2020-21,13.1647211413748,843060959792477.0
VENETO,13,2020-21,12.5319693094629,1.15089514066496
VENETO,13,2020-21,10.5263157894737,657894736842105.0
VENETO,13,2020-21,7.8125,0.0
FRIULI-VENEZIA GIULIA,13,2024-25,3.05941845764855,20.3034134007585
FRIULI-VENEZIA GIULIA,8,2023-24,9.14389067524116,23.8946945337621
MOLISE,13,2022-23,11.9047619047619,2.38095238095238
MOLISE,8,2021-22,28.5714285714286,3.57142857142857
FRIULI-VENEZIA GIULIA,13,2024-25,1.60057333970377,19.8996655518395
FRIULI-VENEZIA GIULIA,8,2023-24,5.99164926931106,25.7202505219207
VENETO,13,2020-21,84985835694051.0,11.4199716713881
VENETO,13,2020-21,413450937155458.0,11.7695700110254
VENETO,13,2020-21,1.63366336633663,10.7920792079208
VENETO,13,2020-21,830909846281678.0,12.1728292480266
VENETO,13,2020-21,597014925373134.0,6.26865671641791
VENETO,13,2020-21,845665961945032.0,7.82241014799154
MOLISE,13,2022-23,8.88888888888889,2.22222222222222
MOLISE,8,2021-22,17.910447761194,8.95522388059701
VENETO,13,2020-21,1.9475765119344,15.6391858251574
VENETO,13,2020-21,1.31904369332234,15.6636438582028
VENETO,13,2020-21,2.04918032786885,15.6450463292944
VENETO,13,2020-21,1.94900113691733,16.1442260841319
VENETO,13,2020-21,1.54440154440154,9.65250965250965
VENETO,13,2020-21,1.29198966408269,11.8863049095607
EMILIA-ROMAGNA,13,2024-25,6.62816972131559,17.4366055736882
EMILIA-ROMAGNA,8,2023-24,11.1753278290432,21.9281204468188
CAMPANIA,13,2022-23,17.3927231195954,5.36792298906836
CAMPANIA,8,2021-22,24.966699608989,12.1750526361019
EMILIA-ROMAGNA,13,2024-25,3.5442734838053,16.8173382027181
EMILIA-ROMAGNA,8,2023-24,7.78130439234156,24.3319340636838
VENETO,13,2020-21,2.64496439471007,10.4781281790437
VENETO,13,2020-21,2.02020202020202,10.02886002886
VENETO,13,2020-21,4.1522491349481,11.5916955017301
VENETO,13,2020-21,2.5027808676307,10.845383759733
VENETO,13,2020-21,4.91803278688525,8.19672131147541
VENETO,13,2020-21,3.0,6.0
CAMPANIA,13,2022-23,22.2222222222222,1.77777777777778
CAMPANIA,8,2021-22,38.4313725490196,3.72549019607843
VENETO,13,2020-21,197498354180382.0,45.2271231073074
VENETO,13,2020-21,0.0,44.9810606060606
VENETO,13,2020-21,647948164146868.0,45.7883369330454
VENETO,13,2020-21,204359673024523.0,45.9128065395095
VENETO,13,2020-21,0.0,20.0
VENETO,13,2020-21,0.0,27.7777777777778
TOSCANA,13,2024-25,9.28883531716137,12.076239264728
TOSCANA,8,2023-24,12.9350455983622,20.4913456169738
CAMPANIA,13,2022-23,24.0097008892482,2.74858528698464
CAMPANIA,8,2021-22,24.2990654205607,7.74365821094793
TOSCANA,13,2024-25,6.07646460241314,11.6877453118186
TOSCANA,8,2023-24,9.22653348700218,22.6085286208221
VENETO,13,2020-21,1.3579781214636,12.3726895511128
VENETO,13,2020-21,883720930232558.0,12.0
VENETO,13,2020-21,3.4136546184739,14.0562248995984
VENETO,13,2020-21,1.29292929292929,12.6464646464646
VENETO,13,2020-21,1.81818181818182,9.09090909090909
VENETO,13,2020-21,2.72727272727273,8.18181818181818
PUGLIA,13,2022-23,9.25903170312116,8.9026787908577
PUGLIA,8,2021-22,19.9059815205058,16.0901280596531
VENETO,13,2020-21,203004466098254.0,24.9695493300853
VENETO,13,2020-21,489236790606654.0,24.853228962818
VENETO,13,2020-21,954653937947494.0,25.5369928400955
VENETO,13,2020-21,177777777777778.0,25.9555555555556
VENETO,13,2020-21,0.0,13.5802469135802
VENETO,13,2020-21,0.0,16.260162601626
UMBRIA,13,2024-25,8.16211652124965,13.1719673515339
UMBRIA,8,2023-24,9.76856835306782,24.4348762109795
PUGLIA,13,2022-23,9.49152542372881,3.38983050847458
PUGLIA,8,2021-22,33.9181286549708,4.3859649122807
UMBRIA,13,2024-25,5.56033247348811,13.1269704786472
UMBRIA,8,2023-24,7.24156992813709,25.3454947484798
VENETO,13,2020-21,301507537688442.0,49.6769562096195
VENETO,13,2020-21,102319236016371.0,50.2387448840382
VENETO,13,2020-21,446317877510538.0,49.2685345896355
VENETO,13,2020-21,275439938791125.0,50.7421576128539
VENETO,13,2020-21,1.55038759689922,31.7829457364341
VENETO,13,2020-21,34965034965035.0,35.3146853146853
PUGLIA,13,2022-23,11.0416666666667,6.66666666666667
PUGLIA,8,2021-22,20.7547169811321,9.7770154373928
FRIULI-VENEZIA GIULIA,13,2020-21,11.0012360939431,988875154511743.0
FRIULI-VENEZIA GIULIA,13,2020-21,10.2620087336245,1.09170305676856
FRIULI-VENEZIA GIULIA,13,2020-21,11.965811965812,854700854700855.0
FRIULI-VENEZIA GIULIA,13,2020-21,11.7117117117117,1.2012012012012
FRIULI-VENEZIA GIULIA,13,2020-21,10.7142857142857,0.0
FRIULI-VENEZIA GIULIA,13,2020-21,5.06329113924051,0.0
