AnnoS;AteneoNOME;AteneoCOD;Nome Gruppo Disciplinare;RegioneSedeDiploma;Lau
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;CALABRIA;5
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;CAMPANIA;6
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;EMILIA ROMAGNA;427
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;FRIULI VENEZIA GIULIA;1
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;LAZIO;2
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;LIGURIA;1
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;LOMBARDIA;53
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;MOLISE;2
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;PIEMONTE;2
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;Provincia autonoma di TRENTO;3
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;PUGLIA;13
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE ESTERA;7
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;SARDEGNA;4
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;SICILIA;16
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;TOSCANA;5
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;UMBRIA;1
2024;Modena e Reggio Emilia;3601;Educazione e Formazione                                                                                                                                                                                                                                   ;VENETO;12
2024;Molise;7001;Educazione e Formazione                                                                                                                                                                                                                                   ;ABRUZZO;4
2024;Molise;7001;Educazione e Formazione                                                                                                                                                                                                                                   ;CAMPANIA;26
2024;Molise;7001;Educazione e Formazione                                                                                                                                                                                                                                   ;MOLISE;72
2024;Molise;7001;Educazione e Formazione                                                                                                                                                                                                                                   ;PUGLIA;43
2024;Molise;7001;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE ESTERA;1
2024;Napoli Benincasa;6304;Educazione e Formazione                                                                                                                                                                                                                                   ;ABRUZZO;1
2024;Napoli Benincasa;6304;Educazione e Formazione                                                                                                                                                                                                                                   ;BASILICATA;3
2024;Napoli Benincasa;6304;Educazione e Formazione                                                                                                                                                                                                                                   ;CALABRIA;7
2024;Napoli Benincasa;6304;Educazione e Formazione                                                                                                                                                                                                                                   ;CAMPANIA;932
2024;Napoli Benincasa;6304;Educazione e Formazione                                                                                                                                                                                                                                   ;LAZIO;7
2024;Napoli Benincasa;6304;Educazione e Formazione                                                                                                                                                                                                                                   ;LOMBARDIA;1
2024;Napoli Benincasa;6304;Educazione e Formazione                                                                                                                                                                                                                                   ;PIEMONTE;1
2024;Napoli Benincasa;6304;Educazione e Formazione                                                                                                                                                                                                                                   ;PUGLIA;5
2024;Napoli Benincasa;6304;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE ESTERA;1
2024;Napoli Benincasa;6304;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE NON FORNITA;3
2024;Napoli Benincasa;6304;Educazione e Formazione                                                                                                                                                                                                                                   ;SARDEGNA;1
2024;Napoli Federico II;6301;Educazione e Formazione                                                                                                                                                                                                                                   ;CAMPANIA;21
2024;Napoli Parthenope;6302;Educazione e Formazione                                                                                                                                                                                                                                   ;CAMPANIA;16
2024;Napoli Parthenope;6302;Educazione e Formazione                                                                                                                                                                                                                                   ;PUGLIA;1
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;ABRUZZO;104
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;BASILICATA;99
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;CALABRIA;456
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;CAMPANIA;1032
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;EMILIA ROMAGNA;175
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;FRIULI VENEZIA GIULIA;68
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;LAZIO;460
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;LIGURIA;112
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;LOMBARDIA;656
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;MARCHE;61
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;MOLISE;32
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;PIEMONTE;403
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;Provincia autonoma di BOLZANO;19
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;Provincia autonoma di TRENTO;47
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;PUGLIA;735
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE ESTERA;9
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE NON FORNITA;61
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;SARDEGNA;149
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;SICILIA;1201
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;TOSCANA;174
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;UMBRIA;71
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;VALLE D'AOSTA;12
2024;Napoli Pegaso - telematica;6307;Educazione e Formazione                                                                                                                                                                                                                                   ;VENETO;169
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;ABRUZZO;33
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;BASILICATA;23
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;CALABRIA;229
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;CAMPANIA;238
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;EMILIA ROMAGNA;64
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;FRIULI VENEZIA GIULIA;20
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;LAZIO;174
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;LIGURIA;29
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;LOMBARDIA;221
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;MARCHE;34
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;MOLISE;9
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;PIEMONTE;95
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;Provincia autonoma di BOLZANO;3
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;Provincia autonoma di TRENTO;14
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;PUGLIA;230
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE ESTERA;16
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE NON FORNITA;8
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;SARDEGNA;72
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;SICILIA;562
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;TOSCANA;54
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;UMBRIA;20
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;VALLE D'AOSTA;2
2024;Novedrate e-Campus - telematica;1301;Educazione e Formazione                                                                                                                                                                                                                                   ;VENETO;63
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;ABRUZZO;1
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;CALABRIA;2
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;CAMPANIA;3
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;EMILIA ROMAGNA;21
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;FRIULI VENEZIA GIULIA;15
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;LAZIO;4
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;LOMBARDIA;11
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;MARCHE;6
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;Provincia autonoma di BOLZANO;3
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;Provincia autonoma di TRENTO;11
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;PUGLIA;8
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE ESTERA;3
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE NON FORNITA;2
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;SARDEGNA;1
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;SICILIA;4
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;TOSCANA;2
2024;Padova;2801;Educazione e Formazione                                                                                                                                                                                                                                   ;VENETO;636
2024;Palermo;8201;Educazione e Formazione                                                                                                                                                                                                                                   ;EMILIA ROMAGNA;1
2024;Palermo;8201;Educazione e Formazione                                                                                                                                                                                                                                   ;LAZIO;1
2024;Palermo;8201;Educazione e Formazione                                                                                                                                                                                                                                   ;LIGURIA;1
2024;Palermo;8201;Educazione e Formazione                                                                                                                                                                                                                                   ;LOMBARDIA;2
2024;Palermo;8201;Educazione e Formazione                                                                                                                                                                                                                                   ;PIEMONTE;1
2024;Palermo;8201;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE NON FORNITA;216
2024;Palermo;8201;Educazione e Formazione                                                                                                                                                                                                                                   ;SICILIA;695
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;ABRUZZO;3
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;BASILICATA;5
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;CALABRIA;8
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;CAMPANIA;2
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;EMILIA ROMAGNA;169
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;FRIULI VENEZIA GIULIA;6
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;LAZIO;10
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;LIGURIA;16
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;LOMBARDIA;90
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;MARCHE;1
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;PIEMONTE;3
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;Provincia autonoma di BOLZANO;2
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;Provincia autonoma di TRENTO;6
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;PUGLIA;13
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE ESTERA;3
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE NON FORNITA;1
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;SARDEGNA;6
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;SICILIA;28
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;TOSCANA;26
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;UMBRIA;1
2024;Parma;3401;Educazione e Formazione                                                                                                                                                                                                                                   ;VENETO;74
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;BASILICATA;9
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;CALABRIA;13
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;CAMPANIA;4
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;EMILIA ROMAGNA;1
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;FRIULI VENEZIA GIULIA;1
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;LAZIO;13
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;LOMBARDIA;3
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;MARCHE;12
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;PUGLIA;8
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE ESTERA;3
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE NON FORNITA;3
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;SARDEGNA;4
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;SICILIA;9
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;TOSCANA;23
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;UMBRIA;232
2024;Perugia;5401;Educazione e Formazione                                                                                                                                                                                                                                   ;VENETO;1
2024;Pisa;5001;Educazione e Formazione                                                                                                                                                                                                                                   ;LIGURIA;1
2024;Pisa;5001;Educazione e Formazione                                                                                                                                                                                                                                   ;SICILIA;2
2024;Pisa;5001;Educazione e Formazione                                                                                                                                                                                                                                   ;TOSCANA;27
2024;Reggio Calabria;8001;Educazione e Formazione                                                                                                                                                                                                                                   ;CALABRIA;138
2024;Reggio Calabria;8001;Educazione e Formazione                                                                                                                                                                                                                                   ;REGIONE NON FORNITA;11
2024;Reggio Calabria;8001;Educazione e Formazione                                                                                                                                                                                                                                   ;SICILIA;9
2024;Roma Europea;5812;Educazione e Formazione                                                                                                                                                                                                                                   ;BASILICATA;4
2024;Roma Europea;5812;Educazione e Formazione                                                                                                                                                                                                                                   ;CAMPANIA;30
2024;Roma Europea;5812;Educazione e Formazione                                                                                                                                                                                                                                   ;EMILIA ROMAGNA;1
2024;Roma Europea;5812;Educazione e Formazione                                                                                                                                                                                                                                   ;LAZIO;30
2024;Roma Europea;5812;Educazione e Formazione                                                                                                                                                                                                                                   ;LIGURIA;1
2024;Roma Europea;5812;Educazione e Formazione                                                                                                                                                                                                                                   ;LOMBARDIA;1
