CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
MTMM823025,1,B,MM,30 ORE SETTIMANALI,SCIENZE,9788869175626,"PIETRA A - PEROTTI B ",VIAGGIO DEL BEAGLE (IL),VOL. 1,1,LATTES,"18,70",No,Si,No
MTMM823025,1,B,MM,30 ORE SETTIMANALI,TECNOLOGIA,9788891561633,"TUBIA ANTONELLA - PASQUALE STEFANO ",PRESENTE E FUTURO - LIBRO MISTO CON LIBRO DIGITALE,TECNOLOGIA + DISEGNO + TAVOLE + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"32,40",No,Si,No
MTMM823025,1,B,MM,30 ORE SETTIMANALI,ARTE E IMMAGINE,9791221602272,MULAS PIER LUIGI - MAGGI STEFANO - COPES CHIARA,LA STANZA DELLE MERAVIGLIE - EDIZIONE COMPATTA,ND,U,B.MONDADORI,"27,70",Si,Si,No
MTMM823025,1,B,MM,30 ORE SETTIMANALI,MUSICA,9788829866564,"CASTELLO ROSANNA  ",PASSIONE MUSICA,VOLUME A METODI E REPERTORI + VOLUME B ST DELLA MUSICA DALLE ORIGINI A OGGI,U,MINERVA ITALICA,"36,80",Si,Si,No
MTMM823025,1,B,MM,30 ORE SETTIMANALI,SCIENZE MOTORIE E SPORTIVE,9788891558343,"ROVIDA ANTONIO  ",VIVO SPORT,VOLUME PER LO STUDENTE,U,FABBRI SCUOLA,"16,90",No,Si,No
MTMM823025,1,B,MM,30 ORE SETTIMANALI,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846844064,"CAMPOLEONI ALBERTO - CRIPPA LUCA ","#RELISCUOLA 1",ND,1,LA SPIGA,"10,90",No,Si,No
MTMM823025,1,B,MM,30 ORE SETTIMANALI,SECONDA LINGUA COMUNITARIA (FRANCESE),9791255810858,"QUAGLIA MARIE-JOSE' - ZARKA NATHALIE ",TOUJOURS EN BALADE EN POCHE - ÉDITION ORANGE,ND,U,LANG EDIZIONI,"35,70",No,Si,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,ITALIANO,9788800347686,"TONDELLI CARLA  ",CERCHIO DELLE PAROLE (IL),EDIZIONE ROSSA - VOLUME + QUADERNO OPERATIVO,U,LE MONNIER,"32,80",No,No,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,ITALIANO,9788824774161,CALVANI VITTORIA - FERRI CHIARA - MATTEI LUCA,NUOVO AMICO LIBRO,VOLUME 2 + LETTERATURA,2,A. MONDADORI SCUOLA,"34,70",No,Si,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,LINGUA INGLESE,9780194096430,"AA VV  ",NEW STEP UP 2,SB&WB + DIGITAL PACK (EBOOK + RESOURCES + ONLINE PRACTICE + 25EREADERS),2,OXFORD UNIVERSITY PRESS,"23,70",No,Si,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,STORIA,9788809959347,BENIGNO FRANCESCO - MROZEK ELISZEZYNSKI GIUSEPPE - STADERINI IRMA,TI RACCONTO LA STORIA 2,ND,2,TRECCANI GIUNTI TVP,"25,30",No,Si,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,GEOGRAFIA,9788869176456,"PEROTTI - MARTINI L ",PIANETA PLURALE,VOL. 2 + ATLANTE 2,2,LATTES,"21,70",No,Si,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,MATEMATICA,9791220401579,"ROSSI GIULIETTA  ",A TUTTA MATEMATICA!,ARITMETICA 2 + GEOMETRIA 2 + QUADERNO 2,2,A. MONDADORI SCUOLA,"29,50",No,Si,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,SCIENZE,9788869175633,"PIETRA A - PEROTTI B ",VIAGGIO DEL BEAGLE (IL),VOL. 2,2,LATTES,"18,70",No,Si,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,TECNOLOGIA,9788891561633,"TUBIA ANTONELLA - PASQUALE STEFANO ",PRESENTE E FUTURO - LIBRO MISTO CON LIBRO DIGITALE,TECNOLOGIA + DISEGNO + TAVOLE + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"32,40",No,No,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,ARTE E IMMAGINE,9788823430907,"LAZOTTI LUCIA  ",FARE ARTE INSIEME COMPACT,ND,U,BULGARINI,"25,40",No,No,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,MUSICA,9788829850075,"CASTELLO ROSANNA  ",FANTASIA E MUSICA   STEP BY STEP,VOL. A METODO+VOL.B GENERI+VOL. C STORIA+SESTINO+3DVD    ED. 2017,U,MINERVA ITALICA,"40,60",No,No,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,SCIENZE MOTORIE E SPORTIVE,9788891558343,"ROVIDA ANTONIO  ",VIVO SPORT,VOLUME PER LO STUDENTE,U,FABBRI SCUOLA,"16,90",No,No,No
MTMM823025,2,B,MM,30 ORE SETTIMANALI,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846844071,"CAMPOLEONI ALBERTO - CRIPPA LUCA ","#RELISCUOLA 2",ND,2,LA SPIGA,"10,90",No,No,Ap
MTMM823025,2,B,MM,30 ORE SETTIMANALI,SECONDA LINGUA COMUNITARIA (FRANCESE),9791255810858,"QUAGLIA MARIE-JOSE' - ZARKA NATHALIE ",TOUJOURS EN BALADE EN POCHE - ÉDITION ORANGE,ND,U,LANG EDIZIONI,"35,70",No,No,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,ITALIANO,9788800347686,"TONDELLI CARLA  ",CERCHIO DELLE PAROLE (IL),EDIZIONE ROSSA - VOLUME + QUADERNO OPERATIVO,U,LE MONNIER,"32,80",No,No,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,ITALIANO,9788824774352,CALVANI VITTORIA - FERRI CHIARA - MATTEI LUCA,NUOVO AMICO LIBRO,VOLUME 3 + QUADERNO + MEBOOK,3,A. MONDADORI SCUOLA,"38,10",No,Si,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,LINGUA INGLESE,9780194119337,"AA VV  ",THINK BIG 3,DIGITAL PACK: SB & WB & EXAM TRAINER + MAGAZINE & EXTRA BOOK CON QR CODE + E,3,OXFORD UNIVERSITY PRESS,"25,90",No,Si,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,STORIA,9788809959354,BENIGNO FRANCESCO - MROZEK ELISZEZYNSKI GIUSEPPE - STADERINI IRMA,TI RACCONTO LA STORIA 3,ND,3,TRECCANI GIUNTI TVP,"26,40",No,Si,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,GEOGRAFIA,9788869176463,"PEROTTI - MARTINI L ",PIANETA PLURALE,VOL. 3 + ATLANTE 3,3,LATTES,"23,30",No,Si,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,MATEMATICA,9791220401630,"ROSSI GIULIETTA  ",A TUTTA MATEMATICA!,ALGEBRA + GEOMETRIA 3 + QUADERNO 3,3,A. MONDADORI SCUOLA,"30,20",No,Si,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,SCIENZE,9788869175640,"PIETRA A - PEROTTI B ",VIAGGIO DEL BEAGLE (IL),VOL. 3 + PERCORSI INTERDISCIPLINARI PREPARAZIONE COLLOQUIO D'ESAME,3,LATTES,"18,70",No,Si,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,TECNOLOGIA,9788891561633,"TUBIA ANTONELLA - PASQUALE STEFANO ",PRESENTE E FUTURO - LIBRO MISTO CON LIBRO DIGITALE,TECNOLOGIA + DISEGNO + TAVOLE + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"32,40",No,No,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,ARTE E IMMAGINE,9788823430907,"LAZOTTI LUCIA  ",FARE ARTE INSIEME COMPACT,ND,U,BULGARINI,"25,40",No,No,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,MUSICA,9788829850075,"CASTELLO ROSANNA  ",FANTASIA E MUSICA   STEP BY STEP,VOL. A METODO+VOL.B GENERI+VOL. C STORIA+SESTINO+3DVD    ED. 2017,U,MINERVA ITALICA,"40,60",No,No,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,SCIENZE MOTORIE E SPORTIVE,9788891558343,"ROVIDA ANTONIO  ",VIVO SPORT,VOLUME PER LO STUDENTE,U,FABBRI SCUOLA,"16,90",No,No,No
MTMM823025,3,B,MM,30 ORE SETTIMANALI,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846844088,"CAMPOLEONI ALBERTO - CRIPPA LUCA ","#RELISCUOLA 3",ND,3,LA SPIGA,"10,90",No,No,Ap
MTMM823025,3,B,MM,30 ORE SETTIMANALI,SECONDA LINGUA COMUNITARIA (FRANCESE),9788842654919,"DE GENNARO E - ZAOUYA S ","ALORS, ON CHANTE! COMPACT + GRAMMAIRE PLUS",ND,U,IL CAPITELLO,"37,80",No,No,No
MTEE829014,1,A,EE,27 ORE SETTIMANALI,RELIGIONE,9788851911065,"AGLIOCCHI CARLA - BASILE CATERINA ",IL SENTIERO FIORITO,VOLUME 1° CICLO,U,PIEMME SCUOLA,"8,19",No,Si,No
MTEE829014,1,A,EE,27 ORE SETTIMANALI,LINGUA INGLESE,9788883398193,"AA  VV  ",GO KIDS GOLD 1,ND,1,PEARSON LONGMAN,"4,02",No,Si,No
MTEE829014,1,A,EE,27 ORE SETTIMANALI,IL LIBRO DELLA PRIMA CLASSE,9788883977657,"CENTRO DI RICERCA DIDATTICA - DATTOLICO ROSA ",DINO SAURO -  CHE MAGIA ! 1 METODO BLU 4 CARATTERI,ND,1,ARDEA EDITRICE,"13,34",No,Si,No
MTEE829014,2,A,EE,27 ORE SETTIMANALI,RELIGIONE,9788847237865,"LAGHI NOVELLA - FIORUCCI STEFANIA ",TESORO PREZIOSO 1-2-3 (IL),ND,U,RAFFAELLO,"8,19",No,Si,No
MTEE829014,2,A,EE,27 ORE SETTIMANALI,LINGUA INGLESE,9788809964693,"AA VV  ",I LIKE GOLD CL. 2,ND,2,GIUNTI ELT,"6,03",No,Si,No
MTEE829014,2,A,EE,27 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788847307148,"AA VV  ",SI PUO' FARE 2,ND,2,CETEM,"18,69",No,Si,No
MTEE829014,3,A,EE,27 ORE SETTIMANALI,RELIGIONE,9788846842947,"PICARIELLO CARMINE  ",DETTO... FATTO! 1-2-3,ND,U,LA SPIGA,"8,19",No,Si,No
MTEE829014,3,A,EE,27 ORE SETTIMANALI,LINGUA INGLESE,9788853640017,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 3,ND,3,ELI,"8,06",No,Si,No
MTEE829014,3,A,EE,27 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788809929999,"AA VV  ",MILLE AVVENTURE CL. 3,ND,3,GIUNTI SCUOLA,"26,71",No,Si,No
MTEE829014,4,A,EE,27 ORE SETTIMANALI,RELIGIONE,9788846845290,"PICARIELLO CARMINE  ",MIO LIBRO DI RELIGIONE 4-5 (IL),ND,U,LA SPIGA,"8,19",Si,Si,No
MTEE829014,4,A,EE,27 ORE SETTIMANALI,LINGUA INGLESE,9788883397103,"AA VV  ",BILLY BOT GOLD 4,ND,1,PEARSON LONGMAN,"8,06",No,Si,No
MTEE829014,4,A,EE,27 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788842635307,"AA VV  ",L'ALBERO DEI SAPERI 4 KIT ANTROPOLOGICO,STORIA - GEOGRAFIA - MAPPE STORIA E GEOGRAFIA,1,IL CAPITELLO,"10,73",Si,Si,No
MTEE829014,4,A,EE,27 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788842635314,"AA VV  ",L'ALBERO DEI SAPERI 4 KIT SCIENTIFICO,MATEMATICA - SCIENZE - MAPPE MATEMATICA E SCIENZE,1,IL CAPITELLO,"10,73",Si,Si,No
MTEE829014,4,A,EE,27 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788842635246,"BERTI CRISTINA  ",L'ALBERO DELLE STORIE 4,LETTURE GRAMMATICA SCRITTURA ARTE E MUSICA,1,IL CAPITELLO,"17,28",Si,Si,No
MTEE829014,5,A,EE,27 ORE SETTIMANALI,RELIGIONE,9788846844552,"CAMPOLEONI ALBERTO - CRIPPA LUCA ",CASA CHE VOGLIAMO 4-5 (LA),ND,U,LA SPIGA,"8,19",No,Si,No
MTEE829014,5,A,EE,27 ORE SETTIMANALI,LINGUA INGLESE,9788809964723,"AA VV  ",I LIKE GOLD CL. 5,ND,2,GIUNTI ELT,"10,08",No,Si,No
MTEE829014,5,A,EE,27 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788809930063,"AA VV  ",AMICA TERRA CL. 5 ANTROPOLOGICO,ND,2,GIUNTI SCUOLA,"12,50",No,Si,No
MTEE829014,5,A,EE,27 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788809930070,"AA VV  ",AMICA TERRA CL. 5 MATEMATICA,ND,2,GIUNTI SCUOLA,"12,50",No,Si,No
MTEE829014,5,A,EE,27 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788809930018,"AA VV  ",AMICA PAROLA CL. 5,ND,2,GIUNTI SCUOLA,"20,96",No,Si,No
MTEE81701T,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
MTEE81701T,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853646538,"HOGG MIRIAM JANE - ROCCA VALENTINA ",SPACE ENGLISH 4,ND,1,ELI,"8,06",Si,Si,No
MTEE81701T,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788873349723,"AA VV  ",LIBROAGENDA CL. 4 (IL),ND,1,GAIA EDIZIONI,"17,28",No,Si,No
MTEE81701T,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788873345008,"AA VV  ",NUOVO VOCE DELLA TERRA CL. 4 (LA),ND,1,GAIA EDIZIONI,"21,46",Si,Si,No
MTEE81701T,5,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632528,"AA VV  ",COME FARFALLE DAI MILLE COLORI 4-5,ND,U,IL CAPITELLO,"8,19",No,No,No
MTEE81701T,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640031,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 5,ND,2,ELI,"10,08",No,Si,No
MTEE81701T,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788873349761,"AA VV  ",LIBROAGENDA CL. 5 (IL),ND,2,GAIA EDIZIONI,"20,96",No,Si,No
MTEE81701T,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788873348993,"AA VV  ",VOCE DELLA TERRA PIU' CL. 5 (LA),ND,2,GAIA EDIZIONI,"25,00",No,Si,No
MTEE81701T,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",Si,Si,No
MTEE81701T,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853646507,"HOGG MIRIAM JANE - ROCCA VALENTINA ",SPACE ENGLISH 1,ND,1,ELI,"4,02",Si,Si,No
MTEE81701T,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788873349532,"AA VV  ",CIAO SCUOLA CL. 1 - METODO STAMPATO MAIUSCOLO,ND,1,GAIA EDIZIONI,"13,34",Si,Si,No
MTEE81701T,2,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788846842947,"PICARIELLO CARMINE  ",DETTO... FATTO! 1-2-3,ND,U,LA SPIGA,"8,19",No,No,No
MTEE81701T,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640000,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 2,ND,2,ELI,"6,03",No,Si,No
MTEE81701T,2,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788846844521,"AA VV  ",NUOVA FESTA A SORPRESA 2,ND,2,LA SPIGA,"18,69",No,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788826824017,GENTILE GIANNI - RONGA LUIGI - DIGO GIULIA,BEN DETTO! A + L,VOLUME A + VOLUME L,U,ATLAS,"29,90",No,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9791254550915,CORTI A  BANDINI A  CABRELLE A  CASTAGNA M - FRANZINI M  ROSSATO A  TRULLI S - ZAFFARONI P  MOROSINOTTO D,GRANDE GIOCO DELLE STORIE + EBOOK (IL),VOL.1A STORIE DA LEGGERE+VOL.1B STORIE DA SCRIVERE+MITO ED EPICA+EBOOK,1,GARZANTI SCUOLA,"28,75",Si,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,LINGUA INGLESE,9788883396816,"AA  VV  ",ACT SMART 1,ND,1,PEARSON LONGMAN,"24,30",No,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,STORIA,9788891557193,"CAZZANIGA ANDREA  ",STORIA CHE SI VEDE (LA),"VOLUME 1, STORIA A COLPO D'OCCHIO",1,FABBRI SCUOLA,"24,60",No,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,GEOGRAFIA,9788869107467,"GIANCARLO CORBELLINI  ",ALISEI 1,L'EUROPA E L'ITALIA,1,B.MONDADORI,"22,40",No,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,MATEMATICA,9791220401517,"ROSSI GIULIETTA  ",A TUTTA MATEMATICA!,ARITMETICA 1 + GEOMETRIA 1 + QUADERNO 1,1,A. MONDADORI SCUOLA,"29,00",No,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE,9788808520227,"TIBONE FEDERICO - TARASCO SILVIA ",SCOPRI PERCHÉ! - LE SCIENZE PER UN MONDO CHE CAMBIA - CONF. ABCD (LDM),MATERIA E ENERGIA + VITA E AMBIENTE + CORPO UMANO + ASTRONAVE TERRA,U,ZANICHELLI EDITORE,"41,50",No,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,TECNOLOGIA,9788869175978,"ARDUINO GIANNI  ",HYPERTECH PRO,DISEGNO+SETT.PROD. +AMBIENTE D+QUADERNO DELLE COMP.DIG.+TAV. DIS.COST.SOL.,U,LATTES,"33,00",No,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,ARTE E IMMAGINE,9791255315209,"ORTONA ANNA GIANNINI FEDERICO  ",INCONTRO CON L'ARTE,VOLUME A + EBOOK,U,DE AGOSTINI,"23,00",Si,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,MUSICA,9788838336089,PEZZI GIULIANA - SOGLIA RENATO - ZAULI PIER GIACOMO,VAI CON LA MUSICA! - LIBRO MISTO CON LIBRO DIGITALE,VOLUME A + DVD + VOLUME B + VOLUME C,U,SANSONI PER LA SCUOLA,"39,00",No,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE MOTORIE E SPORTIVE,9788891558343,"ROVIDA ANTONIO  ",VIVO SPORT,VOLUME PER LO STUDENTE,U,FABBRI SCUOLA,"16,90",No,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788842619765,"FIANDACA LEONARDO  ",PIENI DI VITA 1,CORSO DI IRC CON NULLA OSTA CEI,1,IL CAPITELLO,"10,80",No,Si,No
MTMM81701R,1,A,MM,30 ORE DI ORARIO ORDINARIO,SECONDA LINGUA COMUNITARIA (FRANCESE),9788853022042,"PARODI L VALLACCO M GARNAUD S SAULIGNY R  ","SITOT DIT, SITOT FAIT+EBOOK",L.L'ÉLÈVE ET CAHIER 1+PARLER CULT.+EDUC.CIVICA+AG.2030+GRAMM.POUR TOUS+EBOOK,1,CIDEB - BLACK CAT,"23,35",No,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788826824017,GENTILE GIANNI - RONGA LUIGI - DIGO GIULIA,BEN DETTO! A + L,VOLUME A + VOLUME L,U,ATLAS,"29,90",No,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9791254550915,CORTI A  BANDINI A  CABRELLE A  CASTAGNA M - FRANZINI M  ROSSATO A  TRULLI S - ZAFFARONI P  MOROSINOTTO D,GRANDE GIOCO DELLE STORIE + EBOOK (IL),VOL.1A STORIE DA LEGGERE+VOL.1B STORIE DA SCRIVERE+MITO ED EPICA+EBOOK,1,GARZANTI SCUOLA,"28,75",Si,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,LINGUA INGLESE,9788883396816,"AA  VV  ",ACT SMART 1,ND,1,PEARSON LONGMAN,"24,30",No,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,STORIA,9788891557193,"CAZZANIGA ANDREA  ",STORIA CHE SI VEDE (LA),"VOLUME 1, STORIA A COLPO D'OCCHIO",1,FABBRI SCUOLA,"24,60",No,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,GEOGRAFIA,9788869107467,"GIANCARLO CORBELLINI  ",ALISEI 1,L'EUROPA E L'ITALIA,1,B.MONDADORI,"22,40",No,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,MATEMATICA,9791220401517,"ROSSI GIULIETTA  ",A TUTTA MATEMATICA!,ARITMETICA 1 + GEOMETRIA 1 + QUADERNO 1,1,A. MONDADORI SCUOLA,"29,00",No,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE,9788808520227,"TIBONE FEDERICO - TARASCO SILVIA ",SCOPRI PERCHÉ! - LE SCIENZE PER UN MONDO CHE CAMBIA - CONF. ABCD (LDM),MATERIA E ENERGIA + VITA E AMBIENTE + CORPO UMANO + ASTRONAVE TERRA,U,ZANICHELLI EDITORE,"41,50",No,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,TECNOLOGIA,9788869175978,"ARDUINO GIANNI  ",HYPERTECH PRO,DISEGNO+SETT.PROD. +AMBIENTE D+QUADERNO DELLE COMP.DIG.+TAV. DIS.COST.SOL.,U,LATTES,"33,00",No,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,ARTE E IMMAGINE,9791255315209,"ORTONA ANNA GIANNINI FEDERICO  ",INCONTRO CON L'ARTE,VOLUME A + EBOOK,U,DE AGOSTINI,"23,00",Si,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,MUSICA,9788838336089,PEZZI GIULIANA - SOGLIA RENATO - ZAULI PIER GIACOMO,VAI CON LA MUSICA! - LIBRO MISTO CON LIBRO DIGITALE,VOLUME A + DVD + VOLUME B + VOLUME C,U,SANSONI PER LA SCUOLA,"39,00",No,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE MOTORIE E SPORTIVE,9788891558343,"ROVIDA ANTONIO  ",VIVO SPORT,VOLUME PER LO STUDENTE,U,FABBRI SCUOLA,"16,90",No,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788842619765,"FIANDACA LEONARDO  ",PIENI DI VITA 1,CORSO DI IRC CON NULLA OSTA CEI,1,IL CAPITELLO,"10,80",No,Si,No
MTMM81701R,1,B,MM,30 ORE DI ORARIO ORDINARIO,SECONDA LINGUA COMUNITARIA (FRANCESE),9788853022042,"PARODI L VALLACCO M GARNAUD S SAULIGNY R  ","SITOT DIT, SITOT FAIT+EBOOK",L.L'ÉLÈVE ET CAHIER 1+PARLER CULT.+EDUC.CIVICA+AG.2030+GRAMM.POUR TOUS+EBOOK,1,CIDEB - BLACK CAT,"23,35",No,Si,No
MTMM81701R,1,C,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9791221600179,L  SERIANNI - G  PATOTA - V  DELLA VALLE,LA MATITA VERDE - EDIZIONE VERDE,ND,U,B.MONDADORI,"30,40",No,Si,No
MTMM81701R,1,C,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9791254550915,CORTI A  BANDINI A  CABRELLE A  CASTAGNA M - FRANZINI M  ROSSATO A  TRULLI S - ZAFFARONI P  MOROSINOTTO D,GRANDE GIOCO DELLE STORIE + EBOOK (IL),VOL.1A STORIE DA LEGGERE+VOL.1B STORIE DA SCRIVERE+MITO ED EPICA+EBOOK,1,GARZANTI SCUOLA,"28,75",Si,Si,No
MTMM81701R,1,C,MM,30 ORE DI ORARIO ORDINARIO,LINGUA INGLESE,9788883396816,"AA  VV  ",ACT SMART 1,ND,1,PEARSON LONGMAN,"24,30",No,Si,No
MTMM81701R,1,C,MM,30 ORE DI ORARIO ORDINARIO,STORIA,9788891557193,"CAZZANIGA ANDREA  ",STORIA CHE SI VEDE (LA),"VOLUME 1, STORIA A COLPO D'OCCHIO",1,FABBRI SCUOLA,"24,60",No,Si,No
MTMM81701R,1,C,MM,30 ORE DI ORARIO ORDINARIO,GEOGRAFIA,9788869107467,"GIANCARLO CORBELLINI  ",ALISEI 1,L'EUROPA E L'ITALIA,1,B.MONDADORI,"22,40",No,Si,No
MTMM81701R,1,C,MM,30 ORE DI ORARIO ORDINARIO,MATEMATICA,9791220401517,"ROSSI GIULIETTA  ",A TUTTA MATEMATICA!,ARITMETICA 1 + GEOMETRIA 1 + QUADERNO 1,1,A. MONDADORI SCUOLA,"29,00",No,Si,No
MTMM81701R,1,C,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE,9788808520227,"TIBONE FEDERICO - TARASCO SILVIA ",SCOPRI PERCHÉ! - LE SCIENZE PER UN MONDO CHE CAMBIA - CONF. ABCD (LDM),MATERIA E ENERGIA + VITA E AMBIENTE + CORPO UMANO + ASTRONAVE TERRA,U,ZANICHELLI EDITORE,"41,50",No,Si,No
MTMM81701R,1,C,MM,30 ORE DI ORARIO ORDINARIO,TECNOLOGIA,9788869175978,"ARDUINO GIANNI  ",HYPERTECH PRO,DISEGNO+SETT.PROD. +AMBIENTE D+QUADERNO DELLE COMP.DIG.+TAV. DIS.COST.SOL.,U,LATTES,"33,00",No,Si,No
MTMM81701R,1,C,MM,30 ORE DI ORARIO ORDINARIO,ARTE E IMMAGINE,9791255315209,"ORTONA ANNA GIANNINI FEDERICO  ",INCONTRO CON L'ARTE,VOLUME A + EBOOK,U,DE AGOSTINI,"23,00",Si,Si,No
