freq,cittadinanza,condizione_prof,condizione_prof_eu,classe_eta,itter107,ruolo_fam,sesso,tipo_dato,titolo_studio,time_period,obs_value,year
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,1,NEET_I,99,2023,6.929076,2023
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,1,NEET_I,99,2024,5.880483,2024
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,2,NEET,99,2021,40.664,2021
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,2,NEET,99,2022,31.569,2022
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,2,NEET,99,2023,31.817,2023
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,2,NEET,99,2024,24.61,2024
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,2,NEET_I,99,2021,16.811295,2021
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,2,NEET_I,99,2022,13.130443,2022
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,2,NEET_I,99,2023,14.574496,2023
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,2,NEET_I,99,2024,10.459033,2024
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,9,NEET,99,2021,61.127,2021
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,9,NEET,99,2022,50.452,2022
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,9,NEET,99,2023,48.486,2023
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,9,NEET,99,2024,38.854,2024
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,9,NEET_I,99,2021,13.075826,2021
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,9,NEET_I,99,2022,10.529853,2022
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,9,NEET_I,99,2023,10.566345,2023
A,TOTAL,99,TOT,Y15-29,ITCD,SPO,9,NEET_I,99,2024,8.136554,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,11,2018,25.538,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,11,2019,23.876,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,11,2020,31.979,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,11,2021,29.268,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,11,2022,23.955,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,11,2023,21.171,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,11,2024,21.675,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,13,2018,106.797,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,13,2019,95.334,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,13,2020,118.707,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,13,2021,122.893,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,13,2022,99.06,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,13,2023,61.933,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,13,2024,54.258,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,7,2018,122.384,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,7,2019,112.553,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,7,2020,139.316,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,7,2021,148.009,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,7,2022,119.57,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,7,2023,96.621,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,7,2024,95.138,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2018,254.719,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2019,231.763,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2020,290.002,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2021,300.17,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2022,242.585,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2023,179.726,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2024,171.072,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,11,2018,11.074012,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,11,2019,10.528637,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,11,2020,12.796411,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,11,2021,11.70294,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,11,2022,9.239011,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,11,2023,7.874417,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,11,2024,8.159631,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,13,2018,13.102624,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,13,2019,11.931067,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,13,2020,14.570246,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,13,2021,15.213691,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,13,2022,12.448258,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,13,2023,7.837725,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,13,2024,6.703385,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,7,2018,13.108461,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,7,2019,11.673939,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,7,2020,14.840444,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,7,2021,15.403436,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,7,2022,12.1201,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,7,2023,9.717509,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,7,2024,9.442762,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2018,12.869029,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2019,11.646669,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2020,14.475586,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2021,14.86908,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2022,11.88212,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2023,8.752831,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2024,8.214454,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,11,2018,52.764,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,11,2019,54.972,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,11,2020,59.953,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,11,2021,51.133,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,11,2022,42.547,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,11,2023,39.74,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,11,2024,29.655,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,13,2018,127.173,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,13,2019,117.158,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,13,2020,140.028,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,13,2021,145.979,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,13,2022,113.185,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,13,2023,77.352,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,13,2024,71.672,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,7,2018,163.811,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,7,2019,153.646,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,7,2020,176.451,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,7,2021,168.188,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,7,2022,133.698,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,7,2023,131.585,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,7,2024,119.994,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2018,343.748,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2019,325.776,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2020,376.433,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2021,365.301,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2022,289.43,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2023,248.677,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2024,221.32,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,11,2018,15.461933,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,11,2019,15.929434,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,11,2020,17.055505,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,11,2021,14.305138,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,11,2022,12.071441,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,11,2023,10.823206,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,11,2024,7.770717,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,13,2018,17.56521,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,13,2019,16.514734,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,13,2020,19.538345,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,13,2021,20.488453,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,13,2022,16.522899,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,13,2023,11.503901,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,13,2024,10.530847,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,7,2018,20.241348,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,7,2019,18.610944,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,7,2020,21.448472,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,7,2021,20.368821,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,7,2022,15.392391,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,7,2023,15.06292,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,7,2024,13.823111,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2018,18.337677,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2019,17.327773,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2020,19.907894,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2021,19.270478,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2022,15.184591,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2023,12.998362,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2024,11.46567,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,11,2018,78.302,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,11,2019,78.848,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,11,2020,91.932,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,11,2021,80.401,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,11,2022,66.503,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,11,2023,60.911,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,11,2024,51.33,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,13,2018,233.97,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,13,2019,212.492,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,13,2020,258.735,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,13,2021,268.872,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,13,2022,212.246,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,13,2023,139.285,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,13,2024,125.93,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,7,2018,286.195,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,7,2019,266.2,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,7,2020,315.768,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,7,2021,316.198,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,7,2022,253.268,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,7,2023,228.206,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,7,2024,215.132,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2018,598.467,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2019,557.54,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2020,666.434,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2021,665.47,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2022,532.016,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2023,428.402,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2024,392.392,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,11,2018,13.69244,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,11,2019,13.787773,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,11,2020,15.285747,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,11,2021,13.23397,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,11,2022,10.871104,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,11,2023,9.576719,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,11,2024,7.930328,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,13,2018,15.20188,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,13,2019,14.086731,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,13,2020,16.895269,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,13,2021,17.685771,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,13,2022,14.333276,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,13,2023,9.523181,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,13,2024,8.451655,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,7,2018,16.420479,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,7,2019,14.873943,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,7,2020,17.926768,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,7,2021,17.698349,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,7,2022,13.652216,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,7,2023,12.217472,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,7,2024,11.470091,2024
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2018,15.529016,2018
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2019,14.406603,2019
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2020,17.113238,2020
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2021,17.000545,2021
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2022,13.476692,2022
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2023,10.800537,2023
A,TOTAL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2024,9.77837,2024
A,TOTAL,99,TOT,Y15-29,ITD,PA,1,NEET,99,2021,2.169,2021
A,TOTAL,99,TOT,Y15-29,ITD,PA,1,NEET,99,2022,1.044,2022
A,TOTAL,99,TOT,Y15-29,ITD,PA,1,NEET,99,2023,1.258,2023
A,TOTAL,99,TOT,Y15-29,ITD,PA,1,NEET,99,2024,1.279,2024
A,TOTAL,99,TOT,Y15-29,ITD,PA,1,NEET_I,99,2021,11.5048,2021
A,TOTAL,99,TOT,Y15-29,ITD,PA,1,NEET_I,99,2022,5.080786,2022
A,TOTAL,99,TOT,Y15-29,ITD,PA,1,NEET_I,99,2023,5.124654,2023
A,TOTAL,99,TOT,Y15-29,ITD,PA,1,NEET_I,99,2024,6.849829,2024
A,TOTAL,99,TOT,Y15-29,ITD,PA,2,NEET,99,2021,36.697,2021
A,TOTAL,99,TOT,Y15-29,ITD,PA,2,NEET,99,2022,34.278,2022
A,TOTAL,99,TOT,Y15-29,ITD,PA,2,NEET,99,2023,33.816,2023
A,TOTAL,99,TOT,Y15-29,ITD,PA,2,NEET,99,2024,33.921,2024
A,TOTAL,99,TOT,Y15-29,ITD,PA,2,NEET_I,99,2021,51.430213,2021
A,TOTAL,99,TOT,Y15-29,ITD,PA,2,NEET_I,99,2022,51.054513,2022
A,TOTAL,99,TOT,Y15-29,ITD,PA,2,NEET_I,99,2023,46.91519,2023
A,TOTAL,99,TOT,Y15-29,ITD,PA,2,NEET_I,99,2024,54.193827,2024
A,TOTAL,99,TOT,Y15-29,ITD,PA,9,NEET,99,2021,38.866,2021
A,TOTAL,99,TOT,Y15-29,ITD,PA,9,NEET,99,2022,35.322,2022
A,TOTAL,99,TOT,Y15-29,ITD,PA,9,NEET,99,2023,35.075,2023
A,TOTAL,99,TOT,Y15-29,ITD,PA,9,NEET,99,2024,35.2,2024
A,TOTAL,99,TOT,Y15-29,ITD,PA,9,NEET_I,99,2021,43.086303,2021
A,TOTAL,99,TOT,Y15-29,ITD,PA,9,NEET_I,99,2022,40.280993,2022
A,TOTAL,99,TOT,Y15-29,ITD,PA,9,NEET_I,99,2023,36.299754,2023
A,TOTAL,99,TOT,Y15-29,ITD,PA,9,NEET_I,99,2024,43.315613,2024
A,TOTAL,99,TOT,Y15-29,ITD,SD,1,NEET,99,2021,96.332,2021
A,TOTAL,99,TOT,Y15-29,ITD,SD,1,NEET,99,2022,88.771,2022
A,TOTAL,99,TOT,Y15-29,ITD,SD,1,NEET,99,2023,61.261,2023
A,TOTAL,99,TOT,Y15-29,ITD,SD,1,NEET,99,2024,54.717,2024
A,TOTAL,99,TOT,Y15-29,ITD,SD,1,NEET_I,99,2021,12.922629,2021
A,TOTAL,99,TOT,Y15-29,ITD,SD,1,NEET_I,99,2022,11.864038,2022
A,TOTAL,99,TOT,Y15-29,ITD,SD,1,NEET_I,99,2023,8.115727,2023
A,TOTAL,99,TOT,Y15-29,ITD,SD,1,NEET_I,99,2024,7.098959,2024
A,TOTAL,99,TOT,Y15-29,ITD,SD,2,NEET,99,2021,87.371,2021
A,TOTAL,99,TOT,Y15-29,ITD,SD,2,NEET,99,2022,64.182,2022
A,TOTAL,99,TOT,Y15-29,ITD,SD,2,NEET,99,2023,60.044,2023
A,TOTAL,99,TOT,Y15-29,ITD,SD,2,NEET,99,2024,50.586,2024
A,TOTAL,99,TOT,Y15-29,ITD,SD,2,NEET_I,99,2021,13.749793,2021
A,TOTAL,99,TOT,Y15-29,ITD,SD,2,NEET_I,99,2022,10.079291,2022
A,TOTAL,99,TOT,Y15-29,ITD,SD,2,NEET_I,99,2023,9.264076,2023
A,TOTAL,99,TOT,Y15-29,ITD,SD,2,NEET_I,99,2024,7.707732,2024
A,TOTAL,99,TOT,Y15-29,ITD,SD,9,NEET,99,2021,183.703,2021
A,TOTAL,99,TOT,Y15-29,ITD,SD,9,NEET,99,2022,152.953,2022
A,TOTAL,99,TOT,Y15-29,ITD,SD,9,NEET,99,2023,121.305,2023
A,TOTAL,99,TOT,Y15-29,ITD,SD,9,NEET,99,2024,105.303,2024
A,TOTAL,99,TOT,Y15-29,ITD,SD,9,NEET_I,99,2021,13.303261,2021
A,TOTAL,99,TOT,Y15-29,ITD,SD,9,NEET_I,99,2022,11.043482,2022
A,TOTAL,99,TOT,Y15-29,ITD,SD,9,NEET_I,99,2023,8.646233,2023
A,TOTAL,99,TOT,Y15-29,ITD,SD,9,NEET_I,99,2024,7.378929,2024
A,TOTAL,99,TOT,Y15-29,ITD,SPO,1,NEET,99,2021,8.203,2021
A,TOTAL,99,TOT,Y15-29,ITD,SPO,1,NEET,99,2022,8.972,2022
A,TOTAL,99,TOT,Y15-29,ITD,SPO,1,NEET,99,2023,6.197,2023
A,TOTAL,99,TOT,Y15-29,ITD,SPO,1,NEET,99,2024,4.923,2024
A,TOTAL,99,TOT,Y15-29,ITD,SPO,1,NEET_I,99,2021,8.815217,2021
A,TOTAL,99,TOT,Y15-29,ITD,SPO,1,NEET_I,99,2022,9.040892,2022
A,TOTAL,99,TOT,Y15-29,ITD,SPO,1,NEET_I,99,2023,6.75334,2023
A,TOTAL,99,TOT,Y15-29,ITD,SPO,1,NEET_I,99,2024,5.345625,2024
A,TOTAL,99,TOT,Y15-29,ITD,SPO,2,NEET,99,2021,13.989,2021
A,TOTAL,99,TOT,Y15-29,ITD,SPO,2,NEET,99,2022,13.098,2022
A,TOTAL,99,TOT,Y15-29,ITD,SPO,2,NEET,99,2023,15.145,2023
A,TOTAL,99,TOT,Y15-29,ITD,SPO,2,NEET,99,2024,11.138,2024
A,TOTAL,99,TOT,Y15-29,ITD,SPO,2,NEET_I,99,2021,14.341661,2021
A,TOTAL,99,TOT,Y15-29,ITD,SPO,2,NEET_I,99,2022,12.484749,2022
A,TOTAL,99,TOT,Y15-29,ITD,SPO,2,NEET_I,99,2023,16.599443,2023
A,TOTAL,99,TOT,Y15-29,ITD,SPO,2,NEET_I,99,2024,11.282186,2024
A,TOTAL,99,TOT,Y15-29,ITD,SPO,9,NEET,99,2021,22.192,2021
A,TOTAL,99,TOT,Y15-29,ITD,SPO,9,NEET,99,2022,22.07,2022
A,TOTAL,99,TOT,Y15-29,ITD,SPO,9,NEET,99,2023,21.342,2023
A,TOTAL,99,TOT,Y15-29,ITD,SPO,9,NEET,99,2024,16.061,2024
A,TOTAL,99,TOT,Y15-29,ITD,SPO,9,NEET_I,99,2021,11.643476,2021
A,TOTAL,99,TOT,Y15-29,ITD,SPO,9,NEET_I,99,2022,10.810678,2022
A,TOTAL,99,TOT,Y15-29,ITD,SPO,9,NEET_I,99,2023,11.662295,2023
A,TOTAL,99,TOT,Y15-29,ITD,SPO,9,NEET_I,99,2024,8.417009,2024
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,11,2018,11.524,2018
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,11,2019,8.478,2019
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,11,2020,13.489,2020
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,11,2021,10.431,2021
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,11,2022,10.849,2022
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,11,2023,9.172,2023
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,11,2024,9.327,2024
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,13,2018,35.915,2018
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,13,2019,35.954,2019
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,13,2020,38.601,2020
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,13,2021,42.453,2021
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,13,2022,39.413,2022
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,13,2023,21.531,2023
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,13,2024,20.055,2024
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,7,2018,46.863,2018
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,7,2019,40.116,2019
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,7,2020,49.282,2020
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,7,2021,53.821,2021
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,7,2022,48.525,2022
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,7,2023,38.014,2023
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,7,2024,31.538,2024
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2018,94.302,2018
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2019,84.548,2019
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2020,101.372,2020
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2021,106.704,2021
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2022,98.786,2022
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2023,68.717,2023
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2024,60.919,2024
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET_I,11,2018,11.723415,2018
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET_I,11,2019,8.713168,2019
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET_I,11,2020,12.404248,2020
A,TOTAL,99,TOT,Y15-29,ITD,TOT,1,NEET_I,11,2021,9.064287,2021
