no,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,365,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,365.1,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 148,Unnamed: 149,365.2,Unnamed: 151,Unnamed: 152,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176
Calendar 14,Country_code,Calendar 14,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 14 ,Country_code,Calendar 14 ,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 15,Country_code,Calendar 15,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 15 ,Country_code,Calendar 15 ,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 16,Country_code,Calendar 16,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 16 ,Country_code,Calendar 16 ,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 17,Country_code,Calendar 17,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 17 ,Country_code,Calendar 17 ,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 18,Country_code,Calendar 18,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 18 ,Country_code,Calendar 18 ,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 19,Country_code,Calendar 19,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 19,Country_code,Calendar 19,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 20,Country_code,Calendar 20,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 20,Country_code,Calendar 20,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 21,Country_code,Calendar 21,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 21,Country_code,Calendar 21,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 22,Country_code,Calendar 22,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 22,Country_code,Calendar 22,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 23,Country_code,Calendar 23,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 23,Country_code,Calendar 23,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 24,Country_code,Calendar 24,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 24,Country_code,Calendar 24,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 25,Country_code,Calendar 25,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 25,Country_code,Calendar 25,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 26,Country_code,Calendar 26,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 26,Country_code,Calendar 26,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 27,Country_code,Calendar 27,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 27,Country_code,Calendar 27,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 28,Country_code,Calendar 28,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 28,Country_code,Calendar 28,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 29,Country_code,Calendar 29,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 29,Country_code,Calendar 29,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 30,Country_code,Calendar 30,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 30,Country_code,Calendar 30,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 31,Country_code,Calendar 31,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,,,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
