ANNO_SOLARE;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;DIPLOMATI
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;FLAUTO;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;FLAUTO;F;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;OBOE;DCPL36;OBOE;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBONE;DCPL49;TROMBONE;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;FISARMONICA;DCSL26;FISARMONICA;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;FISARMONICA;DCPL26;FISARMONICA;M;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;FISARMONICA;DCPL26;FISARMONICA;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;8
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;STRUMENTI A PERCUSSIONE;DCPL44;STRUMENTI A PERCUSSIONE;M;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;STRUMENTI A PERCUSSIONE;DCPL44;STRUMENTI A PERCUSSIONE;F;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CHITARRA;DCSL09;CHITARRA;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CHITARRA;DCSL09;CHITARRA;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;CHITARRA;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;CHITARRA;F;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;DIREZIONE D'ORCHESTRA;DCSL22;DIREZIONE D'ORCHESTRA;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;DIREZIONE D'ORCHESTRA;DCPL22;DIREZIONE D'ORCHESTRA;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;5
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;4
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Didattica della musica;AFAM_Corso Diploma accademico 2L;DIDATTICA DELLA MUSICA;DCSL21;DIDATTICA DELLA MUSICA;M;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Didattica della musica;AFAM_Corso Diploma accademico 2L;DIDATTICA DELLA MUSICA;DCSL21;DIDATTICA DELLA MUSICA;F;5
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Didattica della musica;AFAM_Corso Diploma accademico 1L;DIDATTICA DELLA MUSICA;DCPL21;DIDATTICA DELLA MUSICA;M;10
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Musica d'insieme;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA D'INSIEME;F;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL05;BATTERIA E PERCUSSIONI JAZZ;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;MUSICA ELETTRONICA;DCSL34;MUSICA ELETTRONICA;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL05;BATTERIA E PERCUSSIONI JAZZ;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;CANTO JAZZ;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL10;CHITARRA JAZZ;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL34;MUSICA ELETTRONICA;M;6
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL65;MUSICHE TRADIZIONALI - Etnomusicologia;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL40;PIANOFORTE JAZZ;M;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CLARINETTO;DCSL11;CLARINETTO;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO;DCSL27;FLAUTO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;TROMBONE;DCSL49;TROMBONE;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;F;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;FLAUTO;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;FLAUTO;F;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;OBOE;DCPL36;OBOE;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;SAXOFONO;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;SAXOFONO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBA;DCPL46;TROMBA;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;CLAVICEMBALO;DCSL14;CLAVICEMBALO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;4
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;STRUMENTI A PERCUSSIONE;DCSL44;STRUMENTI A PERCUSSIONE;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;STRUMENTI A PERCUSSIONE;DCSL44;STRUMENTI A PERCUSSIONE;F;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;CLAVICEMBALO;DCPL14;CLAVICEMBALO E TASTIERE STORICHE;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;ORGANO E COMPOSIZIONE ORGANISTICA;DCPL38;ORGANO;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;ORGANO E COMPOSIZIONE ORGANISTICA;DCPL38;ORGANO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;5
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CONTRABBASSO;DCPL16;CONTRABBASSO;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA;DCPL52;VIOLA;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;MUSICA CORALE E DIREZIONE DI CORO;DCPL33;DIREZIONE DI CORO E COMPOSIZIONE CORALE;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Didattica della musica;AFAM_Corso Diploma accademico 2L;DIDATTICA DELLA MUSICA;DCSL21;DIDATTICA DELLA MUSICA;M;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Didattica della musica;AFAM_Corso Diploma accademico 2L;DIDATTICA DELLA MUSICA;DCSL21;DIDATTICA DELLA MUSICA;F;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Didattica della musica;AFAM_Corso Diploma accademico 1L;DIDATTICA DELLA MUSICA;DCPL21;DIDATTICA DELLA MUSICA;F;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL07;CANTO JAZZ;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL17;CONTRABBASSO JAZZ;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;SAXOFONO;DCSL41;SAXOFONO;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;TROMBA;DCSL46;TROMBA;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;SAXOFONO;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBA;DCPL46;TROMBA;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;STRUMENTI A PERCUSSIONE;DCSL44;STRUMENTI A PERCUSSIONE;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;DCSL57;VIOLONCELLO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL15;COMPOSIZIONE;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;4
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA DA CAMERA;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA DA CAMERA;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL67;POPULAR MUSIC - Canto Pop/Rock;F;6
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL67;POPULAR MUSIC - Chitarra Pop/Rock;M;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL67;POPULAR MUSIC - Canto Pop/Rock;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL67;POPULAR MUSIC - Chitarra Pop/Rock;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL67;POPULAR MUSIC - Pianoforte e tastiere Pop/Rock;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CLARINETTO;DCSL11;CLARINETTO;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CLARINETTO;DCSL11;CLARINETTO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FAGOTTO;DCSL24;FAGOTTO;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;TROMBA;DCSL46;TROMBA;M;3
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;TROMBONE;DCSL49;TROMBONE;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CORNO;DCPL19;CORNO;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;FLAUTO;F;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBA;DCPL46;TROMBA;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBONE;DCPL49;TROMBONE;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBONE;DCPL49;TROMBONE;F;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;MAESTRO COLLABORATORE;M;2
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;CLAVICEMBALO;DCPL14;CLAVICEMBALO E TASTIERE STORICHE;M;1
2024;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;ORGANO E COMPOSIZIONE ORGANISTICA;DCPL38;ORGANO;M;1
