DATAFLOW,FREQ,ITTER107,MISURA1,GEST_SCUOLA,ORDINESCOL,TIPO_DATO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:158_149(1.0),A,ITC14,9,1,1,2,2014,115,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,3,2010,2536,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,3,2011,2531,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,3,2012,2529,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,3,2013,2478,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,3,2014,2512,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,4,2010,1191,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,4,2011,1203,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,4,2012,1195,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,4,2013,1162,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,4,2014,1163,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,7,2010,248,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,7,2011,273,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,7,2012,288,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,7,2013,253,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,7,2014,254,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,8,2010,110,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,8,2011,124,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,8,2012,133,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,8,2013,124,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1,1,8,2014,118,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,1,2010,51,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,1,2011,51,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,1,2012,51,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,1,2013,51,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,1,2014,52,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,2,2010,114,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,2,2011,114,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,2,2012,114,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,2,2013,113,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,2,2014,115,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,3,2010,2536,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,3,2011,2531,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,3,2012,2529,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,3,2013,2478,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,3,2014,2512,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,4,2010,1191,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,4,2011,1203,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,4,2012,1195,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,4,2013,1162,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,4,2014,1163,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,7,2010,248,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,7,2011,273,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,7,2012,288,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,7,2013,253,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,7,2014,254,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,8,2010,110,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,8,2011,124,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,8,2012,133,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,8,2013,124,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,1A,1,8,2014,118,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,1,2010,34,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,1,2011,34,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,1,2012,34,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,1,2013,32,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,1,2014,32,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,2,2010,71,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,2,2011,72,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,2,2012,68,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,2,2013,67,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,2,2014,66,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,3,2010,1508,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,3,2011,1504,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,3,2012,1487,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,3,2013,1471,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,3,2014,1395,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,4,2010,716,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,4,2011,748,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,4,2012,734,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,4,2013,712,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,4,2014,671,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,7,2010,35,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,7,2011,31,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,7,2012,30,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,7,2013,37,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,7,2014,35,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,8,2010,19,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,8,2011,14,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,8,2012,17,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,8,2013,17,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,2,1,8,2014,15,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,1,2010,85,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,1,2011,85,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,1,2012,85,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,1,2013,83,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,1,2014,84,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,2,2010,185,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,2,2011,186,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,2,2012,182,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,2,2013,180,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,2,2014,181,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,3,2010,4044,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,3,2011,4035,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,3,2012,4016,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,3,2013,3949,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,3,2014,3907,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,4,2010,1907,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,4,2011,1951,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,4,2012,1929,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,4,2013,1874,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,4,2014,1834,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,7,2010,283,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,7,2011,304,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,7,2012,318,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,7,2013,290,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,7,2014,289,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,8,2010,129,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,8,2011,138,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,8,2012,150,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,8,2013,141,,,,,,,,,
IT1:158_149(1.0),A,ITC14,9,9,1,8,2014,133,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,1,2010,84,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,1,2011,87,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,1,2012,88,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,1,2013,90,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,1,2014,90,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,2,2010,258,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,2,2011,263,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,2,2012,265,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,2,2013,266,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,2,2014,268,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,3,2010,6093,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,3,2011,6267,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,3,2012,6429,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,3,2013,6469,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,3,2014,6358,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,4,2010,3007,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,4,2011,3121,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,4,2012,3135,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,4,2013,3148,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,4,2014,3086,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,7,2010,999,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,7,2011,1066,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,7,2012,1160,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,7,2013,1274,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,7,2014,1316,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,8,2010,478,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,8,2011,512,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,8,2012,553,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,8,2013,594,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1,1,8,2014,605,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,1,2010,81,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,1,2011,84,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,1,2012,85,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,1,2013,87,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,1,2014,87,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,2,2010,245,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,2,2011,250,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,2,2012,252,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,2,2013,254,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,2,2014,257,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,3,2010,5775,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,3,2011,5945,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,3,2012,6122,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,3,2013,6203,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,3,2014,6115,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,4,2010,2847,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,4,2011,2963,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,4,2012,3003,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,4,2013,3020,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,4,2014,2971,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,7,2010,909,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,7,2011,955,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,7,2012,1058,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,7,2013,1190,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,7,2014,1227,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,8,2010,439,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,8,2011,466,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,8,2012,509,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,8,2013,555,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1A,1,8,2014,566,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,1,2010,3,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,1,2011,3,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,1,2012,3,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,1,2013,3,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,1,2014,3,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,2,2010,13,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,2,2011,13,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,2,2012,13,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,2,2013,12,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,2,2014,11,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,3,2010,318,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,3,2011,322,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,3,2012,307,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,3,2013,266,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,3,2014,243,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,4,2010,160,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,4,2011,158,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,4,2012,132,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,4,2013,128,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,4,2014,115,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,7,2010,90,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,7,2011,111,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,7,2012,102,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,7,2013,84,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,7,2014,89,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,8,2010,39,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,8,2011,46,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,8,2012,44,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,8,2013,39,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,1B,1,8,2014,39,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,1,2010,44,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,1,2011,43,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,1,2012,43,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,1,2013,43,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,1,2014,43,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,2,2010,146,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,2,2011,146,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,2,2012,144,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,2,2013,146,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,2,2014,146,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,3,2010,3669,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,3,2011,3694,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,3,2012,3675,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,3,2013,3610,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,3,2014,3498,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,4,2010,1780,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,4,2011,1818,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,4,2012,1842,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,4,2013,1799,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,4,2014,1725,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,7,2010,201,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,7,2011,227,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,7,2012,247,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,7,2013,265,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,7,2014,231,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,8,2010,100,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,8,2011,103,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,8,2012,106,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,8,2013,119,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,2,1,8,2014,111,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,1,2010,128,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,1,2011,130,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,1,2012,131,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,1,2013,133,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,1,2014,133,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,2,2010,404,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,2,2011,409,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,2,2012,409,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,2,2013,412,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,2,2014,414,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,3,2010,9762,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,3,2011,9961,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,3,2012,10104,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,3,2013,10079,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,3,2014,9856,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,4,2010,4787,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,4,2011,4939,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,4,2012,4977,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,4,2013,4947,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,4,2014,4811,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,7,2010,1200,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,7,2011,1293,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,7,2012,1407,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,7,2013,1539,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,7,2014,1547,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,8,2010,578,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,8,2011,615,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,8,2012,659,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,8,2013,713,,,,,,,,,
IT1:158_149(1.0),A,ITC15,9,9,1,8,2014,716,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,1,2010,184,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,1,2011,184,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,1,2012,186,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,1,2013,187,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,1,2014,187,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,2,2010,460,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,2,2011,473,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,2,2012,471,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,2,2013,474,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,2,2014,477,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,3,2010,11363,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,3,2011,11581,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,3,2012,11739,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,3,2013,11856,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,3,2014,11763,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,4,2010,5433,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,4,2011,5552,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,4,2012,5682,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,4,2013,5769,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,4,2014,5708,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,7,2010,2067,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,7,2011,2179,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,7,2012,2336,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,7,2013,2402,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,7,2014,2379,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,8,2010,973,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,8,2011,1070,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,8,2012,1089,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,8,2013,1146,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1,1,8,2014,1121,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,1,2010,184,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,1,2011,184,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,1,2012,186,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,1,2013,187,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,1,2014,187,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,2,2010,460,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,2,2011,473,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,2,2012,471,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,2,2013,474,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,2,2014,477,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,3,2010,11363,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,3,2011,11581,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,3,2012,11739,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,3,2013,11856,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,3,2014,11763,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,4,2010,5433,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,4,2011,5552,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,4,2012,5682,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,4,2013,5769,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,4,2014,5708,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,7,2010,2067,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,7,2011,2179,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,7,2012,2336,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,7,2013,2402,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,7,2014,2379,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,8,2010,973,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,8,2011,1070,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,8,2012,1089,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,8,2013,1146,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,1A,1,8,2014,1121,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,2,1,1,2010,86,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,2,1,1,2011,84,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,2,1,1,2012,84,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,2,1,1,2013,84,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,2,1,1,2014,84,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,2,1,2,2010,198,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,2,1,2,2011,200,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,2,1,2,2012,201,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,2,1,2,2013,208,,,,,,,,,
IT1:158_149(1.0),A,ITC16,9,2,1,2,2014,207,,,,,,,,,
