CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
PNMM813017,1,C,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,MUSICA,9788891553928,"ACCARDO SALVATORE  ",STRADIVARI - LIBRO MISTO CON LIBRO DIGITALE,VOL. A - ASCOLTARE E COMPRENDERE LA MUSICA + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"13,90",No,No,Ap
PNMM813017,1,C,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,TECNOLOGIA,9788808520616,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,"TECNOLOGIA.VERDE - CONF. TECNOLOGIA + DISEGNO, LAB. E CODING + TAVOLE (LDM)","SECONDA EDIZIONE DI IDEA, PROGETTO, INNOVAZIONE + TAVOLE DISEGNO",U,ZANICHELLI EDITORE,"28,30",No,No,Ap
PNMM813017,1,C,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SCIENZE,9791221603026,GOLETTI ELISA - ROSSI SILVIA - SANTILLI MAURIZIO,FLASH - SCATTI DI SCIENZA - EDIZIONE ANNUALE - VOLUME 1,ND,1,B.MONDADORI,"16,60",Si,Si,No
PNMM813017,1,C,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SCIENZE MOTORIE E SPORTIVE,9788839302113,"FIORINI GIANLUIGI - CHIESA ELISABETTA ",TEAM,INSIEME PER LO SPORT,U,MARIETTI SCUOLA,"14,30",No,No,Ap
PNMM813017,1,C,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,STORIA,9788805080014,NECCI ALESSANDRA - JACOMUZZI ULISSE - MONTANARO GIORGIO,NEL GRANDE GIOCO 1+30 LEZIONI ED.CIVICA,MEDIOEVO E RINASCIMENTO,1,SEI,"24,70",No,Si,No
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,ARTE E IMMAGINE,9788838342462,"ROMAGNOLI MARGHERITA  ",CHIEDILO ALL'ARTE,VOLUME UNICO+ALBUM DELL'ARTE,U,SANSONI PER LA SCUOLA,"28,20",No,No,Ap
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788847239814,"MAZZANTINI MARIA ANGELA  ",TEMPI INCONTRO 2 + OFFICINA EMOZIONI (DI),ND,2,RAFFAELLO,"12,90",No,No,Ap
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SECONDA LINGUA COMUNITARIA (FRANCESE),9788853018618,PARODI LIDIA - VALLACCO MARINA - GARNAUD S   SAULIGNY R,VIENS ENCORE AVEC NOUS! LIVRE ÉLÈVE ET CAHIER D'EXERCICES 2+CARTES MENTALES 2,+EASY BOOK (SU DVD) + EBOOK,2,CIDEB - BLACK CAT,"20,65",No,Si,No
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,LINGUA INGLESE,9780194096430,"AA VV  ",NEW STEP UP 2,SB&WB + DIGITAL PACK (EBOOK + RESOURCES + ONLINE PRACTICE + 25EREADERS),2,OXFORD UNIVERSITY PRESS,"23,70",No,Si,No
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,ITALIANO,9788891545947,"ZORDAN ROSETTA  ",A RIGOR DI LOGICA  LIBRO MISTO CON LIBRO DIGITALE,"FONOLOGIA,ORTOGRAFIA,MORFOLOGIA,SINTASSI,LESSICO CON HUB YOUNG E HUB KIT",U,FABBRI SCUOLA,"29,30",No,No,No
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,TECNOLOGIA,9788808520616,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,"TECNOLOGIA.VERDE - CONF. TECNOLOGIA + DISEGNO, LAB. E CODING + TAVOLE (LDM)","SECONDA EDIZIONE DI IDEA, PROGETTO, INNOVAZIONE + TAVOLE DISEGNO",U,ZANICHELLI EDITORE,"28,30",No,No,Ap
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,MUSICA,9788891553928,"ACCARDO SALVATORE  ",STRADIVARI - LIBRO MISTO CON LIBRO DIGITALE,VOL. A - ASCOLTARE E COMPRENDERE LA MUSICA + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"13,90",No,No,Ap
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SCIENZE MOTORIE E SPORTIVE,9788839302113,"FIORINI GIANLUIGI - CHIESA ELISABETTA ",TEAM,INSIEME PER LO SPORT,U,MARIETTI SCUOLA,"14,30",No,No,Ap
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,GEOGRAFIA,9788869175596,"PORINO G  ",ARAL,VOL. 2 + ATLANTE 2,2,LATTES,"23,00",No,Si,No
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,ITALIANO,9788830207585,PILONI RITA - RIGAMONTI PAOLA - LOMBARDO GIOVANNA,CERCATORI DI STELLE - LIBRO MISTO CON LIBRO DIGITALE,VOLUME 2 + LETTERATURA,2,LA NUOVA ITALIA EDITRICE,"35,70",No,No,Ap
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,STORIA,9788805080106,NECCI ALESSANDRA - JACOMUZZI ULISSE - MONTANARO GIORGIO,NEL GRANDE GIOCO 2,ETA' MODERNA,2,SEI,"24,70",No,No,Ap
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,MATEMATICA,9788841875841,"MONTEMURRO ANNA  ",DIGIMAT +    ARITMETICA 2 + GEOMETRIA 2 + QUAD. COMPETENZE 2+ LIBRO DIG. 2,ND,2,DE AGOSTINI,"29,90",No,Si,No
PNMM813017,2,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SCIENZE,9788839526854,"BO - DEQUINO ",NATURA AVVENTURA CON DIDATTICA INCLUSIVA 2,ND,2,PARAVIA,"16,90",No,Si,No
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,ARTE E IMMAGINE,9788838342462,"ROMAGNOLI MARGHERITA  ",CHIEDILO ALL'ARTE,VOLUME UNICO+ALBUM DELL'ARTE,U,SANSONI PER LA SCUOLA,"28,20",No,No,Ap
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SECONDA LINGUA COMUNITARIA (FRANCESE),9788853018618,PARODI LIDIA - VALLACCO MARINA - GARNAUD S   SAULIGNY R,VIENS ENCORE AVEC NOUS! LIVRE ÉLÈVE ET CAHIER D'EXERCICES 2+CARTES MENTALES 2,+EASY BOOK (SU DVD) + EBOOK,2,CIDEB - BLACK CAT,"20,65",No,Si,No
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,ITALIANO,9788891545947,"ZORDAN ROSETTA  ",A RIGOR DI LOGICA  LIBRO MISTO CON LIBRO DIGITALE,"FONOLOGIA,ORTOGRAFIA,MORFOLOGIA,SINTASSI,LESSICO CON HUB YOUNG E HUB KIT",U,FABBRI SCUOLA,"29,30",No,No,No
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788847239814,"MAZZANTINI MARIA ANGELA  ",TEMPI INCONTRO 2 + OFFICINA EMOZIONI (DI),ND,2,RAFFAELLO,"12,90",No,No,Ap
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,LINGUA INGLESE,9780194096430,"AA VV  ",NEW STEP UP 2,SB&WB + DIGITAL PACK (EBOOK + RESOURCES + ONLINE PRACTICE + 25EREADERS),2,OXFORD UNIVERSITY PRESS,"23,70",No,No,Ap
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,MUSICA,9788891553928,"ACCARDO SALVATORE  ",STRADIVARI - LIBRO MISTO CON LIBRO DIGITALE,VOL. A - ASCOLTARE E COMPRENDERE LA MUSICA + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"13,90",No,No,Ap
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SCIENZE MOTORIE E SPORTIVE,9788839302113,"FIORINI GIANLUIGI - CHIESA ELISABETTA ",TEAM,INSIEME PER LO SPORT,U,MARIETTI SCUOLA,"14,30",No,No,Ap
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,TECNOLOGIA,9788808520616,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,"TECNOLOGIA.VERDE - CONF. TECNOLOGIA + DISEGNO, LAB. E CODING + TAVOLE (LDM)","SECONDA EDIZIONE DI IDEA, PROGETTO, INNOVAZIONE + TAVOLE DISEGNO",U,ZANICHELLI EDITORE,"28,30",No,No,Ap
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,GEOGRAFIA,9788869175596,"PORINO G  ",ARAL,VOL. 2 + ATLANTE 2,2,LATTES,"23,00",No,No,Ap
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,MATEMATICA,9788841875841,"MONTEMURRO ANNA  ",DIGIMAT +    ARITMETICA 2 + GEOMETRIA 2 + QUAD. COMPETENZE 2+ LIBRO DIG. 2,ND,2,DE AGOSTINI,"29,90",No,Si,No
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,ITALIANO,9788830207585,PILONI RITA - RIGAMONTI PAOLA - LOMBARDO GIOVANNA,CERCATORI DI STELLE - LIBRO MISTO CON LIBRO DIGITALE,VOLUME 2 + LETTERATURA,2,LA NUOVA ITALIA EDITRICE,"35,70",No,Si,No
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,STORIA,9788805080106,NECCI ALESSANDRA - JACOMUZZI ULISSE - MONTANARO GIORGIO,NEL GRANDE GIOCO 2,ETA' MODERNA,2,SEI,"24,70",No,Si,No
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,SECONDA LINGUA COMUNITARIA (FRANCESE),9788853018618,PARODI LIDIA - VALLACCO MARINA - GARNAUD S   SAULIGNY R,VIENS ENCORE AVEC NOUS! LIVRE ÉLÈVE ET CAHIER D'EXERCICES 2+CARTES MENTALES 2,+EASY BOOK (SU DVD) + EBOOK,2,CIDEB - BLACK CAT,"20,65",No,No,Ap
PNMM813017,2,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SCIENZE,9788839526854,"BO - DEQUINO ",NATURA AVVENTURA CON DIDATTICA INCLUSIVA 2,ND,2,PARAVIA,"16,90",No,No,Ap
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,ARTE E IMMAGINE,9788838342462,"ROMAGNOLI MARGHERITA  ",CHIEDILO ALL'ARTE,VOLUME UNICO+ALBUM DELL'ARTE,U,SANSONI PER LA SCUOLA,"28,20",No,No,Ap
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,ITALIANO,9788891545947,"ZORDAN ROSETTA  ",A RIGOR DI LOGICA  LIBRO MISTO CON LIBRO DIGITALE,"FONOLOGIA,ORTOGRAFIA,MORFOLOGIA,SINTASSI,LESSICO CON HUB YOUNG E HUB KIT",U,FABBRI SCUOLA,"29,30",No,No,Ap
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788847239821,"MAZZANTINI MARIA ANGELA  ",TEMPI INCONTRO 3 + OFFICINA EMOZIONI (DI),ND,3,RAFFAELLO,"12,90",No,No,Ap
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,TECNOLOGIA,9788808520616,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,"TECNOLOGIA.VERDE - CONF. TECNOLOGIA + DISEGNO, LAB. E CODING + TAVOLE (LDM)","SECONDA EDIZIONE DI IDEA, PROGETTO, INNOVAZIONE + TAVOLE DISEGNO",U,ZANICHELLI EDITORE,"28,30",No,No,Ap
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,MUSICA,9788891553928,"ACCARDO SALVATORE  ",STRADIVARI - LIBRO MISTO CON LIBRO DIGITALE,VOL. A - ASCOLTARE E COMPRENDERE LA MUSICA + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"13,90",No,No,Ap
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,SCIENZE MOTORIE E SPORTIVE,9788839302113,"FIORINI GIANLUIGI - CHIESA ELISABETTA ",TEAM,INSIEME PER LO SPORT,U,MARIETTI SCUOLA,"14,30",No,No,Ap
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,GEOGRAFIA,9788869175602,"PORINO G  ",ARAL,VOL. 3 + ATLANTE 3 + ESAME DI STATO,3,LATTES,"25,50",No,Si,No
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,LINGUA INGLESE,9780194119337,"AA VV  ",THINK BIG 3,DIGITAL PACK: SB & WB & EXAM TRAINER + MAGAZINE & EXTRA BOOK CON QR CODE + E,3,OXFORD UNIVERSITY PRESS,"25,90",No,Si,No
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,ITALIANO,9788830207561,"PILONI RITA - RIGAMONTI PAOLA ",CERCATORI DI STELLE - LIBRO MISTO CON LIBRO DIGITALE,LETTERATURA,2,LA NUOVA ITALIA EDITRICE,"12,00",No,No,Ap
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,ITALIANO,9788830207547,PILONI RITA - RIGAMONTI PAOLA - ZURINI ELEANNA,CERCATORI DI STELLE - LIBRO MISTO CON LIBRO DIGITALE,VOLUME 3 + QUADERNO,3,LA NUOVA ITALIA EDITRICE,"28,20",No,No,Ap
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,MATEMATICA,9788841875858,"MONTEMURRO ANNA  ",DIGIMAT +    ALGEBRA 3 + GEOMETRIA 3 + QUAD. COMPETENZE 3+ LIBRO DIG. 3,ND,3,DE AGOSTINI,"29,90",No,Si,No
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,SCIENZE,9788839526878,"BO - DEQUINO ",NATURA AVVENTURA CON DIDATTICA INCLUSIVA 3,ND,3,PARAVIA,"16,90",No,Si,No
PNMM813017,3,A,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,STORIA,9788891520180,"BIGGIO BARBARA  ",PAROLA ALLA STORIA (LA) CLASSE 3 - LIBRO MISTO CON OPENBOOK,VOLUME 3 + OSSERVO E IMPARO 3 + EXTRAKIT + OPENBOOK,3,FABBRI SCUOLA,"27,50",No,Si,No
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,ARTE E IMMAGINE,9788838342462,"ROMAGNOLI MARGHERITA  ",CHIEDILO ALL'ARTE,VOLUME UNICO+ALBUM DELL'ARTE,U,SANSONI PER LA SCUOLA,"28,20",No,No,Ap
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,SECONDA LINGUA COMUNITARIA (FRANCESE),9788853018618,PARODI LIDIA - VALLACCO MARINA - GARNAUD S   SAULIGNY R,VIENS ENCORE AVEC NOUS! LIVRE ÉLÈVE ET CAHIER D'EXERCICES 2+CARTES MENTALES 2,+EASY BOOK (SU DVD) + EBOOK,2,CIDEB - BLACK CAT,"20,65",No,No,Ap
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,ITALIANO,9788830207561,"PILONI RITA - RIGAMONTI PAOLA ",CERCATORI DI STELLE - LIBRO MISTO CON LIBRO DIGITALE,LETTERATURA,2,LA NUOVA ITALIA EDITRICE,"12,00",No,Si,No
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,GEOGRAFIA,9788869175602,"PORINO G  ",ARAL,VOL. 3 + ATLANTE 3 + ESAME DI STATO,3,LATTES,"25,50",No,No,Ap
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,LINGUA INGLESE,9780194119337,"AA VV  ",THINK BIG 3,DIGITAL PACK: SB & WB & EXAM TRAINER + MAGAZINE & EXTRA BOOK CON QR CODE + E,3,OXFORD UNIVERSITY PRESS,"25,90",No,Si,No
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788847239821,"MAZZANTINI MARIA ANGELA  ",TEMPI INCONTRO 3 + OFFICINA EMOZIONI (DI),ND,3,RAFFAELLO,"12,90",No,No,Ap
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,ITALIANO,9788830207547,PILONI RITA - RIGAMONTI PAOLA - ZURINI ELEANNA,CERCATORI DI STELLE - LIBRO MISTO CON LIBRO DIGITALE,VOLUME 3 + QUADERNO,3,LA NUOVA ITALIA EDITRICE,"28,20",No,Si,No
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,ITALIANO,9788891545947,"ZORDAN ROSETTA  ",A RIGOR DI LOGICA  LIBRO MISTO CON LIBRO DIGITALE,"FONOLOGIA,ORTOGRAFIA,MORFOLOGIA,SINTASSI,LESSICO CON HUB YOUNG E HUB KIT",U,FABBRI SCUOLA,"29,30",No,No,Ap
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,TECNOLOGIA,9788808520616,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,"TECNOLOGIA.VERDE - CONF. TECNOLOGIA + DISEGNO, LAB. E CODING + TAVOLE (LDM)","SECONDA EDIZIONE DI IDEA, PROGETTO, INNOVAZIONE + TAVOLE DISEGNO",U,ZANICHELLI EDITORE,"28,30",No,No,Ap
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,MUSICA,9788891553928,"ACCARDO SALVATORE  ",STRADIVARI - LIBRO MISTO CON LIBRO DIGITALE,VOL. A - ASCOLTARE E COMPRENDERE LA MUSICA + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"13,90",No,No,Ap
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,SCIENZE MOTORIE E SPORTIVE,9788839302113,"FIORINI GIANLUIGI - CHIESA ELISABETTA ",TEAM,INSIEME PER LO SPORT,U,MARIETTI SCUOLA,"14,30",No,No,Ap
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,STORIA,9788891520180,"BIGGIO BARBARA  ",PAROLA ALLA STORIA (LA) CLASSE 3 - LIBRO MISTO CON OPENBOOK,VOLUME 3 + OSSERVO E IMPARO 3 + EXTRAKIT + OPENBOOK,3,FABBRI SCUOLA,"27,50",No,Si,No
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,MATEMATICA,9788841875858,"MONTEMURRO ANNA  ",DIGIMAT +    ALGEBRA 3 + GEOMETRIA 3 + QUAD. COMPETENZE 3+ LIBRO DIG. 3,ND,3,DE AGOSTINI,"29,90",No,Si,No
PNMM813017,3,B,MM,37/40 ORE ORARIO OBBLIG + INSEGN./ATTIV.OPZ./MENSA,SCIENZE,9788839526878,"BO - DEQUINO ",NATURA AVVENTURA CON DIDATTICA INCLUSIVA 3,ND,3,PARAVIA,"16,90",No,No,Ap
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,LINGUA INGLESE,9780194096263,"AA VV  ",NEW STEP UP 1,SB&WB + DIGITAL PACK (EBOOK + RESOURCES + ONLINE PRACTICE + 25EREADERS),1,OXFORD UNIVERSITY PRESS,"22,90",No,Si,No
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,ARTE E IMMAGINE,9788838342462,"ROMAGNOLI MARGHERITA  ",CHIEDILO ALL'ARTE,VOLUME UNICO+ALBUM DELL'ARTE,U,SANSONI PER LA SCUOLA,"28,20",No,No,Ap
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SECONDA LINGUA COMUNITARIA (FRANCESE),9788853018601,PARODI LIDIA - VALLACCO MARINA - GARNAUD S   SAULIGNY R,VIENS ENCORE AVEC NOUS! LIVRE ÉLÈVE ET CAHIER D'EXERCICES 1+ CARTES MENTALES,GRAMMAIRE + EASY BOOK (SU DVD) + EBOOK,1,CIDEB - BLACK CAT,"20,25",No,Si,No
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,GEOGRAFIA,9788869175589,"PORINO G  ",ARAL,VOL. 1 + ATLANTE 1 + LE REGIONI D'ITALIA,1,LATTES,"23,00",No,Si,No
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,ITALIANO,9788891545947,"ZORDAN ROSETTA  ",A RIGOR DI LOGICA  LIBRO MISTO CON LIBRO DIGITALE,"FONOLOGIA,ORTOGRAFIA,MORFOLOGIA,SINTASSI,LESSICO CON HUB YOUNG E HUB KIT",U,FABBRI SCUOLA,"29,30",No,Si,No
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,ITALIANO,9788830207578,PILONI RITA - RIGAMONTI PAOLA - BANDINI EMANUELA,CERCATORI DI STELLE - LIBRO MISTO CON LIBRO DIGITALE,VOL. 1 + QUADERNO DELLE PAROLE + MITO EP EPICA,1,LA NUOVA ITALIA EDITRICE,"32,00",No,Si,No
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,MATEMATICA,9791255312215,"MONTEMURRO A  BOMBARDELLI E  DALLA TORRE G  ",OPEN MATH - EDIZIONE TEMATICA+EBOOK,ARITMETICA 1 + GEOMETRIA 1 + STRUM.PER LO STUDIO E IL RIPASSO 1 + EBOOK,1,DEASCUOLA,"27,20",Si,Si,No
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788847239807,"MAZZANTINI MARIA ANGELA  ",TEMPI INCONTRO 1 + OFFICINA EMOZIONI (DI),ND,1,RAFFAELLO,"10,90",No,No,Ap
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SCIENZE,9791221603026,GOLETTI ELISA - ROSSI SILVIA - SANTILLI MAURIZIO,FLASH - SCATTI DI SCIENZA - EDIZIONE ANNUALE - VOLUME 1,ND,1,B.MONDADORI,"16,60",Si,Si,No
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,TECNOLOGIA,9788808520616,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,"TECNOLOGIA.VERDE - CONF. TECNOLOGIA + DISEGNO, LAB. E CODING + TAVOLE (LDM)","SECONDA EDIZIONE DI IDEA, PROGETTO, INNOVAZIONE + TAVOLE DISEGNO",U,ZANICHELLI EDITORE,"28,30",No,No,Ap
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,MUSICA,9788891553928,"ACCARDO SALVATORE  ",STRADIVARI - LIBRO MISTO CON LIBRO DIGITALE,VOL. A - ASCOLTARE E COMPRENDERE LA MUSICA + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"13,90",No,No,Ap
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,STORIA,9788805080014,NECCI ALESSANDRA - JACOMUZZI ULISSE - MONTANARO GIORGIO,NEL GRANDE GIOCO 1+30 LEZIONI ED.CIVICA,MEDIOEVO E RINASCIMENTO,1,SEI,"24,70",No,Si,No
PNMM813017,1,A,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SCIENZE MOTORIE E SPORTIVE,9788839302113,"FIORINI GIANLUIGI - CHIESA ELISABETTA ",TEAM,INSIEME PER LO SPORT,U,MARIETTI SCUOLA,"14,30",No,No,Ap
PNMM813017,1,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,ARTE E IMMAGINE,9788838342462,"ROMAGNOLI MARGHERITA  ",CHIEDILO ALL'ARTE,VOLUME UNICO+ALBUM DELL'ARTE,U,SANSONI PER LA SCUOLA,"28,20",No,No,Ap
PNMM813017,1,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,SECONDA LINGUA COMUNITARIA (FRANCESE),9788853018601,PARODI LIDIA - VALLACCO MARINA - GARNAUD S   SAULIGNY R,VIENS ENCORE AVEC NOUS! LIVRE ÉLÈVE ET CAHIER D'EXERCICES 1+ CARTES MENTALES,GRAMMAIRE + EASY BOOK (SU DVD) + EBOOK,1,CIDEB - BLACK CAT,"20,25",No,Si,No
PNMM813017,1,B,MM,31/33 ORE: ORARIO OBBLIGATORIO + INSEGN./ATTIV.OPZ,GEOGRAFIA,9788869175589,"PORINO G  ",ARAL,VOL. 1 + ATLANTE 1 + LE REGIONI D'ITALIA,1,LATTES,"23,00",No,Si,No
PNSD020009,2,A,NO,LICEO ARTISTICO - BIENNIO COMUNE,DISCIPLINE GRAFICHE E PITTORICHE,9788863084856,"HERNANDEZ SAVERIO  ",MANUALI D'ARTE - DISEGNO E PITTURA,VOLUME UNICO,U,ELECTA SCUOLA,"33,80",No,No,Ap
