freq,cittadinanza,condizione_prof,condizione_prof_eu,classe_eta,itter107,ruolo_fam,sesso,tipo_dato,titolo_studio,time_period,obs_value,year
A,ITL,2,TOT,Y15-29,IT,TOT,2,NEET,99,2019,289.181,2019
A,ITL,2,TOT,Y15-29,IT,TOT,2,NEET,99,2020,261.663,2020
A,ITL,2,TOT,Y15-29,IT,TOT,9,NEET,99,2010,631.82,2010
A,ITL,2,TOT,Y15-29,IT,TOT,9,NEET,99,2011,633.207,2011
A,ITL,2,TOT,Y15-29,IT,TOT,9,NEET,99,2012,787.898,2012
A,ITL,2,TOT,Y15-29,IT,TOT,9,NEET,99,2013,884.553,2013
A,ITL,2,TOT,Y15-29,IT,TOT,9,NEET,99,2014,944.921,2014
A,ITL,2,TOT,Y15-29,IT,TOT,9,NEET,99,2015,875.215,2015
A,ITL,2,TOT,Y15-29,IT,TOT,9,NEET,99,2016,849.797,2016
A,ITL,2,TOT,Y15-29,IT,TOT,9,NEET,99,2017,795.472,2017
A,ITL,2,TOT,Y15-29,IT,TOT,9,NEET,99,2018,733.505,2018
A,ITL,2,TOT,Y15-29,IT,TOT,9,NEET,99,2019,645.411,2019
A,ITL,2,TOT,Y15-29,IT,TOT,9,NEET,99,2020,611.797,2020
A,ITL,2,TOT,Y15-34,IT,TOT,1,NEET,99,2010,479.075,2010
A,ITL,2,TOT,Y15-34,IT,TOT,1,NEET,99,2011,463.003,2011
A,ITL,2,TOT,Y15-34,IT,TOT,1,NEET,99,2012,597.593,2012
A,ITL,2,TOT,Y15-34,IT,TOT,1,NEET,99,2013,668.358,2013
A,ITL,2,TOT,Y15-34,IT,TOT,1,NEET,99,2014,690.106,2014
A,ITL,2,TOT,Y15-34,IT,TOT,1,NEET,99,2015,654.919,2015
A,ITL,2,TOT,Y15-34,IT,TOT,1,NEET,99,2016,630.432,2016
A,ITL,2,TOT,Y15-34,IT,TOT,1,NEET,99,2017,589.331,2017
A,ITL,2,TOT,Y15-34,IT,TOT,1,NEET,99,2018,536.081,2018
A,ITL,2,TOT,Y15-34,IT,TOT,1,NEET,99,2019,483.163,2019
A,ITL,2,TOT,Y15-34,IT,TOT,1,NEET,99,2020,463.158,2020
A,ITL,2,TOT,Y15-34,IT,TOT,2,NEET,99,2010,405.752,2010
A,ITL,2,TOT,Y15-34,IT,TOT,2,NEET,99,2011,400.27,2011
A,ITL,2,TOT,Y15-34,IT,TOT,2,NEET,99,2012,475.954,2012
A,ITL,2,TOT,Y15-34,IT,TOT,2,NEET,99,2013,537.799,2013
A,ITL,2,TOT,Y15-34,IT,TOT,2,NEET,99,2014,569.781,2014
A,ITL,2,TOT,Y15-34,IT,TOT,2,NEET,99,2015,515.684,2015
A,ITL,2,TOT,Y15-34,IT,TOT,2,NEET,99,2016,513.865,2016
A,ITL,2,TOT,Y15-34,IT,TOT,2,NEET,99,2017,483.945,2017
A,ITL,2,TOT,Y15-34,IT,TOT,2,NEET,99,2018,457.281,2018
A,ITL,2,TOT,Y15-34,IT,TOT,2,NEET,99,2019,408.998,2019
A,ITL,2,TOT,Y15-34,IT,TOT,2,NEET,99,2020,368.727,2020
A,ITL,2,TOT,Y15-34,IT,TOT,9,NEET,99,2010,884.827,2010
A,ITL,2,TOT,Y15-34,IT,TOT,9,NEET,99,2011,863.274,2011
A,ITL,2,TOT,Y15-34,IT,TOT,9,NEET,99,2012,1073.546,2012
A,ITL,2,TOT,Y15-34,IT,TOT,9,NEET,99,2013,1206.157,2013
A,ITL,2,TOT,Y15-34,IT,TOT,9,NEET,99,2014,1259.887,2014
A,ITL,2,TOT,Y15-34,IT,TOT,9,NEET,99,2015,1170.603,2015
A,ITL,2,TOT,Y15-34,IT,TOT,9,NEET,99,2016,1144.297,2016
A,ITL,2,TOT,Y15-34,IT,TOT,9,NEET,99,2017,1073.276,2017
A,ITL,2,TOT,Y15-34,IT,TOT,9,NEET,99,2018,993.362,2018
A,ITL,2,TOT,Y15-34,IT,TOT,9,NEET,99,2019,892.161,2019
A,ITL,2,TOT,Y15-34,IT,TOT,9,NEET,99,2020,831.885,2020
A,ITL,2,TOT,Y18-29,IT,TOT,1,NEET,99,2010,345.004,2010
A,ITL,2,TOT,Y18-29,IT,TOT,1,NEET,99,2011,336.342,2011
A,ITL,2,TOT,Y18-29,IT,TOT,1,NEET,99,2012,435.355,2012
A,ITL,2,TOT,Y18-29,IT,TOT,1,NEET,99,2013,484.231,2013
A,ITL,2,TOT,Y18-29,IT,TOT,1,NEET,99,2014,513.681,2014
A,ITL,2,TOT,Y18-29,IT,TOT,1,NEET,99,2015,487.959,2015
A,ITL,2,TOT,Y18-29,IT,TOT,1,NEET,99,2016,461.854,2016
A,ITL,2,TOT,Y18-29,IT,TOT,1,NEET,99,2017,436.999,2017
A,ITL,2,TOT,Y18-29,IT,TOT,1,NEET,99,2018,397.496,2018
A,ITL,2,TOT,Y18-29,IT,TOT,1,NEET,99,2019,350.679,2019
A,ITL,2,TOT,Y18-29,IT,TOT,1,NEET,99,2020,347.125,2020
A,ITL,2,TOT,Y18-29,IT,TOT,2,NEET,99,2010,274.134,2010
A,ITL,2,TOT,Y18-29,IT,TOT,2,NEET,99,2011,285.19,2011
A,ITL,2,TOT,Y18-29,IT,TOT,2,NEET,99,2012,336.849,2012
A,ITL,2,TOT,Y18-29,IT,TOT,2,NEET,99,2013,388.487,2013
A,ITL,2,TOT,Y18-29,IT,TOT,2,NEET,99,2014,417.619,2014
A,ITL,2,TOT,Y18-29,IT,TOT,2,NEET,99,2015,374.803,2015
A,ITL,2,TOT,Y18-29,IT,TOT,2,NEET,99,2016,376.793,2016
A,ITL,2,TOT,Y18-29,IT,TOT,2,NEET,99,2017,347.004,2017
A,ITL,2,TOT,Y18-29,IT,TOT,2,NEET,99,2018,327.192,2018
A,ITL,2,TOT,Y18-29,IT,TOT,2,NEET,99,2019,286.311,2019
A,ITL,2,TOT,Y18-29,IT,TOT,2,NEET,99,2020,260.634,2020
A,ITL,2,TOT,Y18-29,IT,TOT,9,NEET,99,2010,619.137,2010
A,ITL,2,TOT,Y18-29,IT,TOT,9,NEET,99,2011,621.531,2011
A,ITL,2,TOT,Y18-29,IT,TOT,9,NEET,99,2012,772.204,2012
A,ITL,2,TOT,Y18-29,IT,TOT,9,NEET,99,2013,872.718,2013
A,ITL,2,TOT,Y18-29,IT,TOT,9,NEET,99,2014,931.299,2014
A,ITL,2,TOT,Y18-29,IT,TOT,9,NEET,99,2015,862.762,2015
A,ITL,2,TOT,Y18-29,IT,TOT,9,NEET,99,2016,838.647,2016
A,ITL,2,TOT,Y18-29,IT,TOT,9,NEET,99,2017,784.004,2017
A,ITL,2,TOT,Y18-29,IT,TOT,9,NEET,99,2018,724.688,2018
A,ITL,2,TOT,Y18-29,IT,TOT,9,NEET,99,2019,636.99,2019
A,ITL,2,TOT,Y18-29,IT,TOT,9,NEET,99,2020,607.76,2020
A,ITL,3_4,TOT,Y15-24,IT,TOT,1,NEET,99,2010,314.985,2010
A,ITL,3_4,TOT,Y15-24,IT,TOT,1,NEET,99,2011,332.996,2011
A,ITL,3_4,TOT,Y15-24,IT,TOT,1,NEET,99,2012,309.933,2012
A,ITL,3_4,TOT,Y15-24,IT,TOT,1,NEET,99,2013,339.638,2013
A,ITL,3_4,TOT,Y15-24,IT,TOT,1,NEET,99,2014,312.377,2014
A,ITL,3_4,TOT,Y15-24,IT,TOT,1,NEET,99,2015,306.352,2015
A,ITL,3_4,TOT,Y15-24,IT,TOT,1,NEET,99,2016,280.235,2016
A,ITL,3_4,TOT,Y15-24,IT,TOT,1,NEET,99,2017,308.639,2017
A,ITL,3_4,TOT,Y15-24,IT,TOT,1,NEET,99,2018,299.012,2018
A,ITL,3_4,TOT,Y15-24,IT,TOT,1,NEET,99,2019,300.75,2019
A,ITL,3_4,TOT,Y15-24,IT,TOT,1,NEET,99,2020,322.195,2020
A,ITL,3_4,TOT,Y15-24,IT,TOT,2,NEET,99,2010,313.494,2010
A,ITL,3_4,TOT,Y15-24,IT,TOT,2,NEET,99,2011,321.586,2011
A,ITL,3_4,TOT,Y15-24,IT,TOT,2,NEET,99,2012,311.667,2012
A,ITL,3_4,TOT,Y15-24,IT,TOT,2,NEET,99,2013,313.724,2013
A,ITL,3_4,TOT,Y15-24,IT,TOT,2,NEET,99,2014,303.0,2014
A,ITL,3_4,TOT,Y15-24,IT,TOT,2,NEET,99,2015,307.483,2015
A,ITL,3_4,TOT,Y15-24,IT,TOT,2,NEET,99,2016,279.077,2016
A,ITL,3_4,TOT,Y15-24,IT,TOT,2,NEET,99,2017,301.055,2017
A,ITL,3_4,TOT,Y15-24,IT,TOT,2,NEET,99,2018,296.014,2018
A,ITL,3_4,TOT,Y15-24,IT,TOT,2,NEET,99,2019,287.186,2019
A,ITL,3_4,TOT,Y15-24,IT,TOT,2,NEET,99,2020,321.881,2020
A,ITL,3_4,TOT,Y15-24,IT,TOT,9,NEET,99,2010,628.479,2010
A,ITL,3_4,TOT,Y15-24,IT,TOT,9,NEET,99,2011,654.582,2011
A,ITL,3_4,TOT,Y15-24,IT,TOT,9,NEET,99,2012,621.6,2012
A,ITL,3_4,TOT,Y15-24,IT,TOT,9,NEET,99,2013,653.362,2013
A,ITL,3_4,TOT,Y15-24,IT,TOT,9,NEET,99,2014,615.376,2014
A,ITL,3_4,TOT,Y15-24,IT,TOT,9,NEET,99,2015,613.834,2015
A,ITL,3_4,TOT,Y15-24,IT,TOT,9,NEET,99,2016,559.313,2016
A,ITL,3_4,TOT,Y15-24,IT,TOT,9,NEET,99,2017,609.694,2017
A,ITL,3_4,TOT,Y15-24,IT,TOT,9,NEET,99,2018,595.026,2018
A,ITL,3_4,TOT,Y15-24,IT,TOT,9,NEET,99,2019,587.936,2019
A,ITL,3_4,TOT,Y15-24,IT,TOT,9,NEET,99,2020,644.076,2020
A,ITL,3_4,TOT,Y15-29,IT,TOT,1,NEET,99,2010,488.36,2010
A,ITL,3_4,TOT,Y15-29,IT,TOT,1,NEET,99,2011,523.576,2011
A,ITL,3_4,TOT,Y15-29,IT,TOT,1,NEET,99,2012,482.03,2012
A,ITL,3_4,TOT,Y15-29,IT,TOT,1,NEET,99,2013,543.645,2013
A,ITL,3_4,TOT,Y15-29,IT,TOT,1,NEET,99,2014,520.866,2014
A,ITL,3_4,TOT,Y15-29,IT,TOT,1,NEET,99,2015,516.649,2015
A,ITL,3_4,TOT,Y15-29,IT,TOT,1,NEET,99,2016,472.528,2016
A,ITL,3_4,TOT,Y15-29,IT,TOT,1,NEET,99,2017,495.717,2017
A,ITL,3_4,TOT,Y15-29,IT,TOT,1,NEET,99,2018,498.083,2018
A,ITL,3_4,TOT,Y15-29,IT,TOT,1,NEET,99,2019,489.72,2019
A,ITL,3_4,TOT,Y15-29,IT,TOT,1,NEET,99,2020,540.224,2020
A,ITL,3_4,TOT,Y15-29,IT,TOT,2,NEET,99,2010,647.585,2010
A,ITL,3_4,TOT,Y15-29,IT,TOT,2,NEET,99,2011,636.84,2011
A,ITL,3_4,TOT,Y15-29,IT,TOT,2,NEET,99,2012,613.191,2012
A,ITL,3_4,TOT,Y15-29,IT,TOT,2,NEET,99,2013,620.41,2013
A,ITL,3_4,TOT,Y15-29,IT,TOT,2,NEET,99,2014,600.521,2014
A,ITL,3_4,TOT,Y15-29,IT,TOT,2,NEET,99,2015,605.929,2015
A,ITL,3_4,TOT,Y15-29,IT,TOT,2,NEET,99,2016,559.525,2016
A,ITL,3_4,TOT,Y15-29,IT,TOT,2,NEET,99,2017,580.86,2017
A,ITL,3_4,TOT,Y15-29,IT,TOT,2,NEET,99,2018,577.572,2018
A,ITL,3_4,TOT,Y15-29,IT,TOT,2,NEET,99,2019,579.442,2019
A,ITL,3_4,TOT,Y15-29,IT,TOT,2,NEET,99,2020,629.864,2020
A,ITL,3_4,TOT,Y15-29,IT,TOT,9,NEET,99,2010,1135.945,2010
A,ITL,3_4,TOT,Y15-29,IT,TOT,9,NEET,99,2011,1160.416,2011
A,ITL,3_4,TOT,Y15-29,IT,TOT,9,NEET,99,2012,1095.221,2012
A,ITL,3_4,TOT,Y15-29,IT,TOT,9,NEET,99,2013,1164.055,2013
A,ITL,3_4,TOT,Y15-29,IT,TOT,9,NEET,99,2014,1121.387,2014
A,ITL,3_4,TOT,Y15-29,IT,TOT,9,NEET,99,2015,1122.578,2015
A,ITL,3_4,TOT,Y15-29,IT,TOT,9,NEET,99,2016,1032.054,2016
A,ITL,3_4,TOT,Y15-29,IT,TOT,9,NEET,99,2017,1076.577,2017
A,ITL,3_4,TOT,Y15-29,IT,TOT,9,NEET,99,2018,1075.655,2018
A,ITL,3_4,TOT,Y15-29,IT,TOT,9,NEET,99,2019,1069.162,2019
A,ITL,3_4,TOT,Y15-29,IT,TOT,9,NEET,99,2020,1170.088,2020
A,ITL,3_4,TOT,Y15-34,IT,TOT,1,NEET,99,2010,647.487,2010
A,ITL,3_4,TOT,Y15-34,IT,TOT,1,NEET,99,2011,678.091,2011
A,ITL,3_4,TOT,Y15-34,IT,TOT,1,NEET,99,2012,622.896,2012
A,ITL,3_4,TOT,Y15-34,IT,TOT,1,NEET,99,2013,707.302,2013
A,ITL,3_4,TOT,Y15-34,IT,TOT,1,NEET,99,2014,686.71,2014
A,ITL,3_4,TOT,Y15-34,IT,TOT,1,NEET,99,2015,681.405,2015
A,ITL,3_4,TOT,Y15-34,IT,TOT,1,NEET,99,2016,634.704,2016
A,ITL,3_4,TOT,Y15-34,IT,TOT,1,NEET,99,2017,635.081,2017
A,ITL,3_4,TOT,Y15-34,IT,TOT,1,NEET,99,2018,641.368,2018
A,ITL,3_4,TOT,Y15-34,IT,TOT,1,NEET,99,2019,634.814,2019
A,ITL,3_4,TOT,Y15-34,IT,TOT,1,NEET,99,2020,711.498,2020
A,ITL,3_4,TOT,Y15-34,IT,TOT,2,NEET,99,2010,1145.49,2010
A,ITL,3_4,TOT,Y15-34,IT,TOT,2,NEET,99,2011,1115.838,2011
A,ITL,3_4,TOT,Y15-34,IT,TOT,2,NEET,99,2012,1032.834,2012
A,ITL,3_4,TOT,Y15-34,IT,TOT,2,NEET,99,2013,1041.331,2013
A,ITL,3_4,TOT,Y15-34,IT,TOT,2,NEET,99,2014,990.906,2014
A,ITL,3_4,TOT,Y15-34,IT,TOT,2,NEET,99,2015,990.789,2015
A,ITL,3_4,TOT,Y15-34,IT,TOT,2,NEET,99,2016,942.339,2016
A,ITL,3_4,TOT,Y15-34,IT,TOT,2,NEET,99,2017,947.966,2017
A,ITL,3_4,TOT,Y15-34,IT,TOT,2,NEET,99,2018,932.129,2018
A,ITL,3_4,TOT,Y15-34,IT,TOT,2,NEET,99,2019,918.751,2019
A,ITL,3_4,TOT,Y15-34,IT,TOT,2,NEET,99,2020,996.306,2020
A,ITL,3_4,TOT,Y15-34,IT,TOT,9,NEET,99,2010,1792.977,2010
A,ITL,3_4,TOT,Y15-34,IT,TOT,9,NEET,99,2011,1793.928,2011
A,ITL,3_4,TOT,Y15-34,IT,TOT,9,NEET,99,2012,1655.73,2012
A,ITL,3_4,TOT,Y15-34,IT,TOT,9,NEET,99,2013,1748.633,2013
A,ITL,3_4,TOT,Y15-34,IT,TOT,9,NEET,99,2014,1677.616,2014
A,ITL,3_4,TOT,Y15-34,IT,TOT,9,NEET,99,2015,1672.193,2015
A,ITL,3_4,TOT,Y15-34,IT,TOT,9,NEET,99,2016,1577.043,2016
A,ITL,3_4,TOT,Y15-34,IT,TOT,9,NEET,99,2017,1583.047,2017
A,ITL,3_4,TOT,Y15-34,IT,TOT,9,NEET,99,2018,1573.497,2018
A,ITL,3_4,TOT,Y15-34,IT,TOT,9,NEET,99,2019,1553.565,2019
A,ITL,3_4,TOT,Y15-34,IT,TOT,9,NEET,99,2020,1707.805,2020
A,ITL,3_4,TOT,Y18-29,IT,TOT,1,NEET,99,2010,443.254,2010
A,ITL,3_4,TOT,Y18-29,IT,TOT,1,NEET,99,2011,480.822,2011
A,ITL,3_4,TOT,Y18-29,IT,TOT,1,NEET,99,2012,442.897,2012
A,ITL,3_4,TOT,Y18-29,IT,TOT,1,NEET,99,2013,512.735,2013
A,ITL,3_4,TOT,Y18-29,IT,TOT,1,NEET,99,2014,487.481,2014
A,ITL,3_4,TOT,Y18-29,IT,TOT,1,NEET,99,2015,479.243,2015
A,ITL,3_4,TOT,Y18-29,IT,TOT,1,NEET,99,2016,440.935,2016
A,ITL,3_4,TOT,Y18-29,IT,TOT,1,NEET,99,2017,451.938,2017
A,ITL,3_4,TOT,Y18-29,IT,TOT,1,NEET,99,2018,458.262,2018
A,ITL,3_4,TOT,Y18-29,IT,TOT,1,NEET,99,2019,445.062,2019
A,ITL,3_4,TOT,Y18-29,IT,TOT,1,NEET,99,2020,504.682,2020
A,ITL,3_4,TOT,Y18-29,IT,TOT,2,NEET,99,2010,608.821,2010
A,ITL,3_4,TOT,Y18-29,IT,TOT,2,NEET,99,2011,596.575,2011
A,ITL,3_4,TOT,Y18-29,IT,TOT,2,NEET,99,2012,578.185,2012
A,ITL,3_4,TOT,Y18-29,IT,TOT,2,NEET,99,2013,595.386,2013
A,ITL,3_4,TOT,Y18-29,IT,TOT,2,NEET,99,2014,573.674,2014
A,ITL,3_4,TOT,Y18-29,IT,TOT,2,NEET,99,2015,578.757,2015
A,ITL,3_4,TOT,Y18-29,IT,TOT,2,NEET,99,2016,531.739,2016
A,ITL,3_4,TOT,Y18-29,IT,TOT,2,NEET,99,2017,537.951,2017
A,ITL,3_4,TOT,Y18-29,IT,TOT,2,NEET,99,2018,541.237,2018
A,ITL,3_4,TOT,Y18-29,IT,TOT,2,NEET,99,2019,541.932,2019
A,ITL,3_4,TOT,Y18-29,IT,TOT,2,NEET,99,2020,594.839,2020
A,ITL,3_4,TOT,Y18-29,IT,TOT,9,NEET,99,2010,1052.075,2010
A,ITL,3_4,TOT,Y18-29,IT,TOT,9,NEET,99,2011,1077.397,2011
A,ITL,3_4,TOT,Y18-29,IT,TOT,9,NEET,99,2012,1021.082,2012
A,ITL,3_4,TOT,Y18-29,IT,TOT,9,NEET,99,2013,1108.121,2013
A,ITL,3_4,TOT,Y18-29,IT,TOT,9,NEET,99,2014,1061.155,2014
A,ITL,3_4,TOT,Y18-29,IT,TOT,9,NEET,99,2015,1058.0,2015
A,ITL,3_4,TOT,Y18-29,IT,TOT,9,NEET,99,2016,972.674,2016
A,ITL,3_4,TOT,Y18-29,IT,TOT,9,NEET,99,2017,989.889,2017
A,ITL,3_4,TOT,Y18-29,IT,TOT,9,NEET,99,2018,999.499,2018
A,ITL,3_4,TOT,Y18-29,IT,TOT,9,NEET,99,2019,986.994,2019
A,ITL,3_4,TOT,Y18-29,IT,TOT,9,NEET,99,2020,1099.521,2020
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET,99,2010,533.008,2010
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET,99,2011,545.993,2011
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET,99,2012,582.257,2012
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET,99,2013,629.631,2013
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET,99,2014,619.057,2014
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET,99,2015,592.832,2015
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET,99,2016,544.073,2016
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET,99,2017,553.021,2017
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET,99,2018,516.435,2018
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET,99,2019,498.288,2019
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET,99,2020,517.337,2020
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET_I,99,2010,18.7963,2010
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET_I,99,2011,19.360294,2011
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET_I,99,2012,20.822699,2012
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET_I,99,2013,22.440426,2013
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET_I,99,2014,22.192145,2014
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET_I,99,2015,21.379533,2015
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET_I,99,2016,19.658892,2016
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET_I,99,2017,19.956192,2017
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET_I,99,2018,18.629484,2018
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET_I,99,2019,17.89431,2019
A,ITL,99,TOT,Y15-24,IT,TOT,1,NEET_I,99,2020,18.59469,2020
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET,99,2010,466.146,2010
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET,99,2011,485.69,2011
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET,99,2012,509.423,2012
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET,99,2013,531.168,2013
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET,99,2014,533.389,2014
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET,99,2015,512.511,2015
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET,99,2016,479.881,2016
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET,99,2017,482.797,2017
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET,99,2018,469.65,2018
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET,99,2019,434.864,2019
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET,99,2020,455.611,2020
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET_I,99,2010,17.388181,2010
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET_I,99,2011,18.268054,2011
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET_I,99,2012,19.180986,2012
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET_I,99,2013,20.051453,2013
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET_I,99,2014,20.177203,2014
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET_I,99,2015,19.560406,2015
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET_I,99,2016,18.441102,2016
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET_I,99,2017,18.620113,2017
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET_I,99,2018,18.18593,2018
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET_I,99,2019,16.922069,2019
A,ITL,99,TOT,Y15-24,IT,TOT,2,NEET_I,99,2020,17.646769,2020
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET,99,2010,999.154,2010
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET,99,2011,1031.683,2011
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET,99,2012,1091.68,2012
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET,99,2013,1160.799,2013
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET,99,2014,1152.446,2014
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET,99,2015,1105.343,2015
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET,99,2016,1023.954,2016
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET,99,2017,1035.818,2017
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET,99,2018,986.085,2018
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET,99,2019,933.153,2019
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET,99,2020,972.948,2020
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET_I,99,2010,18.112008,2010
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET_I,99,2011,18.83027,2011
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET_I,99,2012,20.022978,2012
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET_I,99,2013,21.280267,2013
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET_I,99,2014,21.211749,2014
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET_I,99,2015,20.495732,2015
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET_I,99,2016,19.068744,2016
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET_I,99,2017,19.310357,2017
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET_I,99,2018,18.415565,2018
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET_I,99,2019,17.427711,2019
A,ITL,99,TOT,Y15-24,IT,TOT,9,NEET_I,99,2020,18.138431,2020
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET,99,2010,80.733,2010
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET,99,2011,77.406,2011
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET,99,2012,91.135,2012
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET,99,2013,108.032,2013
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET,99,2014,106.193,2014
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET,99,2015,103.01,2015
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET,99,2016,92.252,2016
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET,99,2017,93.303,2017
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET,99,2018,87.871,2018
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET,99,2019,79.964,2019
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET,99,2020,96.659,2020
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET_I,99,2010,12.755016,2010
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET_I,99,2011,12.298809,2011
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET_I,99,2012,14.562052,2012
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET_I,99,2013,16.832894,2013
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET_I,99,2014,16.384724,2014
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET_I,99,2015,16.048571,2015
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET_I,99,2016,14.082641,2016
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET_I,99,2017,14.116221,2017
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET_I,99,2018,13.191922,2018
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET_I,99,2019,11.699538,2019
A,ITL,99,TOT,Y15-24,ITC,TOT,1,NEET_I,99,2020,14.097796,2020
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET,99,2010,68.249,2010
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET,99,2011,70.891,2011
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET,99,2012,72.691,2012
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET,99,2013,81.655,2013
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET,99,2014,83.293,2014
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET,99,2015,85.439,2015
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET,99,2016,82.922,2016
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET,99,2017,82.113,2017
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET,99,2018,76.449,2018
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET,99,2019,80.624,2019
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET,99,2020,91.668,2020
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET_I,99,2010,11.57575,2010
A,ITL,99,TOT,Y15-24,ITC,TOT,2,NEET_I,99,2011,12.059246,2011
