AnnoS;AteneoNOME;AteneoCOD;Nome Gruppo Disciplinare;RegioneSedeDiploma;Lau
2016;Napoli Federico II;6301;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;1
2016;Napoli Federico II;6301;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;3
2016;Napoli Federico II;6301;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;9
2016;Napoli Federico II;6301;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;1
2016;Napoli L'Orientale;6303;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;1
2016;Napoli L'Orientale;6303;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;2
2016;Napoli L'Orientale;6303;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;1
2016;Napoli L'Orientale;6303;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;62
2016;Napoli L'Orientale;6303;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;1
2016;Napoli L'Orientale;6303;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;2
2016;Napoli L'Orientale;6303;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;2
2016;Napoli L'Orientale;6303;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;2
2016;Napoli L'Orientale;6303;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;2
2016;Napoli Vanvitelli;6306;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;1
2016;Napoli Vanvitelli;6306;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;217
2016;Napoli Vanvitelli;6306;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;1
2016;Napoli Vanvitelli;6306;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;1
2016;Novedrate e-Campus - telematica;1301;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;2
2016;Novedrate e-Campus - telematica;1301;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;6
2016;Novedrate e-Campus - telematica;1301;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;11
2016;Novedrate e-Campus - telematica;1301;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;9
2016;Novedrate e-Campus - telematica;1301;Letterario-Umanistico                                                                                                                                                                                                                                     ;PIEMONTE;4
2016;Novedrate e-Campus - telematica;1301;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di BOLZANO;1
2016;Novedrate e-Campus - telematica;1301;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;3
2016;Novedrate e-Campus - telematica;1301;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;2
2016;Novedrate e-Campus - telematica;1301;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;7
2016;Novedrate e-Campus - telematica;1301;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;2
2016;Novedrate e-Campus - telematica;1301;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;1
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;3
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;1
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;2
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;5
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;12
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;FRIULI VENEZIA GIULIA;26
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;8
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;49
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;8
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;3
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;PIEMONTE;2
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di BOLZANO;3
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di TRENTO;10
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;12
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;6
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;26
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;1
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;11
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;6
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;1
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;VALLE D'AOSTA;3
2016;Padova;2801;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;392
2016;Palermo;8201;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;1
2016;Palermo;8201;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;1
2016;Palermo;8201;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;1
2016;Palermo;8201;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;4
2016;Palermo;8201;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;1
2016;Palermo;8201;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;557
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;2
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;2
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;1
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;108
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;LIGURIA;2
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;18
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;2
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;1
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di TRENTO;1
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;7
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;5
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;2
2016;Parma;3401;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;2
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;4
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;4
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;2
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;17
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;FRIULI VENEZIA GIULIA;1
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;1
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LIGURIA;14
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;130
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;4
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;1
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;PIEMONTE;41
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di TRENTO;1
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;7
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;2
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;4
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;2
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;15
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;1
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;VALLE D'AOSTA;2
2016;Pavia;1801;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;4
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;3
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;1
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;2
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;7
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;FRIULI VENEZIA GIULIA;1
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;8
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;3
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;5
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;5
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;2
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;7
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;2
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;2
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;7
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;13
2016;Perugia;5401;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;136
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;3
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;2
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;1
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;2
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;2
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;1
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;34
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;1
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;2
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;2
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;16
2016;Perugia Stranieri;5403;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;2
2016;Piemonte Orientale;201;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;1
2016;Piemonte Orientale;201;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;2
2016;Piemonte Orientale;201;Letterario-Umanistico                                                                                                                                                                                                                                     ;PIEMONTE;67
2016;Piemonte Orientale;201;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;7
2016;Piemonte Orientale;201;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;2
2016;Piemonte Orientale;201;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;1
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;5
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;5
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;20
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;18
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;8
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;FRIULI VENEZIA GIULIA;3
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;16
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;LIGURIA;36
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;23
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;8
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;3
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;PIEMONTE;16
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di BOLZANO;2
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di TRENTO;1
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;17
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;8
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;16
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;63
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;297
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;3
2016;Pisa;5001;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;13
2016;Roma Europea;5812;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;1
2016;Roma Europea;5812;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;7
2016;Roma Europea;5812;Letterario-Umanistico                                                                                                                                                                                                                                     ;PIEMONTE;1
2016;Roma Europea;5812;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;1
2016;Roma La Sapienza;5801;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;34
2016;Roma La Sapienza;5801;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;13
2016;Roma La Sapienza;5801;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;42
2016;Roma La Sapienza;5801;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;57
2016;Roma La Sapienza;5801;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;3
2016;Roma La Sapienza;5801;Letterario-Umanistico                                                                                                                                                                                                                                     ;FRIULI VENEZIA GIULIA;3
2016;Roma La Sapienza;5801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;796
2016;Roma La Sapienza;5801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LIGURIA;2
2016;Roma La Sapienza;5801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;6
2016;Roma La Sapienza;5801;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;18
