DATAFLOW,LAST UPDATE,freq,sex,age,training,wstatus,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HR,2015,6.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HR,2016,8.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HR,2017,8.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HR,2018,8.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HR,2019,8.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HR,2020,8.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HR,2021,8.8,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HR,2022,7.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HR,2023,6.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HR,2024,6.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2010,15.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2011,15.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2012,15.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2013,16.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2014,15.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2015,14.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2016,15.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2017,15.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2018,15.5,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2019,14.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2020,15.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2021,11.1,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2022,10.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2023,9.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,HU,2024,9.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2010,11.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2011,11.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2012,11.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2013,10.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2014,10.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2015,10.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2016,9.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2017,9.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2018,9.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2019,9.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2020,11.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2021,6.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2022,6.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2023,6.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IE,2024,5.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2010,7.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2011,4.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2012,4.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2013,3.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2014,4.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2015,3.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2016,3.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2017,2.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2018,4.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2019,2.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2020,4.5,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2021,4.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2022,3.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2023,5.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IS,2024,3.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2010,17.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2011,17.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2012,17.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2013,17.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2014,17.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2015,17.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2016,16.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2017,16.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2018,16.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2019,16.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2020,18.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2021,18.1,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2022,14.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2023,12.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,IT,2024,12.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2010,6.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2011,7.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2012,6.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2013,8.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2014,8.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2015,7.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2016,7.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2017,8.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2018,7.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2019,8.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2020,7.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2021,9.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2022,8.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2023,10.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LT,2024,11.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2010,4.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2011,4.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2012,4.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2013,4.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2014,3.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2015,4.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2016,4.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2017,5.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2018,6.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2019,3.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2020,3.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2021,6.1,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2022,4.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2023,7.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LU,2024,6.6,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2010,11.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2011,11.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2012,10.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2013,10.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2014,11.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2015,10.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2016,8.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2017,8.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2018,8.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2019,7.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2020,8.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2021,9.6,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2022,8.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2023,7.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,LV,2024,7.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,ME,2011,13.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,ME,2012,14.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,ME,2013,13.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,ME,2014,11.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,ME,2015,12.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,ME,2016,11.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,ME,2017,10.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,ME,2018,10.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,ME,2019,12.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,ME,2020,14.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2010,18.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2011,17.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2012,17.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2013,17.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2014,18.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2015,20.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2016,20.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2017,20.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2018,20.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2019,17.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2020,17.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2021,15.5,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2022,15.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2023,18.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MK,2024,15.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2010,12.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2011,11.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2012,9.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2013,9.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2014,10.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2015,10.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2016,8.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2017,6.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2018,7.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2019,7.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2020,7.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2021,9.8,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2022,5.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2023,5.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,MT,2024,5.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2010,4.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2011,5.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2012,5.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2013,5.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2014,5.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2015,5.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2016,4.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2017,5.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2018,5.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2019,4.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2020,4.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2021,3.1,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2022,3.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2023,4.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NL,2024,3.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2010,5.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2011,5.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2012,5.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2013,5.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2014,6.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2015,5.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2016,5.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2017,5.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2018,5.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2019,5.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2020,5.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,F,Y15-29,NO_FE_NO_NFE,INAC,PC,NO,2021,5.8,b,
