freq,classe_eta_pperc,voci_spesa,cond_prof_prev_pperc,itter107,misura1,num_comp_fam,sesso_pperc,tipologia_fam,fam_anziani,fam_minori,tipo_dato,titolo_studio_pperc,time_period,obs_value,year
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,39.9,2011
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,44.8,2012
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,46.5,2013
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,49.1,2014
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,43.8,2015
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,37.8,2016
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,32.4,2017
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,30.9,2018
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,22.2,2019
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,25.8,2020
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,24.3,2021
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,24.9,2022
A,9,1,1A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,25.4,2023
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,45.1,2010
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,44.1,2011
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,50.6,2012
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,51.7,2013
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,48.0,2014
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,46.6,2015
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,41.5,2016
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,35.8,2017
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,36.9,2018
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,30.1,2019
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,31.9,2020
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,32.9,2021
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,29.8,2022
A,9,1,1B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,31.2,2023
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,48.2,2010
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,48.5,2011
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,52.7,2012
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,52.6,2013
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,51.3,2014
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,50.6,2015
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,43.7,2016
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,38.9,2017
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,40.2,2018
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,29.9,2019
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,27.9,2020
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,30.6,2021
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,30.5,2022
A,9,1,2A,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,30.2,2023
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,70.8,2010
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,66.9,2011
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,73.2,2012
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,75.6,2013
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,75.0,2014
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,74.0,2015
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,66.0,2016
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,58.1,2017
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,61.1,2018
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,56.6,2019
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,53.0,2020
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,53.2,2021
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,46.6,2022
A,9,1,2B,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,49.5,2023
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,59.8,2010
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,58.8,2011
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,64.1,2012
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,62.2,2013
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,62.7,2014
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,61.5,2015
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,55.4,2016
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,47.8,2017
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,53.5,2018
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,45.7,2019
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,47.6,2020
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,45.0,2021
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,46.3,2022
A,9,1,2C,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,40.6,2023
A,9,1,99,1,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,38.3,2017
A,9,1,99,1,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,40.9,2018
A,9,1,99,1,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,30.6,2019
A,9,1,99,1,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,27.6,2020
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,49.7,2010
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,45.3,2011
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,52.7,2012
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,51.1,2013
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,50.0,2014
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,49.2,2015
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,45.2,2016
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,38.3,2017
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,40.9,2018
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,30.6,2019
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,27.6,2020
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,27.6,2021
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,27.8,2022
A,9,1,99,2,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,30.1,2023
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,50.9,2010
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,49.1,2011
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,59.1,2012
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,53.9,2013
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,50.6,2014
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,51.7,2015
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,42.1,2016
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,42.4,2017
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,42.8,2018
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,33.7,2019
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,35.6,2020
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,38.2,2021
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,37.2,2022
A,9,1,99,3,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,32.1,2023
A,9,1,99,4,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,35.6,2017
A,9,1,99,4,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,37.7,2018
A,9,1,99,4,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,31.0,2019
A,9,1,99,4,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,30.1,2020
A,9,1,99,5,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,39.6,2017
A,9,1,99,5,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,42.6,2018
A,9,1,99,5,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,34.6,2019
A,9,1,99,5,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,36.1,2020
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,35.8,2010
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,40.9,2011
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,46.5,2012
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,46.8,2013
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,48.3,2014
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,47.6,2015
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,44.3,2016
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,38.2,2017
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,33.8,2018
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,27.5,2019
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,30.1,2020
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,34.8,2021
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,31.1,2022
A,9,1,99,6,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,38.8,2023
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,47.4,2010
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,46.9,2011
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,54.4,2012
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,55.1,2013
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,52.3,2014
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,48.9,2015
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,44.8,2016
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,35.6,2017
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,37.7,2018
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,31.0,2019
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,30.1,2020
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,31.8,2021
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,29.4,2022
A,9,1,99,7,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,30.2,2023
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,48.7,2010
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,51.1,2011
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,54.2,2012
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,54.8,2013
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,55.8,2014
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,52.7,2015
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,46.1,2016
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,39.6,2017
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,42.6,2018
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,34.6,2019
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,36.1,2020
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,37.7,2021
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,35.4,2022
A,9,1,99,8,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,33.6,2023
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,50.4,2010
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,48.7,2011
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,49.7,2012
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,57.0,2013
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,53.8,2014
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,52.6,2015
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,44.2,2016
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,38.7,2017
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,37.8,2018
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,29.8,2019
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,32.1,2020
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,33.0,2021
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,29.6,2022
A,9,1,99,9,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,30.9,2023
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2010,45.8,2010
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2011,45.2,2011
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2012,49.7,2012
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2013,49.0,2013
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2014,48.9,2014
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2015,47.5,2015
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2016,40.1,2016
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2017,34.8,2017
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2018,38.2,2018
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2019,28.9,2019
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2020,31.3,2020
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2021,31.4,2021
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2022,32.2,2022
A,9,1,99,IT,10,1,9,99,9,9,FAM_GIUD_CARICO,99,2023,29.7,2023
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2010,46.6,2010
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2011,46.0,2011
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2012,51.3,2012
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2013,53.4,2013
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2014,50.6,2014
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2015,49.4,2015
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2016,42.2,2016
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2017,37.6,2017
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2018,38.3,2018
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2019,31.6,2019
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2020,29.3,2020
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2021,32.4,2021
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2022,29.9,2022
A,9,1,99,IT,10,2,9,99,9,9,FAM_GIUD_CARICO,99,2023,29.9,2023
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2010,48.1,2010
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2011,48.5,2011
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2012,56.0,2012
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2013,55.8,2013
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2014,54.7,2014
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2015,51.2,2015
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2016,46.9,2016
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2017,40.9,2017
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2018,40.3,2018
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2019,33.0,2019
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2020,33.5,2020
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2021,34.8,2021
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2022,30.3,2022
A,9,1,99,IT,10,3,9,99,9,9,FAM_GIUD_CARICO,99,2023,32.7,2023
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2010,50.6,2010
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2011,50.8,2011
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2012,55.9,2012
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2013,59.3,2013
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2014,57.4,2014
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2015,55.3,2015
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2016,51.2,2016
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2017,42.0,2017
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2018,41.6,2018
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2019,34.0,2019
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2020,34.6,2020
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2021,35.7,2021
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2022,32.8,2022
A,9,1,99,IT,10,4,9,99,9,9,FAM_GIUD_CARICO,99,2023,35.8,2023
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2010,62.5,2010
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2011,60.0,2011
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2012,67.4,2012
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2013,66.7,2013
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2014,64.3,2014
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2015,64.4,2015
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2016,60.0,2016
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2017,48.8,2017
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2018,55.4,2018
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2019,42.3,2019
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2020,46.0,2020
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2021,50.2,2021
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2022,46.6,2022
A,9,1,99,IT,10,7,9,99,9,9,FAM_GIUD_CARICO,99,2023,47.0,2023
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2010,46.1,2010
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2011,45.7,2011
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2012,51.1,2012
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2013,52.8,2013
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2014,50.9,2014
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2015,49.1,2015
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2016,42.8,2016
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2017,37.4,2017
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2018,38.5,2018
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2019,30.6,2019
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2020,31.0,2020
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2021,32.8,2021
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2022,30.4,2022
A,9,1,99,IT,10,99,1,99,9,9,FAM_GIUD_CARICO,99,2023,30.8,2023
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2010,51.9,2010
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2011,51.6,2011
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2012,57.2,2012
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2013,56.4,2013
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2014,55.6,2014
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2015,53.9,2015
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2016,48.0,2016
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2017,40.5,2017
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2018,42.3,2018
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2019,33.7,2019
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2020,34.3,2020
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2021,35.3,2021
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2022,34.2,2022
A,9,1,99,IT,10,99,2,99,9,9,FAM_GIUD_CARICO,99,2023,33.6,2023
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2010,49.6,2010
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2011,48.3,2011
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2012,52.6,2012
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2013,53.1,2013
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2014,50.8,2014
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2015,49.9,2015
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2016,44.3,2016
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2017,39.1,2017
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2018,38.3,2018
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2019,30.2,2019
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2020,25.3,2020
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2021,28.5,2021
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2022,27.1,2022
A,9,1,99,IT,10,99,9,10,9,9,FAM_GIUD_CARICO,99,2023,27.9,2023
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2010,49.9,2010
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2011,50.3,2011
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2012,57.2,2012
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2013,58.9,2013
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2014,55.0,2014
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2015,52.1,2015
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2016,49.2,2016
