DATAFLOW,FREQ,CITTADINANZA,CONDIZIONE_PROF,ITTER107,SESSO,TIPO_DATO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:52_1203(1.0),A,1,99,ITD,1,29,2012,12,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,1,29,2013,11.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,1,29,2014,9.5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,1,29,2015,9.9,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,1,29,2016,7.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,1,29,2017,9.3,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,1,29,2018,9.3,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,1,29,2019,8.5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,1,29,2020,9.3,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,28,2010,27,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,28,2011,23,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,28,2012,22,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,28,2013,18,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,28,2014,18,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,28,2015,15,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,28,2016,17,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,28,2017,22,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,28,2018,19,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,28,2019,16,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,28,2020,18,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,29,2010,9,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,29,2011,7.7,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,29,2012,7.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,29,2013,5.9,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,29,2014,5.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,29,2015,4.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,29,2016,5.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,29,2017,6.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,29,2018,6.1,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,29,2019,5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,2,29,2020,5.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,28,2010,74,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,28,2011,69,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,28,2012,61,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,28,2013,56,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,28,2014,49,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,28,2015,47,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,28,2016,41,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,28,2017,53,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,28,2018,52,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,28,2019,46,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,28,2020,51,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,29,2010,11.9,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,29,2011,11.1,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,29,2012,9.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,29,2013,8.9,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,29,2014,7.7,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,29,2015,7.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,29,2016,6.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,29,2017,8.1,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,29,2018,7.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,29,2019,6.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITD,9,29,2020,7.5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,28,2010,53,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,28,2011,50,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,28,2012,45,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,28,2013,45,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,28,2014,37,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,28,2015,37,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,28,2016,37,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,28,2017,38,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,28,2018,36,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,28,2019,33,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,28,2020,36,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,29,2010,15,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,29,2011,14.5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,29,2012,12.9,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,29,2013,12.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,29,2014,10.5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,29,2015,10.5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,29,2016,10.7,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,29,2017,10.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,29,2018,10.2,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,29,2019,9.2,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,1,29,2020,10.2,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,28,2010,25,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,28,2011,29,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,28,2012,28,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,28,2013,27,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,28,2014,22,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,28,2015,21,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,28,2016,20,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,28,2017,18,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,28,2018,18,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,28,2019,19,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,28,2020,19,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,29,2010,7.6,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,29,2011,8.7,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,29,2012,8.3,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,29,2013,7.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,29,2014,6.5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,29,2015,6.3,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,29,2016,6.1,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,29,2017,5.6,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,29,2018,5.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,29,2019,5.9,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,2,29,2020,5.7,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,28,2010,78,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,28,2011,79,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,28,2012,73,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,28,2013,71,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,28,2014,59,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,28,2015,58,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,28,2016,57,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,28,2017,57,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,28,2018,54,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,28,2019,52,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,28,2020,55,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,29,2010,11.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,29,2011,11.6,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,29,2012,10.6,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,29,2013,10.3,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,29,2014,8.6,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,29,2015,8.5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,29,2016,8.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,29,2017,8.3,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,29,2018,7.9,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,29,2019,7.6,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITE,9,29,2020,8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,28,2010,225,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,28,2011,207,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,28,2012,208,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,28,2013,208,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,28,2014,187,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,28,2015,182,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,28,2016,167,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,28,2017,163,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,28,2018,154,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,28,2019,151,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,28,2020,137,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,29,2010,25.1,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,29,2011,23.2,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,29,2012,23.5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,29,2013,23.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,29,2014,21.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,29,2015,21.6,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,29,2016,20.3,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,29,2017,20.1,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,29,2018,19.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,29,2019,19.1,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,1,29,2020,17.7,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,28,2010,150,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,28,2011,142,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,28,2012,135,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,28,2013,137,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,28,2014,123,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,28,2015,120,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,28,2016,110,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,28,2017,107,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,28,2018,113,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,28,2019,103,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,28,2020,88,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,29,2010,17.6,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,29,2011,16.7,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,29,2012,16.1,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,29,2013,16.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,29,2014,15,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,29,2015,14.9,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,29,2016,14.2,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,29,2017,14.1,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,29,2018,15.2,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,29,2019,14.2,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,2,29,2020,12.2,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,28,2010,375,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,28,2011,348,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,28,2012,343,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,28,2013,345,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,28,2014,309,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,28,2015,302,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,28,2016,277,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,28,2017,269,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,28,2018,267,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,28,2019,254,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,28,2020,226,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,29,2010,21.5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,29,2011,20,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,29,2012,19.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,29,2013,20.2,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,29,2014,18.5,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,29,2015,18.3,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,29,2016,17.3,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,29,2017,17.2,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,29,2018,17.4,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,29,2019,16.8,,,,,,,,,
IT1:52_1203(1.0),A,1,99,ITFG,9,29,2020,15.1,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,1,28,2015,34,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,1,28,2016,31,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,1,28,2017,35,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,1,28,2018,39,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,1,28,2019,40,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,1,28,2020,36,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,2,28,2015,15,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,2,28,2016,15,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,2,28,2017,13,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,2,28,2018,18,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,2,28,2019,18,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,2,28,2020,10,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,9,28,2010,73,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,9,28,2011,78,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,9,28,2012,69,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,9,28,2013,57,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,9,28,2014,51,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,9,28,2015,49,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,9,28,2016,47,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,9,28,2017,48,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,9,28,2018,56,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,9,28,2019,58,,,,,,,,,
IT1:52_1203(1.0),A,2,1,IT,9,28,2020,46,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,1,28,2015,19,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,1,28,2016,17,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,1,28,2017,15,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,1,28,2018,18,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,1,28,2019,18,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,1,28,2020,15,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,2,28,2015,10,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,2,28,2016,10,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,2,28,2017,9,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,2,28,2018,11,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,2,28,2019,9,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,2,28,2020,5,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,9,28,2010,23,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,9,28,2011,25,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,9,28,2012,35,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,9,28,2013,33,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,9,28,2014,32,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,9,28,2015,29,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,9,28,2016,28,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,9,28,2017,24,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,9,28,2018,29,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,9,28,2019,26,,,,,,,,,
IT1:52_1203(1.0),A,2,2,IT,9,28,2020,20,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,1,28,2015,19,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,1,28,2016,16,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,1,28,2017,15,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,1,28,2018,16,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,1,28,2019,16,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,1,28,2020,22,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,2,28,2015,31,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,2,28,2016,31,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,2,28,2017,33,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,2,28,2018,34,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,2,28,2019,32,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,2,28,2020,36,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,9,28,2010,54,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,9,28,2011,58,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,9,28,2012,58,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,9,28,2013,52,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,9,28,2014,50,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,9,28,2015,49,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,9,28,2016,46,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,9,28,2017,49,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,9,28,2018,50,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,9,28,2019,48,,,,,,,,,
IT1:52_1203(1.0),A,2,3_4,IT,9,28,2020,58,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,1,28,2015,12,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,1,28,2016,10,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,1,28,2017,7,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,1,28,2018,8,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,1,28,2019,9,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,1,28,2020,13,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,2,28,2015,12,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,2,28,2016,9,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,2,28,2017,8,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,2,28,2018,6,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,2,28,2019,7,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,2,28,2020,9,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,9,28,2010,21,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,9,28,2011,23,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,9,28,2012,25,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,9,28,2013,22,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,9,28,2014,24,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,9,28,2015,24,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,9,28,2016,19,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,9,28,2017,15,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,9,28,2018,14,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,9,28,2019,16,,,,,,,,,
IT1:52_1203(1.0),A,2,3A_3B_3C,IT,9,28,2020,22,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,1,28,2015,7,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,1,28,2016,6,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,1,28,2017,9,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,1,28,2018,8,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,1,28,2019,6,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,1,28,2020,9,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,2,28,2015,19,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,2,28,2016,22,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,2,28,2017,26,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,2,28,2018,28,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,2,28,2019,25,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,2,28,2020,28,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,9,28,2010,33,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,9,28,2011,36,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,9,28,2012,33,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,9,28,2013,31,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,9,28,2014,26,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,9,28,2015,26,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,9,28,2016,28,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,9,28,2017,34,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,9,28,2018,36,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,9,28,2019,31,,,,,,,,,
IT1:52_1203(1.0),A,2,3D,IT,9,28,2020,36,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,28,2010,72,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,28,2011,79,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,28,2012,83,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,28,2013,74,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,28,2014,73,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,28,2015,72,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,28,2016,65,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,28,2017,65,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,28,2018,72,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,28,2019,73,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,28,2020,74,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,29,2010,46.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,29,2011,45.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,29,2012,43.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,29,2013,38,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,29,2014,37.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,29,2015,38.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,29,2016,35.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,29,2017,35,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,29,2018,38.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,29,2019,39.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,1,29,2020,39.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,28,2010,77,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,28,2011,83,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,28,2012,78,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,28,2013,68,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,28,2014,61,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,28,2015,56,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,28,2016,56,,,,,,,,,
