RIPARTIZIONE_GEOGRAFICA;MATERIA;GRADO;Anno_scolastico;LIVELLO_1;LIVELLO_2;LIVELLO_3;LIVELLO_4;LIVELLO_5
11;MATEMATICA;13 Licei scientifici;2024-2025;3,69580668088131;8,56432125088842;18,1236673773987;24,1648898365316;45,4513148542999
12;INGLESE Listening;8;2024-2025;2,51104901203005;28,2022316031472;69,2867193848227; ; 
12;INGLESE Listening;13;2024-2025;24,5940568641294;34,9271548681086;40,478788267762; ; 
12;INGLESE Listening;13 Altri licei;2024-2025;32,5738746202706;40,9831538249102;26,4429715548191; ; 
12;INGLESE Listening;13 Istituti professionali;2024-2025;60,625;29,6990740740741;9,67592592592593; ; 
12;INGLESE Listening;13 Istituti tecnici;2024-2025;37,4909354604786;40,110587382161;22,3984771573604; ; 
12;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;9,86376247463663;31,6783303656466;58,4579071597168; ; 
12;INGLESE Reading;8;2024-2025;3,19014279498438;13,6505676199517;83,1592895850639; ; 
12;INGLESE Reading;13;2024-2025;15,2913762879986;35,9955534653042;48,7130702466972; ; 
12;INGLESE Reading;13 Altri licei;2024-2025;20,6596743030638;44,6867237096329;34,6536019873033; ; 
12;INGLESE Reading;13 Istituti professionali;2024-2025;39,5375722543353;45,4797687861272;14,9826589595376; ; 
12;INGLESE Reading;13 Istituti tecnici;2024-2025;20,7620599149244;43,5786043985881;35,6593356864875; ; 
12;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;6,83831443000248;28,2225349780611;64,9391505919364; ; 
12;ITALIANO;8;2024-2025;13,9795978769164;25,6585308103629;31,4614944456502;20,2758430180936;8,62453384897693
12;ITALIANO;13;2024-2025;25,9868561430461;26,0786070925618;27,032390218922;15,7896982887381;5,11244825673196
12;ITALIANO;13 Altri licei;2024-2025;29,5642581356867;32,6944291230006;26,696083838941;9,36293436293436;1,6822945394374
12;ITALIANO;13 Istituti professionali;2024-2025;57,7941515081741;29,8641492056182;10,0391434492286;2,02624913654156;,276306700437486
12;ITALIANO;13 Istituti tecnici;2024-2025;38,7687038038579;31,9181539570939;21,2457184063458;6,78745267712277;1,27997115557959
12;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;13,3349877983207;20,7345824543988;32,8411299995864;24,3206353145552;8,76866443313893
12;MATEMATICA;8;2024-2025;19,038369112464;25,8731175905159;25,7749919897469;16,8595802627363;12,453941044537
12;MATEMATICA;13;2024-2025;35,0309895276769;23,558452660825;19,2177815772601;12,113699508442;10,0790767257961
12;MATEMATICA;13 Altri licei;2024-2025;42,1074331487808;28,0245022970904;18,5063022735305;7,61573801390034;3,74602426669808
12;MATEMATICA;13 Istituti professionali;2024-2025;72,4042455006922;18,2510383017997;6,57591139824642;2,16889709275496;,599907706506691
12;MATEMATICA;13 Istituti tecnici;2024-2025;41,0625395963436;27,1970314055571;19,0605484659245;8,8333785862974;3,84650194587745
12;MATEMATICA;13 Licei scientifici;2024-2025;10,8600734631645;17,1113729295169;23,9725552706355;22,9052602397949;25,1507380968882
13;INGLESE Listening;8;2024-2025;2,10207366726636;27,7530536880977;70,1448726446359; ; 
13;INGLESE Listening;13;2024-2025;24,6782431052094;36,9662921348315;38,3554647599591; ; 
13;INGLESE Listening;13 Altri licei;2024-2025;30,3363518758085;45,2781371280724;24,385510996119; ; 
13;INGLESE Listening;13 Istituti professionali;2024-2025;62,4731182795699;29,7849462365591;7,74193548387097; ; 
13;INGLESE Listening;13 Istituti tecnici;2024-2025;35,0919819507116;43,2488719194724;21,659146129816; ; 
13;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;8,00812091134672;31,4910895556057;60,5007895330476; ; 
13;INGLESE Reading;8;2024-2025;2,71343481138319;13,1795405124326;84,1070246761842; ; 
13;INGLESE Reading;13;2024-2025;13,433445704362;36,6738175503116;49,8927367453264; ; 
13;INGLESE Reading;13 Altri licei;2024-2025;19,2630898513251;48,1577246283129;32,579185520362; ; 
13;INGLESE Reading;13 Istituti professionali;2024-2025;31,4316469321851;51,9913885898816;16,5769644779333; ; 
13;INGLESE Reading;13 Istituti tecnici;2024-2025;18,8129121832697;44,2207566817077;36,9663311350226; ; 
13;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;4,12906137184116;24,5487364620939;71,322202166065; ; 
13;ITALIANO;8;2024-2025;12,4728132387707;24,8416075650118;31,5933806146572;21,4278959810875;9,66430260047281
13;ITALIANO;13;2024-2025;22,8486949429038;25,8666394779772;28,7214518760196;16,8535889070147;5,70962479608483
13;ITALIANO;13 Altri licei;2024-2025;23,3959818535321;31,950745301361;31,7563188593649;10,8878807517822;2,00907323395982
13;ITALIANO;13 Istituti professionali;2024-2025;56,1761546723953;29,4307196562836;12,5671321160043;1,82599355531686;0
13;ITALIANO;13 Istituti tecnici;2024-2025;35,0949913644214;33,126079447323;24,0759930915371;6,87392055267703;,829015544041451
13;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;7,6819103401667;18,2698806037396;34,0842532101825;28,5875197116468;11,3764361342645
13;MATEMATICA;8;2024-2025;17,4136944497425;23,8222391760442;25,7486172038909;18,3482738889949;14,6671752813275
13;MATEMATICA;13;2024-2025;29,7032731722239;24,8597940246763;21,1379626797186;13,0111145100438;11,2878556133374
13;MATEMATICA;13 Altri licei;2024-2025;37,9275988043839;29,12653603454;21,6871471272003;7,63865825307207;3,62005978080372
13;MATEMATICA;13 Istituti professionali;2024-2025;61,9763694951665;25,4564983888292;8,59291084854995;3,65198711063373;,322234156820623
13;MATEMATICA;13 Istituti tecnici;2024-2025;33,6335296155178;29,303775545549;21,5102182196051;10,8417041912019;4,71077242812608
13;MATEMATICA;13 Licei scientifici;2024-2025;7,48824714573539;16,051040967092;24,1437206178643;23,4721289456011;28,8448623237072
14;INGLESE Listening;8;2024-2025;2,71535580524345;29,9157303370787;67,3689138576779; ; 
14;INGLESE Listening;13;2024-2025;24,6370800497719;40,4396515968478;34,9232683533803; ; 
14;INGLESE Listening;13 Altri licei;2024-2025;27,8645833333333;48,6979166666667;23,4375; ; 
14;INGLESE Listening;13 Istituti professionali;2024-2025;60,3571428571429;33,9285714285714;5,71428571428571; ; 
14;INGLESE Listening;13 Istituti tecnici;2024-2025;33,4261838440111;45,8217270194986;20,7520891364903; ; 
14;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;7,5801749271137;35,3741496598639;57,0456754130224; ; 
14;INGLESE Reading;8;2024-2025;3,59477124183007;14,3790849673203;82,0261437908497; ; 
14;INGLESE Reading;13;2024-2025;11,4890087100788;36,8311903774367;51,6798009124844; ; 
14;INGLESE Reading;13 Altri licei;2024-2025;10,4166666666667;46,3541666666667;43,2291666666667; ; 
14;INGLESE Reading;13 Istituti professionali;2024-2025;36,0714285714286;49,6428571428571;14,2857142857143; ; 
14;INGLESE Reading;13 Istituti tecnici;2024-2025;14,3454038997214;43,5933147632312;42,0612813370474; ; 
14;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;3,2069970845481;25,0728862973761;71,7201166180758; ; 
14;ITALIANO;8;2024-2025;12,9439252336449;25,7009345794393;30,981308411215;21,6355140186916;8,73831775700935
14;ITALIANO;13;2024-2025;22,9270315091211;26,9900497512438;29,3532338308458;16,3764510779436;4,35323383084577
14;ITALIANO;13 Altri licei;2024-2025;19,8966408268734;33,0749354005168;33,3333333333333;12,1447028423773;1,55038759689922
14;ITALIANO;13 Istituti professionali;2024-2025;58,7188612099644;26,6903914590747;12,4555160142349;1,77935943060498;,355871886120996
14;ITALIANO;13 Istituti tecnici;2024-2025;34,1258741258741;33,8461538461538;23,6363636363636;6,99300699300699;1,3986013986014
14;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;6,511175898931;20,019436345967;36,4431486880466;28,4742468415938;8,55199222546161
14;MATEMATICA;8;2024-2025;20,4301075268817;24,8246844319776;25,1519401589528;16,4095371669004;13,1837307152875
14;MATEMATICA;13;2024-2025;32,5475599669148;21,5467328370554;22,0016542597188;13,151364764268;10,752688172043
14;MATEMATICA;13 Altri licei;2024-2025;41,5405777166437;27,0976616231087;19,1196698762036;8,39064649243466;3,85144429160935
14;MATEMATICA;13 Istituti professionali;2024-2025;69,0391459074733;22,4199288256228;6,40569395017794;2,13523131672598;0
14;MATEMATICA;13 Istituti tecnici;2024-2025;34,2141863699583;23,9221140472879;24,2002781641168;13,6300417246175;4,03337969401947
14;MATEMATICA;13 Licei scientifici;2024-2025;6,5123010130246;12,8798842257598;29,0882778581766;22,1418234442836;29,3777134587554
15;INGLESE Listening;8;2024-2025;6,38692629172211;38,2222305515471;55,3908431567308; ; 
15;INGLESE Listening;13;2024-2025;39,1344933708668;36,5047184259273;24,3607882032059; ; 
15;INGLESE Listening;13 Altri licei;2024-2025;41,3295814280689;41,2709579083128;17,3994606636182; ; 
15;INGLESE Listening;13 Istituti professionali;2024-2025;62,8633362892896;30,071928268795;7,06473544191546; ; 
15;INGLESE Listening;13 Istituti tecnici;2024-2025;52,0694312043216;35,0135049253257;12,9170638703527; ; 
15;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;15,4490630185777;39,021329987453;45,5296069939693; ; 
15;INGLESE Reading;8;2024-2025;5,66560050876307;17,6439780782971;76,6904214129398; ; 
15;INGLESE Reading;13;2024-2025;22,9951269183213;32,9536693577715;44,0512037239072; ; 
15;INGLESE Reading;13 Altri licei;2024-2025;23,8419139204879;40,5769907353114;35,5810953442008; ; 
15;INGLESE Reading;13 Istituti professionali;2024-2025;36,3913171594146;41,3515371770946;22,2571456634908; ; 
15;INGLESE Reading;13 Istituti tecnici;2024-2025;32,5911890099479;34,2057476709301;33,2030633191221; ; 
15;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;7,34264318963772;25,5778182554139;67,0795385549484; ; 
15;ITALIANO;8;2024-2025;19,9880590331548;28,5762262813217;29,4027650801351;16,0214191092785;6,01153049610986
15;ITALIANO;13;2024-2025;36,3484577755646;23,7030961656756;23,0542780983626;13,1067107999648;3,78745716043235
15;ITALIANO;13 Altri licei;2024-2025;33,2072796029307;30,8319546206571;25,3486173481446;9,13495627511227;1,47719215315528
15;ITALIANO;13 Istituti professionali;2024-2025;58,4663906958407;25,2217622708457;11,7090479006505;3,86359156317761;,739207569485512
15;ITALIANO;13 Istituti tecnici;2024-2025;49,9859893519074;23,4498218646171;17,7174652736079;7,11340618870342;1,73331732116408
15;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;14,5368382680546;20,8918951759893;32,3301875329094;24,3306735793268;7,91040544371987
15;MATEMATICA;8;2024-2025;29,6646277955574;27,0986800992293;22,9306720699907;12,6971802980665;7,60883973715606
15;MATEMATICA;13;2024-2025;42,9996186676836;19,8483470710745;18,2086181103517;11,6805021853275;7,26291396556276
15;MATEMATICA;13 Altri licei;2024-2025;44,2604226156482;24,6601941747573;19,0691033695031;8,60079954311822;3,40948029697316
15;MATEMATICA;13 Istituti professionali;2024-2025;67,2852912142152;17,9368213228036;10,1974333662389;3,79072063178677;,789733464955578
15;MATEMATICA;13 Istituti tecnici;2024-2025;50,6334188582425;19,5838678640154;17,6114496472097;9,13646568313021;3,03479794740218
15;MATEMATICA;13 Licei scientifici;2024-2025;13,6043082446467;16,1110398769073;23,4004359533273;24,3300423131171;22,5541736120015
16;INGLESE Listening;8;2024-2025;3,69743406985032;34,9103112378237;61,392254692326; ; 
16;INGLESE Listening;13;2024-2025;28,8034318982687;39,7027730963689;31,4937950053623; ; 
16;INGLESE Listening;13 Altri licei;2024-2025;32,0818345323741;45,2562949640288;22,6618705035971; ; 
16;INGLESE Listening;13 Istituti professionali;2024-2025;64,071096064325;30,6813372831147;5,2475666525603; ; 
16;INGLESE Listening;13 Istituti tecnici;2024-2025;37,6732724098983;43,3412054625732;18,9855221275285; ; 
16;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;9,29893601515814;38,4273429529223;52,2737210319195; ; 
16;INGLESE Reading;8;2024-2025;3,7427454696198;15,3677602747838;80,8894942555963; ; 
16;INGLESE Reading;13;2024-2025;12,6933562042454;36,6649309278035;50,6417128679511; ; 
16;INGLESE Reading;13 Altri licei;2024-2025;13,9613309352518;46,5152877697842;39,523381294964; ; 
16;INGLESE Reading;13 Istituti professionali;2024-2025;31,6011829319814;48,8593155893536;19,539501478665; ; 
16;INGLESE Reading;13 Istituti tecnici;2024-2025;15,1185466488761;41,9480652776352;42,9333880734887; ; 
16;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;4,03731234513919;25,5137735024049;70,4489141524559; ; 
16;ITALIANO;8;2024-2025;15,3012723998465;26,5639299737254;31,2431730286659;19,085997697281;7,80562690048121
16;ITALIANO;13;2024-2025;23,9534527637422;27,2086969836166;27,9222171183586;16,000612463635;4,91502067064768
16;ITALIANO;13 Altri licei;2024-2025;21,1542780148215;35,2346732539861;30,6759487985628;11,2957556703346;1,63934426229508
16;ITALIANO;13 Istituti professionali;2024-2025;56,059009483667;28,4720758693361;12,5605900948367;2,57112750263435;,337197049525817
16;ITALIANO;13 Istituti tecnici;2024-2025;31,1076923076923;33,1897435897436;24,4102564102564;9,08717948717949;2,20512820512821
16;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;8,6598088567885;19,9095352739476;34,8435106150142;27,0956445611731;9,49150069307653
16;MATEMATICA;8;2024-2025;22,3873927550048;25,3366301239275;24,8480695900858;15,7709723546235;11,6569351763584
16;MATEMATICA;13;2024-2025;31,6254254438414;23,1042835679024;21,0253579860792;13,6785944255358;10,5663385766412
16;MATEMATICA;13 Altri licei;2024-2025;37,102510460251;28,744769874477;21,0355648535565;9,00627615062761;4,11087866108787
16;MATEMATICA;13 Istituti professionali;2024-2025;64,7494184817086;21,5478959610911;10,4461831253965;2,83358003806302;,422922393740749
16;MATEMATICA;13 Istituti tecnici;2024-2025;31,6260413452638;26,6584387534712;23,8609482669958;12,0847475059138;5,76982412835545
16;MATEMATICA;13 Licei scientifici;2024-2025;7,32472968259505;13,6728287408441;23,625159865132;26,6364376235321;28,7408440878968
17;INGLESE Listening;8;2024-2025;4,23529411764706;36,5411764705882;59,2235294117647; ; 
17;INGLESE Listening;13;2024-2025;30,9681423251965;39,0980554406289;29,9338022341746; ; 
17;INGLESE Listening;13 Altri licei;2024-2025;34,3589743589744;43,8461538461538;21,7948717948718; ; 
17;INGLESE Listening;13 Istituti professionali;2024-2025;66,9354838709677;28,3602150537634;4,70430107526882; ; 
17;INGLESE Listening;13 Istituti tecnici;2024-2025;41,2744388124547;42,43301955105;16,2925416364953; ; 
17;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;8,34629341627786;38,9320891653707;52,7216174183515; ; 
17;INGLESE Reading;8;2024-2025;3,80907594639078;16,5059957676934;79,6849282859158; ; 
17;INGLESE Reading;13;2024-2025;13,564929693962;35,7940446650124;50,6410256410256; ; 
17;INGLESE Reading;13 Altri licei;2024-2025;12,9653401797176;47,7535301668806;39,2811296534018; ; 
17;INGLESE Reading;13 Istituti professionali;2024-2025;35,8870967741936;47,0430107526882;17,0698924731183; ; 
17;INGLESE Reading;13 Istituti tecnici;2024-2025;17,5235336712527;37,5090514120203;44,967414916727; ; 
17;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;2,38095238095238;25,4140786749482;72,2049689440994; ; 
17;ITALIANO;8;2024-2025;15,7226792009401;25,9929494712103;31,1163337250294;19,6004700352526;7,56756756756757
17;ITALIANO;13;2024-2025;25,4184748915065;25,4184748915065;26,8030584831577;17,1523041950816;5,20768753874767
17;ITALIANO;13 Altri licei;2024-2025;22,0230473751601;34,8271446862996;28,5531370038412;12,291933418694;2,30473751600512
17;ITALIANO;13 Istituti professionali;2024-2025;59,1644204851752;27,6280323450135;8,76010781671159;3,77358490566038;,673854447439353
17;ITALIANO;13 Istituti tecnici;2024-2025;33,2608695652174;29,4927536231884;23,3333333333333;11,0869565217391;2,82608695652174
17;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;8,26446280991735;17,8719008264463;35,4855371900826;28,5640495867769;9,81404958677686
17;MATEMATICA;8;2024-2025;20,565371024735;27,1849234393404;26,5253239104829;15,0530035335689;10,6713780918728
17;MATEMATICA;13;2024-2025;31,4268015692752;21,6807763782779;22,0730951889325;13,3388395622548;11,4804873012596
17;MATEMATICA;13 Altri licei;2024-2025;33,9697169190257;28,7030941408822;22,053982883476;9,41408821593153;5,85911784068466
17;MATEMATICA;13 Istituti professionali;2024-2025;65,587044534413;18,6234817813765;11,8758434547908;3,64372469635628;,269905533063428
17;MATEMATICA;13 Istituti tecnici;2024-2025;30,91962346126;22,0130340333092;23,8233164373642;13,1788559015206;10,065170166546
17;MATEMATICA;13 Licei scientifici;2024-2025;7,73710482529118;14,3094841930116;26,3727121464226;24,459234608985;27,1214642262895
18;INGLESE Listening;8;2024-2025;7,67838192146826;43,198701541919;49,1229165366128; ; 
18;INGLESE Listening;13;2024-2025;37,9069328127952;39,3363138341414;22,7567533530634; ; 
18;INGLESE Listening;13 Altri licei;2024-2025;38,740157480315;44,1469816272966;17,1128608923885; ; 
18;INGLESE Listening;13 Istituti professionali;2024-2025;70,8884688090737;26,0396975425331;3,07183364839319; ; 
18;INGLESE Listening;13 Istituti tecnici;2024-2025;48,2857142857143;39,8571428571429;11,8571428571429; ; 
18;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;20,3448275862069;41,6954022988506;37,9597701149425; ; 
18;INGLESE Reading;8;2024-2025;6,74464907914385;19,8170731707317;73,4382777501244; ; 
18;INGLESE Reading;13;2024-2025;15,2186222082416;37,0179301667191;47,7634476250393; ; 
18;INGLESE Reading;13 Altri licei;2024-2025;13,9121338912134;43,9330543933054;42,1548117154812; ; 
18;INGLESE Reading;13 Istituti professionali;2024-2025;31,3679245283019;47,4056603773585;21,2264150943396; ; 
18;INGLESE Reading;13 Istituti tecnici;2024-2025;19,5794201714986;41,6700694160882;38,7505104124132; ; 
18;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;7,59511844938981;28,6862885857861;63,7185929648241; ; 
18;ITALIANO;8;2024-2025;21,0245596626147;29,7630860828579;29,093277102456;14,8226246588936;5,29645249317787
18;ITALIANO;13;2024-2025;30,5602716468591;26,7622461170848;24,9638433000063;13,9470540149657;3,76658492108407
18;ITALIANO;13 Altri licei;2024-2025;28,1299109481404;32,4777370350969;28,5489785227868;9,53378732320587;1,30958617077004
18;ITALIANO;13 Istituti professionali;2024-2025;58,9755639097744;25,140977443609;11,4661654135338;3,7593984962406;,657894736842105
18;ITALIANO;13 Istituti tecnici;2024-2025;41,952614379085;28,7377450980392;19,812091503268;7,92483660130719;1,57271241830065
18;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;14,5480631276901;24,3041606886657;31,7216642754663;22,4964131994261;6,92969870875179
18;MATEMATICA;8;2024-2025;31,5495608531995;27,9360100376412;22,9046424090339;11,3927227101631;6,21706398996236
18;MATEMATICA;13;2024-2025;36,7970275206247;22,2935953145664;20,6625102336419;12,9227281314944;7,32413879967252
18;MATEMATICA;13 Altri licei;2024-2025;40,1580292818964;24,5642574947711;21,2642342551708;10,248663722984;3,76481524517778
18;MATEMATICA;13 Istituti professionali;2024-2025;65,3647058823529;20,2823529411765;10,5882352941176;3,38823529411765;,376470588235294
18;MATEMATICA;13 Istituti tecnici;2024-2025;40,2131584341054;24,6361959417913;21,2748514039762;10,6579217052675;3,2178725148596
18;MATEMATICA;13 Licei scientifici;2024-2025;16,7104111986002;18,591426071741;24,1251093613298;22,2878390201225;18,2852143482065
19;INGLESE Listening;8;2024-2025;8,62986831045111;42,8084430746241;48,5616886149248; ; 
19;INGLESE Listening;13;2024-2025;34,949987176199;38,8073865093614;26,2426263144396; ; 
19;INGLESE Listening;13 Altri licei;2024-2025;42,7114182296808;41,5268180322474;15,7617637380717; ; 
19;INGLESE Listening;13 Istituti professionali;2024-2025;70,3382838283828;25,4744224422442;4,18729372937294; ; 
19;INGLESE Listening;13 Istituti tecnici;2024-2025;45,8623424693752;39,8607561469992;14,2769013836256; ; 
19;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;14,4583358258061;40,9702697852485;44,5713943889454; ; 
19;INGLESE Reading;8;2024-2025;7,95147620378132;21,3444165036789;70,7041072925398; ; 
19;INGLESE Reading;13;2024-2025;16,485149783461;38,2312994900443;45,2835507264946; ; 
19;INGLESE Reading;13 Altri licei;2024-2025;20,2429814480381;48,0052536529306;31,7517648990314; ; 
19;INGLESE Reading;13 Istituti professionali;2024-2025;37,9736408566722;44,1309719934102;17,8953871499176; ; 
19;INGLESE Reading;13 Istituti tecnici;2024-2025;19,3377949982388;43,1049665375132;37,557238464248; ; 
19;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;6,9377990430622;29,6471291866029;63,4150717703349; ; 
19;ITALIANO;8;2024-2025;23,7658477685413;29,5360609297358;27,4090930200158;14,3547113732411;4,93428690846607
19;ITALIANO;13;2024-2025;29,2885851061106;27,5990067327138;25,6252719965184;13,6855848245142;3,80155134014285
19;ITALIANO;13 Altri licei;2024-2025;30,487604662617;35,7905105893942;24,3309801346249;8,06107371531768;1,3298308980463
19;ITALIANO;13 Istituti professionali;2024-2025;61,9654605263158;25,390625;9,86842105263158;2,42598684210526;,349506578947368
19;ITALIANO;13 Istituti tecnici;2024-2025;39,0565871688815;31,048138695767;20,6459561735457;7,54202235325178;1,70729560855408
19;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;12,7321588533891;22,9202747088683;34,0519558077038;23,1710958495073;7,1245147805315
19;MATEMATICA;8;2024-2025;34,3756602577646;27,5911449163087;21,4381294457356;10,4185740779867;6,17649130220438
19;MATEMATICA;13;2024-2025;39,3640463257149;22,6068463667111;19,2144101670595;11,5378702470022;7,27682689351235
19;MATEMATICA;13 Altri licei;2024-2025;46,3374730423143;25,7529560496765;18,0040157655983;7,39941994496914;2,50613519744181
19;MATEMATICA;13 Istituti professionali;2024-2025;70,4405104981474;17,6204199258954;9,3248250308769;2,18196788801976;,432276657060519
19;MATEMATICA;13 Istituti tecnici;2024-2025;40,8172270761627;24,9227782190451;20,3071220545406;10,2462271644162;3,70664548583532
19;MATEMATICA;13 Licei scientifici;2024-2025;11,5523850085179;17,8875638841567;24,7444633730835;23,8607325383305;21,9548551959114
20;INGLESE Listening;8;2024-2025;4,7925666313473;39,3675116146385;55,8399217540142; ; 
20;INGLESE Listening;13;2024-2025;32,5085719581132;33,7318135483273;33,7596144935594; ; 
20;INGLESE Listening;13 Altri licei;2024-2025;35,8292079207921;38,1188118811881;26,0519801980198; ; 
20;INGLESE Listening;13 Istituti professionali;2024-2025;71,2941176470588;23,2941176470588;5,41176470588235; ; 
20;INGLESE Listening;13 Istituti tecnici;2024-2025;45,1103062232466;35,6931182087586;19,1965755679947; ; 
20;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;13,3662348344643;33,7857289738844;52,8480361916512; ; 
20;INGLESE Reading;8;2024-2025;6,50333713169461;20,877421455315;72,6192414129904; ; 
20;INGLESE Reading;13;2024-2025;20,9560867148416;38,1415601259959;40,9023531591625; ; 
20;INGLESE Reading;13 Altri licei;2024-2025;25,4489164086687;44,0247678018576;30,5263157894737; ; 
20;INGLESE Reading;13 Istituti professionali;2024-2025;50,5485893416928;39,9686520376176;9,48275862068965; ; 
20;INGLESE Reading;13 Istituti tecnici;2024-2025;26,8332785268004;44,1959881617889;28,9707333114107; ; 
20;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;8,02139037433155;31,9210201563143;60,0575894693542; ; 
20;ITALIANO;8;2024-2025;18,6333387437104;30,4333712059731;30,8553806200292;15,1192988151274;4,95861061515988
20;ITALIANO;13;2024-2025;30,4645567277438;27,0960577456968;25,5968906163243;12,9465111974829;3,89598371275217
20;ITALIANO;13 Altri licei;2024-2025;28,7122612446088;34,9353049907579;26,6789895255699;8,56438693776956;1,1090573012939
20;ITALIANO;13 Istituti professionali;2024-2025;65,7566302652106;24,9609984399376;7,95631825273011;1,32605304212168;0
20;ITALIANO;13 Istituti tecnici;2024-2025;43,6902800658979;30,6095551894563;18,9456342668863;5,89785831960461;,85667215815486
20;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;13,501849568434;22,852445540485;34,0320591861899;21,8660090423346;7,74763666255651
20;MATEMATICA;8;2024-2025;28,0120481927711;29,8762618039726;23,4288505372843;11,9586453923803;6,72419407359166
20;MATEMATICA;13;2024-2025;45,0041593492929;24,8174507810334;16,979388113504;8,68841852296885;4,51058323320085
20;MATEMATICA;13 Altri licei;2024-2025;49,6776002242781;27,1096159237454;14,5500420521447;6,30782169890664;2,35492010092515
20;MATEMATICA;13 Istituti professionali;2024-2025;79,7536566589684;14,4726712856043;4,54195535026944;1,15473441108545;,0769822940723634
20;MATEMATICA;13 Istituti tecnici;2024-2025;48,9963803882856;26,5547877591313;15,6959526159921;6,4823955248437;2,27048371174729
20;MATEMATICA;13 Licei scientifici;2024-2025;19,6293754289636;24,8112560054907;26,8359643102265;17,2614962251201;11,461908030199
51;ITALIANO;13;2024-2025;20,948275862069;26,6379310344828;29,4827586206897;17,8448275862069;5,08620689655172
51;ITALIANO;13 Altri licei;2024-2025;19,811320754717;25;32,5471698113208;20,2830188679245;2,35849056603774
51;ITALIANO;13 Istituti professionali;2024-2025;43,0379746835443;31,6455696202532;23,4177215189873;1,89873417721519;0
51;ITALIANO;13 Istituti tecnici;2024-2025;30,3951367781155;34,6504559270517;24,6200607902736;8,51063829787234;1,82370820668693
51;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;7,15835140997831;19,9566160520607;33,6225596529284;28,8503253796095;10,412147505423
54;INGLESE Listening;8;2024-2025;,668449197860963;17,2077922077922;82,1237585943468; ; 
54;INGLESE Listening;13;2024-2025;7,65258215962441;30,5164319248826;61,830985915493; ; 
54;INGLESE Listening;13 Altri licei;2024-2025;6,91358024691358;37,5308641975309;55,5555555555556; ; 
54;INGLESE Listening;13 Istituti professionali;2024-2025;24,190800681431;48,0408858603066;27,7683134582624; ; 
54;INGLESE Listening;13 Istituti tecnici;2024-2025;8,0829756795422;39,6280400572246;52,2889842632332; ; 
54;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;1,02389078498294;10,9215017064846;88,0546075085324; ; 
54;INGLESE Reading;8;2024-2025;2,06185567010309;9,79381443298969;88,1443298969072; ; 
54;INGLESE Reading;13;2024-2025;5,46819995306266;31,5888289134006;62,9429711335367; ; 
54;INGLESE Reading;13 Altri licei;2024-2025;8,14814814814815;39,6296296296296;52,2222222222222; ; 
54;INGLESE Reading;13 Istituti professionali;2024-2025;16,1839863713799;52,8109028960818;31,0051107325383; ; 
54;INGLESE Reading;13 Istituti tecnici;2024-2025;4,1458184417441;38,0986418870622;57,7555396711937; ; 
54;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;,955631399317406;12,4232081911263;86,6211604095563; ; 
54;ITALIANO;8;2024-2025;12,2324159021407;23,4136085626911;32,5496941896024;22,3432721712538;9,46100917431193
54;ITALIANO;13;2024-2025;12,9168623767027;25,1761390324096;32,6679192108971;21,2775951150775;7,9614842649131
54;ITALIANO;13 Altri licei;2024-2025;12,9469790382244;26,0172626387176;38,347718865598;18,7422934648582;3,94574599260173
54;ITALIANO;13 Istituti professionali;2024-2025;30,7300509337861;40,7470288624788;22,0713073005093;6,11205432937182;,33955857385399
54;ITALIANO;13 Istituti tecnici;2024-2025;15,351506456241;32,2094691535151;36,441893830703;14,1319942611191;1,86513629842181
54;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;3,41530054644809;11,7486338797814;30,1912568306011;35,5874316939891;19,0573770491803
