DATAFLOW,FREQ,CITTADINANZA,CONDIZIONE_PROF,CONDIZIONE_PROF_EU,CLASSE_ETA,ITTER107,RUOLO_FAM,SESSO,TIPO_DATO,TITOLO_STUDIO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET,99,2019,829.489,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET,99,2020,888.428,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET,99,2021,858.104,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET,99,2022,715.4,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET,99,2023,581.755,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET,99,2024,561.779,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET_I,99,2018,21.179884,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET_I,99,2019,20.022874,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET_I,99,2020,21.518509,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET_I,99,2021,20.899846,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET_I,99,2022,17.474916,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET_I,99,2023,14.245433,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,1,NEET_I,99,2024,13.746724,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET,99,2018,897.892,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET,99,2019,859.859,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET,99,2020,901.621,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET,99,2021,881.138,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET,99,2022,707.135,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET,99,2023,614.41,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET,99,2024,573.329,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET_I,99,2018,23.061645,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET_I,99,2019,22.21417,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET_I,99,2020,23.432294,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET_I,99,2021,23.048411,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET_I,99,2022,18.520662,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET_I,99,2023,16.007902,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,2,NEET_I,99,2024,14.842205,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET,99,2018,1781.987,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET,99,2019,1689.348,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET,99,2020,1790.049,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET,99,2021,1739.243,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET,99,2022,1422.535,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET,99,2023,1196.166,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET,99,2024,1135.107,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET_I,99,2018,22.088006,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET_I,99,2019,21.081341,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET_I,99,2020,22.441703,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET_I,99,2021,21.935824,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET_I,99,2022,17.979566,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET_I,99,2023,15.099356,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,IT,TOT,9,NEET_I,99,2024,14.279033,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET,99,2018,130.41,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET,99,2019,121.616,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET,99,2020,155.098,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET,99,2021,160.075,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET,99,2022,120.774,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET,99,2023,92.874,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET,99,2024,91.213,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET_I,99,2018,13.08381,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET_I,99,2019,12.084933,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET_I,99,2020,15.363265,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET_I,99,2021,15.708628,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET_I,99,2022,11.662867,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET_I,99,2023,9.009825,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,1,NEET_I,99,2024,8.845292,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET,99,2018,135.822,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET,99,2019,138.081,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET,99,2020,150.134,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET,99,2021,154.696,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET,99,2022,118.677,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET,99,2023,91.905,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET,99,2024,83.079,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET_I,99,2018,14.784908,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET_I,99,2019,14.918273,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET_I,99,2020,16.29014,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET_I,99,2021,16.768033,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET_I,99,2022,12.558865,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET_I,99,2023,9.540493,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,2,NEET_I,99,2024,8.514408,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET,99,2018,266.232,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET,99,2019,259.697,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET,99,2020,305.232,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET,99,2021,314.771,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET,99,2022,239.451,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET,99,2023,184.779,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET,99,2024,174.293,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET_I,99,2018,13.899689,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET_I,99,2019,13.442382,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET_I,99,2020,15.805605,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET_I,99,2021,16.212022,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET_I,99,2022,12.090377,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET_I,99,2023,9.266179,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITC,TOT,9,NEET_I,99,2024,8.684467,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2018,207.771,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2019,187.88,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2020,237.794,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2021,249.337,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2022,200.676,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2023,149.799,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET,99,2024,141.235,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2018,11.991052,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2019,10.792758,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2020,13.513203,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2021,14.038937,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2022,11.211326,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2023,8.341319,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,1,NEET_I,99,2024,7.83074,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2018,228.463,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2019,221.044,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2020,247.546,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2021,250.054,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2022,190.446,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2023,160.652,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET,99,2024,141.423,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2018,14.275288,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2019,13.746081,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2020,15.360244,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2021,15.491364,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2022,11.625654,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2023,9.649053,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,2,NEET_I,99,2024,8.374444,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2018,436.234,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2019,408.924,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2020,485.34,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2021,499.391,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2022,391.123,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2023,310.451,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET,99,2024,282.658,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2018,13.087834,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2019,12.210886,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2020,14.39615,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2021,14.730472,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2022,11.409346,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2023,8.970449,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITCD,TOT,9,NEET_I,99,2024,8.093652,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2018,77.361,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2019,66.264,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2020,82.697,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2021,89.262,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2022,79.902,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2023,56.925,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET,99,2024,50.022,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET_I,99,2018,10.511163,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET_I,99,2019,9.022225,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET_I,99,2020,11.02365,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET_I,99,2021,11.791343,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET_I,99,2022,10.591506,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET_I,99,2023,7.440603,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,1,NEET_I,99,2024,6.476237,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET,99,2018,92.64,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET,99,2019,82.963,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET,99,2020,97.411,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET,99,2021,95.358,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET,99,2022,71.769,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET,99,2023,68.747,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET,99,2024,58.344,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET_I,99,2018,13.588439,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET_I,99,2019,12.156321,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET_I,99,2020,14.118007,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET_I,99,2021,13.788307,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET_I,99,2022,10.353483,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET_I,99,2023,9.7981,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,2,NEET_I,99,2024,8.182901,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET,99,2018,170.001,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET,99,2019,149.227,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET,99,2020,180.108,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET,99,2021,184.62,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET,99,2022,151.671,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET,99,2023,125.672,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET,99,2024,108.366,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET_I,99,2018,11.990943,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET_I,99,2019,10.53178,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET_I,99,2020,12.506145,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET_I,99,2021,12.744728,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET_I,99,2022,10.477527,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET_I,99,2023,8.56838,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITD,TOT,9,NEET_I,99,2024,7.295453,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET,99,2018,132.802,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET,99,2019,120.44,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET,99,2020,139.06,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET,99,2021,135.891,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET,99,2022,103.049,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET,99,2023,81.554,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET,99,2024,87.49,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET_I,99,2018,17.584475,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET_I,99,2019,16.060744,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET_I,99,2020,18.472468,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET_I,99,2021,18.221276,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET_I,99,2022,13.804694,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET_I,99,2023,10.856005,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,1,NEET_I,99,2024,11.610439,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET,99,2018,123.481,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET,99,2019,115.885,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET,99,2020,127.589,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET,99,2021,123.882,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET,99,2022,97.029,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET,99,2023,76.427,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET,99,2024,84.026,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET_I,99,2018,17.70106,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET_I,99,2019,16.617696,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET_I,99,2020,18.279907,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET_I,99,2021,17.760504,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET_I,99,2022,13.805394,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET_I,99,2023,10.821522,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,2,NEET_I,99,2024,11.738393,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET,99,2018,256.283,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET,99,2019,236.325,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET,99,2020,266.649,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET,99,2021,259.773,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET,99,2022,200.078,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET,99,2023,157.981,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET,99,2024,171.516,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET_I,99,2018,17.640455,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET_I,99,2019,16.329121,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET_I,99,2020,18.379826,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET_I,99,2021,17.998595,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET_I,99,2022,13.805033,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET_I,99,2023,10.839296,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITE,TOT,9,NEET_I,99,2024,11.672774,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITFG,TOT,1,NEET,99,2018,543.523,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITFG,TOT,1,NEET,99,2019,521.17,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITFG,TOT,1,NEET,99,2020,511.574,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITFG,TOT,1,NEET,99,2021,472.876,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITFG,TOT,1,NEET,99,2022,411.675,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITFG,TOT,1,NEET,99,2023,350.402,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITFG,TOT,1,NEET,99,2024,333.054,,,,,,,,,
IT1:172_931(1.0),A,ITL,99,TOT,Y15-29,ITFG,TOT,1,NEET_I,99,2018,32.231958,,,,,,,,,
