freq,ref_area,data_type,sex,type_of_degree,field_study,labprof_status_e,labprof_status_d,employ_sector_pubpriv,econ_activity_nace_2007,professione,y_grad_access_work,y_use_of_graduation,year_educ_attainem,time_period,obs_value,year,source,flow_id,description
A,ITTOT,INC,9,99,3,TOT,9,9,0010,ALL,9,9,2011,2015,1100,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC,9,99,4,TOT,9,9,0010,ALL,9,9,2011,2015,1600,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC,9,99,5,TOT,9,9,0010,ALL,9,9,2011,2015,1563,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC,9,99,6,TOT,9,9,0010,ALL,9,9,2011,2015,1100,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC,9,99,7,TOT,9,9,0010,ALL,9,9,2011,2015,1192,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC,9,99,8,TOT,9,9,0010,ALL,9,9,2011,2015,1458,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC,9,99,9,TOT,9,9,0010,ALL,9,9,2011,2015,1283,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC,9,99,99,TOT,9,9,0010,ALL,9,9,2011,2015,1340,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,1,TOT,9,9,0010,ALL,9,9,2011,2015,1400,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,10,TOT,9,9,0010,ALL,9,9,2011,2015,1484,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,11,TOT,9,9,0010,ALL,9,9,2011,2015,933,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,12,TOT,9,9,0010,ALL,9,9,2011,2015,1108,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,13,TOT,9,9,0010,ALL,9,9,2011,2015,1408,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,14,TOT,9,9,0010,ALL,9,9,2011,2015,867,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,15,TOT,9,9,0010,ALL,9,9,2011,2015,700,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,16,TOT,9,9,0010,ALL,9,9,2011,2015,1842,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,2,TOT,9,9,0010,ALL,9,9,2011,2015,1400,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,3,TOT,9,9,0010,ALL,9,9,2011,2015,1083,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,4,TOT,9,9,0010,ALL,9,9,2011,2015,1517,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,5,TOT,9,9,0010,ALL,9,9,2011,2015,1458,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,6,TOT,9,9,0010,ALL,9,9,2011,2015,1020,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,7,TOT,9,9,0010,ALL,9,9,2011,2015,1250,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,8,TOT,9,9,0010,ALL,9,9,2011,2015,1408,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,9,TOT,9,9,0010,ALL,9,9,2011,2015,1517,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,72,99,TOT,9,9,0010,ALL,9,9,2011,2015,1400,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,1,TOT,9,9,0010,ALL,9,9,2011,2015,1517,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,10,TOT,9,9,0010,ALL,9,9,2011,2015,1250,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,11,TOT,9,9,0010,ALL,9,9,2011,2015,1083,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,12,TOT,9,9,0010,ALL,9,9,2011,2015,1260,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,13,TOT,9,9,0010,ALL,9,9,2011,2015,1400,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,14,TOT,9,9,0010,ALL,9,9,2011,2015,1020,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,15,TOT,9,9,0010,ALL,9,9,2011,2015,1000,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,16,TOT,9,9,0010,ALL,9,9,2011,2015,2058,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,2,TOT,9,9,0010,ALL,9,9,2011,2015,1517,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,3,TOT,9,9,0010,ALL,9,9,2011,2015,1300,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,4,TOT,9,9,0010,ALL,9,9,2011,2015,1700,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,5,TOT,9,9,0010,ALL,9,9,2011,2015,1660,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,6,TOT,9,9,0010,ALL,9,9,2011,2015,1192,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,7,TOT,9,9,0010,ALL,9,9,2011,2015,1200,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,8,TOT,9,9,0010,ALL,9,9,2011,2015,1625,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,9,TOT,9,9,0010,ALL,9,9,2011,2015,1463,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,73,99,TOT,9,9,0010,ALL,9,9,2011,2015,1517,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,1,TOT,9,9,0010,ALL,9,9,2011,2015,1408,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,10,TOT,9,9,0010,ALL,9,9,2011,2015,1333,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,11,TOT,9,9,0010,ALL,9,9,2011,2015,1000,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,12,TOT,9,9,0010,ALL,9,9,2011,2015,1167,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,13,TOT,9,9,0010,ALL,9,9,2011,2015,1408,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,14,TOT,9,9,0010,ALL,9,9,2011,2015,1000,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,15,TOT,9,9,0010,ALL,9,9,2011,2015,800,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,16,TOT,9,9,0010,ALL,9,9,2011,2015,1950,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,2,TOT,9,9,0010,ALL,9,9,2011,2015,1410,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,3,TOT,9,9,0010,ALL,9,9,2011,2015,1200,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,4,TOT,9,9,0010,ALL,9,9,2011,2015,1625,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,5,TOT,9,9,0010,ALL,9,9,2011,2015,1575,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,6,TOT,9,9,0010,ALL,9,9,2011,2015,1100,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,7,TOT,9,9,0010,ALL,9,9,2011,2015,1250,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,8,TOT,9,9,0010,ALL,9,9,2011,2015,1517,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,9,TOT,9,9,0010,ALL,9,9,2011,2015,1500,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,1,99,99,TOT,9,9,0010,ALL,9,9,2011,2015,1429,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,1,TOT,9,9,0010,ALL,9,9,2011,2015,1283,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,10,TOT,9,9,0010,ALL,9,9,2011,2015,1237,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,11,TOT,9,9,0010,ALL,9,9,2011,2015,704,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,12,TOT,9,9,0010,ALL,9,9,2011,2015,1083,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,13,TOT,9,9,0010,ALL,9,9,2011,2015,975,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,14,TOT,9,9,0010,ALL,9,9,2011,2015,665,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,15,TOT,9,9,0010,ALL,9,9,2011,2015,600,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,16,TOT,9,9,0010,ALL,9,9,2011,2015,1733,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,2,TOT,9,9,0010,ALL,9,9,2011,2015,1100,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,3,TOT,9,9,0010,ALL,9,9,2011,2015,1020,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,4,TOT,9,9,0010,ALL,9,9,2011,2015,1408,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,5,TOT,9,9,0010,ALL,9,9,2011,2015,1383,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,6,TOT,9,9,0010,ALL,9,9,2011,2015,800,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,7,TOT,9,9,0010,ALL,9,9,2011,2015,1000,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,8,TOT,9,9,0010,ALL,9,9,2011,2015,1283,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,9,TOT,9,9,0010,ALL,9,9,2011,2015,1000,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,72,99,TOT,9,9,0010,ALL,9,9,2011,2015,1100,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,1,TOT,9,9,0010,ALL,9,9,2011,2015,1408,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,10,TOT,9,9,0010,ALL,9,9,2011,2015,800,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,11,TOT,9,9,0010,ALL,9,9,2011,2015,1029,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,12,TOT,9,9,0010,ALL,9,9,2011,2015,1283,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,13,TOT,9,9,0010,ALL,9,9,2011,2015,1300,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,14,TOT,9,9,0010,ALL,9,9,2011,2015,758,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,15,TOT,9,9,0010,ALL,9,9,2011,2015,867,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,16,TOT,9,9,0010,ALL,9,9,2011,2015,1750,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,2,TOT,9,9,0010,ALL,9,9,2011,2015,1517,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,3,TOT,9,9,0010,ALL,9,9,2011,2015,1138,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,4,TOT,9,9,0010,ALL,9,9,2011,2015,1660,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,5,TOT,9,9,0010,ALL,9,9,2011,2015,1600,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,6,TOT,9,9,0010,ALL,9,9,2011,2015,1083,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,7,TOT,9,9,0010,ALL,9,9,2011,2015,1000,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,8,TOT,9,9,0010,ALL,9,9,2011,2015,1493,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,9,TOT,9,9,0010,ALL,9,9,2011,2015,1250,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,73,99,TOT,9,9,0010,ALL,9,9,2011,2015,1283,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,1,TOT,9,9,0010,ALL,9,9,2011,2015,1300,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,10,TOT,9,9,0010,ALL,9,9,2011,2015,833,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,11,TOT,9,9,0010,ALL,9,9,2011,2015,900,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,12,TOT,9,9,0010,ALL,9,9,2011,2015,1155,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,13,TOT,9,9,0010,ALL,9,9,2011,2015,1250,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,14,TOT,9,9,0010,ALL,9,9,2011,2015,750,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,15,TOT,9,9,0010,ALL,9,9,2011,2015,700,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,16,TOT,9,9,0010,ALL,9,9,2011,2015,1750,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,2,TOT,9,9,0010,ALL,9,9,2011,2015,1400,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,3,TOT,9,9,0010,ALL,9,9,2011,2015,1027,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,4,TOT,9,9,0010,ALL,9,9,2011,2015,1517,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,5,TOT,9,9,0010,ALL,9,9,2011,2015,1463,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,6,TOT,9,9,0010,ALL,9,9,2011,2015,1000,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,7,TOT,9,9,0010,ALL,9,9,2011,2015,1000,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,8,TOT,9,9,0010,ALL,9,9,2011,2015,1400,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,9,TOT,9,9,0010,ALL,9,9,2011,2015,1083,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,2,99,99,TOT,9,9,0010,ALL,9,9,2011,2015,1200,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,1,TOT,9,9,0010,ALL,9,9,2011,2015,1342,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,10,TOT,9,9,0010,ALL,9,9,2011,2015,1354,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,11,TOT,9,9,0010,ALL,9,9,2011,2015,800,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,12,TOT,9,9,0010,ALL,9,9,2011,2015,1083,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,13,TOT,9,9,0010,ALL,9,9,2011,2015,1000,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,14,TOT,9,9,0010,ALL,9,9,2011,2015,800,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,15,TOT,9,9,0010,ALL,9,9,2011,2015,700,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,16,TOT,9,9,0010,ALL,9,9,2011,2015,1842,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,2,TOT,9,9,0010,ALL,9,9,2011,2015,1250,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,3,TOT,9,9,0010,ALL,9,9,2011,2015,1020,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,4,TOT,9,9,0010,ALL,9,9,2011,2015,1408,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,5,TOT,9,9,0010,ALL,9,9,2011,2015,1408,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,6,TOT,9,9,0010,ALL,9,9,2011,2015,975,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,7,TOT,9,9,0010,ALL,9,9,2011,2015,1167,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,8,TOT,9,9,0010,ALL,9,9,2011,2015,1400,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,9,TOT,9,9,0010,ALL,9,9,2011,2015,1192,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,72,99,TOT,9,9,0010,ALL,9,9,2011,2015,1250,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,1,TOT,9,9,0010,ALL,9,9,2011,2015,1500,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,10,TOT,9,9,0010,ALL,9,9,2011,2015,1000,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,11,TOT,9,9,0010,ALL,9,9,2011,2015,1042,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,12,TOT,9,9,0010,ALL,9,9,2011,2015,1283,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,13,TOT,9,9,0010,ALL,9,9,2011,2015,1300,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,14,TOT,9,9,0010,ALL,9,9,2011,2015,800,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,15,TOT,9,9,0010,ALL,9,9,2011,2015,975,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,16,TOT,9,9,0010,ALL,9,9,2011,2015,1983,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,2,TOT,9,9,0010,ALL,9,9,2011,2015,1517,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,3,TOT,9,9,0010,ALL,9,9,2011,2015,1200,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,4,TOT,9,9,0010,ALL,9,9,2011,2015,1660,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,5,TOT,9,9,0010,ALL,9,9,2011,2015,1633,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,6,TOT,9,9,0010,ALL,9,9,2011,2015,1150,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,7,TOT,9,9,0010,ALL,9,9,2011,2015,1083,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,8,TOT,9,9,0010,ALL,9,9,2011,2015,1517,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
