DATAFLOW,FREQ,ATT_ECO,CONDIZIONE_DICH3_OCC,PROFESSIONE_CP2011,ITTER107,ORE_SETT_LAVORO,TIPO_OCC,SETTORE_IMPIEGO,SESSO,RICH_DIPL_LAVORO,UTILITA_DIPL_LAVORO,TIPO_DATO,TIPO_SCUOLA,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,TOU,2015,1654,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,VOC,2015,18557,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AER_NAU,2015,27.1,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AGR_ENV,2015,25.2,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AGRI,2015,23.9,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ALL,2015,21.8,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ART,2015,31.3,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ARTI,2015,26.1,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,CLA,2015,16.1,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,COM_TOU,2015,31.4,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,COMM,2015,26.6,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,EDU,2015,28.3,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,HOT,2015,24.6,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,IND,2015,26.7,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,INDU,2015,19.6,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,LIC,2015,16.6,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,LIN,2015,25.2,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,PSY,2015,26.6,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SCI,2015,15.1,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SOC,2015,29.2,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SOCI_S,2015,24.3,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SUR,2015,25.3,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,TEC,2015,24.2,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,TOU,2015,22.5,,,,,,,,,
IT1:613_935(1.0),A,0010,B1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,VOC,2015,27.6,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,IT,TOT,9,9,9,9,9,GRAD,ALL,2015,139280,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,IT,TOT,9,9,9,9,9,GRAD_P,ALL,2015,31.3,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITC,TOT,9,9,9,9,9,GRAD,ALL,2015,33056,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITC,TOT,9,9,9,9,9,GRAD_P,ALL,2015,32.6,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITC1,TOT,9,9,9,9,9,GRAD,ALL,2015,8124,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITC1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,29.1,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITC2,TOT,9,9,9,9,9,GRAD,ALL,2015,145,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITC2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,23.7,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITC3,TOT,9,9,9,9,9,GRAD,ALL,2015,2971,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITC3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,32.8,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITC4,TOT,9,9,9,9,9,GRAD,ALL,2015,21815,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITC4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,34.3,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD,TOT,9,9,9,9,9,GRAD,ALL,2015,24094,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD,TOT,9,9,9,9,9,GRAD_P,ALL,2015,31.4,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD1,TOT,9,9,9,9,9,GRAD,ALL,2015,724,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,24.3,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD2,TOT,9,9,9,9,9,GRAD,ALL,2015,1265,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,35.2,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD3,TOT,9,9,9,9,9,GRAD,ALL,2015,9909,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,30.3,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD4,TOT,9,9,9,9,9,GRAD,ALL,2015,2278,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,29.8,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD5,TOT,9,9,9,9,9,GRAD,ALL,2015,9919,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITD5,TOT,9,9,9,9,9,GRAD_P,ALL,2015,33.2,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITDA,TOT,9,9,9,9,9,GRAD,ALL,2015,1989,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITDA,TOT,9,9,9,9,9,GRAD_P,ALL,2015,30.3,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITE,TOT,9,9,9,9,9,GRAD,ALL,2015,31961,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITE,TOT,9,9,9,9,9,GRAD_P,ALL,2015,34.9,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITE1,TOT,9,9,9,9,9,GRAD,ALL,2015,9221,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITE1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,35.1,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITE2,TOT,9,9,9,9,9,GRAD,ALL,2015,2114,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITE2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,35.5,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITE3,TOT,9,9,9,9,9,GRAD,ALL,2015,3603,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITE3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,31.9,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITE4,TOT,9,9,9,9,9,GRAD,ALL,2015,17024,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITE4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,35.4,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF,TOT,9,9,9,9,9,GRAD,ALL,2015,35047,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF,TOT,9,9,9,9,9,GRAD_P,ALL,2015,28,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF1,TOT,9,9,9,9,9,GRAD,ALL,2015,3682,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,33.5,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF2,TOT,9,9,9,9,9,GRAD,ALL,2015,882,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,35.1,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF3,TOT,9,9,9,9,9,GRAD,ALL,2015,16612,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,27.8,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF4,TOT,9,9,9,9,9,GRAD,ALL,2015,7722,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,25.5,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF5,TOT,9,9,9,9,9,GRAD,ALL,2015,1012,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF5,TOT,9,9,9,9,9,GRAD_P,ALL,2015,24.1,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF6,TOT,9,9,9,9,9,GRAD,ALL,2015,5138,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITF6,TOT,9,9,9,9,9,GRAD_P,ALL,2015,29.7,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITG,TOT,9,9,9,9,9,GRAD,ALL,2015,15122,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITG,TOT,9,9,9,9,9,GRAD_P,ALL,2015,30.1,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITG1,TOT,9,9,9,9,9,GRAD,ALL,2015,11734,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITG1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,29.2,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITG2,TOT,9,9,9,9,9,GRAD,ALL,2015,3387,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITG2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,33.6,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITS,TOT,9,9,9,9,9,GRAD,ALL,2015,1686,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITS,TOT,9,9,9,9,9,GRAD_P,ALL,2015,29.5,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,1,9,9,GRAD,ALL,2015,66993,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,1,9,9,GRAD_P,ALL,2015,30.7,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,2,9,9,GRAD,ALL,2015,73973,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,2,9,9,GRAD_P,ALL,2015,31.8,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,AER_NAU,2015,578,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,AGR_ENV,2015,214,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,AGRI,2015,642,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,ALL,2015,140966,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,ART,2015,732,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,ARTI,2015,2503,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,CLA,2015,25051,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,COM_TOU,2015,1275,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,COMM,2015,10377,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,EDU,2015,3235,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,HOT,2015,515,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,IND,2015,1433,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,INDU,2015,5815,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,LIC,2015,101546,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,LIN,2015,8222,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,PSY,2015,9150,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SCI,2015,68272,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SOC,2015,637,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SOCI_S,2015,510,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SUR,2015,3864,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,TEC,2015,22962,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,TOU,2015,1176,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,VOC,2015,4074,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AER_NAU,2015,17.4,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AGR_ENV,2015,6.7,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AGRI,2015,12.1,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ALL,2015,31.3,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ART,2015,11.6,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ARTI,2015,27.5,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,CLA,2015,58.3,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,COM_TOU,2015,6.9,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,COMM,2015,15.9,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,EDU,2015,21,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,HOT,2015,3.1,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,IND,2015,6.7,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,INDU,2015,15.3,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,LIC,2015,53.4,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,LIN,2015,34.7,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,PSY,2015,28.2,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SCI,2015,55.2,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SOC,2015,8.8,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SOCI_S,2015,12.2,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SUR,2015,17.4,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,TEC,2015,15.8,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,TOU,2015,16,,,,,,,,,
IT1:613_935(1.0),A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,VOC,2015,6.1,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,IT,TOT,9,9,9,9,9,GRAD,ALL,2015,15114,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,IT,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.4,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITC,TOT,9,9,9,9,9,GRAD,ALL,2015,3638,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITC,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.6,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITC1,TOT,9,9,9,9,9,GRAD,ALL,2015,1199,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITC1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.3,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITC2,TOT,9,9,9,9,9,GRAD,ALL,2015,18,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITC2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITC3,TOT,9,9,9,9,9,GRAD,ALL,2015,334,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITC3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.7,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITC4,TOT,9,9,9,9,9,GRAD,ALL,2015,2087,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITC4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.3,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD,TOT,9,9,9,9,9,GRAD,ALL,2015,2349,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.1,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD1,TOT,9,9,9,9,9,GRAD,ALL,2015,93,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.1,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD2,TOT,9,9,9,9,9,GRAD,ALL,2015,150,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.2,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD3,TOT,9,9,9,9,9,GRAD,ALL,2015,891,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,2.7,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD4,TOT,9,9,9,9,9,GRAD,ALL,2015,331,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.3,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD5,TOT,9,9,9,9,9,GRAD,ALL,2015,885,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITD5,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITDA,TOT,9,9,9,9,9,GRAD,ALL,2015,243,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITDA,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.7,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITE,TOT,9,9,9,9,9,GRAD,ALL,2015,2753,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITE,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITE1,TOT,9,9,9,9,9,GRAD,ALL,2015,902,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITE1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.4,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITE2,TOT,9,9,9,9,9,GRAD,ALL,2015,259,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITE2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.3,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITE3,TOT,9,9,9,9,9,GRAD,ALL,2015,286,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITE3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,2.5,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITE4,TOT,9,9,9,9,9,GRAD,ALL,2015,1306,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITE4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,2.7,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF,TOT,9,9,9,9,9,GRAD,ALL,2015,4194,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.4,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF1,TOT,9,9,9,9,9,GRAD,ALL,2015,430,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.9,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF2,TOT,9,9,9,9,9,GRAD,ALL,2015,101,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF3,TOT,9,9,9,9,9,GRAD,ALL,2015,2016,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.4,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF4,TOT,9,9,9,9,9,GRAD,ALL,2015,1042,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.4,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF5,TOT,9,9,9,9,9,GRAD,ALL,2015,203,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF5,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.8,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF6,TOT,9,9,9,9,9,GRAD,ALL,2015,401,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITF6,TOT,9,9,9,9,9,GRAD_P,ALL,2015,2.3,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITG,TOT,9,9,9,9,9,GRAD,ALL,2015,2179,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITG,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.3,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITG1,TOT,9,9,9,9,9,GRAD,ALL,2015,1876,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITG1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.7,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITG2,TOT,9,9,9,9,9,GRAD,ALL,2015,303,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITG2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITS,TOT,9,9,9,9,9,GRAD,ALL,2015,373,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITS,TOT,9,9,9,9,9,GRAD_P,ALL,2015,6.5,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITTOT,TOT,9,9,1,9,9,GRAD,ALL,2015,6279,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITTOT,TOT,9,9,1,9,9,GRAD_P,ALL,2015,2.9,,,,,,,,,
IT1:613_935(1.0),A,0010,D_P,ALL,ITTOT,TOT,9,9,2,9,9,GRAD,ALL,2015,9208,,,,,,,,,
