freq,ref_area,data_type,sex,type_of_degree,field_study,labprof_status_e,labprof_status_d,employ_sector_pubpriv,econ_activity_nace_2007,professione,y_grad_access_work,y_use_of_graduation,year_educ_attainem,time_period,obs_value,year,source,flow_id,description
A,ITTOT,NO_ACH_C,9,73,3,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,4,A1A1_P,9,9,0010,ALL,9,9,2011,2015,16.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,4,A1A2_P,9,9,0010,ALL,9,9,2011,2015,80.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,4,B1_P,9,9,0010,ALL,9,9,2011,2015,1.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,4,B2_P,9,9,0010,ALL,9,9,2011,2015,2.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,4,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,5,A1A1_P,9,9,0010,ALL,9,9,2011,2015,11.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,5,A1A2_P,9,9,0010,ALL,9,9,2011,2015,82.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,5,B1_P,9,9,0010,ALL,9,9,2011,2015,4.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,5,B2_P,9,9,0010,ALL,9,9,2011,2015,1.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,5,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,6,A1A1_P,9,9,0010,ALL,9,9,2011,2015,14.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,6,A1A2_P,9,9,0010,ALL,9,9,2011,2015,71.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,6,B1_P,9,9,0010,ALL,9,9,2011,2015,12.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,6,B2_P,9,9,0010,ALL,9,9,2011,2015,2.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,6,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,7,A1A1_P,9,9,0010,ALL,9,9,2011,2015,10.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,7,A1A2_P,9,9,0010,ALL,9,9,2011,2015,75.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,7,B1_P,9,9,0010,ALL,9,9,2011,2015,12.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,7,B2_P,9,9,0010,ALL,9,9,2011,2015,2.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,7,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,8,A1A1_P,9,9,0010,ALL,9,9,2011,2015,20.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,8,A1A2_P,9,9,0010,ALL,9,9,2011,2015,67.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,8,B1_P,9,9,0010,ALL,9,9,2011,2015,9.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,8,B2_P,9,9,0010,ALL,9,9,2011,2015,2.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,8,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,9,A1A1_P,9,9,0010,ALL,9,9,2011,2015,26.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,9,A1A2_P,9,9,0010,ALL,9,9,2011,2015,54.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,9,B1_P,9,9,0010,ALL,9,9,2011,2015,15.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,9,B2_P,9,9,0010,ALL,9,9,2011,2015,3.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,9,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,99,A1A1_P,9,9,0010,ALL,9,9,2011,2015,17.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,99,A1A2_P,9,9,0010,ALL,9,9,2011,2015,66.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,99,B1_P,9,9,0010,ALL,9,9,2011,2015,13.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,99,B2_P,9,9,0010,ALL,9,9,2011,2015,3.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,73,99,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,1,A1A1_P,9,9,0010,ALL,9,9,2011,2015,10.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,1,A1A2_P,9,9,0010,ALL,9,9,2011,2015,73.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,1,B1_P,9,9,0010,ALL,9,9,2011,2015,8.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,1,B2_P,9,9,0010,ALL,9,9,2011,2015,7.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,1,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,10,A1A1_P,9,9,0010,ALL,9,9,2011,2015,19.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,10,A1A2_P,9,9,0010,ALL,9,9,2011,2015,48.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,10,B1_P,9,9,0010,ALL,9,9,2011,2015,24.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,10,B2_P,9,9,0010,ALL,9,9,2011,2015,8.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,10,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,11,A1A1_P,9,9,0010,ALL,9,9,2011,2015,15.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,11,A1A2_P,9,9,0010,ALL,9,9,2011,2015,50.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,11,B1_P,9,9,0010,ALL,9,9,2011,2015,24.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,11,B2_P,9,9,0010,ALL,9,9,2011,2015,8.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,11,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,12,A1A1_P,9,9,0010,ALL,9,9,2011,2015,10.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,12,A1A2_P,9,9,0010,ALL,9,9,2011,2015,62.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,12,B1_P,9,9,0010,ALL,9,9,2011,2015,18.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,12,B2_P,9,9,0010,ALL,9,9,2011,2015,8.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,12,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,13,A1A1_P,9,9,0010,ALL,9,9,2011,2015,30.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,13,A1A2_P,9,9,0010,ALL,9,9,2011,2015,51.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,13,B1_P,9,9,0010,ALL,9,9,2011,2015,13.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,13,B2_P,9,9,0010,ALL,9,9,2011,2015,5.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,13,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,14,A1A1_P,9,9,0010,ALL,9,9,2011,2015,17.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,14,A1A2_P,9,9,0010,ALL,9,9,2011,2015,48.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,14,B1_P,9,9,0010,ALL,9,9,2011,2015,23.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,14,B2_P,9,9,0010,ALL,9,9,2011,2015,11.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,14,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,15,A1A1_P,9,9,0010,ALL,9,9,2011,2015,28.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,15,A1A2_P,9,9,0010,ALL,9,9,2011,2015,52.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,15,B1_P,9,9,0010,ALL,9,9,2011,2015,13.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,15,B2_P,9,9,0010,ALL,9,9,2011,2015,4.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,15,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,16,A1A1_P,9,9,0010,ALL,9,9,2011,2015,66.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,16,A1A2_P,9,9,0010,ALL,9,9,2011,2015,30.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,16,B1_P,9,9,0010,ALL,9,9,2011,2015,3.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,16,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,2,A1A1_P,9,9,0010,ALL,9,9,2011,2015,6.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,2,A1A2_P,9,9,0010,ALL,9,9,2011,2015,75.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,2,B1_P,9,9,0010,ALL,9,9,2011,2015,14.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,2,B2_P,9,9,0010,ALL,9,9,2011,2015,3.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,2,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,3,A1A1_P,9,9,0010,ALL,9,9,2011,2015,6.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,3,A1A2_P,9,9,0010,ALL,9,9,2011,2015,59.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,3,B1_P,9,9,0010,ALL,9,9,2011,2015,26.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,3,B2_P,9,9,0010,ALL,9,9,2011,2015,7.3,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,3,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,4,A1A1_P,9,9,0010,ALL,9,9,2011,2015,13.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,4,A1A2_P,9,9,0010,ALL,9,9,2011,2015,75.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,4,B1_P,9,9,0010,ALL,9,9,2011,2015,8.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,4,B2_P,9,9,0010,ALL,9,9,2011,2015,2.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,4,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,5,A1A1_P,9,9,0010,ALL,9,9,2011,2015,10.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,5,A1A2_P,9,9,0010,ALL,9,9,2011,2015,73.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,5,B1_P,9,9,0010,ALL,9,9,2011,2015,11.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,5,B2_P,9,9,0010,ALL,9,9,2011,2015,5.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,5,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,6,A1A1_P,9,9,0010,ALL,9,9,2011,2015,12.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,6,A1A2_P,9,9,0010,ALL,9,9,2011,2015,63.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,6,B1_P,9,9,0010,ALL,9,9,2011,2015,18.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,6,B2_P,9,9,0010,ALL,9,9,2011,2015,5.6,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,6,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,7,A1A1_P,9,9,0010,ALL,9,9,2011,2015,13.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,7,A1A2_P,9,9,0010,ALL,9,9,2011,2015,67.5,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,7,B1_P,9,9,0010,ALL,9,9,2011,2015,16.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,7,B2_P,9,9,0010,ALL,9,9,2011,2015,3.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,7,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,8,A1A1_P,9,9,0010,ALL,9,9,2011,2015,15.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,8,A1A2_P,9,9,0010,ALL,9,9,2011,2015,66.7,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,8,B1_P,9,9,0010,ALL,9,9,2011,2015,13.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,8,B2_P,9,9,0010,ALL,9,9,2011,2015,4.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,8,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,9,A1A1_P,9,9,0010,ALL,9,9,2011,2015,24.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,9,A1A2_P,9,9,0010,ALL,9,9,2011,2015,49.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,9,B1_P,9,9,0010,ALL,9,9,2011,2015,20.2,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,9,B2_P,9,9,0010,ALL,9,9,2011,2015,5.1,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,9,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,99,A1A1_P,9,9,0010,ALL,9,9,2011,2015,15.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,99,A1A2_P,9,9,0010,ALL,9,9,2011,2015,61.4,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,99,B1_P,9,9,0010,ALL,9,9,2011,2015,16.8,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,99,B2_P,9,9,0010,ALL,9,9,2011,2015,5.9,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
A,ITTOT,NO_ACH_C,9,99,99,TOT,9,9,0010,ALL,9,9,2011,2015,100.0,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_1,Degree group and occupational condition
