ANNO_SOLARE;TIPO_ISTITUTO;AREA_ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;DIPLOMATI
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;Musica vocale da camera;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL64;Composizione Jazz;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;Pianoforte;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Vecchio Ordinamento (ad esaurim.);VIOLINO;;Violino;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CHITARRA;DCSL09;Chitarra;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;Violino;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;ARPA;DCPL01;Arpa;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;Chitarra;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;Violino;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;DIREZIONE D'ORCHESTRA;DCSL22;Direzione d'Orchestra;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;MUSICA CORALE E DIREZIONE DI CORO;DCPL33;Direzione di Coro e Composizione corale;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;M;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317;PIEMONTE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;TROMBA;DCSL46;Tromba;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317;PIEMONTE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;Flauto;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;CLAVICEMBALO;DCSL14;Clavicembalo;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;Violino;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;Violoncello;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;Violoncello;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;M;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL40;Pianoforte Jazz;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL67;Popular music - Ind. Canto Pop/Rock;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLA;DCSL52;Viola;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA DA CAMERA;DCSL68;Musica da camera;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA DA CAMERA;DCSL68;Musica da camera;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;CLAVICEMBALO;DCSL14;Clavicembalo e Tastiere storiche;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;ORGANO E COMPOSIZIONE ORGANISTICA;DCSL38;Organo;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;Pianoforte;F;5
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;STRUMENTI A PERCUSSIONE;DCPL44;Strumenti a percussione;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CHITARRA;DCSL09;Chitarra;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;Musica vocale da camera;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Lucio Campiani;MANTOVA;7333;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Lucio Campiani;MANTOVA;7333;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;5
2019;Conservatorio di Musica;Area Musicale/Coreutica;Lucio Campiani;MANTOVA;7333;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Lucio Campiani;MANTOVA;7333;LOMBARDIA;Musica da camera;AFAM_Corso Diploma accademico 2L;MUSICA DA CAMERA;DCSL68;Musica d'insieme - Ind. Pianoforte;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Lucio Campiani;MANTOVA;7333;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FAGOTTO;DCSL24;Fagotto;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Lucio Campiani;MANTOVA;7333;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FAGOTTO;DCPL24;Fagotto;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Lucio Campiani;MANTOVA;7333;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FAGOTTO;DCPL24;Fagotto;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Canepa;SASSARI;7211;SARDEGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;M;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA DA CAMERA;DCSL68;Musica da camera;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;Musica vocale da camera;F;6
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;Musica vocale da camera - Ind. Cantanti;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Didattica;AFAM_Corso Diploma accademico 1L;DIDATTICA DELLA MUSICA E DELLO STRUMENTO;DCPL21;Didattica della Musica - Ind. Strumentale;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL05;Batteria e Percussioni Jazz;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO DOLCE;DCSL28;Flauto dolce;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;Clarinetto;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;Accompagnatore e Collaboratore al pianoforte;M;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;Pianoforte;F;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;STRUMENTI A PERCUSSIONE;DCSL44;Strumenti a percussione;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLA;DCSL52;Viola;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLA;DCSL52;Viola;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;Violino;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;ARPA;DCPL01;Arpa;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA;DCPL52;Viola;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Teoria e analisi, composizione e direzione;AFAM_Corso Vecchio Ordinamento (ad esaurim.);COMPOSIZIONE;;Composizione;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;MUSICA CORALE E DIREZIONE DI CORO;DCSL33;Direzione di Coro e Composizione corale;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;M;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;Maestro collaboratore;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;Pianoforte;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLA;DCSL52;Viola;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;Violino;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;M;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;11
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;Musica vocale da camera;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;SAXOFONO;DCSL41;Saxofono;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;Maestro collaboratore al pianoforte;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;Maestro collaboratore al pianoforte;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;Pianoforte;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;Pianoforte;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;MANDOLINO;DCPL32;Mandolino;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL15;Composizione;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;M;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;Musica vocale da camera;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;DISCIPLINE MUSICALI IND.TECNOLOGICO;DCSL15/A;Musica applicata ai contesti multimediali;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;DCSL57;Violoncello;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL10;Chitarra Jazz;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;BASSO TUBA;DCPL04;Basso tuba;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;Clarinetto;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBONE;DCPL49;Trombone;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;Violino;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;Violino;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;Pianoforte;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;3
2019;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;Violino;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222;CAMPANIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA DA CAMERA;DCSL68;Musica da camera;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222;CAMPANIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222;CAMPANIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;Musica vocale da camera;F;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222;CAMPANIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;Violino;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;M;4
2019;Conservatorio di Musica;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;Canto;F;8
2019;Conservatorio di Musica;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL08;Canto rinascimentale barocco;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;Musica vocale da camera;M;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;2
2019;Conservatorio di Musica;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;7
2019;Conservatorio di Musica;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;Musica vocale da camera;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309;LAZIO;Didattica;AFAM_Corso Diploma accademico 2L;DIDATTICA DELLA MUSICA E DELLO STRUMENTO;;Formazione per la comunicazione e diffusione delle culture e delle pratiche musicali;M;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL05;Batteria e Percussioni Jazz;F;1
2019;Conservatorio di Musica;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL34;Musica Elettronica;M;1
