Title: ,"School year in Europe: Recommended compulsory instruction time and holidays, 2024/2025",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,:,not available
CY,,2024/2025,ISCED 24,Mathematics,287.56,0.11403508771929824,,-
CY,,2024/2025,ISCED 1_24,Mathematics,1194.2266666666667,0.1640042774011858,,-
CZ,,2024/2025,ISCED 1,Mathematics,567,0.16949152542372883,,-
CZ,,2024/2025,ISCED 24,Mathematics,425.25,0.12295081967213113,,-
CZ,,2024/2025,ISCED 1_24,Mathematics,992.25,0.14583333333333334,,-
DE,,2024/2025,ISCED 1,Mathematics,603.2863105602457,0.2079820867252925,,-
DE,,2024/2025,ISCED 24,Mathematics,585.4541103564359,0.13208812271334186,,-
DE,,2024/2025,ISCED 1_24,Mathematics,1188.7404209166816,0.16210912670932312,,-
DK,,2024/2025,ISCED 1,Mathematics,900,0.12857142857142856,+ flexibility,"For grade 1 (ISCED 1), mathematics is a compulsory subject area with time flexibility; thus, the instruction time for this grade is not included."
DK,,2024/2025,ISCED 24,Mathematics,450,0.125,,-
DK,,2024/2025,ISCED 1_24,Mathematics,1350,0.12735849056603774,+ flexibility,"For grade 1 (ISCED 1), mathematics is a compulsory subject area with time flexibility; thus, the instruction time for this grade is not included."
EE,,2024/2025,ISCED 1,Mathematics,603.75,0.152317880794702,,-
EE,,2024/2025,ISCED 24,Mathematics,341.25,0.13829787234042554,,-
EE,,2024/2025,ISCED 1_24,Mathematics,945,0.1469387755102041,,-
EL,,2024/2025,ISCED 1,Mathematics,622.4833333333333,0.14444444444444443,,-
EL,,2024/2025,ISCED 24,Mathematics,284.80570409982175,0.12000240341284624,,-
EL,,2024/2025,ISCED 1_24,Mathematics,907.289037433155,0.13576412760552983,,-
ES,,2024/2025,ISCED 1,Mathematics,858.7244176893724,0.18145151794804215,,-
ES,,2024/2025,ISCED 24,Mathematics,396.7969331440373,0.12566306928539023,,-
ES,,2024/2025,ISCED 1_24,Mathematics,1255.5213508334098,0.15912507902033177,,-
FI,,2024/2025,ISCED 1,Mathematics,598.5,0.1510791366906475,,-
FI,,2024/2025,ISCED 24,Mathematics,313.5,0.12790697674418605,,-
FI,,2024/2025,ISCED 1_24,Mathematics,912,0.14222222222222222,,-
FR,,2024/2025,ISCED 1,Mathematics,900,0.20833333333333334,<-,The instruction time for mathematics includes the teaching of ICT in grades 4 and 5 (ISCED 1).
FR,,2024/2025,ISCED 24,Mathematics,540,0.13881748071979436,,-
FR,,2024/2025,ISCED 1_24,Mathematics,1440,0.1753958587088916,<-,The instruction time for mathematics includes the teaching of ICT in grades 4 and 5 (ISCED 1).
HR,,2024/2025,ISCED 1,Mathematics,420,0.2222222222222222,,-
HR,,2024/2025,ISCED 24,Mathematics,420,0.15841584158415842,,-
HR,,2024/2025,ISCED 1_24,Mathematics,840,0.18497109826589594,,-
HU,,2024/2025,ISCED 1,Mathematics,439.20000000000005,0.16494845360824745,,-
HU,,2024/2025,ISCED 24,Mathematics,384.30000000000007,0.12068965517241378,,-
HU,,2024/2025,ISCED 1_24,Mathematics,823.5000000000001,0.14084507042253522,,-
IE,,2024/2025,ISCED 1,Mathematics,903.2220000000001,0.1668,,-
IE,,2024/2025,ISCED 24,Mathematics,239.99999999999997,0.08664259927797835,,-
IE,,2024/2025,ISCED 1_24,Mathematics,1143.222,0.1396728161270617,,-
IS,,2024/2025,ISCED 1,Mathematics,793.3333333333334,0.15555555555555556,,-
IS,,2024/2025,ISCED 24,Mathematics,340,0.13513513513513514,,-
IS,,2024/2025,ISCED 1_24,Mathematics,1133.3333333333335,0.14880952380952384,,-
IT,,2024/2025,ISCED 1,Mathematics,0,0,flexibility,-
IT,,2024/2025,ISCED 24,Mathematics,594,0.2,<-,The instruction time for mathematics includes the teaching of natural sciences in grades 6–8 (ISCED 24).
IT,,2024/2025,ISCED 1_24,Mathematics,594,0.07860262008733625,<-,"At ISCED 1, mathematics is a compulsory subject with time flexibility.The instruction time for mathematics includes the teaching of natural sciences in grades 6–8 (ISCED 24)."
LI,Gymnasium,2024/2025,ISCED 1,Mathematics,682.5,0.1811594202898551,,-
LI,Gymnasium,2024/2025,ISCED 24,Mathematics,409.5,0.14423076923076925,,-
LI,Gymnasium,2024/2025,ISCED 1_24,Mathematics,1092,0.1652892561983471,,-
LI,Realschule,2024/2025,ISCED 1,Mathematics,682.5,0.1811594202898551,,-
LI,Realschule,2024/2025,ISCED 24,Mathematics,546,0.1470588235294118,,-
LI,Realschule,2024/2025,ISCED 1_24,Mathematics,1228.5,0.1642335766423358,,-
LI,Oberschule,2024/2025,ISCED 1,Mathematics,682.5,0.1811594202898551,,-
LI,Oberschule,2024/2025,ISCED 24,Mathematics,546,0.1470588235294118,,-
LI,Oberschule,2024/2025,ISCED 1_24,Mathematics,1228.5,0.1642335766423358,,-
LT,,2024/2025,ISCED 1,Mathematics,498.75,0.18627450980392157,,-
LT,,2024/2025,ISCED 24,Mathematics,666,0.12964449959851085,,-
LT,,2024/2025,ISCED 1_24,Mathematics,1164.75,0.1490474590911272,,-
LU,classic,2024/2025,ISCED 1,Mathematics,1056,0.19047619047619047,,-
LU,classic,2024/2025,ISCED 24,Mathematics,338,0.13333333333333333,,-
LU,classic,2024/2025,ISCED 1_24,Mathematics,1394,0.17254610719148408,,-
LU,general_orientation,2024/2025,ISCED 1,Mathematics,1056,0.19047619047619047,,-
LU,general_orientation,2024/2025,ISCED 24,Mathematics,366.16666666666663,0.14444444444444443,,-
LU,general_orientation,2024/2025,ISCED 1_24,Mathematics,1422.1666666666665,0.17603251227462144,,-
LU,general_preparation,2024/2025,ISCED 1,Mathematics,1056,0.19047619047619047,,-
LU,general_preparation,2024/2025,ISCED 24,Mathematics,507,0.20000000000000004,,-
LU,general_preparation,2024/2025,ISCED 1_24,Mathematics,1563,0.19346453769030822,,-
LV,,2024/2025,ISCED 1,Mathematics,631.5555555555555,0.1806451612903226,,-
LV,,2024/2025,ISCED 24,Mathematics,346.66666666666663,0.14851485148514848,,-
LV,,2024/2025,ISCED 1_24,Mathematics,978.2222222222222,0.1677815257370457,,-
ME,,2024/2025,ISCED 1,Mathematics,510,0.19015659955257272,,-
ME,,2024/2025,ISCED 24,Mathematics,399,0.1479010286349736,,-
ME,,2024/2025,ISCED 1_24,Mathematics,909,0.16896695943120033,,-
MK,,2024/2025,ISCED 1,Mathematics,,,(:),-
MK,,2024/2025,ISCED 24,Mathematics,,,(:),-
MK,,2024/2025,ISCED 1_24,Mathematics,,,(:),-
MT,,2024/2025,ISCED 1,Mathematics,705.075,0.15,,-
MT,,2024/2025,ISCED 24,Mathematics,291.1875,0.125,,-
MT,,2024/2025,ISCED 1_24,Mathematics,996.2625,0.14171586059743954,,-
NL,VWO,2024/2025,ISCED 1,Mathematics,0,0,flexibility,-
NL,VWO,2024/2025,ISCED 24,Mathematics,0,0,flexibility,-
NL,VWO,2024/2025,ISCED 1_24,Mathematics,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 1,Mathematics,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 24,Mathematics,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 1_24,Mathematics,0,0,flexibility,-
NL,VMBO,2024/2025,ISCED 1,Mathematics,0,0,flexibility,-
NL,VMBO,2024/2025,ISCED 24,Mathematics,0,0,flexibility,-
NL,VMBO,2024/2025,ISCED 1_24,Mathematics,0,0,flexibility,-
NO,,2024/2025,ISCED 1,Mathematics,888,0.16843702579666162,,-
NO,,2024/2025,ISCED 24,Mathematics,313,0.11937452326468345,,-
NO,,2024/2025,ISCED 1_24,Mathematics,1201,0.15214086648087155,,-
PL,,2024/2025,ISCED 1,Mathematics,107.39999999999999,0.047619047619047616,+ flexibility,"In grades 1ꟷ3 (ISCED 1), mathematics is a compulsory subject area with time flexibility.  Instruction time for this subject area only concerns the last grade of ISCED 1 (grade 4)."
PL,,2024/2025,ISCED 24,Mathematics,429.59999999999997,0.14089634476312293,,-
PL,,2024/2025,ISCED 1_24,Mathematics,537,0.10123575488504934,+ flexibility,"In grades 1ꟷ3 (ISCED 1), mathematics is a compulsory subject area with time flexibility.  Instruction time for this subject area only concerns the last grade of ISCED 1 (grade 4)."
PT,,2024/2025,ISCED 1,Mathematics,991.1999999999999,0.18898790797707432,+ flexibility,In grades 5 and 6 (ISCED 1) mathematics is a compulsory subject area with time flexibility and the instruction time for these grades is therefore not included.
PT,,2024/2025,ISCED 24,Mathematics,327.00600000000003,0.1332,,-
PT,,2024/2025,ISCED 1_24,Mathematics,1318.206,0.17120047585775175,+ flexibility,In grades 5 and 6 (ISCED 1) mathematics is a compulsory subject area with time flexibility and the instruction time for these grades is therefore not included.
RO,,2024/2025,ISCED 1,Mathematics,486,0.18,,-
RO,,2024/2025,ISCED 24,Mathematics,476.6666666666667,0.14292853573213393,,-
RO,,2024/2025,ISCED 1_24,Mathematics,962.6666666666667,0.1595139464236399,,-
RS,,2024/2025,ISCED 1,Mathematics,540,0.21978021978021978,,-
RS,,2024/2025,ISCED 24,Mathematics,426,0.12505504183179217,,-
RS,,2024/2025,ISCED 1_24,Mathematics,966,0.1647480173957534,,-
SE,,2024/2025,ISCED 1,Mathematics,830,0.1950187969924812,,-
SE,,2024/2025,ISCED 24,Mathematics,400,0.15186028853454822,,-
SE,,2024/2025,ISCED 1_24,Mathematics,1230,0.17851959361393324,,-
SI,,2024/2025,ISCED 1,Mathematics,682.5,0.16470588235294117,,-
SI,,2024/2025,ISCED 24,Mathematics,306,0.13317984283908088,,-
SI,,2024/2025,ISCED 1_24,Mathematics,988.5,0.15346054697778974,,-
SK,,2024/2025,ISCED 1,Mathematics,453.59999999999997,0.16666666666666663,,-
SK,,2024/2025,ISCED 24,Mathematics,595.3499999999999,0.14383561643835613,,-
SK,,2024/2025,ISCED 1_24,Mathematics,1048.9499999999998,0.15289256198347104,,-
TR,AHS,2024/2025,ISCED 1,Mathematics,480,0.16666666666666666,,-
TR,AHS,2024/2025,ISCED 24,Mathematics,480,0.14285714285714285,,-
TR,AHS,2024/2025,ISCED 1_24,Mathematics,960,0.15384615384615385,,-
TR,IPLSS,2024/2025,ISCED 1,Mathematics,480,0.16666666666666666,,-
TR,IPLSS,2024/2025,ISCED 24,Mathematics,480,0.14285714285714285,,-
TR,IPLSS,2024/2025,ISCED 1_24,Mathematics,960,0.15384615384615385,,-
AL,,2024/2025,ISCED 1,Natural sciences,183.75,0.06278026905829596,,-
AL,,2024/2025,ISCED 24,Natural sciences,472.5,0.15254237288135594,,-
AL,,2024/2025,ISCED 1_24,Natural sciences,656.25,0.10893246187363835,,-
AT,AHS,2024/2025,ISCED 1,Natural sciences,360,0.1276595744680851,<-,"At ISCED 1, the instruction time for natural sciences includes that for technology and social sciences."
AT,AHS,2024/2025,ISCED 24,Natural sciences,420,0.11290322580645161,,-
AT,AHS,2024/2025,ISCED 1_24,Natural sciences,780,0.11926605504587157,<-,"At ISCED 1, the instruction time for natural sciences includes that for technology and social sciences."
AT,MS,2024/2025,ISCED 1,Natural sciences,360,0.1276595744680851,<-,"At ISCED 1, the instruction time for natural sciences includes that for technology and social sciences."
AT,MS,2024/2025,ISCED 24,Natural sciences,450,0.12096774193548387,,-
AT,MS,2024/2025,ISCED 1_24,Natural sciences,810,0.12385321100917432,<-,"At ISCED 1, the instruction time for natural sciences includes that for technology and social sciences."
BA,,2024/2025,ISCED 1,Natural sciences,351,0.13,<-,"In grades 1–4 (ISCED 1), instruction time for natural sciences includes that for social sciences."
BA,,2024/2025,ISCED 24,Natural sciences,477,0.15860349127182044,,-
BA,,2024/2025,ISCED 1_24,Natural sciences,828,0.14507227332457293,<-,"In grades 1–4 (ISCED 1), instruction time for natural sciences includes that for social sciences."
BE_de,,2024/2025,ISCED 1,Natural sciences,0,0,flexibility,-
BE_de,,2024/2025,ISCED 24,Natural sciences,0,0,flexibility,-
BE_de,,2024/2025,ISCED 1_24,Natural sciences,0,0,flexibility,-
BE_fr,,2024/2025,ISCED 1,Natural sciences,147.5,0.02976190476190476,+ flexibility,"In grade 6 (ISCED 1), natural sciences is a compulsory subject area with time flexibility; thus, the instruction time for this grade is not included."
BE_fr,,2024/2025,ISCED 24,Natural sciences,177,0.1,,-
BE_fr,,2024/2025,ISCED 1_24,Natural sciences,324.5,0.04824561403508772,+ flexibility,"In grade 6 (ISCED 1), natural sciences is a compulsory subject area with time flexibility; thus, the instruction time for this grade is not included."
BE_nl,,2024/2025,ISCED 1,Natural sciences,0,0,flexibility,-
BE_nl,,2024/2025,ISCED 24,Natural sciences,0,0,flexibility,-
BE_nl,,2024/2025,ISCED 1_24,Natural sciences,0,0,flexibility,-
BG,,2024/2025,ISCED 1,Natural sciences,66.66,0.03286949832841885,->,Instruction time for natural sciences in grades 1 and 2 (ISCED 1) is included in that for social sciences.
BG,,2024/2025,ISCED 24,Natural sciences,233.34,0.10516969396493443,,-
BG,,2024/2025,ISCED 1_24,Natural sciences,300,0.07064275487905962,->,Instruction time for natural sciences in grades 1 and 2 (ISCED 1) is included in that for social sciences.
CH,,2024/2025,ISCED 1,Natural sciences,0,0,flexibility,-
CH,,2024/2025,ISCED 24,Natural sciences,0,0,flexibility,-
CH,,2024/2025,ISCED 1_24,Natural sciences,0,0,flexibility,-
CY,,2024/2025,ISCED 1,Natural sciences,271.99999999999994,0.057142857142857134,<-,The instruction time for natural sciences includes that for technology in grades 1–4 (ISCED 1).
CY,,2024/2025,ISCED 24,Natural sciences,287.55999999999995,0.11403508771929821,,-
CY,,2024/2025,ISCED 1_24,Natural sciences,559.56,0.07684490392327044,<-,The instruction time for natural sciences includes that for technology in grades 1–4 (ISCED 1).
CZ,,2024/2025,ISCED 1,Natural sciences,311.84999999999997,0.09322033898305085,<-,"At ISCED 1, the instruction time for natural sciences includes that for social sciences."
CZ,,2024/2025,ISCED 24,Natural sciences,567,0.16393442622950818,<-,"At ISCED 24,  the instruction time for natural sciences includes geography (classified as social sciences according to the definitions)."
CZ,,2024/2025,ISCED 1_24,Natural sciences,878.8499999999999,0.12916666666666665,<-,"At ISCED 1, the instruction time for natural sciences includes that for social sciences. 
At ISCED 24, it includes geography (classified as social sciences according to the definitions)."
DE,,2024/2025,ISCED 1,Natural sciences,104.62900733588955,0.03607069959453545,,-
DE,,2024/2025,ISCED 24,Natural sciences,511.24586719168315,0.11534551666430465,,-
DE,,2024/2025,ISCED 1_24,Natural sciences,615.8748745275727,0.08398716516671426,,-
DK,,2024/2025,ISCED 1,Natural sciences,360,0.05142857142857143,+ flexibility,"For grade 1 (ISCED 1), natural sciences is a compulsory subject area with time flexibility; thus, the instruction time for this grade is not included."
DK,,2024/2025,ISCED 24,Natural sciences,480,0.13333333333333333,,-
DK,,2024/2025,ISCED 1_24,Natural sciences,840,0.07924528301886792,+ flexibility,"For grade 1 (ISCED 1), natural sciences is a compulsory subject area with time flexibility; thus, the instruction time for this grade is not included."
EE,,2024/2025,ISCED 1,Natural sciences,262.5,0.06622516556291391,,-
EE,,2024/2025,ISCED 24,Natural sciences,525,0.2127659574468085,<-,"At ISCED 24, natural sciences includes geography (classified as social sciences according to the definitions)."
EE,,2024/2025,ISCED 1_24,Natural sciences,787.5,0.12244897959183673,<-,"At ISCED 24, natural sciences includes geography (classified as social sciences according to the definitions)."
EL,,2024/2025,ISCED 1,Natural sciences,430.95,0.09999999999999998,,-
EL,,2024/2025,ISCED 24,Natural sciences,308.56327985739756,0.13001261791744279,,-
EL,,2024/2025,ISCED 1_24,Natural sciences,739.5132798573975,0.11065864476505435,,-
ES,,2024/2025,ISCED 1,Natural sciences,309.0318384946998,0.06529952454364854,,-
ES,,2024/2025,ISCED 24,Natural sciences,357.634205810831,0.11326048220064804,,-
ES,,2024/2025,ISCED 1_24,Natural sciences,666.6660443055308,0.08449341535281096,,-
FI,,2024/2025,ISCED 1,Natural sciences,399,0.10071942446043165,<-,Geography – categorised as social sciences in this data collection – is included in instruction time for natural sciences at all education levels.
FI,,2024/2025,ISCED 24,Natural sciences,399,0.16279069767441862,<-,Geography – categorised as social sciences in this data collection – is included in instruction time for natural sciences at all education levels.
FI,,2024/2025,ISCED 1_24,Natural sciences,798,0.12444444444444444,<-,Geography – categorised as social sciences in this data collection – is included in instruction time for natural sciences at all education levels.
FR,,2024/2025,ISCED 1,Natural sciences,306,0.07083333333333333,<-,"The instruction time for natural sciences includes in grades 1–3 (ISCED 1) that for social sciences, and the teaching of ICT; in grades 1–5 (ISCED 1), the teaching of technology."
FR,,2024/2025,ISCED 24,Natural sciences,432,0.11105398457583547,,-
FR,,2024/2025,ISCED 1_24,Natural sciences,738,0.08989037758830694,<-,"The instruction time for natural sciences includes in grades 1–3 (ISCED 1) that for social sciences, and the teaching of ICT; in grades 1–5 (ISCED 1), the teaching of technology."
HR,,2024/2025,ISCED 1,Natural sciences,236.25,0.125,<-,"At ISCED 1, the instruction time for natural sciences includes that for social sciences."
HR,,2024/2025,ISCED 24,Natural sciences,406.875,0.15346534653465346,,-
HR,,2024/2025,ISCED 1_24,Natural sciences,643.125,0.1416184971098266,<-,"At ISCED 1, the instruction time for natural sciences includes that for social sciences."
HU,,2024/2025,ISCED 1,Natural sciences,54.900000000000006,0.02061855670103093,,-
HU,,2024/2025,ISCED 24,Natural sciences,356.85,0.11206896551724137,,-
HU,,2024/2025,ISCED 1_24,Natural sciences,411.75,0.0704225352112676,,-
IE,,2024/2025,ISCED 1,Natural sciences,216.6,0.04,<-,"At ISCED 1, the instruction time for natural sciences includes that for technology."
IE,,2024/2025,ISCED 24,Natural sciences,0,0,flexibility,-
IE,,2024/2025,ISCED 1_24,Natural sciences,216.6,0.026463042150274892,<-,"At ISCED 1, the instruction time for natural sciences includes that for technology. At ISCED 24,  natural sciences is a compulsory subject with time flexibility."
IS,,2024/2025,ISCED 1,Natural sciences,430.6666666666667,0.08444444444444445,,-
IS,,2024/2025,ISCED 24,Natural sciences,204,0.08108108108108109,,-
IS,,2024/2025,ISCED 1_24,Natural sciences,634.6666666666667,0.08333333333333334,,-
IT,,2024/2025,ISCED 1,Natural sciences,0,0,flexibility,-
IT,,2024/2025,ISCED 24,Natural sciences,0,0,see notes,Instruction time for natural sciences at ISCED 24 is included in that for mathematics.
IT,,2024/2025,ISCED 1_24,Natural sciences,0,0,see notes,"At ISCED 1,  natural sciences is a compulsory subject with time flexibility.
Instruction time for natural sciences at ISCED 24 is included in that for mathematics."
LI,Gymnasium,2024/2025,ISCED 1,Natural sciences,682.4999999999999,0.18115942028985507,<-,"At ISCED 1, instruction time for natural sciences includes that for social sciences."
LI,Gymnasium,2024/2025,ISCED 24,Natural sciences,491.4,0.17307692307692307,<-,"At ISCED 24, the instruction time for natural sciences includes that for social sciences and that for technology."
LI,Gymnasium,2024/2025,ISCED 1_24,Natural sciences,1173.8999999999999,0.17768595041322313,<-,The instruction time for natural sciences includes that for social sciences in all grades (ISCED 1-24) and that for technology at ISCED 24.
LI,Realschule,2024/2025,ISCED 1,Natural sciences,682.4999999999999,0.18115942028985507,<-,"At ISCED 1, instruction time for natural sciences includes that for social sciences."
LI,Realschule,2024/2025,ISCED 24,Natural sciences,655.1999999999999,0.17647058823529413,<-,"At ISCED 24, the instruction time for natural sciences includes that for social sciences and that for technology."
LI,Realschule,2024/2025,ISCED 1_24,Natural sciences,1337.6999999999998,0.17883211678832117,<-,The instruction time for natural sciences includes that for social sciences in all grades (ISCED 1-24) and that for technology at ISCED 24.
LI,Oberschule,2024/2025,ISCED 1,Natural sciences,682.4999999999999,0.18115942028985507,<-,"At ISCED 1, instruction time for natural sciences includes that for social sciences."
LI,Oberschule,2024/2025,ISCED 24,Natural sciences,655.1999999999999,0.17647058823529413,<-,"At ISCED 24, the instruction time for natural sciences includes that for social sciences and that for technology."
LI,Oberschule,2024/2025,ISCED 1_24,Natural sciences,1337.6999999999998,0.17883211678832117,<-,The instruction time for natural sciences includes that for social sciences in all grades (ISCED 1-24) and that for technology at ISCED 24.
LT,,2024/2025,ISCED 1,Natural sciences,105,0.0392156862745098,,-
LT,,2024/2025,ISCED 24,Natural sciences,638.25,0.12424264544857289,,-
LT,,2024/2025,ISCED 1_24,Natural sciences,743.25,0.09511013004462786,,-
LU,classic,2024/2025,ISCED 1,Natural sciences,396,0.07142857142857142,,-
LU,classic,2024/2025,ISCED 24,Natural sciences,197.16666666666669,0.07777777777777778,,-
LU,classic,2024/2025,ISCED 1_24,Natural sciences,593.1666666666667,0.07342080290464993,,-
LU,general_orientation,2024/2025,ISCED 1,Natural sciences,396,0.07142857142857142,,-
LU,general_orientation,2024/2025,ISCED 24,Natural sciences,253.5,0.1,,-
LU,general_orientation,2024/2025,ISCED 1_24,Natural sciences,649.5,0.08039361307092462,,-
LU,general_preparation,2024/2025,ISCED 1,Natural sciences,396,0.07142857142857142,,-
LU,general_preparation,2024/2025,ISCED 24,Natural sciences,0,0,see notes,"At ISCED 24, instruction time for natural sciences is included in that for social sciences."
LU,general_preparation,2024/2025,ISCED 1_24,Natural sciences,396,0.04901596732268845,->,"At ISCED 24, instruction time for natural sciences is included in that for social sciences."
LV,,2024/2025,ISCED 1,Natural sciences,270.66666666666663,0.07741935483870967,,-
LV,,2024/2025,ISCED 24,Natural sciences,323.55555555555554,0.1386138613861386,,-
LV,,2024/2025,ISCED 1_24,Natural sciences,594.2222222222222,0.10191908219465247,,-
ME,,2024/2025,ISCED 1,Natural sciences,255,0.09507829977628636,<-,"At ISCED 1, the instruction time for natural sciences includes that for social sciences (grades 1–3), that for religion/ethics and moral education(grades 1–3), and that for technology (grades 1–4)."
ME,,2024/2025,ISCED 24,Natural sciences,371.25,0.13761467889908258,,-
ME,,2024/2025,ISCED 1_24,Natural sciences,626.25,0.1164087550536735,<-,"At ISCED 1, the instruction time for natural sciences includes that for social sciences (grades 1–3), that for religion/ethics and moral education(grades 1–3), and that for technology (grades 1–4)."
MK,,2024/2025,ISCED 1,Natural sciences,,,(:),-
MK,,2024/2025,ISCED 24,Natural sciences,,,(:),-
MK,,2024/2025,ISCED 1_24,Natural sciences,,,(:),-
MT,,2024/2025,ISCED 1,Natural sciences,705.075,0.15,<-,The instruction time for natural sciences includes that for technology in all grades.
MT,,2024/2025,ISCED 24,Natural sciences,291.1875,0.125,<-,The instruction time for natural sciences includes that for technology in all grades.
MT,,2024/2025,ISCED 1_24,Natural sciences,996.2625,0.14171586059743954,<-,The instruction time for natural sciences includes that for technology in all grades.
NL,VWO,2024/2025,ISCED 1,Natural sciences,0,0,flexibility,-
NL,VWO,2024/2025,ISCED 24,Natural sciences,0,0,flexibility,-
NL,VWO,2024/2025,ISCED 1_24,Natural sciences,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 1,Natural sciences,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 24,Natural sciences,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 1_24,Natural sciences,0,0,flexibility,-
NL,VMBO,2024/2025,ISCED 1,Natural sciences,0,0,flexibility,-
NL,VMBO,2024/2025,ISCED 24,Natural sciences,0,0,flexibility,-
NL,VMBO,2024/2025,ISCED 1_24,Natural sciences,0,0,flexibility,-
NO,,2024/2025,ISCED 1,Natural sciences,366,0.06942336874051594,,-
NO,,2024/2025,ISCED 24,Natural sciences,249,0.09496567505720824,,-
NO,,2024/2025,ISCED 1_24,Natural sciences,615,0.07790727134532556,,-
PL,,2024/2025,ISCED 1,Natural sciences,53.699999999999996,0.023809523809523808,+ flexibility,"In grades 1ꟷ3 (ISCED 1), natural sciences is a compulsory subject area with time flexibility. In the last grade of ISCED 1 (grade 4), the curriculum defines instruction time for this subject area."
PL,,2024/2025,ISCED 24,Natural sciences,349.04999999999995,0.11447828012003737,,-
PL,,2024/2025,ISCED 1_24,Natural sciences,402.74999999999994,0.07592681616378699,+ flexibility,"In grades 1ꟷ3 (ISCED 1), natural sciences is a compulsory subject area with time flexibility. In the last grade of ISCED 1 (grade 4), the curriculum defines instruction time for this subject area."
PT,,2024/2025,ISCED 1,Natural sciences,0,0,flexibility,-
PT,,2024/2025,ISCED 24,Natural sciences,463.61,0.18884317718940938,,-
PT,,2024/2025,ISCED 1_24,Natural sciences,463.61,0.06021081121798285,+ flexibility,"At ISCED 1,  natural sciences is a compulsory subject with time flexibility."
RO,,2024/2025,ISCED 1,Natural sciences,135,0.05,,-
RO,,2024/2025,ISCED 24,Natural sciences,475.83333333333337,0.14267866066966517,,-
RO,,2024/2025,ISCED 1_24,Natural sciences,610.8333333333334,0.10121513394090031,,-
RS,,2024/2025,ISCED 1,Natural sciences,216,0.08791208791208792,<-,"At ISCED 1, the instruction time for natural sciences includes that for social sciences."
RS,,2024/2025,ISCED 24,Natural sciences,477,0.14002642007926025,,-
RS,,2024/2025,ISCED 1_24,Natural sciences,693,0.11818879508825787,<-,"At ISCED 1, the instruction time for natural sciences includes that for social sciences."
SE,,2024/2025,ISCED 1,Natural sciences,361,0.08482142857142858,,-
SE,,2024/2025,ISCED 24,Natural sciences,289,0.10971905846621109,,-
SE,,2024/2025,ISCED 1_24,Natural sciences,650,0.09433962264150944,,-
SI,,2024/2025,ISCED 1,Natural sciences,323.43,0.0780524886877828,,-
SI,,2024/2025,ISCED 24,Natural sciences,400.88,0.1744742986840874,,-
SI,,2024/2025,ISCED 1_24,Natural sciences,724.31,0.11244613938440352,,-
SK,,2024/2025,ISCED 1,Natural sciences,170.1,0.062499999999999986,<-,"In grades 1–2 (ISCED 1), the instruction time for natural sciences includes that of social sciences."
SK,,2024/2025,ISCED 24,Natural sciences,510.3,0.1232876712328767,,-
SK,,2024/2025,ISCED 1_24,Natural sciences,680.4,0.09917355371900825,<-,"In grades 1–2 (ISCED 1), the instruction time for natural sciences includes that of social sciences."
TR,AHS,2024/2025,ISCED 1,Natural sciences,144,0.05,,-
TR,AHS,2024/2025,ISCED 24,Natural sciences,384,0.11428571428571428,,-
TR,AHS,2024/2025,ISCED 1_24,Natural sciences,528,0.08461538461538462,,-
TR,IPLSS,2024/2025,ISCED 1,Natural sciences,144,0.05,,-
TR,IPLSS,2024/2025,ISCED 24,Natural sciences,384,0.11428571428571428,,-
TR,IPLSS,2024/2025,ISCED 1_24,Natural sciences,528,0.08461538461538462,,-
AL,,2024/2025,ISCED 1,Social sciences,210,0.07174887892376682,,-
AL,,2024/2025,ISCED 24,Social sciences,472.5,0.15254237288135594,,-
AL,,2024/2025,ISCED 1_24,Social sciences,682.5,0.11328976034858387,,-
AT,AHS,2024/2025,ISCED 1,Social sciences,0,0,see notes,"At ISCED 1, social sciences is included in natural sciences."
AT,AHS,2024/2025,ISCED 24,Social sciences,390,0.10483870967741936,,-
AT,AHS,2024/2025,ISCED 1_24,Social sciences,390,0.05963302752293578,->,"At ISCED 1, social sciences is included in natural sciences."
AT,MS,2024/2025,ISCED 1,Social sciences,0,0,see notes,"At ISCED 1, social sciences is included in natural sciences."
AT,MS,2024/2025,ISCED 24,Social sciences,390,0.10483870967741936,,-
AT,MS,2024/2025,ISCED 1_24,Social sciences,390,0.05963302752293578,->,"At ISCED 1, social sciences is included in natural sciences."
BA,,2024/2025,ISCED 1,Social sciences,54,0.02,->,"At ISCED 1, the minimum instruction time for social sciences refers to grade 5. In grades 1–4, social sciences are integrated into natural sciences."
BA,,2024/2025,ISCED 24,Social sciences,426,0.14164588528678304,,-
BA,,2024/2025,ISCED 1_24,Social sciences,480,0.08409986859395532,->,"At ISCED 1, the minimum instruction time for social sciences refers to grade 5. In grades 1–4, social sciences are integrated into natural sciences."
BE_de,,2024/2025,ISCED 1,Social sciences,0,0,flexibility,-
BE_de,,2024/2025,ISCED 24,Social sciences,0,0,flexibility,-
BE_de,,2024/2025,ISCED 1_24,Social sciences,0,0,flexibility,-
