iso3,year,learning_poverty_pct,education_spending_pct_gdp,tertiary_spending_pct_gdp_percap,tertiary_enrollment_gross_pct,country,access_minus_learning_gap,cost_intensity_x_access
KAZ,2014,,3.42903954512824,9.23194,51.0877733655657,Kazakhstan,,471.6392584445006
KAZ,2015,,2.78858995437622,11.33543,48.3464575023644,Kazakhstan,,548.0278847660265
KAZ,2016,3.11136412620544,2.9780900478363,9.89648,46.0492258820674,Kazakhstan,42.93786175586196,455.72524295736235
KAZ,2017,,2.75081992149353,8.5651,49.9712092283595,Kazakhstan,,428.0084041618219
KAZ,2018,,2.61595010757446,7.46282,51.9662639587064,Kazakhstan,,387.8148739963133
KAZ,2019,,2.8569700717926,,57.3421123781351,Kazakhstan,,
KAZ,2020,,4.44620380169618,,62.2921373672319,Kazakhstan,,
KAZ,2021,10.4149551391601,4.38569397571466,,59.3849415869809,Kazakhstan,48.9699864478208,
KAZ,2022,,4.36185360851405,,57.2459264222925,Kazakhstan,,
KAZ,2023,,4.86469984054565,,54.6563982045582,Kazakhstan,,
KAZ,2024,,,,53.4564204414133,Kazakhstan,,
KAZ,2025,,,,52.8612860406142,Kazakhstan,,
KEN,1960,,,,,Kenya,,
KEN,1961,,,,,Kenya,,
KEN,1962,,,,,Kenya,,
KEN,1963,,,,,Kenya,,
KEN,1964,,,,,Kenya,,
KEN,1965,,,,,Kenya,,
KEN,1966,,,,,Kenya,,
KEN,1967,,,,,Kenya,,
KEN,1968,,,,,Kenya,,
KEN,1969,,,,,Kenya,,
KEN,1970,,,,0.823819994926453,Kenya,,
KEN,1971,,3.92982006072998,,0.886759996414185,Kenya,,
KEN,1972,,4.47633981704712,,0.84662002325058,Kenya,,
KEN,1973,,4.65051984786987,,0.97664999961853,Kenya,,
KEN,1974,,5.06550979614258,,1.09474003314972,Kenya,,
KEN,1975,,5.6061201095581,,,Kenya,,
KEN,1976,,5.74410009384155,,0.813139975070953,Kenya,,
KEN,1977,,5.13632011413574,,0.750349998474121,Kenya,,
KEN,1978,,,,0.767669975757599,Kenya,,
KEN,1979,,,,0.861909985542297,Kenya,,
KEN,1980,,5.38787984848022,,0.90378999710083,Kenya,,
KEN,1981,,5.92372989654541,,0.883949995040894,Kenya,,
KEN,1982,,5.67812013626099,,,Kenya,,
KEN,1983,,5.43830013275146,,1.10283005237579,Kenya,,
KEN,1984,,4.58095979690552,,1.14204001426697,Kenya,,
KEN,1985,,5.19976997375488,,1.18039000034332,Kenya,,
KEN,1986,,6.01377010345459,,,Kenya,,
KEN,1987,,,,1.33835005760193,Kenya,,
KEN,1988,,6.60054016113281,,,Kenya,,
KEN,1989,,6.035719871521,,1.38805997371674,Kenya,,
KEN,1990,,,,,Kenya,,
KEN,1991,,6.57065010070801,,,Kenya,,
KEN,1992,,6.07590007781982,,,Kenya,,
KEN,1993,,6.02913999557495,,,Kenya,,
KEN,1994,,5.92402982711792,,,Kenya,,
KEN,1995,,,,,Kenya,,
KEN,1996,,,,,Kenya,,
KEN,1997,,,,,Kenya,,
KEN,1998,,,,,Kenya,,
KEN,1999,,5.32324981689453,,,Kenya,,
KEN,2000,,5.1867299079895,212.22839,2.81501007080078,Kenya,,597.4250551598356
KEN,2001,,5.20621013641357,230.14649,2.88299989700317,Kenya,,663.5123069656411
KEN,2002,,6.17199993133545,,2.87671995162964,Kenya,,
KEN,2003,,6.49428987503052,,,Kenya,,
KEN,2004,,6.79693984985352,280.69714,2.96267008781433,Kenya,,831.6130204130313
KEN,2005,,7.3356499671936,,3.00099992752075,Kenya,,
KEN,2006,,7.04981994628906,,,Kenya,,
KEN,2007,,,,,Kenya,,
KEN,2008,,,,,Kenya,,
KEN,2009,,,,3.99230003356934,Kenya,,
KEN,2010,,4.81548976898193,,,Kenya,,
KEN,2011,,4.70012998580933,,,Kenya,,
KEN,2012,,4.93122005462646,,,Kenya,,
KEN,2013,,4.83721017837524,,,Kenya,,
KEN,2014,,4.7172999382019,,,Kenya,,
KEN,2015,,4.74349021911621,76.42309,9.25319496188721,Kenya,,707.1577513598529
KEN,2016,,4.89518022537231,,11.6347883294504,Kenya,,
KEN,2017,,4.96308994293213,,11.8049232142021,Kenya,,
KEN,2018,,5.10761976242065,,,Kenya,,
KEN,2019,,5.37359210998097,,10.4975595474243,Kenya,,
KEN,2020,,5.04574892454155,,,Kenya,,
KEN,2021,,4.89040202257195,,,Kenya,,
KEN,2022,,4.51101801829815,,,Kenya,,
KEN,2023,79.2863388061523,3.96229304413263,,8.67676730066979,Kenya,-70.6095715054825,
KEN,2024,,4.02242346098974,,10.4185962462804,Kenya,,
KEN,2025,,,,,Kenya,,
KGZ,1960,,,,,Kyrgyz Republic,,
KGZ,1961,,,,,Kyrgyz Republic,,
KGZ,1962,,,,,Kyrgyz Republic,,
KGZ,1963,,,,,Kyrgyz Republic,,
KGZ,1964,,,,,Kyrgyz Republic,,
KGZ,1965,,,,,Kyrgyz Republic,,
KGZ,1966,,,,,Kyrgyz Republic,,
KGZ,1967,,,,,Kyrgyz Republic,,
KGZ,1968,,,,,Kyrgyz Republic,,
KGZ,1969,,,,,Kyrgyz Republic,,
KGZ,1970,,,,,Kyrgyz Republic,,
KGZ,1971,,,,,Kyrgyz Republic,,
KGZ,1972,,,,,Kyrgyz Republic,,
KGZ,1973,,,,,Kyrgyz Republic,,
KGZ,1974,,,,,Kyrgyz Republic,,
KGZ,1975,,,,,Kyrgyz Republic,,
KGZ,1976,,,,,Kyrgyz Republic,,
KGZ,1977,,,,,Kyrgyz Republic,,
KGZ,1978,,,,,Kyrgyz Republic,,
KGZ,1979,,,,,Kyrgyz Republic,,
KGZ,1980,,,,,Kyrgyz Republic,,
KGZ,1981,,,,,Kyrgyz Republic,,
KGZ,1982,,,,,Kyrgyz Republic,,
KGZ,1983,,,,,Kyrgyz Republic,,
KGZ,1984,,,,,Kyrgyz Republic,,
KGZ,1985,,,,,Kyrgyz Republic,,
KGZ,1986,,,,27.0533695220947,Kyrgyz Republic,,
KGZ,1987,,,,,Kyrgyz Republic,,
KGZ,1988,,,,27.5675601959229,Kyrgyz Republic,,
KGZ,1989,,,,27.1174907684326,Kyrgyz Republic,,
KGZ,1990,,,,26.2876701354981,Kyrgyz Republic,,
KGZ,1991,,,,24.8964099884033,Kyrgyz Republic,,
KGZ,1992,,,,23.9627304077148,Kyrgyz Republic,,
KGZ,1993,,,,22.0965995788574,Kyrgyz Republic,,
KGZ,1994,,5.58819007873535,,21.5608692169189,Kyrgyz Republic,,
KGZ,1995,,6.15642976760864,,20.6899299621582,Kyrgyz Republic,,
KGZ,1996,,4.90260982513428,,21.9203300476074,Kyrgyz Republic,,
KGZ,1997,,,,23.8372802734375,Kyrgyz Republic,,
KGZ,1998,,4.91963005065918,36.08043,27.4004993438721,Kyrgyz Republic,,988.6217985416232
KGZ,1999,,4.0852198600769,24.20849,28.0213508605957,Kyrgyz Republic,,678.3545920952224
KGZ,2000,,3.50838994979858,15.74191,33.69287109375,Kyrgyz Republic,,530.3901443994141
KGZ,2001,,3.85418009757996,17.22572,39.2672080993652,Kyrgyz Republic,,676.405931901397
KGZ,2002,,4.44545984268188,20.8013,42.2281188964844,Kyrgyz Republic,,878.3997696014411
KGZ,2003,,4.47541999816895,22.34201,39.491138458252,Kyrgyz Republic,,882.3114103456508
KGZ,2004,,4.62243986129761,22.78565,39.1110000610352,Kyrgyz Republic,,891.1695585407267
KGZ,2005,,4.87384986877441,21.89344,40.615779876709,Kyrgyz Republic,,889.2191397839358
KGZ,2006,,5.54987001419067,22.2978,41.6426811218262,Kyrgyz Republic,,928.5401751182562
KGZ,2007,,6.46697998046875,22.63517,41.4537391662598,Kyrgyz Republic,,938.3124331639488
KGZ,2008,,5.91317987442017,19.04264,45.5842208862305,Kyrgyz Republic,,868.0439080169682
KGZ,2009,,6.23267984390259,19.6311,43.4328689575195,Kyrgyz Republic,,852.6349937919612
KGZ,2010,,5.81884002685547,18.87649,42.2182042645436,Kyrgyz Republic,,796.9315106176147
KGZ,2011,,6.79061985015869,,42.4374714139813,Kyrgyz Republic,,
KGZ,2012,,7.38423013687134,18.43656,45.2330629115781,Kyrgyz Republic,,833.9420783530844
KGZ,2013,,6.78020000457764,17.40966,48.5727890390198,Kyrgyz Republic,,845.6357424210614
KGZ,2014,64.4912490844726,5.53159999847412,5.58524,46.360320327803,Kyrgyz Republic,-18.130928756669597,258.93351550765846
KGZ,2015,,5.98551988601685,,46.5495890237956,Kyrgyz Republic,,
KGZ,2016,,6.58616018295288,4.84321,44.5886036787376,Kyrgyz Republic,,215.95197122289872
KGZ,2017,,6.02618980407715,4.89776,41.5760302696793,Kyrgyz Republic,,203.62941801362447
KGZ,2018,,5.55267000198364,,39.5679556504749,Kyrgyz Republic,,
KGZ,2019,,5.0802698135376,,40.8257000638543,Kyrgyz Republic,,
KGZ,2020,,5.7331600189209,,45.3327840830343,Kyrgyz Republic,,
KGZ,2021,,5.16667985916138,,51.6239256637785,Kyrgyz Republic,,
KGZ,2022,,7.16884382244099,,54.2184527097527,Kyrgyz Republic,,
KGZ,2023,,6.82694680798777,,53.588822099772,Kyrgyz Republic,,
KGZ,2024,,,,53.1743590503791,Kyrgyz Republic,,
KGZ,2025,,,,53.8761747562613,Kyrgyz Republic,,
KHM,1960,,,,,Cambodia,,
KHM,1961,,,,,Cambodia,,
KHM,1962,,,,,Cambodia,,
KHM,1963,,,,,Cambodia,,
KHM,1964,,,,,Cambodia,,
KHM,1965,,,,,Cambodia,,
KHM,1966,,,,,Cambodia,,
KHM,1967,,,,,Cambodia,,
KHM,1968,,,,,Cambodia,,
KHM,1969,,,,,Cambodia,,
KHM,1970,,,,,Cambodia,,
KHM,1971,,,,1.49796998500824,Cambodia,,
KHM,1972,,,,1.66655004024506,Cambodia,,
KHM,1973,,,,1.55952000617981,Cambodia,,
KHM,1974,,,,,Cambodia,,
KHM,1975,,,,,Cambodia,,
KHM,1976,,,,,Cambodia,,
KHM,1977,,,,,Cambodia,,
KHM,1978,,,,,Cambodia,,
KHM,1979,,,,,Cambodia,,
KHM,1980,,,,0.115690000355244,Cambodia,,
KHM,1981,,,,0.0988700017333031,Cambodia,,
KHM,1982,,,,0.0956400036811829,Cambodia,,
KHM,1983,,,,0.118060000240803,Cambodia,,
KHM,1984,,,,0.200210005044937,Cambodia,,
KHM,1985,,,,0.281379997730255,Cambodia,,
KHM,1986,,,,0.30715999007225,Cambodia,,
KHM,1987,,,,,Cambodia,,
KHM,1988,,,,,Cambodia,,
KHM,1989,,,,0.649360001087189,Cambodia,,
KHM,1990,,,,0.685980021953583,Cambodia,,
KHM,1991,,,,0.82029002904892,Cambodia,,
KHM,1992,,,,1.07730996608734,Cambodia,,
KHM,1993,,,,1.30534994602203,Cambodia,,
KHM,1994,,,,1.51787996292114,Cambodia,,
KHM,1995,,,,1.53399002552032,Cambodia,,
KHM,1996,,,,1.79530000686646,Cambodia,,
KHM,1997,,,,1.22730004787445,Cambodia,,
KHM,1998,,1.25907003879547,,,Cambodia,,
KHM,1999,,,,,Cambodia,,
KHM,2000,,1.64869999885559,,1.86557996273041,Cambodia,,
KHM,2001,,1.6550600528717,,1.97913002967834,Cambodia,,
KHM,2002,,1.62863004207611,,2.33661007881165,Cambodia,,
KHM,2003,,,,3.01460003852844,Cambodia,,
KHM,2004,,1.56035995483398,,3.07344007492065,Cambodia,,
KHM,2005,,,,3.77035999298096,Cambodia,,
KHM,2006,,,,6.20005989074707,Cambodia,,
KHM,2007,,1.36423003673553,,7.67417001724243,Cambodia,,
KHM,2008,,,,8.92994976043701,Cambodia,,
KHM,2009,,1.38576996326447,8.80257,10.6747398376465,Cambodia,,93.96514465267195
KHM,2010,,1.24872994422913,6.57624,12.1998596191406,Cambodia,,80.22920482177719
KHM,2011,,1.20887994766235,5.25497,11.4902860215331,Cambodia,,60.3811083345758
KHM,2012,,1.23062002658844,,,Cambodia,,
KHM,2013,,1.57648003101349,,,Cambodia,,
KHM,2014,,1.44690001010895,,,Cambodia,,
KHM,2015,,,,13.615484963166,Cambodia,,
KHM,2016,,,,,Cambodia,,
KHM,2017,,,,12.5181529981862,Cambodia,,
KHM,2018,,1.60336995124817,,13.2671737077763,Cambodia,,
KHM,2019,90.0033493041992,2.13345387893978,,12.9409846754696,Cambodia,-77.0623646287296,
KHM,2020,,2.2476462495972,,13.8767573747135,Cambodia,,
KHM,2021,,1.96232691812756,,13.5005634857238,Cambodia,,
KHM,2022,,1.95793279576416,,14.6069513022825,Cambodia,,
KHM,2023,,2.1809128340295,,17.4362364390629,Cambodia,,
KHM,2024,,,,21.4437426836662,Cambodia,,
KHM,2025,,,,,Cambodia,,
KIR,1960,,,,,Kiribati,,
KIR,1961,,,,,Kiribati,,
KIR,1962,,,,,Kiribati,,
KIR,1963,,,,,Kiribati,,
KIR,1964,,,,,Kiribati,,
KIR,1965,,,,,Kiribati,,
KIR,1966,,,,,Kiribati,,
KIR,1967,,,,,Kiribati,,
KIR,1968,,,,,Kiribati,,
KIR,1969,,,,,Kiribati,,
KIR,1970,,5.92680978775024,,,Kiribati,,
KIR,1971,,5.2755298614502,,,Kiribati,,
KIR,1972,,,,,Kiribati,,
KIR,1973,,,,,Kiribati,,
KIR,1974,,3.87663006782532,,,Kiribati,,
KIR,1975,,,,,Kiribati,,
KIR,1976,,,,,Kiribati,,
KIR,1977,,,,,Kiribati,,
KIR,1978,,,,,Kiribati,,
KIR,1979,,,,,Kiribati,,
KIR,1980,,,,,Kiribati,,
KIR,1981,,,,,Kiribati,,
KIR,1982,,,,,Kiribati,,
KIR,1983,,,,,Kiribati,,
KIR,1984,,,,,Kiribati,,
KIR,1985,,,,,Kiribati,,
KIR,1986,,,,,Kiribati,,
KIR,1987,,,,,Kiribati,,
KIR,1988,,,,,Kiribati,,
KIR,1989,,,,,Kiribati,,
KIR,1990,,,,,Kiribati,,
KIR,1991,,,,,Kiribati,,
KIR,1992,,,,,Kiribati,,
KIR,1993,,,,,Kiribati,,
KIR,1994,,,,,Kiribati,,
KIR,1995,,,,,Kiribati,,
KIR,1996,,,,,Kiribati,,
KIR,1997,,,,,Kiribati,,
KIR,1998,,,,,Kiribati,,
KIR,1999,,9.70559024810791,,,Kiribati,,
KIR,2000,,10.0424404144287,,,Kiribati,,
KIR,2001,,11.649169921875,,,Kiribati,,
KIR,2002,,,,,Kiribati,,
KIR,2003,,,,,Kiribati,,
KIR,2004,,,,,Kiribati,,
KIR,2005,,,,,Kiribati,,
KIR,2006,,,,,Kiribati,,
KIR,2007,,,,,Kiribati,,
KIR,2008,,,,,Kiribati,,
KIR,2009,,,,,Kiribati,,
KIR,2010,,,,,Kiribati,,
KIR,2011,,,,,Kiribati,,
KIR,2012,,12.499488,,,Kiribati,,
KIR,2013,,12.0902942583732,,,Kiribati,,
KIR,2014,,11.513136036036,,,Kiribati,,
KIR,2015,,10.7683901960784,,,Kiribati,,
KIR,2016,,11.646473381295,,,Kiribati,,
KIR,2017,,11.4761649484536,,,Kiribati,,
KIR,2018,,12.9204194888179,,,Kiribati,,
KIR,2019,,14.5197413461539,,,Kiribati,,
KIR,2020,,16.2303756141975,,,Kiribati,,
KIR,2021,,13.9871516883117,,,Kiribati,,
KIR,2022,,14.7860312820513,,,Kiribati,,
KIR,2023,,16.39053,,,Kiribati,,
KIR,2024,,,,4.96087980270386,Kiribati,,
KIR,2025,,,,,Kiribati,,
KNA,1960,,,,,St. Kitts and Nevis,,
KNA,1961,,,,,St. Kitts and Nevis,,
KNA,1962,,,,,St. Kitts and Nevis,,
KNA,1963,,,,,St. Kitts and Nevis,,
KNA,1964,,,,,St. Kitts and Nevis,,
KNA,1965,,,,,St. Kitts and Nevis,,
KNA,1966,,,,,St. Kitts and Nevis,,
KNA,1967,,,,,St. Kitts and Nevis,,
KNA,1968,,,,,St. Kitts and Nevis,,
KNA,1969,,,,,St. Kitts and Nevis,,
KNA,1970,,,,,St. Kitts and Nevis,,
KNA,1971,,,,,St. Kitts and Nevis,,
KNA,1972,,,,,St. Kitts and Nevis,,
KNA,1973,,,,,St. Kitts and Nevis,,
KNA,1974,,,,,St. Kitts and Nevis,,
KNA,1975,,,,,St. Kitts and Nevis,,
KNA,1976,,,,,St. Kitts and Nevis,,
KNA,1977,,,,,St. Kitts and Nevis,,
KNA,1978,,,,,St. Kitts and Nevis,,
KNA,1979,,,,1.24751996994019,St. Kitts and Nevis,,
KNA,1980,,,,0.79491001367569,St. Kitts and Nevis,,
KNA,1981,,,,,St. Kitts and Nevis,,
KNA,1982,,,,,St. Kitts and Nevis,,
KNA,1983,,,,,St. Kitts and Nevis,,
KNA,1984,,,,1.36846005916596,St. Kitts and Nevis,,
KNA,1985,,3.96502995491028,,1.2441999912262,St. Kitts and Nevis,,
KNA,1986,,,,4.66447019577026,St. Kitts and Nevis,,
KNA,1987,,2.64112997055054,,6.14176988601685,St. Kitts and Nevis,,
KNA,1988,,,,4.72363996505737,St. Kitts and Nevis,,
KNA,1989,,2.19795989990234,,,St. Kitts and Nevis,,
KNA,1990,,,,,St. Kitts and Nevis,,
KNA,1991,,1.99845004081726,,,St. Kitts and Nevis,,
KNA,1992,,2.30386996269226,,6.1207799911499,St. Kitts and Nevis,,
KNA,1993,,,,10.4815101623535,St. Kitts and Nevis,,
KNA,1994,,,,,St. Kitts and Nevis,,
KNA,1995,,2.57641005516052,,,St. Kitts and Nevis,,
KNA,1996,,,,,St. Kitts and Nevis,,
KNA,1997,,,,,St. Kitts and Nevis,,
KNA,1998,,4.02056980133057,,,St. Kitts and Nevis,,
KNA,1999,,3.32266998291016,,,St. Kitts and Nevis,,
KNA,2000,,4.74038982391357,,,St. Kitts and Nevis,,
KNA,2001,,4.4215497970581,,,St. Kitts and Nevis,,
KNA,2002,,3.92051005363464,,,St. Kitts and Nevis,,
KNA,2003,,3.79099011421204,,,St. Kitts and Nevis,,
KNA,2004,,3.9713499546051,,,St. Kitts and Nevis,,
KNA,2005,,3.83144998550415,,,St. Kitts and Nevis,,
KNA,2006,,4.05925989151001,,,St. Kitts and Nevis,,
KNA,2007,,4.1938099861145,,,St. Kitts and Nevis,,
KNA,2008,,,,19.8842601776123,St. Kitts and Nevis,,
KNA,2009,,,,,St. Kitts and Nevis,,
KNA,2010,,2.54554015619203,,,St. Kitts and Nevis,,
KNA,2011,,2.49706527276352,,,St. Kitts and Nevis,,
KNA,2012,,2.49200145387318,,,St. Kitts and Nevis,,
KNA,2013,,3.26205857202123,,,St. Kitts and Nevis,,
KNA,2014,,2.85307503792741,,90.9599990844727,St. Kitts and Nevis,,
KNA,2015,,2.54938006401062,5.84161,93.92236328125,St. Kitts and Nevis,,548.6578165673828
KNA,2016,,3.00076147453842,,,St. Kitts and Nevis,,
KNA,2017,,2.77100327979144,,,St. Kitts and Nevis,,
KNA,2018,,3.03524983830349,,,St. Kitts and Nevis,,
KNA,2019,,2.72889566429639,,,St. Kitts and Nevis,,
KNA,2020,,3.10568635584663,,,St. Kitts and Nevis,,
KNA,2021,,2.78379011154175,,,St. Kitts and Nevis,,
KNA,2022,,3.5579615526858,,,St. Kitts and Nevis,,
KNA,2023,,3.49726171629099,,,St. Kitts and Nevis,,
KNA,2024,,,,,St. Kitts and Nevis,,
KNA,2025,,,,,St. Kitts and Nevis,,
KOR,1960,,,,,"Korea, Rep.",,
KOR,1961,,,,,"Korea, Rep.",,
KOR,1962,,,,,"Korea, Rep.",,
KOR,1963,,,,,"Korea, Rep.",,
KOR,1964,,,,,"Korea, Rep.",,
KOR,1965,,,,,"Korea, Rep.",,
KOR,1966,,,,,"Korea, Rep.",,
KOR,1967,,,,,"Korea, Rep.",,
KOR,1968,,,,,"Korea, Rep.",,
KOR,1969,,,,,"Korea, Rep.",,
KOR,1970,,3.38403010368347,,,"Korea, Rep.",,
KOR,1971,,3.70117998123169,,,"Korea, Rep.",,
KOR,1972,,3.18316006660461,,,"Korea, Rep.",,
KOR,1973,,2.64382004737854,,,"Korea, Rep.",,
KOR,1974,,,,,"Korea, Rep.",,
KOR,1975,,2.05697989463806,,,"Korea, Rep.",,
KOR,1976,,2.71206998825073,,,"Korea, Rep.",,
KOR,1977,,2.38804006576538,,,"Korea, Rep.",,
KOR,1978,,,,,"Korea, Rep.",,
KOR,1979,,2.96842002868652,,,"Korea, Rep.",,
KOR,1980,,3.39898991584778,,,"Korea, Rep.",,
KOR,1981,,2.84580993652344,,,"Korea, Rep.",,
KOR,1982,,6.20589017868042,,,"Korea, Rep.",,
KOR,1983,,4.22579002380371,,,"Korea, Rep.",,
KOR,1984,,3.9154200553894,,,"Korea, Rep.",,
KOR,1985,,3.89162993431091,,,"Korea, Rep.",,
KOR,1986,,3.54106998443604,,,"Korea, Rep.",,
KOR,1987,,3.27911996841431,,,"Korea, Rep.",,
KOR,1988,,2.66866993904114,,,"Korea, Rep.",,
KOR,1989,,2.97461009025574,,,"Korea, Rep.",,
KOR,1990,,2.94824004173279,,,"Korea, Rep.",,
KOR,1991,,3.38478994369507,,,"Korea, Rep.",,
KOR,1992,,3.46676993370056,,,"Korea, Rep.",,
KOR,1993,,3.57816004753113,,,"Korea, Rep.",,
KOR,1994,,2.92028999328613,,,"Korea, Rep.",,
KOR,1995,,2.83677005767822,,,"Korea, Rep.",,
KOR,1996,,,,,"Korea, Rep.",,
KOR,1997,,,,,"Korea, Rep.",,
KOR,1998,,3.24974989891052,6.48121,,"Korea, Rep.",,
KOR,1999,,3.25048995018005,7.68231,,"Korea, Rep.",,
KOR,2000,,,,74.6898574829102,"Korea, Rep.",,
KOR,2001,,,,77.3433532714844,"Korea, Rep.",,
KOR,2002,,,,80.7160491943359,"Korea, Rep.",,
KOR,2003,,,,84.4563903808594,"Korea, Rep.",,
KOR,2004,,,,89.8009033203125,"Korea, Rep.",,
KOR,2005,,,,95.3700103759766,"Korea, Rep.",,
KOR,2006,,,,99.9493103027344,"Korea, Rep.",,
KOR,2007,,,,102.949272155762,"Korea, Rep.",,
KOR,2008,,,,103.136177062988,"Korea, Rep.",,
KOR,2009,,,,102.658447265625,"Korea, Rep.",,
KOR,2010,,,,101.673286437988,"Korea, Rep.",,
KOR,2011,3.04109954833984,,,100.819679260254,"Korea, Rep.",97.77857971191416,
KOR,2012,,,,98.286979675293,"Korea, Rep.",,
KOR,2013,,,,96.3375015258789,"Korea, Rep.",,
KOR,2014,,,,94.4421691894531,"Korea, Rep.",,
KOR,2015,2.74705243110656,4.24247980117798,14.76092,93.9676513671875,"Korea, Rep.",91.22059893608095,1387.0489844189453
KOR,2016,,4.11502981185913,15.02377,93.6577224731445,"Korea, Rep.",,1407.0920811603542
KOR,2017,,4.10775995254517,,93.7230224609375,"Korea, Rep.",,
KOR,2018,,4.21645021438599,,93.3281784057617,"Korea, Rep.",,
KOR,2019,3.23008060455322,4.41813993453979,,93.9989166259766,"Korea, Rep.",90.76883602142338,
KOR,2020,,4.52706003189087,,96.8767700195312,"Korea, Rep.",,
KOR,2021,,4.55590009689331,,100.359878540039,"Korea, Rep.",,
KOR,2022,,5.40910005569458,,102.813056945801,"Korea, Rep.",,
KOR,2023,,,,106.709167480469,"Korea, Rep.",,
KOR,2024,,,,111.853302001953,"Korea, Rep.",,
KOR,2025,,,,,"Korea, Rep.",,
KWT,1960,,,,,Kuwait,,
KWT,1961,,,,,Kuwait,,
KWT,1962,,,,,Kuwait,,
KWT,1963,,,,,Kuwait,,
KWT,1964,,,,,Kuwait,,
KWT,1965,,,,,Kuwait,,
KWT,1966,,,,,Kuwait,,
KWT,1967,,,,,Kuwait,,
KWT,1968,,,,,Kuwait,,
KWT,1969,,,,,Kuwait,,
KWT,1970,,,,,Kuwait,,
KWT,1971,,3.28733992576599,,3.45755004882812,Kuwait,,
KWT,1972,,2.81574988365173,,4.32760000228882,Kuwait,,
KWT,1973,,3.30368995666504,,4.90720987319946,Kuwait,,
KWT,1974,,3.52160000801086,,5.67803001403809,Kuwait,,
KWT,1975,,2.13554000854492,,5.75841999053955,Kuwait,,
KWT,1976,,3.11508011817932,,7.33261013031006,Kuwait,,
KWT,1977,,3.36866998672485,,8.20639038085938,Kuwait,,
KWT,1978,,4.08185005187988,,9.4450798034668,Kuwait,,
KWT,1979,,3.42856001853943,,8.26846981048584,Kuwait,,
KWT,1980,,2.79101991653442,,8.41646957397461,Kuwait,,
KWT,1981,,2.71914005279541,,8.93430995941162,Kuwait,,
KWT,1982,,3.0335099697113,,9.93743991851807,Kuwait,,
KWT,1983,,5.09027004241943,,10.9734497070312,Kuwait,,
KWT,1984,,5.14888000488281,,11.4284896850586,Kuwait,,
KWT,1985,,5.00761985778809,,13.0559797286987,Kuwait,,
KWT,1986,,5.40083980560303,,13.8445196151733,Kuwait,,
KWT,1987,,,,14.5566596984863,Kuwait,,
KWT,1988,,,,15.2921104431152,Kuwait,,
KWT,1989,,,,15.4398097991943,Kuwait,,
KWT,1990,,,,12.6500101089478,Kuwait,,
KWT,1991,,,,,Kuwait,,
KWT,1992,,14.1988296508789,,16.0930099487305,Kuwait,,
KWT,1993,,,,15.5384998321533,Kuwait,,
KWT,1994,,,,17.9414691925049,Kuwait,,
KWT,1995,,,,22.5260505676269,Kuwait,,
KWT,1996,,5.85961008071899,,23.0858898162842,Kuwait,,
KWT,1997,,5.5826301574707,97.03287,21.0989608764648,Kuwait,,2047.2927278610953
KWT,1998,,,,,Kuwait,,
KWT,1999,,,,19.7340202331543,Kuwait,,
KWT,2000,,,,,Kuwait,,
KWT,2001,51.1074485778808,6.5858302116394,,18.3207397460938,Kuwait,-32.786708831787,
KWT,2002,,6.551109790802,124.60588,19.2795295715332,Kuwait,,2402.3427482469174
KWT,2003,,,132.25856,19.5890598297119,Kuwait,,2590.820844831541
KWT,2004,,5.53506994247437,112.89651,19.9746398925781,Kuwait,,2255.0671323788424
KWT,2005,,4.73833990097046,,,Kuwait,,
KWT,2006,72.7834701538085,3.75997996330261,,,Kuwait,,
KWT,2007,,,,,Kuwait,,
KWT,2008,,,,,Kuwait,,
KWT,2009,,,,,Kuwait,,
KWT,2010,,,,,Kuwait,,
KWT,2011,,,,,Kuwait,,
KWT,2012,,,,,Kuwait,,
KWT,2013,,,,,Kuwait,,
KWT,2014,,,,55.893130577116,Kuwait,,
KWT,2015,,,,58.9434554973822,Kuwait,,
KWT,2016,51.0825309753418,5.95593958839578,,59.2213394214596,Kuwait,8.1388084461178,
KWT,2017,,6.35444222156987,,54.9159622359267,Kuwait,,
KWT,2018,,6.39165256830382,,52.1066893601774,Kuwait,,
KWT,2019,,6.72789551402991,,50.4400595299189,Kuwait,,
KWT,2020,,6.24513034913966,,53.731878917367,Kuwait,,
KWT,2021,,7.76246706467929,,51.8967176944636,Kuwait,,
KWT,2022,,6.58236499988891,,,Kuwait,,
KWT,2023,,5.0262608311279,,,Kuwait,,
KWT,2024,,6.43592667889685,,,Kuwait,,
KWT,2025,,,,,Kuwait,,
LAC,1960,,,,,Latin America & Caribbean (excluding high income),,
LAC,1961,,,,,Latin America & Caribbean (excluding high income),,
LAC,1962,,,,,Latin America & Caribbean (excluding high income),,
LAC,1963,,,,,Latin America & Caribbean (excluding high income),,
LAC,1964,,,,,Latin America & Caribbean (excluding high income),,
LAC,1965,,,,,Latin America & Caribbean (excluding high income),,
LAC,1966,,,,,Latin America & Caribbean (excluding high income),,
LAC,1967,,,,,Latin America & Caribbean (excluding high income),,
LAC,1968,,,,,Latin America & Caribbean (excluding high income),,
LAC,1969,,,,,Latin America & Caribbean (excluding high income),,
LAC,1970,,,,,Latin America & Caribbean (excluding high income),,
LAC,1971,,,,,Latin America & Caribbean (excluding high income),,
LAC,1972,,,,,Latin America & Caribbean (excluding high income),,
LAC,1973,,,,,Latin America & Caribbean (excluding high income),,
LAC,1974,,,,,Latin America & Caribbean (excluding high income),,
