freq,att_eco,condizione_dich3_occ,professione_cp2011,itter107,ore_sett_lavoro,tipo_occ,settore_impiego,sesso,rich_dipl_lavoro,utilita_dipl_lavoro,tipo_dato,tipo_scuola,time_period,obs_value,year
A,0010,C1_P,ALL,ITF1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,33.5,2015
A,0010,C1_P,ALL,ITF2,TOT,9,9,9,9,9,GRAD,ALL,2015,882.0,2015
A,0010,C1_P,ALL,ITF2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,35.1,2015
A,0010,C1_P,ALL,ITF3,TOT,9,9,9,9,9,GRAD,ALL,2015,16612.0,2015
A,0010,C1_P,ALL,ITF3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,27.8,2015
A,0010,C1_P,ALL,ITF4,TOT,9,9,9,9,9,GRAD,ALL,2015,7722.0,2015
A,0010,C1_P,ALL,ITF4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,25.5,2015
A,0010,C1_P,ALL,ITF5,TOT,9,9,9,9,9,GRAD,ALL,2015,1012.0,2015
A,0010,C1_P,ALL,ITF5,TOT,9,9,9,9,9,GRAD_P,ALL,2015,24.1,2015
A,0010,C1_P,ALL,ITF6,TOT,9,9,9,9,9,GRAD,ALL,2015,5138.0,2015
A,0010,C1_P,ALL,ITF6,TOT,9,9,9,9,9,GRAD_P,ALL,2015,29.7,2015
A,0010,C1_P,ALL,ITG,TOT,9,9,9,9,9,GRAD,ALL,2015,15122.0,2015
A,0010,C1_P,ALL,ITG,TOT,9,9,9,9,9,GRAD_P,ALL,2015,30.1,2015
A,0010,C1_P,ALL,ITG1,TOT,9,9,9,9,9,GRAD,ALL,2015,11734.0,2015
A,0010,C1_P,ALL,ITG1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,29.2,2015
A,0010,C1_P,ALL,ITG2,TOT,9,9,9,9,9,GRAD,ALL,2015,3387.0,2015
A,0010,C1_P,ALL,ITG2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,33.6,2015
A,0010,C1_P,ALL,ITS,TOT,9,9,9,9,9,GRAD,ALL,2015,1686.0,2015
A,0010,C1_P,ALL,ITS,TOT,9,9,9,9,9,GRAD_P,ALL,2015,29.5,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,1,9,9,GRAD,ALL,2015,66993.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,1,9,9,GRAD_P,ALL,2015,30.7,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,2,9,9,GRAD,ALL,2015,73973.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,2,9,9,GRAD_P,ALL,2015,31.8,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,AER_NAU,2015,578.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,AGR_ENV,2015,214.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,AGRI,2015,642.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,ALL,2015,140966.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,ART,2015,732.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,ARTI,2015,2503.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,CLA,2015,25051.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,COM_TOU,2015,1275.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,COMM,2015,10377.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,EDU,2015,3235.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,HOT,2015,515.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,IND,2015,1433.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,INDU,2015,5815.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,LIC,2015,101546.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,LIN,2015,8222.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,PSY,2015,9150.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SCI,2015,68272.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SOC,2015,637.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SOCI_S,2015,510.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SUR,2015,3864.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,TEC,2015,22962.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,TOU,2015,1176.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,VOC,2015,4074.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AER_NAU,2015,17.4,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AGR_ENV,2015,6.7,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AGRI,2015,12.1,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ALL,2015,31.3,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ART,2015,11.6,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ARTI,2015,27.5,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,CLA,2015,58.3,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,COM_TOU,2015,6.9,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,COMM,2015,15.9,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,EDU,2015,21.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,HOT,2015,3.1,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,IND,2015,6.7,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,INDU,2015,15.3,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,LIC,2015,53.4,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,LIN,2015,34.7,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,PSY,2015,28.2,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SCI,2015,55.2,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SOC,2015,8.8,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SOCI_S,2015,12.2,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SUR,2015,17.4,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,TEC,2015,15.8,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,TOU,2015,16.0,2015
A,0010,C1_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,VOC,2015,6.1,2015
A,0010,D_P,ALL,IT,TOT,9,9,9,9,9,GRAD,ALL,2015,15114.0,2015
A,0010,D_P,ALL,IT,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.4,2015
A,0010,D_P,ALL,ITC,TOT,9,9,9,9,9,GRAD,ALL,2015,3638.0,2015
A,0010,D_P,ALL,ITC,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.6,2015
A,0010,D_P,ALL,ITC1,TOT,9,9,9,9,9,GRAD,ALL,2015,1199.0,2015
A,0010,D_P,ALL,ITC1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.3,2015
A,0010,D_P,ALL,ITC2,TOT,9,9,9,9,9,GRAD,ALL,2015,18.0,2015
A,0010,D_P,ALL,ITC2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.0,2015
A,0010,D_P,ALL,ITC3,TOT,9,9,9,9,9,GRAD,ALL,2015,334.0,2015
A,0010,D_P,ALL,ITC3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.7,2015
A,0010,D_P,ALL,ITC4,TOT,9,9,9,9,9,GRAD,ALL,2015,2087.0,2015
A,0010,D_P,ALL,ITC4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.3,2015
A,0010,D_P,ALL,ITD,TOT,9,9,9,9,9,GRAD,ALL,2015,2349.0,2015
A,0010,D_P,ALL,ITD,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.1,2015
A,0010,D_P,ALL,ITD1,TOT,9,9,9,9,9,GRAD,ALL,2015,93.0,2015
A,0010,D_P,ALL,ITD1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.1,2015
A,0010,D_P,ALL,ITD2,TOT,9,9,9,9,9,GRAD,ALL,2015,150.0,2015
A,0010,D_P,ALL,ITD2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.2,2015
A,0010,D_P,ALL,ITD3,TOT,9,9,9,9,9,GRAD,ALL,2015,891.0,2015
A,0010,D_P,ALL,ITD3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,2.7,2015
A,0010,D_P,ALL,ITD4,TOT,9,9,9,9,9,GRAD,ALL,2015,331.0,2015
A,0010,D_P,ALL,ITD4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.3,2015
A,0010,D_P,ALL,ITD5,TOT,9,9,9,9,9,GRAD,ALL,2015,885.0,2015
A,0010,D_P,ALL,ITD5,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.0,2015
A,0010,D_P,ALL,ITDA,TOT,9,9,9,9,9,GRAD,ALL,2015,243.0,2015
A,0010,D_P,ALL,ITDA,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.7,2015
A,0010,D_P,ALL,ITE,TOT,9,9,9,9,9,GRAD,ALL,2015,2753.0,2015
A,0010,D_P,ALL,ITE,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.0,2015
A,0010,D_P,ALL,ITE1,TOT,9,9,9,9,9,GRAD,ALL,2015,902.0,2015
A,0010,D_P,ALL,ITE1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.4,2015
A,0010,D_P,ALL,ITE2,TOT,9,9,9,9,9,GRAD,ALL,2015,259.0,2015
A,0010,D_P,ALL,ITE2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.3,2015
A,0010,D_P,ALL,ITE3,TOT,9,9,9,9,9,GRAD,ALL,2015,286.0,2015
A,0010,D_P,ALL,ITE3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,2.5,2015
A,0010,D_P,ALL,ITE4,TOT,9,9,9,9,9,GRAD,ALL,2015,1306.0,2015
A,0010,D_P,ALL,ITE4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,2.7,2015
A,0010,D_P,ALL,ITF,TOT,9,9,9,9,9,GRAD,ALL,2015,4194.0,2015
A,0010,D_P,ALL,ITF,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.4,2015
A,0010,D_P,ALL,ITF1,TOT,9,9,9,9,9,GRAD,ALL,2015,430.0,2015
A,0010,D_P,ALL,ITF1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.9,2015
A,0010,D_P,ALL,ITF2,TOT,9,9,9,9,9,GRAD,ALL,2015,101.0,2015
A,0010,D_P,ALL,ITF2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.0,2015
A,0010,D_P,ALL,ITF3,TOT,9,9,9,9,9,GRAD,ALL,2015,2016.0,2015
A,0010,D_P,ALL,ITF3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.4,2015
A,0010,D_P,ALL,ITF4,TOT,9,9,9,9,9,GRAD,ALL,2015,1042.0,2015
A,0010,D_P,ALL,ITF4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.4,2015
A,0010,D_P,ALL,ITF5,TOT,9,9,9,9,9,GRAD,ALL,2015,203.0,2015
A,0010,D_P,ALL,ITF5,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.8,2015
A,0010,D_P,ALL,ITF6,TOT,9,9,9,9,9,GRAD,ALL,2015,401.0,2015
A,0010,D_P,ALL,ITF6,TOT,9,9,9,9,9,GRAD_P,ALL,2015,2.3,2015
A,0010,D_P,ALL,ITG,TOT,9,9,9,9,9,GRAD,ALL,2015,2179.0,2015
A,0010,D_P,ALL,ITG,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.3,2015
A,0010,D_P,ALL,ITG1,TOT,9,9,9,9,9,GRAD,ALL,2015,1876.0,2015
A,0010,D_P,ALL,ITG1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,4.7,2015
A,0010,D_P,ALL,ITG2,TOT,9,9,9,9,9,GRAD,ALL,2015,303.0,2015
A,0010,D_P,ALL,ITG2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.0,2015
A,0010,D_P,ALL,ITS,TOT,9,9,9,9,9,GRAD,ALL,2015,373.0,2015
A,0010,D_P,ALL,ITS,TOT,9,9,9,9,9,GRAD_P,ALL,2015,6.5,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,1,9,9,GRAD,ALL,2015,6279.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,1,9,9,GRAD_P,ALL,2015,2.9,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,2,9,9,GRAD,ALL,2015,9208.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,2,9,9,GRAD_P,ALL,2015,4.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,AER_NAU,2015,68.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,AGR_ENV,2015,107.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,AGRI,2015,121.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,ALL,2015,15486.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,ART,2015,377.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,ARTI,2015,506.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,CLA,2015,1318.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,COM_TOU,2015,555.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,COMM,2015,2731.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,EDU,2015,882.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,HOT,2015,919.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,IND,2015,666.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,INDU,2015,685.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,LIC,2015,6122.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,LIN,2015,590.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,PSY,2015,1116.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SCI,2015,4215.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SOC,2015,262.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SOCI_S,2015,153.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,SUR,2015,807.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,TEC,2015,4857.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,TOU,2015,291.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD,VOC,2015,2509.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AER_NAU,2015,2.1,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AGR_ENV,2015,3.4,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,AGRI,2015,2.3,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ALL,2015,3.4,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ART,2015,6.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,ARTI,2015,5.6,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,CLA,2015,3.1,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,COM_TOU,2015,3.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,COMM,2015,4.2,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,EDU,2015,5.7,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,HOT,2015,5.4,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,IND,2015,3.1,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,INDU,2015,1.8,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,LIC,2015,3.2,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,LIN,2015,2.5,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,PSY,2015,3.4,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SCI,2015,3.4,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SOC,2015,3.6,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SOCI_S,2015,3.7,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,SUR,2015,3.6,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,TEC,2015,3.3,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,TOU,2015,4.0,2015
A,0010,D_P,ALL,ITTOT,TOT,9,9,9,9,9,GRAD_P,VOC,2015,3.7,2015
A,0010,TOT,1,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI,ALL,2015,717.0,2015
A,0010,TOT,1,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI_P,ALL,2015,0.7,2015
A,0010,TOT,1,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI,ALL,2015,193.0,2015
A,0010,TOT,1,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI_P,ALL,2015,0.2,2015
A,0010,TOT,1,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI,ALL,2015,909.0,2015
A,0010,TOT,1,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI_P,ALL,2015,0.5,2015
A,0010,TOT,2,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI,ALL,2015,4416.0,2015
A,0010,TOT,2,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI_P,ALL,2015,4.6,2015
A,0010,TOT,2,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI,ALL,2015,4938.0,2015
A,0010,TOT,2,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI_P,ALL,2015,5.7,2015
A,0010,TOT,2,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI,ALL,2015,9355.0,2015
A,0010,TOT,2,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI_P,ALL,2015,5.1,2015
A,0010,TOT,3,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI,ALL,2015,21181.0,2015
A,0010,TOT,3,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI_P,ALL,2015,22.0,2015
A,0010,TOT,3,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI,ALL,2015,14041.0,2015
A,0010,TOT,3,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI_P,ALL,2015,16.3,2015
A,0010,TOT,3,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI,ALL,2015,35222.0,2015
A,0010,TOT,3,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI_P,ALL,2015,19.3,2015
A,0010,TOT,4,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI,ALL,2015,8892.0,2015
A,0010,TOT,4,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI_P,ALL,2015,9.2,2015
A,0010,TOT,4,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI,ALL,2015,15179.0,2015
A,0010,TOT,4,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI_P,ALL,2015,17.7,2015
A,0010,TOT,4,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI,ALL,2015,24071.0,2015
A,0010,TOT,4,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI_P,ALL,2015,13.2,2015
A,0010,TOT,5,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI,ALL,2015,27253.0,2015
A,0010,TOT,5,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI_P,ALL,2015,28.3,2015
A,0010,TOT,5,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI,ALL,2015,44861.0,2015
A,0010,TOT,5,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI_P,ALL,2015,52.2,2015
A,0010,TOT,5,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI,ALL,2015,72114.0,2015
A,0010,TOT,5,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI_P,ALL,2015,39.5,2015
A,0010,TOT,6,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI,ALL,2015,16067.0,2015
A,0010,TOT,6,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI_P,ALL,2015,16.7,2015
A,0010,TOT,6,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI,ALL,2015,2362.0,2015
A,0010,TOT,6,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI_P,ALL,2015,2.8,2015
A,0010,TOT,6,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI,ALL,2015,18429.0,2015
A,0010,TOT,6,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI_P,ALL,2015,10.1,2015
A,0010,TOT,7,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI,ALL,2015,7013.0,2015
A,0010,TOT,7,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI_P,ALL,2015,7.3,2015
A,0010,TOT,7,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI,ALL,2015,1154.0,2015
A,0010,TOT,7,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI_P,ALL,2015,1.3,2015
A,0010,TOT,7,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI,ALL,2015,8167.0,2015
A,0010,TOT,7,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI_P,ALL,2015,4.5,2015
A,0010,TOT,8,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI,ALL,2015,7701.0,2015
A,0010,TOT,8,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI_P,ALL,2015,8.0,2015
A,0010,TOT,8,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI,ALL,2015,2757.0,2015
A,0010,TOT,8,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI_P,ALL,2015,3.2,2015
A,0010,TOT,8,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI,ALL,2015,10458.0,2015
A,0010,TOT,8,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI_P,ALL,2015,5.7,2015
A,0010,TOT,9,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI,ALL,2015,3217.0,2015
A,0010,TOT,9,ITTOT,TOT,9,9,1,9,9,GRAD_EXTRAI_P,ALL,2015,3.3,2015
A,0010,TOT,9,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI,ALL,2015,505.0,2015
A,0010,TOT,9,ITTOT,TOT,9,9,2,9,9,GRAD_EXTRAI_P,ALL,2015,0.6,2015
A,0010,TOT,9,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI,ALL,2015,3722.0,2015
A,0010,TOT,9,ITTOT,TOT,9,9,9,9,9,GRAD_EXTRAI_P,ALL,2015,2.0,2015
A,0010,TOT,ALL,IT,TOT,9,9,1,9,9,NET_MON,ALL,2015,975.0,2015
A,0010,TOT,ALL,IT,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,IT,TOT,9,9,2,9,9,NET_MON,ALL,2015,600.0,2015
A,0010,TOT,ALL,IT,TOT,9,9,2,9,9,NET_OVER,ALL,2015,650.0,2015
A,0010,TOT,ALL,IT,TOT,9,9,9,9,9,GRAD,ALL,2015,445078.0,2015
A,0010,TOT,ALL,IT,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,IT,TOT,9,9,9,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,IT,TOT,9,9,9,9,9,NET_OVER,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITC,TOT,9,9,1,9,9,NET_MON,ALL,2015,1083.0,2015
A,0010,TOT,ALL,ITC,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1083.0,2015
A,0010,TOT,ALL,ITC,TOT,9,9,2,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITC,TOT,9,9,2,9,9,NET_OVER,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITC,TOT,9,9,9,9,9,GRAD,ALL,2015,101326.0,2015
A,0010,TOT,ALL,ITC,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITC,TOT,9,9,9,9,9,NET_MON,ALL,2015,975.0,2015
A,0010,TOT,ALL,ITC,TOT,9,9,9,9,9,NET_OVER,ALL,2015,987.0,2015
A,0010,TOT,ALL,ITC1,TOT,9,9,1,9,9,NET_MON,ALL,2015,1083.0,2015
A,0010,TOT,ALL,ITC1,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1083.0,2015
A,0010,TOT,ALL,ITC1,TOT,9,9,2,9,9,NET_MON,ALL,2015,758.0,2015
A,0010,TOT,ALL,ITC1,TOT,9,9,2,9,9,NET_OVER,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITC1,TOT,9,9,9,9,9,GRAD,ALL,2015,27969.0,2015
A,0010,TOT,ALL,ITC1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITC1,TOT,9,9,9,9,9,NET_MON,ALL,2015,930.0,2015
A,0010,TOT,ALL,ITC1,TOT,9,9,9,9,9,NET_OVER,ALL,2015,975.0,2015
