DATAFLOW,FREQ,REF_AREA,IND_TYPE,MEASURE,NUM_COMPONENTI,TIPOLOGIA_FAM,FAM_MINORI,FAM_ANZIANI,CLASSE_ETA_PERS_RIF,TITOLO_STUDIO_PERS_RIF,COND_PROF_PERS_RIF,TIME_PERIOD,OBS_VALUE,COMMENT,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,DECIMALS,NOTA_IT,NOTA_EN,BREAK,COLLECTION,TIME_FORMAT,TITLE,METADATA_EN,METADATA_IT
IT1:34_198(1.0),A,IT,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2012,17.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,IT,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2013,17.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,IT,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,11,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,IT,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,11.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,IT,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,12.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,IT,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,12.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,5.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,5.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,7.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,5.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,7.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,4.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,8.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,7.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,6.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,6.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,8.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,6.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,4.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITC4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,6.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2010,3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2011,3.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2012,3.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2013,2.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2010,5.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2011,4.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2012,5.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2013,4.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2010,4.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2011,5.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2012,7.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2013,7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2010,6.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2011,6.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2012,8.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2013,11.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2010,14.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2011,12.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2012,17.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2013,24.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2010,7.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2011,5.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2012,5.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2013,4.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2010,4.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2011,4.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2012,7.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2013,6.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2010,5.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2011,5.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2012,8.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2013,10,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2010,11.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2011,10,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2012,13.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2013,21.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2010,7.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2011,7.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2012,7.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2013,7.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2010,1.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2011,1.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2012,2.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2013,1.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2010,12.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2011,11.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2012,16.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2013,16.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2010,4.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2011,5.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2012,4.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2013,4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2010,2.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2011,2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2012,3.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2013,2.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2010,5.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2011,5.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2012,7.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2013,7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2010,8.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2011,7.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2012,10.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2013,13.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2010,15.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2011,12.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2012,17.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2013,25,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2010,6.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2011,6.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2012,9.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2013,10.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2010,5.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2011,5.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2012,5.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2013,5.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2010,8.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2011,7.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2012,7.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2013,7.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2010,6.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2011,6.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2012,5.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2013,5.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2010,3.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2011,3.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2012,7.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2013,6.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2010,5.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2011,5.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2012,7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2013,7.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2010,3.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2011,5.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2012,6.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2013,5.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2010,3.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2011,2.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2012,5.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2013,6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2010,6.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2011,6.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2012,5.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2013,5.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2010,9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2011,8.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2012,9.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2013,8.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2010,5.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2011,6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2012,8.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2013,8.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2010,2.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2011,2.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2012,3.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2013,3.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2010,4.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2011,3.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2012,5.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2013,5.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2010,2.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2011,2.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2012,4.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2013,4.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2010,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2011,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2012,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2013,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2010,3.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2011,3.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2012,6.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2013,5.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2010,4.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2011,4.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2012,5.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2013,6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
