freq,territorio,ind_type,measure,ordinescol,gest_scuola,time_period,obs_value,year
A,ITC4,SCH,9,3,9,2011,1245.0,2011
A,ITC4,SCH,9,3,9,2012,1246.0,2012
A,ITC4,SCH,9,3,9,2013,1268.0,2013
A,ITC4,SCH,9,3,9,2014,1294.0,2014
A,ITC4,CLSS,9,3,1,2010,11292.0,2010
A,ITC4,CLSS,9,3,1,2011,11448.0,2011
A,ITC4,CLSS,9,3,1,2012,11562.0,2012
A,ITC4,CLSS,9,3,1,2013,11613.0,2013
A,ITC4,CLSS,9,3,1,2014,11644.0,2014
A,ITC4,CLSS,9,3,1A,2010,11292.0,2010
A,ITC4,CLSS,9,3,1A,2011,11448.0,2011
A,ITC4,CLSS,9,3,1A,2012,11555.0,2012
A,ITC4,CLSS,9,3,1A,2013,11606.0,2013
A,ITC4,CLSS,9,3,1A,2014,11644.0,2014
A,ITC4,CLSS,9,3,1B,2012,7.0,2012
A,ITC4,CLSS,9,3,1B,2013,7.0,2013
A,ITC4,CLSS,9,3,2,2010,1100.0,2010
A,ITC4,CLSS,9,3,2,2011,1126.0,2011
A,ITC4,CLSS,9,3,2,2012,1121.0,2012
A,ITC4,CLSS,9,3,2,2013,1110.0,2013
A,ITC4,CLSS,9,3,2,2014,1099.0,2014
A,ITC4,CLSS,9,3,9,2010,12392.0,2010
A,ITC4,CLSS,9,3,9,2011,12574.0,2011
A,ITC4,CLSS,9,3,9,2012,12683.0,2012
A,ITC4,CLSS,9,3,9,2013,12723.0,2013
A,ITC4,CLSS,9,3,9,2014,12743.0,2014
A,ITC4,ENR,9,3,1,2010,247739.0,2010
A,ITC4,ENR,9,3,1,2011,252151.0,2011
A,ITC4,ENR,9,3,1,2012,255864.0,2012
A,ITC4,ENR,9,3,1,2013,258020.0,2013
A,ITC4,ENR,9,3,1,2014,258219.0,2014
A,ITC4,ENR,9,3,1A,2010,247739.0,2010
A,ITC4,ENR,9,3,1A,2011,252151.0,2011
A,ITC4,ENR,9,3,1A,2012,255721.0,2012
A,ITC4,ENR,9,3,1A,2013,257874.0,2013
A,ITC4,ENR,9,3,1A,2014,258219.0,2014
A,ITC4,ENR,9,3,1B,2012,143.0,2012
A,ITC4,ENR,9,3,1B,2013,146.0,2013
A,ITC4,ENR,9,3,2,2010,25735.0,2010
A,ITC4,ENR,9,3,2,2011,26296.0,2011
A,ITC4,ENR,9,3,2,2012,26227.0,2012
A,ITC4,ENR,9,3,2,2013,25696.0,2013
A,ITC4,ENR,9,3,2,2014,24788.0,2014
A,ITC4,ENR,9,3,9,2010,273474.0,2010
A,ITC4,ENR,9,3,9,2011,278447.0,2011
A,ITC4,ENR,9,3,9,2012,282091.0,2012
A,ITC4,ENR,9,3,9,2013,283716.0,2013
A,ITC4,ENR,9,3,9,2014,283007.0,2014
A,ITC4,ENR_F,9,3,1,2010,118189.0,2010
A,ITC4,ENR_F,9,3,1,2011,120380.0,2011
A,ITC4,ENR_F,9,3,1,2012,122193.0,2012
A,ITC4,ENR_F,9,3,1,2013,123691.0,2013
A,ITC4,ENR_F,9,3,1,2014,123929.0,2014
A,ITC4,ENR_F,9,3,1A,2010,118189.0,2010
A,ITC4,ENR_F,9,3,1A,2011,120380.0,2011
A,ITC4,ENR_F,9,3,1A,2012,122115.0,2012
A,ITC4,ENR_F,9,3,1A,2013,123606.0,2013
A,ITC4,ENR_F,9,3,1A,2014,123929.0,2014
A,ITC4,ENR_F,9,3,1B,2012,78.0,2012
A,ITC4,ENR_F,9,3,1B,2013,85.0,2013
A,ITC4,ENR_F,9,3,2,2010,12099.0,2010
A,ITC4,ENR_F,9,3,2,2011,12417.0,2011
A,ITC4,ENR_F,9,3,2,2012,12386.0,2012
A,ITC4,ENR_F,9,3,2,2013,12112.0,2013
A,ITC4,ENR_F,9,3,2,2014,11627.0,2014
A,ITC4,ENR_F,9,3,9,2010,130288.0,2010
A,ITC4,ENR_F,9,3,9,2011,132797.0,2011
A,ITC4,ENR_F,9,3,9,2012,134579.0,2012
A,ITC4,ENR_F,9,3,9,2013,135803.0,2013
A,ITC4,ENR_F,9,3,9,2014,135556.0,2014
A,ITC4,REP,9,3,1,2010,10699.0,2010
A,ITC4,REP,9,3,1,2011,10227.0,2011
A,ITC4,REP,9,3,1,2012,10171.0,2012
A,ITC4,REP,9,3,1,2013,8823.0,2013
A,ITC4,REP,9,3,1,2014,8494.0,2014
A,ITC4,REP,9,3,1A,2010,10699.0,2010
A,ITC4,REP,9,3,1A,2011,10227.0,2011
A,ITC4,REP,9,3,1A,2012,10166.0,2012
A,ITC4,REP,9,3,1A,2013,8822.0,2013
A,ITC4,REP,9,3,1A,2014,8494.0,2014
A,ITC4,REP,9,3,1B,2012,5.0,2012
A,ITC4,REP,9,3,1B,2013,1.0,2013
A,ITC4,REP,9,3,2,2010,342.0,2010
A,ITC4,REP,9,3,2,2011,356.0,2011
A,ITC4,REP,9,3,2,2012,262.0,2012
A,ITC4,REP,9,3,2,2013,212.0,2013
A,ITC4,REP,9,3,2,2014,174.0,2014
A,ITC4,REP,9,3,9,2010,11041.0,2010
A,ITC4,REP,9,3,9,2011,10583.0,2011
A,ITC4,REP,9,3,9,2012,10433.0,2012
A,ITC4,REP,9,3,9,2013,9035.0,2013
A,ITC4,REP,9,3,9,2014,8668.0,2014
A,ITC4,REP_F,9,3,1,2010,3397.0,2010
A,ITC4,REP_F,9,3,1,2011,3432.0,2011
A,ITC4,REP_F,9,3,1,2012,3321.0,2012
A,ITC4,REP_F,9,3,1,2013,2777.0,2013
A,ITC4,REP_F,9,3,1,2014,2852.0,2014
A,ITC4,REP_F,9,3,1A,2010,3397.0,2010
A,ITC4,REP_F,9,3,1A,2011,3432.0,2011
A,ITC4,REP_F,9,3,1A,2012,3319.0,2012
A,ITC4,REP_F,9,3,1A,2013,2777.0,2013
A,ITC4,REP_F,9,3,1A,2014,2852.0,2014
A,ITC4,REP_F,9,3,1B,2012,2.0,2012
A,ITC4,REP_F,9,3,1B,2013,0.0,2013
A,ITC4,REP_F,9,3,2,2010,81.0,2010
A,ITC4,REP_F,9,3,2,2011,92.0,2011
A,ITC4,REP_F,9,3,2,2012,59.0,2012
A,ITC4,REP_F,9,3,2,2013,54.0,2013
A,ITC4,REP_F,9,3,2,2014,44.0,2014
A,ITC4,REP_F,9,3,9,2010,3478.0,2010
A,ITC4,REP_F,9,3,9,2011,3524.0,2011
A,ITC4,REP_F,9,3,9,2012,3380.0,2012
A,ITC4,REP_F,9,3,9,2013,2831.0,2013
A,ITC4,REP_F,9,3,9,2014,2896.0,2014
A,ITC4,REP,9,3,1,2010,35501.0,2010
A,ITC4,REP,9,3,1,2011,37835.0,2011
A,ITC4,REP,9,3,1,2012,40371.0,2012
A,ITC4,REP,9,3,1,2013,41349.0,2013
A,ITC4,REP,9,3,1,2014,41403.0,2014
A,ITC4,REP,9,3,1A,2010,35501.0,2010
A,ITC4,REP,9,3,1A,2011,37835.0,2011
A,ITC4,REP,9,3,1A,2012,40361.0,2012
A,ITC4,REP,9,3,1A,2013,41340.0,2013
A,ITC4,REP,9,3,1A,2014,41403.0,2014
A,ITC4,REP,9,3,1B,2012,10.0,2012
A,ITC4,REP,9,3,1B,2013,9.0,2013
A,ITC4,REP,9,3,2,2010,365.0,2010
A,ITC4,REP,9,3,2,2011,403.0,2011
A,ITC4,REP,9,3,2,2012,432.0,2012
A,ITC4,REP,9,3,2,2013,497.0,2013
A,ITC4,REP,9,3,2,2014,439.0,2014
A,ITC4,REP,9,3,9,2010,35866.0,2010
A,ITC4,REP,9,3,9,2011,38238.0,2011
A,ITC4,REP,9,3,9,2012,40803.0,2012
A,ITC4,REP,9,3,9,2013,41846.0,2013
A,ITC4,REP,9,3,9,2014,41842.0,2014
A,ITC4,REP_F,9,3,1,2010,16034.0,2010
A,ITC4,REP_F,9,3,1,2011,17147.0,2011
A,ITC4,REP_F,9,3,1,2012,18304.0,2012
A,ITC4,REP_F,9,3,1,2013,19097.0,2013
A,ITC4,REP_F,9,3,1,2014,19158.0,2014
A,ITC4,REP_F,9,3,1A,2010,16034.0,2010
A,ITC4,REP_F,9,3,1A,2011,17147.0,2011
A,ITC4,REP_F,9,3,1A,2012,18301.0,2012
A,ITC4,REP_F,9,3,1A,2013,19092.0,2013
A,ITC4,REP_F,9,3,1A,2014,19158.0,2014
A,ITC4,REP_F,9,3,1B,2012,3.0,2012
A,ITC4,REP_F,9,3,1B,2013,5.0,2013
A,ITC4,REP_F,9,3,2,2010,169.0,2010
A,ITC4,REP_F,9,3,2,2011,187.0,2011
A,ITC4,REP_F,9,3,2,2012,219.0,2012
A,ITC4,REP_F,9,3,2,2013,239.0,2013
A,ITC4,REP_F,9,3,2,2014,202.0,2014
A,ITC4,REP_F,9,3,9,2010,16203.0,2010
A,ITC4,REP_F,9,3,9,2011,17334.0,2011
A,ITC4,REP_F,9,3,9,2012,18523.0,2012
A,ITC4,REP_F,9,3,9,2013,19336.0,2013
A,ITC4,REP_F,9,3,9,2014,19360.0,2014
A,ITC4,TCHR,9,3,1A,2010,26843.0,2010
A,ITC4,TCHR,9,3,1A,2011,26804.0,2011
A,ITC4,TCHR,9,3,1A,2012,26900.0,2012
A,ITC4,TCHR,9,3,1A,2013,27120.0,2013
A,ITC4,TCHR,9,3,1A,2014,28046.0,2014
A,ITC41,SCH,9,3,1,2010,100.0,2010
A,ITC41,SCH,9,3,1,2011,102.0,2011
A,ITC41,SCH,9,3,1,2012,102.0,2012
A,ITC41,SCH,9,3,1,2013,102.0,2013
A,ITC41,SCH,9,3,1,2014,100.0,2014
A,ITC41,SCH,9,3,1A,2010,100.0,2010
A,ITC41,SCH,9,3,1A,2011,102.0,2011
A,ITC41,SCH,9,3,1A,2012,102.0,2012
A,ITC41,SCH,9,3,1A,2013,102.0,2013
A,ITC41,SCH,9,3,1A,2014,100.0,2014
A,ITC41,SCH,9,3,2,2010,18.0,2010
A,ITC41,SCH,9,3,2,2011,19.0,2011
A,ITC41,SCH,9,3,2,2012,19.0,2012
A,ITC41,SCH,9,3,2,2013,21.0,2013
A,ITC41,SCH,9,3,2,2014,21.0,2014
A,ITC41,SCH,9,3,9,2010,118.0,2010
A,ITC41,SCH,9,3,9,2011,121.0,2011
A,ITC41,SCH,9,3,9,2012,121.0,2012
A,ITC41,SCH,9,3,9,2013,123.0,2013
A,ITC41,SCH,9,3,9,2014,121.0,2014
A,ITC41,CLSS,9,3,1,2010,1010.0,2010
A,ITC41,CLSS,9,3,1,2011,1012.0,2011
A,ITC41,CLSS,9,3,1,2012,1006.0,2012
A,ITC41,CLSS,9,3,1,2013,994.0,2013
A,ITC41,CLSS,9,3,1,2014,990.0,2014
A,ITC41,CLSS,9,3,1A,2010,1010.0,2010
A,ITC41,CLSS,9,3,1A,2011,1012.0,2011
A,ITC41,CLSS,9,3,1A,2012,1006.0,2012
A,ITC41,CLSS,9,3,1A,2013,994.0,2013
A,ITC41,CLSS,9,3,1A,2014,990.0,2014
A,ITC41,CLSS,9,3,2,2010,122.0,2010
A,ITC41,CLSS,9,3,2,2011,122.0,2011
A,ITC41,CLSS,9,3,2,2012,121.0,2012
A,ITC41,CLSS,9,3,2,2013,119.0,2013
A,ITC41,CLSS,9,3,2,2014,118.0,2014
A,ITC41,CLSS,9,3,9,2010,1132.0,2010
A,ITC41,CLSS,9,3,9,2011,1134.0,2011
A,ITC41,CLSS,9,3,9,2012,1127.0,2012
A,ITC41,CLSS,9,3,9,2013,1113.0,2013
A,ITC41,CLSS,9,3,9,2014,1108.0,2014
A,ITC41,ENR,9,3,1,2010,21926.0,2010
A,ITC41,ENR,9,3,1,2011,22311.0,2011
A,ITC41,ENR,9,3,1,2012,22477.0,2012
A,ITC41,ENR,9,3,1,2013,22619.0,2013
A,ITC41,ENR,9,3,1,2014,22614.0,2014
A,ITC41,ENR,9,3,1A,2010,21926.0,2010
A,ITC41,ENR,9,3,1A,2011,22311.0,2011
A,ITC41,ENR,9,3,1A,2012,22477.0,2012
A,ITC41,ENR,9,3,1A,2013,22619.0,2013
A,ITC41,ENR,9,3,1A,2014,22614.0,2014
A,ITC41,ENR,9,3,2,2010,2777.0,2010
A,ITC41,ENR,9,3,2,2011,2788.0,2011
A,ITC41,ENR,9,3,2,2012,2816.0,2012
A,ITC41,ENR,9,3,2,2013,2703.0,2013
A,ITC41,ENR,9,3,2,2014,2545.0,2014
A,ITC41,ENR,9,3,9,2010,24703.0,2010
A,ITC41,ENR,9,3,9,2011,25099.0,2011
A,ITC41,ENR,9,3,9,2012,25293.0,2012
A,ITC41,ENR,9,3,9,2013,25322.0,2013
A,ITC41,ENR,9,3,9,2014,25159.0,2014
A,ITC41,ENR_F,9,3,1,2010,10411.0,2010
A,ITC41,ENR_F,9,3,1,2011,10688.0,2011
A,ITC41,ENR_F,9,3,1,2012,10828.0,2012
A,ITC41,ENR_F,9,3,1,2013,10933.0,2013
A,ITC41,ENR_F,9,3,1,2014,10893.0,2014
A,ITC41,ENR_F,9,3,1A,2010,10411.0,2010
A,ITC41,ENR_F,9,3,1A,2011,10688.0,2011
A,ITC41,ENR_F,9,3,1A,2012,10828.0,2012
A,ITC41,ENR_F,9,3,1A,2013,10933.0,2013
A,ITC41,ENR_F,9,3,1A,2014,10893.0,2014
A,ITC41,ENR_F,9,3,2,2010,1310.0,2010
A,ITC41,ENR_F,9,3,2,2011,1295.0,2011
A,ITC41,ENR_F,9,3,2,2012,1300.0,2012
A,ITC41,ENR_F,9,3,2,2013,1205.0,2013
A,ITC41,ENR_F,9,3,2,2014,1136.0,2014
A,ITC41,ENR_F,9,3,9,2010,11721.0,2010
A,ITC41,ENR_F,9,3,9,2011,11983.0,2011
A,ITC41,ENR_F,9,3,9,2012,12128.0,2012
A,ITC41,ENR_F,9,3,9,2013,12138.0,2013
A,ITC41,ENR_F,9,3,9,2014,12029.0,2014
A,ITC41,REP,9,3,1,2010,974.0,2010
A,ITC41,REP,9,3,1,2011,892.0,2011
A,ITC41,REP,9,3,1,2012,887.0,2012
A,ITC41,REP,9,3,1,2013,813.0,2013
A,ITC41,REP,9,3,1,2014,698.0,2014
A,ITC41,REP,9,3,1A,2010,974.0,2010
A,ITC41,REP,9,3,1A,2011,892.0,2011
A,ITC41,REP,9,3,1A,2012,887.0,2012
A,ITC41,REP,9,3,1A,2013,813.0,2013
A,ITC41,REP,9,3,1A,2014,698.0,2014
A,ITC41,REP,9,3,2,2010,31.0,2010
A,ITC41,REP,9,3,2,2011,43.0,2011
A,ITC41,REP,9,3,2,2012,29.0,2012
A,ITC41,REP,9,3,2,2013,30.0,2013
A,ITC41,REP,9,3,2,2014,17.0,2014
A,ITC41,REP,9,3,9,2010,1005.0,2010
A,ITC41,REP,9,3,9,2011,935.0,2011
A,ITC41,REP,9,3,9,2012,916.0,2012
A,ITC41,REP,9,3,9,2013,843.0,2013
A,ITC41,REP,9,3,9,2014,715.0,2014
A,ITC41,REP_F,9,3,1,2010,294.0,2010
A,ITC41,REP_F,9,3,1,2011,292.0,2011
A,ITC41,REP_F,9,3,1,2012,270.0,2012
A,ITC41,REP_F,9,3,1,2013,257.0,2013
A,ITC41,REP_F,9,3,1,2014,243.0,2014
A,ITC41,REP_F,9,3,1A,2010,294.0,2010
A,ITC41,REP_F,9,3,1A,2011,292.0,2011
A,ITC41,REP_F,9,3,1A,2012,270.0,2012
A,ITC41,REP_F,9,3,1A,2013,257.0,2013
A,ITC41,REP_F,9,3,1A,2014,243.0,2014
A,ITC41,REP_F,9,3,2,2010,7.0,2010
A,ITC41,REP_F,9,3,2,2011,9.0,2011
A,ITC41,REP_F,9,3,2,2012,7.0,2012
A,ITC41,REP_F,9,3,2,2013,9.0,2013
A,ITC41,REP_F,9,3,2,2014,2.0,2014
A,ITC41,REP_F,9,3,9,2010,301.0,2010
A,ITC41,REP_F,9,3,9,2011,301.0,2011
A,ITC41,REP_F,9,3,9,2012,277.0,2012
A,ITC41,REP_F,9,3,9,2013,266.0,2013
A,ITC41,REP_F,9,3,9,2014,245.0,2014
A,ITC41,REP,9,3,1,2010,2389.0,2010
A,ITC41,REP,9,3,1,2011,2561.0,2011
A,ITC41,REP,9,3,1,2012,2751.0,2012
A,ITC41,REP,9,3,1,2013,2934.0,2013
A,ITC41,REP,9,3,1,2014,2934.0,2014
A,ITC41,REP,9,3,1A,2010,2389.0,2010
A,ITC41,REP,9,3,1A,2011,2561.0,2011
A,ITC41,REP,9,3,1A,2012,2751.0,2012
A,ITC41,REP,9,3,1A,2013,2934.0,2013
A,ITC41,REP,9,3,1A,2014,2934.0,2014
A,ITC41,REP,9,3,2,2010,18.0,2010
A,ITC41,REP,9,3,2,2011,22.0,2011
A,ITC41,REP,9,3,2,2012,23.0,2012
A,ITC41,REP,9,3,2,2013,36.0,2013
A,ITC41,REP,9,3,2,2014,22.0,2014
A,ITC41,REP,9,3,9,2010,2407.0,2010
A,ITC41,REP,9,3,9,2011,2583.0,2011
A,ITC41,REP,9,3,9,2012,2774.0,2012
A,ITC41,REP,9,3,9,2013,2970.0,2013
A,ITC41,REP,9,3,9,2014,2956.0,2014
A,ITC41,REP_F,9,3,1,2010,1103.0,2010
A,ITC41,REP_F,9,3,1,2011,1199.0,2011
A,ITC41,REP_F,9,3,1,2012,1290.0,2012
A,ITC41,REP_F,9,3,1,2013,1366.0,2013
A,ITC41,REP_F,9,3,1,2014,1365.0,2014
A,ITC41,REP_F,9,3,1A,2010,1103.0,2010
A,ITC41,REP_F,9,3,1A,2011,1199.0,2011
A,ITC41,REP_F,9,3,1A,2012,1290.0,2012
A,ITC41,REP_F,9,3,1A,2013,1366.0,2013
A,ITC41,REP_F,9,3,1A,2014,1365.0,2014
A,ITC41,REP_F,9,3,2,2010,12.0,2010
A,ITC41,REP_F,9,3,2,2011,14.0,2011
A,ITC41,REP_F,9,3,2,2012,12.0,2012
A,ITC41,REP_F,9,3,2,2013,15.0,2013
A,ITC41,REP_F,9,3,2,2014,7.0,2014
A,ITC41,REP_F,9,3,9,2010,1115.0,2010
A,ITC41,REP_F,9,3,9,2011,1213.0,2011
A,ITC41,REP_F,9,3,9,2012,1302.0,2012
A,ITC41,REP_F,9,3,9,2013,1381.0,2013
A,ITC41,REP_F,9,3,9,2014,1372.0,2014
A,ITC42,SCH,9,3,1,2010,76.0,2010
A,ITC42,SCH,9,3,1,2011,76.0,2011
A,ITC42,SCH,9,3,1,2012,76.0,2012
A,ITC42,SCH,9,3,1,2013,76.0,2013
A,ITC42,SCH,9,3,1,2014,76.0,2014
A,ITC42,SCH,9,3,1A,2010,76.0,2010
A,ITC42,SCH,9,3,1A,2011,76.0,2011
A,ITC42,SCH,9,3,1A,2012,76.0,2012
A,ITC42,SCH,9,3,1A,2013,76.0,2013
A,ITC42,SCH,9,3,1A,2014,76.0,2014
A,ITC42,SCH,9,3,2,2010,12.0,2010
A,ITC42,SCH,9,3,2,2011,12.0,2011
A,ITC42,SCH,9,3,2,2012,13.0,2012
A,ITC42,SCH,9,3,2,2013,13.0,2013
A,ITC42,SCH,9,3,2,2014,13.0,2014
A,ITC42,SCH,9,3,9,2010,88.0,2010
A,ITC42,SCH,9,3,9,2011,88.0,2011
A,ITC42,SCH,9,3,9,2012,89.0,2012
A,ITC42,SCH,9,3,9,2013,89.0,2013
A,ITC42,SCH,9,3,9,2014,89.0,2014
A,ITC42,CLSS,9,3,1,2010,699.0,2010
A,ITC42,CLSS,9,3,1,2011,706.0,2011
A,ITC42,CLSS,9,3,1,2012,708.0,2012
A,ITC42,CLSS,9,3,1,2013,705.0,2013
A,ITC42,CLSS,9,3,1,2014,692.0,2014
A,ITC42,CLSS,9,3,1A,2010,699.0,2010
A,ITC42,CLSS,9,3,1A,2011,706.0,2011
A,ITC42,CLSS,9,3,1A,2012,708.0,2012
A,ITC42,CLSS,9,3,1A,2013,705.0,2013
A,ITC42,CLSS,9,3,1A,2014,692.0,2014
A,ITC42,CLSS,9,3,2,2010,63.0,2010
A,ITC42,CLSS,9,3,2,2011,74.0,2011
A,ITC42,CLSS,9,3,2,2012,69.0,2012
A,ITC42,CLSS,9,3,2,2013,69.0,2013
A,ITC42,CLSS,9,3,2,2014,69.0,2014
A,ITC42,CLSS,9,3,9,2010,762.0,2010
A,ITC42,CLSS,9,3,9,2011,780.0,2011
A,ITC42,CLSS,9,3,9,2012,777.0,2012
A,ITC42,CLSS,9,3,9,2013,774.0,2013
A,ITC42,CLSS,9,3,9,2014,761.0,2014
A,ITC42,ENR,9,3,1,2010,15070.0,2010
A,ITC42,ENR,9,3,1,2011,15297.0,2011
A,ITC42,ENR,9,3,1,2012,15474.0,2012
A,ITC42,ENR,9,3,1,2013,15547.0,2013
A,ITC42,ENR,9,3,1,2014,15245.0,2014
A,ITC42,ENR,9,3,1A,2010,15070.0,2010
A,ITC42,ENR,9,3,1A,2011,15297.0,2011
A,ITC42,ENR,9,3,1A,2012,15474.0,2012
A,ITC42,ENR,9,3,1A,2013,15547.0,2013
A,ITC42,ENR,9,3,1A,2014,15245.0,2014
A,ITC42,ENR,9,3,2,2010,1450.0,2010
A,ITC42,ENR,9,3,2,2011,1553.0,2011
A,ITC42,ENR,9,3,2,2012,1626.0,2012
A,ITC42,ENR,9,3,2,2013,1572.0,2013
A,ITC42,ENR,9,3,2,2014,1503.0,2014
A,ITC42,ENR,9,3,9,2010,16520.0,2010
A,ITC42,ENR,9,3,9,2011,16850.0,2011
A,ITC42,ENR,9,3,9,2012,17100.0,2012
A,ITC42,ENR,9,3,9,2013,17119.0,2013
A,ITC42,ENR,9,3,9,2014,16748.0,2014
A,ITC42,ENR_F,9,3,1,2010,7127.0,2010
A,ITC42,ENR_F,9,3,1,2011,7252.0,2011
A,ITC42,ENR_F,9,3,1,2012,7351.0,2012
A,ITC42,ENR_F,9,3,1,2013,7383.0,2013
A,ITC42,ENR_F,9,3,1,2014,7252.0,2014
A,ITC42,ENR_F,9,3,1A,2010,7127.0,2010
A,ITC42,ENR_F,9,3,1A,2011,7252.0,2011
A,ITC42,ENR_F,9,3,1A,2012,7351.0,2012
A,ITC42,ENR_F,9,3,1A,2013,7383.0,2013
A,ITC42,ENR_F,9,3,1A,2014,7252.0,2014
A,ITC42,ENR_F,9,3,2,2010,708.0,2010
A,ITC42,ENR_F,9,3,2,2011,717.0,2011
A,ITC42,ENR_F,9,3,2,2012,769.0,2012
A,ITC42,ENR_F,9,3,2,2013,729.0,2013
A,ITC42,ENR_F,9,3,2,2014,711.0,2014
A,ITC42,ENR_F,9,3,9,2010,7835.0,2010
A,ITC42,ENR_F,9,3,9,2011,7969.0,2011
A,ITC42,ENR_F,9,3,9,2012,8120.0,2012
A,ITC42,ENR_F,9,3,9,2013,8112.0,2013
A,ITC42,ENR_F,9,3,9,2014,7963.0,2014
A,ITC42,REP,9,3,1,2010,793.0,2010
A,ITC42,REP,9,3,1,2011,674.0,2011
A,ITC42,REP,9,3,1,2012,637.0,2012
A,ITC42,REP,9,3,1,2013,537.0,2013
A,ITC42,REP,9,3,1,2014,523.0,2014
A,ITC42,REP,9,3,1A,2010,793.0,2010
A,ITC42,REP,9,3,1A,2011,674.0,2011
A,ITC42,REP,9,3,1A,2012,637.0,2012
A,ITC42,REP,9,3,1A,2013,537.0,2013
A,ITC42,REP,9,3,1A,2014,523.0,2014
A,ITC42,REP,9,3,2,2010,16.0,2010
A,ITC42,REP,9,3,2,2011,15.0,2011
A,ITC42,REP,9,3,2,2012,14.0,2012
A,ITC42,REP,9,3,2,2013,18.0,2013
A,ITC42,REP,9,3,2,2014,6.0,2014
A,ITC42,REP,9,3,9,2010,809.0,2010
A,ITC42,REP,9,3,9,2011,689.0,2011
A,ITC42,REP,9,3,9,2012,651.0,2012
A,ITC42,REP,9,3,9,2013,555.0,2013
A,ITC42,REP,9,3,9,2014,529.0,2014
A,ITC42,REP_F,9,3,1,2010,230.0,2010
A,ITC42,REP_F,9,3,1,2011,207.0,2011
A,ITC42,REP_F,9,3,1,2012,171.0,2012
A,ITC42,REP_F,9,3,1,2013,145.0,2013
A,ITC42,REP_F,9,3,1,2014,164.0,2014
A,ITC42,REP_F,9,3,1A,2010,230.0,2010
A,ITC42,REP_F,9,3,1A,2011,207.0,2011
A,ITC42,REP_F,9,3,1A,2012,171.0,2012
A,ITC42,REP_F,9,3,1A,2013,145.0,2013
A,ITC42,REP_F,9,3,1A,2014,164.0,2014
A,ITC42,REP_F,9,3,2,2010,4.0,2010
A,ITC42,REP_F,9,3,2,2011,7.0,2011
A,ITC42,REP_F,9,3,2,2012,2.0,2012
A,ITC42,REP_F,9,3,2,2013,4.0,2013
A,ITC42,REP_F,9,3,2,2014,0.0,2014
A,ITC42,REP_F,9,3,9,2010,234.0,2010
A,ITC42,REP_F,9,3,9,2011,214.0,2011
A,ITC42,REP_F,9,3,9,2012,173.0,2012
A,ITC42,REP_F,9,3,9,2013,149.0,2013
A,ITC42,REP_F,9,3,9,2014,164.0,2014
A,ITC42,REP,9,3,1,2010,1608.0,2010
A,ITC42,REP,9,3,1,2011,1714.0,2011
A,ITC42,REP,9,3,1,2012,1916.0,2012
A,ITC42,REP,9,3,1,2013,1961.0,2013
A,ITC42,REP,9,3,1,2014,1893.0,2014
A,ITC42,REP,9,3,1A,2010,1608.0,2010
A,ITC42,REP,9,3,1A,2011,1714.0,2011
A,ITC42,REP,9,3,1A,2012,1916.0,2012
A,ITC42,REP,9,3,1A,2013,1961.0,2013
A,ITC42,REP,9,3,1A,2014,1893.0,2014
A,ITC42,REP,9,3,2,2010,14.0,2010
A,ITC42,REP,9,3,2,2011,29.0,2011
A,ITC42,REP,9,3,2,2012,41.0,2012
A,ITC42,REP,9,3,2,2013,37.0,2013
A,ITC42,REP,9,3,2,2014,40.0,2014
A,ITC42,REP,9,3,9,2010,1622.0,2010
A,ITC42,REP,9,3,9,2011,1743.0,2011
A,ITC42,REP,9,3,9,2012,1957.0,2012
A,ITC42,REP,9,3,9,2013,1998.0,2013
A,ITC42,REP,9,3,9,2014,1933.0,2014
A,ITC42,REP_F,9,3,1,2010,727.0,2010
A,ITC42,REP_F,9,3,1,2011,792.0,2011
A,ITC42,REP_F,9,3,1,2012,867.0,2012
A,ITC42,REP_F,9,3,1,2013,892.0,2013
A,ITC42,REP_F,9,3,1,2014,868.0,2014
A,ITC42,REP_F,9,3,1A,2010,727.0,2010
A,ITC42,REP_F,9,3,1A,2011,792.0,2011
A,ITC42,REP_F,9,3,1A,2012,867.0,2012
A,ITC42,REP_F,9,3,1A,2013,892.0,2013
A,ITC42,REP_F,9,3,1A,2014,868.0,2014
A,ITC42,REP_F,9,3,2,2010,5.0,2010
A,ITC42,REP_F,9,3,2,2011,12.0,2011
A,ITC42,REP_F,9,3,2,2012,20.0,2012
A,ITC42,REP_F,9,3,2,2013,18.0,2013
A,ITC42,REP_F,9,3,2,2014,21.0,2014
A,ITC42,REP_F,9,3,9,2010,732.0,2010
A,ITC42,REP_F,9,3,9,2011,804.0,2011
A,ITC42,REP_F,9,3,9,2012,887.0,2012
A,ITC42,REP_F,9,3,9,2013,910.0,2013
A,ITC42,REP_F,9,3,9,2014,889.0,2014
A,ITC43,SCH,9,3,1,2010,39.0,2010
A,ITC43,SCH,9,3,1,2011,41.0,2011
A,ITC43,SCH,9,3,1,2012,41.0,2012
A,ITC43,SCH,9,3,1,2013,41.0,2013
A,ITC43,SCH,9,3,1,2014,41.0,2014
A,ITC43,SCH,9,3,1A,2010,39.0,2010
A,ITC43,SCH,9,3,1A,2011,41.0,2011
A,ITC43,SCH,9,3,1A,2012,41.0,2012
A,ITC43,SCH,9,3,1A,2013,41.0,2013
A,ITC43,SCH,9,3,1A,2014,41.0,2014
A,ITC43,SCH,9,3,2,2010,8.0,2010
A,ITC43,SCH,9,3,2,2011,8.0,2011
