DATAFLOW,FREQ,TERRITORIO,IND_TYPE,MEASURE,ORDINESCOL,GEST_SCUOLA,TIME_PERIOD,OBS_VALUE,COMMENT,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BREAK,NOTA_IT,NOTA_EN,STAT_POP,COLLECTION,TIME_FORMAT,TITLE,METADATA_EN,METADATA_IT 
IT1:158_150(1.0),A,ITC14,FOR_ST,9,2,9,2010,416,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST,9,2,9,2011,427,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST,9,2,9,2012,452,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST,9,2,9,2013,463,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST,9,2,9,2014,485,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,1,2010,206,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,1,2011,214,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,1,2012,239,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,1,2013,233,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,1,2014,236,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,1A,2010,206,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,1A,2011,214,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,1A,2012,239,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,1A,2013,233,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,1A,2014,236,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,2,2010,1,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,2,2011,0,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,2,2012,1,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,2,2013,4,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,2,2014,4,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,9,2010,207,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,9,2011,214,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,9,2012,240,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,9,2013,237,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC14,FOR_ST_F,9,2,9,2014,240,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,1,2010,108,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,1,2011,108,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,1,2012,108,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,1,2013,106,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,1,2014,106,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,1A,2010,108,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,1A,2011,108,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,1A,2012,108,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,1A,2013,106,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,1A,2014,106,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,2,2010,7,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,2,2011,7,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,2,2012,7,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,2,2013,7,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,2,2014,7,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,9,2010,115,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,9,2011,115,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,9,2012,115,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,9,2013,113,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,SCH,9,2,9,2014,113,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,1,2010,801,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,1,2011,788,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,1,2012,784,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,1,2013,784,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,1,2014,789,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,1A,2010,801,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,1A,2011,788,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,1A,2012,784,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,1A,2013,784,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,1A,2014,789,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,2,2010,49,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,2,2011,49,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,2,2012,50,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,2,2013,52,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,2,2014,54,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,9,2010,850,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,9,2011,837,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,9,2012,834,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,9,2013,836,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,CLSS,9,2,9,2014,843,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,1,2010,14977,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,1,2011,15073,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,1,2012,15156,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,1,2013,15275,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,1,2014,15326,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,1A,2010,14977,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,1A,2011,15073,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,1A,2012,15156,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,1A,2013,15275,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,1A,2014,15326,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,2,2010,1148,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,2,2011,1165,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,2,2012,1183,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,2,2013,1225,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,2,2014,1235,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,9,2010,16125,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,9,2011,16238,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,9,2012,16339,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,9,2013,16500,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR,9,2,9,2014,16561,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,1,2010,7208,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,1,2011,7200,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,1,2012,7283,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,1,2013,7441,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,1,2014,7463,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,1A,2010,7208,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,1A,2011,7200,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,1A,2012,7283,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,1A,2013,7441,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,1A,2014,7463,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,2,2010,566,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,2,2011,552,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,2,2012,598,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,2,2013,632,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,2,2014,652,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,9,2010,7774,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,9,2011,7752,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,9,2012,7881,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,9,2013,8073,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,ENR_F,9,2,9,2014,8115,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,1,2010,61,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,1,2011,103,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,1,2012,85,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,1,2013,70,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,1,2014,93,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,1A,2010,61,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,1A,2011,103,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,1A,2012,85,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,1A,2013,70,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,1A,2014,93,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,2,2010,0,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,2,2011,2,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,2,2012,0,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,2,2013,0,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,2,2014,0,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,9,2010,61,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,9,2011,105,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,9,2012,85,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,9,2013,70,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP,9,2,9,2014,93,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,1,2010,18,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,1,2011,32,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,1,2012,35,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,1,2013,26,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,1,2014,42,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,1A,2010,18,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,1A,2011,32,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,1A,2012,35,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,1A,2013,26,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,1A,2014,42,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,2,2010,0,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,2,2011,1,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,2,2012,0,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,2,2013,0,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,2,2014,0,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,9,2010,18,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,9,2011,33,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,9,2012,35,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,9,2013,26,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,REP_F,9,2,9,2014,42,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,1,2010,2078,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,1,2011,2048,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,1,2012,2205,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,1,2013,2338,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,1,2014,2426,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,1A,2010,2078,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,1A,2011,2048,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,1A,2012,2205,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,1A,2013,2338,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,1A,2014,2426,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,2,2010,26,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,2,2011,23,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,2,2012,27,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,2,2013,31,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,2,2014,30,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,9,2010,2104,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,9,2011,2071,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,9,2012,2232,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,9,2013,2369,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST,9,2,9,2014,2456,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,1,2010,991,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,1,2011,992,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,1,2012,1046,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,1,2013,1147,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,1,2014,1155,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,1A,2010,991,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,1A,2011,992,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,1A,2012,1046,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,1A,2013,1147,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,1A,2014,1155,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,2,2010,13,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,2,2011,11,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,2,2012,15,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,2,2013,17,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,2,2014,15,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,9,2010,1004,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,9,2011,1003,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,9,2012,1061,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,9,2013,1164,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC15,FOR_ST_F,9,2,9,2014,1170,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,1,2010,246,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,1,2011,237,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,1,2012,236,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,1,2013,236,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,1,2014,234,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,1A,2010,246,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,1A,2011,237,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,1A,2012,236,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,1A,2013,236,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,1A,2014,234,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,2,2010,3,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,2,2011,3,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,2,2012,4,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,2,2013,4,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,2,2014,4,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,9,2010,249,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,9,2011,240,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,9,2012,240,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,9,2013,240,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,SCH,9,2,9,2014,238,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,1,2010,1546,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,1,2011,1540,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,1,2012,1539,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,1,2013,1489,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,1,2014,1476,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,1A,2010,1546,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,1A,2011,1540,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,1A,2012,1539,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,1A,2013,1489,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,1A,2014,1476,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,2,2010,21,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,2,2011,20,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,2,2012,22,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,2,2013,24,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,2,2014,19,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,9,2010,1567,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,9,2011,1560,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,9,2012,1561,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,9,2013,1513,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,CLSS,9,2,9,2014,1495,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,ENR,9,2,1,2010,26626,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,ENR,9,2,1,2011,26691,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,ENR,9,2,1,2012,26577,,,,,,,,1708,,,"Scuola primaria ",,
IT1:158_150(1.0),A,ITC16,ENR,9,2,1,2013,26550,,,,,,,,1708,,,"Scuola primaria ",,
