DATAFLOW,REF_AREA,EDUCATION_LEV,MEASURE,EDUCATION_TYPE,INTENSITY,EDUCATION_FIELD,GRADE,FREQ,ORIGIN,DESTINATION,INST_TYPE_EDU,MOBILITY,UNIT_MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,REF_YEAR_AGES,ORIGIN_CRITERION,REPYEARSTART,REPYEAREND,OBS_STATUS,CONF_STATUS,COMMENT_OBS,DECIMALS,TIME_PER_COLLECT,UNIT_MULT
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NZL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NZL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NZL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NZL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NZL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NZL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NZL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NZL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,,,,,,O,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUS,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.3915,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUS,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,21.69175,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUS,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,18.65023,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUS,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,18.65023,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUT,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,21.35718,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUT,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,21.13613,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUT,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,21.33354,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,31.58932,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,29.21266,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,33.08763,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,26.3716,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,34.73175,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),COL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,29.99283,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),COL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,28.06141,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),COL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,22.26511,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),COL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,22.26511,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CRI,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,29.04866,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CRI,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,30.54614,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CRI,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,19.80418,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CRI,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,17.73036,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CRI,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,27.99617,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CZE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,22.53665,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CZE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,14.36817,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CZE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,14.36817,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CZE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,22.04833,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DNK,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,19.63836,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DNK,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,19.92921,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DNK,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,18.93658,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DNK,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,18.93658,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),EST,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,19.45246,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),EST,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,19.17399,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),EST,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,15.99465,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),EST,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,15.99465,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FIN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,19.40032,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FIN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,19.34063,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FIN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,20.65952,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FIN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,20.65952,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FRA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,25.44879,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FRA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,27.361,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FRA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,27.361,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FRA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,25.85261,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DEU,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,23.43126,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DEU,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,23.60203,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DEU,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,22.04315,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GRC,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,21.30418,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GRC,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,21.38932,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GRC,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,22.80112,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GRC,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,22.80112,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),HUN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.39711,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),HUN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.4337,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),HUN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,20.27442,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),HUN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,18.17822,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),HUN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,20.88632,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.37375,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,17.45455,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,17.45455,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.28492,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,31.16249,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,30.09103,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,25.97996,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,25.97996,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ITA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.10388,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ITA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.07267,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ITA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,20.84765,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ITA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,20.84765,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),JPN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,31.73409,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),JPN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,33.02944,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),JPN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,33.02944,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),JPN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,31.83343,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),KOR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,25.65339,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),KOR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,25.83626,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),KOR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,24.75853,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),KOR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,24.75853,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LVA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,17.59511,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LVA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,17.84057,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LVA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,25.0084,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LVA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,25.0084,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LTU,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,21.50073,,,,,A,,,2,,0
