Ripartizione_geografica;WLE_200_mean;ES;WLE_200_sd;ES_SD;Percentile5;Percentile25;Percentile75;Percentile95;GRADO;MATERIA;Ordinatore;FASCIA_1;FASCIA_2;FASCIA_3;FASCIA_4;FASCIA_5;FASCIA_6;LIVELLO_1;LIVELLO_2;LIVELLO_3;LIVELLO_4;LIVELLO_5;Significatività;Perc._Devianza_tra_scuole_su_Devianza_Totale;Perc._Devianza_tra_classi_su_Devianza_Totale;Perc._Devianza_dentro_le_classi_su_Devianza_Totale;Anno_new
Emilia-Romagna;243,188161707892;4,5186084313068;26,8653301113762;1,50186046168049;196,961855538013;223,963256430209;263,354194450865;292,406439588537;10 Licei scientifici;Matematica;11; ; ; ; ; ; ;0;1,06382978723405;13,6170096595629;25,1606396854624;60,1585208677409;S+; ; ; ;2022-2023
Emilia-Romagna;188,622159981856;1,96265396577148;45,3788864490404;,962663036649386;119,303007477778;156,554373409118;217,858982574473;261,153986272638;2;Matematica;11;13,0058342326307;23,7111422713702;20,3236277024884;23,558347670182;15,4588074425356;3,94224068079404; ; ; ; ; ;NS; ; ; ;2022-2023
Emilia-Romagna;190,439770230933;1,53563096914022;39,3526940680599;,698064049388526;129,760151360739;159,9388953292;216,408224997756;261,213391480466;5;Matematica;11;9,00836857122239;27,3046432655651;23,3589715950173;21,0845633737515;15,4468484259877;3,79660476845698; ; ; ; ; ;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;209,305318036904;4,21101086949541;46,1694727838327;1,97776045299717;133,285523239776;178,491888625384;231,880005773054;295,528819517018;5;Inglese L;10; ; ; ; ; ; ;13,3712717706878;86,6287282293124; ; ; ;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;207,969253953961;2,71543232971423;44,4739177701525;1,25571797728696;130,115633949374;179,729819621339;236,739326836468;272,914263538993;5;Inglese R;10; ; ; ; ; ; ;10,4426251796037;89,5573748203962; ; ; ;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;205,226780825559;4,66836313889601;35,6139853075479;1,94472367982963;144,601224343322;182,326840273351;229,131022481739;261,454458488591;10;Italiano;10; ; ; ; ; ; ;7,81789907640754;18,6425017812148;32,3721472957654;30,5690773411437;10,5983745054691;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;209,931771506764;1,64041804057095;26,8938851061838;,587140751162259;170,551646789286;193,054187770555;225,077908893718;253,882627284883;10 Altri licei;Italiano;10; ; ; ; ; ; ;1,63265306122449;13,3290816326531;37,5297619047619;40,7100340136054;6,7984693877551;S+; ; ; ;2022-2023
Friuli-Venezia Giulia;165,872163767327;4,41091478725445;34,6151782001981;2,01500068800985;104,362462213914;145,323109679115;185,152337806396;218,081534787837;10 Istituti professionali;Italiano;10; ; ; ; ; ; ;37,1221833385306;36,6388321032996;17,0685931418408;8,09512259912453;1,0752688172043;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;199,569903428844;5,01919568649909;30,11534988893;1,94975732758596;145,323109679115;179,711421218395;221,946264967992;244,599354473356;10 Istituti tecnici;Italiano;10; ; ; ; ; ; ;7,29736637631373;23,9627448574817;36,925223898908;28,6580992107308;3,15656565656565;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;221,036504930383;5,45935909216992;32,3556214533921;2,0887407115693;166,320998594123;199,308246728615;244,599354473356;273,749408938419;10 Licei scientifici classici e linguistici;Italiano;10; ; ; ; ; ; ;1,34006888339461;10,2205158992424;31,1631246759238;35,4657192812102;21,8105712602286;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;196,851022569661;5,48284112524738;51,8691616252569;2,81443639526022;112,130974694496;165,084934047366;228,335063546044;280,211389019987;2;Italiano;10;11,953848062;18,4109071193452;23,6469228619593;16,4944703359927;21,0333617485054;8,46048987219746; ; ; ; ; ;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;198,750368275751;2,26961226262251;36,9466483092188;,978554957643162;137,859985563072;176,141773680555;222,198403603352;255,771901605364;5;Italiano;10;4,70390399591932;15,5510709061072;32,3173645686538;28,6253206207576;15,1963384104189;3,60600149814331; ; ; ; ; ;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;206,096158420686;5,92659939890951;35,6974762389804;2,46654691779689;155,780298764742;179,373860743392;229,027898762867;274,724347743611;10;Matematica;10; ; ; ; ; ; ;10,7471563861562;22,0745004131097;27,6668412107061;20,0566991666305;19,4548028233975;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;196,029840985298;2,92420468537947;25,2181229136454;1,04882505473452;160,185655758404;177,598330228;213,740428786992;245,239836731337;10 Altri licei;Matematica;10; ; ; ; ; ; ;8,20372641397262;31,8608236431502;34,4328404397116;18,6739594502079;6,82865005295811;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;169,804904425675;3,95371303520486;23,6170103752816;1,47449223533809;122,482522324479;157,449028673443;185,009901888067;205,723697345368;10 Istituti professionali;Matematica;10; ; ; ; ; ; ;37,4322493224932;46,1212737127371;13,3214769647696;2,08333333333333;1,04166666666667;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;204,732177738845;8,58477074017707;31,92825357318;3,39018369317663;158,434849256182;181,665230914985;227,112887203326;262,794362966139;10 Istituti tecnici;Matematica;10; ; ; ; ; ; ;9,79241999830234;19,6428147016382;33,4210168916051;19,6254986843222;17,5182497241321;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;235,592375782087;6,68896590842502;31,940420662735;2,46291079588492;186,545843868473;210,932444609595;263,354194450865;292,081121267896;10 Licei scientifici;Matematica;10; ; ; ; ; ; ;2,10309930423782;3,63562091503268;19,7379780159666;30,5507120023249;43,972589762438;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;199,074692989336;3,90163707502635;46,4183704560297;1,88401253183379;135,919018345538;162,806723716321;232,02241049043;275,446231532286;2;Matematica;10;7,17550426445664;24,6407600014385;20,1121687805116;22,6720158807969;18,6819673540973;6,71758371869966; ; ; ; ; ;NS; ; ; ;2022-2023
Friuli-Venezia Giulia;198,027469239758;3,69127966910102;39,2587545626592;1,64354837396634;135,479457314383;172,904656879155;221,409893600851;261,213391480466;5;Matematica;10;5,71410736318447;21,5838196476442;24,8760255170577;25,1899453774474;18,7546509671766;3,88145112748957; ; ; ; ; ;NS; ; ; ;2022-2023
Italia;202,071006792239;1,25214865321233;49,2171759964391;,617962659495094;121,17707084216;171,182531666168;231,880005773054;295,528819517018;5;Inglese L;99; ; ; ; ; ; ;18,7628592125963;81,2371407874052; ; ; ; ;21,47690356046;8,80822818192565;69,7148682576144;2022-2023
Italia;201,791001084079;,932202363925227;46,6112917974289;,448027706542385;124,929501109123;172,0993997073;236,739326836468;272,914263538993;5;Inglese R;99; ; ; ; ; ; ;13,3228064930854;86,6771935069154; ; ; ; ;13,5496649302765;5,69455333021086;80,7557817395127;2022-2023
Italia;196,082436970579;1,15419155341015;38,8737551460182;,513909671859289;131,222096205093;170,559766880362;222,33656015997;256,735257660303;10;Italiano;99; ; ; ; ; ; ;14,3974746542129;22,5475865620047;30,6309821538346;23,7418810036565;8,68207562629063; ; ; ; ;2022-2023
Italia;196,226702430296;1,77957069421773;34,4963281362593;,746143959659194;136,98281669981;175,03450320911;218,15577538366;251,952913244982;10 Altri licei;Italiano;99; ; ; ; ; ; ;11,4203761267893;23,6226932919326;35,1296293363545;23,5464412792881;6,280859965638; ; ; ; ;2022-2023
Italia;164,808097217754;1,47528216428792;33,265026801998;,662795815932918;112,227214671412;141,931409590279;187,199831034435;221,400389057794;10 Istituti professionali;Italiano;99; ; ; ; ; ; ;39,2795358457818;32,4854691746707;20,9600126587061;6,66516430366597;,609818017176463; ; ; ; ;2022-2023
Italia;187,437173787076;1,31994180563789;33,3040399549632;,556384957738469;131,222096205093;166,022696522722;210,53451999848;241,807181209348;10 Istituti tecnici;Italiano;99; ; ; ; ; ; ;16,0075422433391;29,5594895795282;33,3777581573279;17,741014932349;3,31419508745788; ; ; ; ;2022-2023
Italia;215,256892561017;1,50667855364343;36,2480415469256;,618278787685025;156,59268165131;194,548231138164;237,342915965248;273,138767293301;10 Licei scientifici classici e linguistici;Italiano;99; ; ; ; ; ; ;4,55858427299515;12,5637533736472;30,3644857315814;35,3540348889324;17,1591417328429; ; ; ; ;2022-2023
Italia;194,06139863168;,921749831677799;48,1347441433483;,459063562112014;112,130974694496;165,084934047366;228,335063546044;280,211389019987;2;Italiano;99;10,1514580855321;21,2588729384883;24,5820985601907;17,1229323708857;20,8015922302423;6,08304581466271; ; ; ; ; ; ;12,1452803452748;6,57329687708646;81,2814227776387;2022-2023
Italia;195,827901584557;,777135140386598;40,4637979050355;,353258470005539;126,552154727727;167,071341718047;222,198403603352;256,525663733723;5;Italiano;99;6,89298739121207;18,9309548357269;29,93251176138;26,3512353354519;13,2065623688682;4,68574830736247; ; ; ; ; ; ;13,2204296855075;6,6599252689167;80,1196450455758;2022-2023
Italia;196,740715010186;1,26652286460039;35,6079864512758;,538814928492069;145,66073122353;171,372705561683;218,74616114501;263,769657914977;10;Matematica;99; ; ; ; ; ; ;17,5593995092225;27,3949020195574;24,8216608885089;16,4032080058662;13,82082957685; ; ; ; ;2022-2023
Italia;190,559116635628;1,31385311396968;28,4778473933899;,507908555589758;147,984388043099;171,372705561683;207,401251563214;240,318490259145;10 Altri licei;Matematica;99; ; ; ; ; ; ;16,4373730215703;33,8041035786457;28,8036227490386;14,8232295582708;6,13167109247509; ; ; ; ;2022-2023
Italia;168,445950150492;1,22382567245544;23,7760169312295;,459789260394238;131,443749975013;153,336384901326;183,242498707128;210,064093467588;10 Istituti professionali;Matematica;99; ; ; ; ; ; ;43,9576388838209;37,4510742698329;14,31711737665;3,78318505945041;,490984410246038; ; ; ; ;2022-2023
Italia;194,012229805496;1,63294077243292;31,2398786026561;,655255308712087;148,304329945626;171,630176246262;213,740428786992;248,19922158573;10 Istituti tecnici;Matematica;99; ; ; ; ; ; ;16,4047935042957;29,3466943383138;28,8244234821525;16,1442973868955;9,27979128834357; ; ; ; ;2022-2023
Italia;225,244081015048;2,31521331169308;35,5906155527563;,92030560451485;166,814512137966;201,279019381167;248,631702763156;292,081121267896;10 Licei scientifici;Matematica;99; ; ; ; ; ; ;4,06840159932219;10,8728097798123;21,3870771808355;26,4656452574558;37,2060661825733; ; ; ; ;2022-2023
Italia;190,105550326239;,985211829309507;45,0799603157543;,479759940407574;119,303007477778;158,703316735085;217,435515305113;261,153986272638;2;Matematica;99;11,4521954386123;24,612486243415;20,9236884861165;23,5467251228206;14,7514578684033;4,71344684063212; ; ; ; ; ; ;15,5804925065426;11,4688592388117;72,9506482546458;2022-2023
Italia;190,247275923653;,842294970818506;40,8919029211631;,390502343618063;126,854828712819;163,214872479993;216,408224997756;261,213391480466;5;Matematica;99;9,41836399090391;27,4021609233696;24,4574654804329;19,0395302575055;16,1096782891189;3,57280105867127; ; ; ; ; ; ;15,2848756121912;12,0860281097547;72,6290962780541;2022-2023
Lazio;197,661925574283;3,68346000076364;49,8500031646467;1,84980965687597;114,956177377532;164,318652850398;231,880005773054;295,528819517018;5;Inglese L;16; ; ; ; ; ; ;21,4169004513447;78,5830995486552; ; ; ;NS; ; ; ;2022-2023
Lazio;196,217140276926;2,65214357314604;46,8193852954229;1,29551192083178;119,582165093732;166,112800973872;231,201941369935;272,914263538993;5;Inglese R;16; ; ; ; ; ; ;15,1318386761055;84,8681613238945; ; ; ;NS; ; ; ;2022-2023
Lazio;196,337450840467;3,21208611088677;37,2766491662982;1,39960033784701;135,665058653285;170,599980255896;221,400389057794;256,020966810082;10;Italiano;16; ; ; ; ; ; ;13,9384001156618;22,7976172604238;31,7327245023592;23,6204998054017;7,91075831615353;NS; ; ; ;2022-2023
Lazio;191,312977124807;2,85899864525451;32,5894121951608;1,17999454115109;136,98281669981;171,064638201876;212,662671923813;241,947198955957;10 Altri licei;Italiano;16; ; ; ; ; ; ;12,1552634357512;28,9434853764121;34,6477404709111;20,7183771513039;3,53513356562136;NS; ; ; ;2022-2023
Lazio;160,988098121812;5,56144396125881;30,1851166836235;2,40816982421131;117,528508369563;140,848065358241;176,789582169898;212,769356343403;10 Istituti professionali;Italiano;16; ; ; ; ; ; ;47,8622004357298;29,3675108932461;19,3933823529411;2,88671023965141;,490196078431372;NS; ; ; ;2022-2023
Lazio;183,771320769979;3,39609595357803;33,3782807515958;1,44734833436014;131,222096205093;161,543976586985;207,626643073702;237,009061424865;10 Istituti tecnici;Italiano;16; ; ; ; ; ; ;20,4151172082459;28,6680577780849;33,5370344600171;15,312339917484;2,06745063616845;NS; ; ; ;2022-2023
Lazio;210,083278826474;3,00153988219323;34,8162855747306;1,22191105155896;152,420647766783;187,199831034435;231,814414177134;270,950441840765;10 Licei scientifici classici e linguistici;Italiano;16; ; ; ; ; ; ;5,41828289339735;16,957392798599;32,1954498874322;32,1003865008642;13,3284879197076;NS; ; ; ;2022-2023
Lazio;195,068718097498;3,44315172740525;48,1956721175262;1,71145847565086;122,935185431473;165,084934047366;228,335063546044;280,211389019987;2;Italiano;16;9,75442222414617;20,4829971509376;25,6129276300351;15,0612252637363;22,9768151123612;6,11161261878234; ; ; ; ; ;NS; ; ; ;2022-2023
Lazio;195,327387185992;1,9304342667376;36,8279737966391;,838228379434547;132,441529096883;171,610493289974;222,198403603352;255,771901605364;5;Italiano;16;5,8379509703121;18,4419552757533;32,9306760423003;27,1659482954651;12,701274807474;2,92219460869629; ; ; ; ; ;NS; ; ; ;2022-2023
Lazio;194,265579635334;3,48572594761153;31,8650821210566;1,41173385985891;148,688908481928;171,372705561683;213,740428786992;254,409012867257;10;Matematica;16; ; ; ; ; ; ;16,5957721708875;30,0904792418656;27,6878696007476;15,3975930714549;10,2282859150439;NS; ; ; ;2022-2023
Lazio;188,402411821231;2,77432459410984;26,4976766021042;1,0404421563228;148,688908481928;170,562051342338;205,240603117636;233,343380827431;10 Altri licei;Matematica;16; ; ; ; ; ; ;17,2666400685085;35,3318294470688;30,1126601682491;12,949512804257;4,33935751191689;NS; ; ; ;2022-2023
Lazio;163,085511860966;3,16924561709437;17,776529465069;1,04633727349008;130,870120682811;150,441373489937;173,565384274732;192,536758416417;10 Istituti professionali;Matematica;16; ; ; ; ; ; ;55,2582956259429;36,8644209820681;7,04395005865596;,833333333333335;0;NS; ; ; ;2022-2023
Lazio;187,158490673022;3,1618270578348;25,1106470569814;1,15814329317452;152,663875719156;169,269794416549;201,488698455744;233,388734521324;10 Istituti tecnici;Matematica;16; ; ; ; ; ; ;17,0242947865502;38,7040313157416;30,925230636338;8,51800870912322;4,82843455224709;NS; ; ; ;2022-2023
Lazio;216,32506745615;4,59609469952695;32,3121144516354;1,77630784474025;166,814512137966;193,398607704838;235,925269142269;275,010176293222;10 Licei scientifici;Matematica;16; ; ; ; ; ; ;3,75294172339853;15,0040056697731;28,479912713259;28,1033938755615;24,6597460180082;NS; ; ; ;2022-2023
Lazio;190,731553471731;3,31235043898176;44,6187982317894;1,6020790424806;119,303007477778;162,806723716321;217,435515305113;261,153986272638;2;Matematica;16;10,6581990381522;23,292620078496;20,6786656172999;27,0056919719683;13,5317269170684;4,83309637701449; ; ; ; ; ;NS; ; ; ;2022-2023
Lazio;187,83212618861;2,21999225019901;38,201160478066;1,00116301878266;129,760151360739;164,341400482828;211,625383318608;252,440935538727;5;Matematica;16;9,50934892651131;27,6530349451389;26,2164249724011;19,83235922114;14,8559627296834;1,93286920512383; ; ; ; ; ;NS; ; ; ;2022-2023
Liguria;205,938570775806;3,80279972958249;46,0770478676733;1,79877536175194;133,285523239776;171,182531666168;231,880005773054;295,528819517018;5;Inglese L;4; ; ; ; ; ; ;16,5689112958418;83,4310887041583; ; ; ;NS; ; ; ;2022-2023
Liguria;202,027021607924;3,0280658997605;44,7244997990631;1,42473252180982;124,929501109123;173,073753925461;236,739326836468;272,914263538993;5;Inglese R;4; ; ; ; ; ; ;11,8101425895172;88,1898574104826; ; ; ;NS; ; ; ;2022-2023
Liguria;194,950105479368;5,21536088555487;37,2826100605809;2,2807400169072;130,419115652871;168,226947679586;221,400389057794;253,125291620238;10;Italiano;4; ; ; ; ; ; ;14,7505824191069;22,1431575834404;30,8036784088261;24,1115162594091;8,19106532921724;NS; ; ; ;2022-2023
Liguria;193,047057569368;1,42403432567461;33,1765408539274;,590342997151228;141,953697992721;172,116824292793;216,061937845109;240,275870607569;10 Altri licei;Italiano;4; ; ; ; ; ; ;12,6814658210007;21,8780831571529;39,6405919661732;22,2797744890768;3,52008456659619;NS; ; ; ;2022-2023
Liguria;159,295977389545;,269359133738189;29,474459218846;,115864989079271;111,556473610422;136,98281669981;173,407659228333;210,53451999848;10 Istituti professionali;Italiano;4; ; ; ; ; ; ;41,7741935483871;37,5806451612903;17,4193548387097;2,1505376344086;1,0752688172043;S-; ; ; ;2022-2023
Liguria;187,392206333062;3,49768231990583;30,3909904143684;1,40856543268636;131,222096205093;168,226947679586;210,190358953314;231,814414177134;10 Istituti tecnici;Italiano;4; ; ; ; ; ; ;17,2428553830993;25,5835796994333;37,710643015521;17,7710027100271;1,69191919191919;NS; ; ; ;2022-2023
Liguria;215,492536212498;6,07680598506321;32,685816549185;2,36667663894087;157,799777206237;195,151392893603;237,342915965248;266,440430689674;10 Licei scientifici classici e linguistici;Italiano;4; ; ; ; ; ; ;2,90164405761904;13,5862942191532;27,7379110754;38,2141888659768;17,5599617818506;NS; ; ; ;2022-2023
Liguria;196,866247358821;3,15161977792309;47,2300619976246;1,54368059057573;112,130974694496;165,084934047366;228,335063546044;277,762757172422;2;Italiano;4;9,23975387030519;18,1459364239895;24,367249877709;17,8241968422199;24,9945208273387;5,42834215843658; ; ; ; ; ;NS; ; ; ;2022-2023
Liguria;197,359676018932;3,03695677897698;39,4416104193813;1,35764654575177;131,907888416793;171,610493289974;222,198403603352;269,227197544947;5;Italiano;4;5,94604700079891;17,545150825186;30,6187443572814;27,7727362924685;12,8008494969265;5,31647202733841; ; ; ; ; ;NS; ; ; ;2022-2023
Liguria;198,135024556313;5,93663300092427;35,2695783301156;2,50472303087732;143,273346514985;173,565384274732;219,376554749533;264,100879946623;10;Matematica;4; ; ; ; ; ; ;16,0829399885945;26,6512852162402;26,2658158978463;15,909650583145;15,0903083141738;NS; ; ; ;2022-2023
Liguria;194,0006878158;5,14655105018506;28,236823424396;1,96346231041274;148,688908481928;175,414707438845;209,933746191349;245,872890139169;10 Altri licei;Matematica;4; ; ; ; ; ; ;10,6907274493479;34,1845311225605;32,7920476102991;14,4951210930521;7,8375727247407;NS; ; ; ;2022-2023
Liguria;163,166366464822;1,72934694206302;18,8866776557977;,588361969656041;133,517354896723;150,99352669549;173,565384274732;193,534264638576;10 Istituti professionali;Matematica;4; ; ; ; ; ; ;53,9617922520222;35,676085568327;9,12755427841636;1,23456790123457;0;NS; ; ; ;2022-2023
Liguria;194,325911789805;4,03215110147369;28,4026756386339;1,54152676124153;150,319076959174;177,598330228;210,932444609595;240,959521294467;10 Istituti tecnici;Matematica;4; ; ; ; ; ; ;13,3035853894987;28,8272039278231;34,6579181912;17,5321715608093;5,67912093066892;NS; ; ; ;2022-2023
Liguria;233,614073776314;7,6027229126651;29,8974501072545;2,71979853868991;182,625675244649;210,932444609595;254,389211591036;291,778373857244;10 Licei scientifici;Matematica;4; ; ; ; ; ; ;,568181818181818;6,52910685805422;18,6024720893142;26,4134768740032;47,8867623604466;NS; ; ; ;2022-2023
Liguria;185,524702046599;3,20837843471735;45,2550653979531;1,58459512529287;113,152567329336;156,554373409118;217,435515305113;261,153986272638;2;Matematica;4;14,6317821907689;23,9800673510034;22,2357288598069;20,1656878976882;15,3827173533978;3,60401634733452; ; ; ; ; ;NS; ; ; ;2022-2023
Liguria;189,801961970859;3,09456885297937;38,3828286174484;1,3916123995824;129,760151360739;164,341400482828;216,408224997756;252,567391848158;5;Matematica;4;8,32392241096705;27,872753389428;26,6060097362943;17,7161750848791;16,5270708789125;2,9540684995193; ; ; ; ; ;NS; ; ; ;2022-2023
Lombardia;210,022627433608;4,57349057076801;50,4358472987965;2,24121956460967;127,266607424665;171,182531666168;253,145505306007;295,528819517018;5;Inglese L;5; ; ; ; ; ; ;14,7107426855562;85,2892573144439; ; ; ;NS; ; ; ;2022-2023
Lombardia;207,853279311811;3,30126806779917;46,5091427473426;1,56160617655002;130,115633949374;178,464845320109;236,739326836468;272,914263538993;5;Inglese R;5; ; ; ; ; ; ;10,9865008738844;89,0134991261152; ; ; ;NS; ; ; ;2022-2023
Lombardia;206,410563170659;3,36764577862036;37,1041182786631;1,42781356281272;141,953697992721;181,450899067865;230,431103320614;266,440430689674;10;Italiano;5; ; ; ; ; ; ;8,8331354743106;18,4041746758081;30,3466970315701;29,8536621776099;12,5623306407019;S+; ; ; ;2022-2023
Lombardia;211,65983837747;2,33248590619088;30,9352285861982;,891715802191284;159,038689699543;191,921725998333;229,96002711533;266,377860471303;10 Altri licei;Italiano;5; ; ; ; ; ; ;3,32176403823851;14,9914206100172;36,4502333691005;33,0960218736083;12,1405601090358;S+; ; ; ;2022-2023
Lombardia;177,800638726343;3,00043378279229;31,0063416772837;1,25297571175108;131,222096205093;154,340428502756;196,067674509966;234,102212756706;10 Istituti professionali;Italiano;5; ; ; ; ; ; ;24,5224205413281;34,5747178437754;28,529383934546;11,2928915997643;1,08058608058608;S+; ; ; ;2022-2023
Lombardia;192,034941797043;3,40986142267911;33,5370282704692;1,42498039384517;135,665058653285;167,409975163374;214,489943430403;249,934698362459;10 Istituti tecnici;Italiano;5; ; ; ; ; ; ;13,3324340439909;26,5504826502514;35,3765988595035;19,4760182719404;5,2644661743139;NS; ; ; ;2022-2023
Lombardia;228,561721825603;3,3310873711081;31,168030608292;1,23009585554199;179,491501291631;210,53451999848;245,713935074086;277,967418424383;10 Licei scientifici classici e linguistici;Italiano;5; ; ; ; ; ; ;1,28756384844875;6,07812015170494;23,1199308754526;45,3386368872679;24,1757482371254;S+; ; ; ;2022-2023
Lombardia;194,932417910131;2,87942986310911;49,684074664705;1,45369424961288;112,130974694496;165,084934047366;228,335063546044;280,211389019987;2;Italiano;5;11,1771394356982;21,3249416596829;20,8713514908243;16,5760335195676;23,4072632385077;6,64327065571905; ; ; ; ; ;NS; ; ; ;2022-2023
Lombardia;198,17820191343;2,47243488897325;41,2547965601916;1,1280650562801;132,441529096883;171,610493289974;228,976140135156;269,227197544947;5;Italiano;5;5,29619211016874;19,3073757335466;28,6136381580502;26,7343003810324;14,1497921776306;5,89870143957117; ; ; ; ; ;NS; ; ; ;2022-2023
Lombardia;207,528706795583;3,94170598540334;36,2981455579271;1,64849394331832;153,713117953337;181,576592178721;229,533423676915;275,819846394814;10;Matematica;5; ; ; ; ; ; ;10,0315336145172;22,6495587915081;27,3748470995849;20,0339182003802;19,91014229401;S+; ; ; ;2022-2023
Lombardia;204,348035543037;2,63935680154148;27,0453201952006;,960193882103161;166,5687862544;185,524736342447;222,911162856087;253,713936830425;10 Altri licei;Matematica;5; ; ; ; ; ; ;4,36993119372707;25,3899387487899;35,3823812768374;23,9415624433244;10,9161863373211;S+; ; ; ;2022-2023
Lombardia;175,686347518048;2,46540408361899;21,9406978339647;,871253071524611;143,273346514985;161,301283864823;189,466278395738;213,675291524386;10 Istituti professionali;Matematica;5; ; ; ; ; ; ;28,6873462383666;45,3362838056714;20,5475446291773;5,4288253267845;0;S+; ; ; ;2022-2023
Lombardia;198,297882160089;4,41175146000543;31,6480731783175;1,76248584273208;152,663875719156;177,683406082501;215,238697955089;255,365828761777;10 Istituti tecnici;Matematica;5; ; ; ; ; ; ;13,4717627345337;25,6290977832194;34,5010505798047;15,8855380280497;10,512550874393;NS; ; ; ;2022-2023
Lombardia;242,271628510178;5,35194565813219;32,3100776343383;1,95447183584793;189,428477494877;219,73565785506;265,008250210102;293,581725450124;10 Licei scientifici;Matematica;5; ; ; ; ; ; ;1,60675381263617;2,59359591789933;11,0415555860386;29,3911703253572;55,3669243580689;S+; ; ; ;2022-2023
Lombardia;195,351291766125;2,87601542562825;44,8096260591711;1,37742742999086;128,026206041695;162,806723716321;224,448118930659;275,446231532286;2;Matematica;5;7,9608333002875;24,4022041654917;21,0197539362068;24,3022068713478;16,1425155231755;6,1724862034908; ; ; ; ; ;NS; ; ; ;2022-2023
Lombardia;191,957191355972;2,7489869222623;40,875276292019;1,26853025842368;129,760151360739;164,341400482828;221,409893600851;261,213391480466;5;Matematica;5;8,37489290736024;27,2173998128095;25,3065701782154;17,1010443618879;17,8560189391219;4,14407380060386; ; ; ; ; ;NS; ; ; ;2022-2023
Marche;212,245396483966;4,14800965486444;45,3381350149876;1,9171338907013;139,289850799586;178,491888625384;242,279559501391;295,528819517018;5;Inglese L;15; ; ; ; ; ; ;12,1851262724041;87,814873727596; ; ; ;NS; ; ; ;2022-2023
Marche;209,1024185507;2,55686162466424;45,6926851337738;1,19522876633284;130,115633949374;179,729819621339;236,739326836468;272,914263538993;5;Inglese R;15; ; ; ; ; ; ;9,51599980519002;90,4840001948099; ; ; ;S+; ; ; ;2022-2023
Marche;195,897812076134;5,1846029717246;37,3523449933688;2,2639125540764;131,019770320714;170,559766880362;221,941662938659;256,735257660303;10;Italiano;15; ; ; ; ; ; ;14,0625869405834;22,4079800701822;31,2471255589891;24,0827715558151;8,19953587442994;NS; ; ; ;2022-2023
Marche;193,3869264093;4,28213782835294;32,2907760124433;1,74979159980845;142,473497636263;168,843801105788;212,769356343403;253,412574889132;10 Altri licei;Italiano;15; ; ; ; ; ; ;11,036075036075;23,4574314574314;41,4487734487734;18,1067821067821;5,95093795093794;NS; ; ; ;2022-2023
Marche;167,032333928363;6,12664336017303;31,7803010079785;2,67239917265184;118,60884868592;142,473497636263;186,706691519733;216,517955699659;10 Istituti professionali;Italiano;15; ; ; ; ; ; ;36,4066193853429;35,6382978723405;20,705279747833;6,32387706855793;,925925925925928;NS; ; ; ;2022-2023
Marche;187,153689850796;5,90402740962919;33,717842761104;2,50598841303355;125,125891338731;167,409975163374;210,53451999848;243,789375287534;10 Istituti tecnici;Italiano;15; ; ; ; ; ; ;14,5526367561635;32,8728372179712;31,9689988299492;16,4307236712675;4,17480352464873;NS; ; ; ;2022-2023
Marche;220,889464697613;4,78937944558542;29,5560120123273;1,75192157837013;168,953918163639;205,415339233569;237,679592405216;270,694336964062;10 Licei scientifici classici e linguistici;Italiano;15; ; ; ; ; ; ;3,03332647603376;5,11483185000547;31,0128740479333;43,8388582832929;17,0001093427352;NS; ; ; ;2022-2023
Marche;201,573580361163;3,77426213315471;48,7859904095517;1,85679012599264;128,664104148543;165,084934047366;241,65613580362;280,211389019987;2;Italiano;15;8,21307257034344;20,2054674095423;21,7920859832653;17,5319562853797;22,9933833281531;9,26403442331559; ; ; ; ; ;NS; ; ; ;2022-2023
Marche;201,708480353649;2,85618297359038;41,3407049940715;1,29304275842996;132,441529096883;171,610493289974;228,976140135156;269,227197544947;5;Italiano;15;6,14877201437259;15,3979261600246;29,9092447171937;24,4870247121253;16,1730751568149;7,88395723946918; ; ; ; ; ;NS; ; ; ;2022-2023
Marche;201,802308007811;6,12319459167999;36,8202272948306;2,61552110871496;148,688908481928;173,623759304203;223,963256430209;265,555427170046;10;Matematica;15; ; ; ; ; ; ;14,8044211205666;23,1868622496749;26,6987715751089;17,8388846210194;17,4710604336301;NS; ; ; ;2022-2023
Marche;198,037559876911;5,1839038138784;29,3281226708462;1,99491907744488;155,781007614743;177,066438559736;214,703110113174;253,713936830425;10 Altri licei;Matematica;15; ; ; ; ; ; ;9,2426805960242;28,3005109553693;33,4433820896352;19,9057329762833;9,10769338268814;NS; ; ; ;2022-2023
