codice_ente,anno,mese,codice_gestionale,importo_centesimi
012572010,2026,03,1.03.02.16.002,0
000750424,2026,03,1.03.02.16.999,79977
007545653,2026,02,0.00.00.99.999,0
012558894,2026,03,1.03.02.02.999,0
030546933,2026,03,1.03.02.19.010,0
019125255,2026,03,1.03.02.07.008,0
015459845,2026,04,1.03.02.11.002,0
011096877,2026,04,1.03.01.01.002,0
019205232,2026,03,1.03.02.11.999,0
007528364,2026,03,1.03.02.04.999,32400
007556773,2026,04,1.03.02.02.999,0
007515027,2026,04,1.03.02.16.999,0
019053144,2026,03,1.03.02.04.999,0
026328688,2026,04,1.03.01.02.003,0
007528364,2026,02,1.03.02.04.004,0
012504984,2026,04,1.03.02.04.004,0
007562710,2026,04,1.03.02.05.999,0
019054661,2026,04,1.03.02.05.999,0
007552525,2026,03,1.03.01.02.012,0
012516584,2026,01,1.03.02.11.999,183193
007518027,2026,02,1.03.02.09.011,41800
007519359,2026,01,1.03.02.02.999,15000
007518277,2026,04,1.03.02.15.999,655352
007546329,2026,03,1.03.01.05.999,39822
012512671,2026,03,1.03.01.05.999,23970
007562710,2026,03,1.03.02.07.008,130000
027380743,2026,04,1.03.02.02.999,492
026328548,2026,02,1.01.01.01.002,0
012539920,2026,02,1.03.02.11.999,0
028841035,2026,04,1.09.03.01.001,0
011097052,2026,04,1.03.02.11.999,0
007579732,2026,03,1.03.02.18.999,0
007568231,2026,03,1.03.02.16.002,0
020986745,2026,03,1.03.02.07.008,0
018568569,2026,02,1.03.02.05.999,88749
028841383,2026,03,1.03.01.02.999,365885
007512980,2026,02,1.03.02.10.001,1260000
007571733,2026,03,1.03.02.18.999,7000
028841195,2026,04,1.03.01.01.002,8200
012574863,2026,03,1.03.01.02.006,17500
007512529,2026,02,1.09.99.02.001,66000
007554402,2026,02,1.03.01.02.001,32686
021010133,2026,02,1.03.02.19.002,389600
026331236,2026,04,1.03.02.15.999,50900
023392442,2026,02,7.01.01.02.001,1225898
028826773,2026,03,2.02.01.07.999,290000
029943491,2026,03,1.03.02.07.008,109500
018535337,2026,03,1.03.02.05.999,15323
012516689,2026,03,1.03.02.17.002,0
007563337,2026,03,1.03.02.19.002,0
007553433,2026,04,1.03.02.07.002,0
028841383,2026,03,2.02.01.04.002,0
024265503,2026,02,1.01.01.01.002,48400
012516258,2026,02,0.00.00.99.999,0
007556773,2026,01,1.03.02.07.006,540800
024613316,2026,04,1.03.02.07.999,15000
012543139,2026,04,1.03.02.02.002,0
012514695,2026,04,1.03.01.02.001,3028
012509726,2026,04,1.01.01.01.002,500000
018992863,2026,03,1.03.02.16.002,18763
032930940,2026,03,1.01.01.01.002,16417
020988776,2026,04,1.03.02.19.002,330
034527546,2026,01,1.03.02.17.002,140000
007504745,2026,04,1.03.02.19.010,0
019053144,2026,01,7.01.99.03.001,80000
007516034,2026,03,1.07.06.99.999,5499
025242329,2026,02,1.03.01.02.999,156745
007571396,2026,04,1.03.02.07.008,23022
007517883,2026,03,1.03.02.05.001,14828
019206194,2026,04,1.01.02.01.001,0
007517755,2026,02,1.04.02.03.001,0
019018730,2026,03,1.01.02.01.999,0
007554458,2026,03,2.02.01.03.003,0
007521212,2026,04,1.03.01.02.006,0
021023036,2026,02,1.01.01.01.002,165930
007549667,2026,02,1.03.01.02.006,72000
028840683,2026,02,1.09.99.04.001,62000
019135813,2026,03,1.03.02.07.006,56232
012515796,2026,04,1.03.02.16.001,3500
019072955,2026,01,1.03.02.07.002,155500
007518453,2026,01,1.03.02.17.002,74000
007571823,2026,03,1.03.02.04.004,78000
007513451,2026,04,1.03.02.15.999,9574378
007514083,2026,01,7.01.99.03.001,30000
007552312,2026,03,1.04.02.03.001,120000
012555541,2026,02,7.01.99.03.001,100000
029973864,2026,03,1.03.01.02.006,11396
030864837,2026,03,1.03.02.16.002,1015
007517409,2026,03,1.03.02.18.999,0
012506104,2026,04,1.03.02.09.003,0
007517975,2026,02,1.03.02.02.999,0
007559622,2026,04,1.09.99.01.001,0
007548904,2026,01,1.03.02.07.008,100000
031400832,2026,04,1.03.02.99.011,391618
012508531,2026,01,1.03.01.05.999,359741
030572931,2026,04,1.03.02.07.008,42000
007553443,2026,01,1.03.02.05.001,100128
029535022,2026,02,1.03.02.10.001,200000
018994680,2026,04,1.03.02.05.999,93964
012505817,2026,01,1.03.01.02.006,193622
018991606,2026,02,1.03.02.09.004,90000
019032671,2026,03,1.03.02.07.006,39050
012508531,2026,03,1.03.02.18.999,0
029940091,2026,03,2.02.01.05.001,0
010736473,2026,04,0.00.00.99.999,0
028721987,2026,04,0.00.00.99.999,0
031927177,2026,02,1.03.02.05.002,64400
012530042,2026,04,1.01.01.01.002,0
007519359,2026,01,1.03.02.15.999,541903
011094901,2026,02,1.03.02.07.006,250000
026323719,2026,01,1.03.02.16.001,3500
007547840,2026,04,1.03.02.16.002,4602
035031010,2026,02,1.03.02.10.001,375834
012504947,2026,02,1.03.02.07.999,723700
031918689,2026,03,1.03.02.10.001,41346
032932534,2026,03,1.03.02.07.999,50508
007562110,2026,04,1.03.02.11.999,113270
030863259,2026,03,1.01.01.01.002,12990436
007543687,2026,04,1.03.02.07.008,48351
007518670,2026,04,1.03.01.01.001,8200
018993142,2026,03,1.01.01.01.002,801577
007516080,2026,04,1.03.02.15.999,455764
028841126,2026,04,1.03.01.02.999,99796
026323719,2026,04,1.03.02.15.999,3178900
027775284,2026,03,1.03.02.07.999,1420000
007556773,2026,03,1.03.02.16.002,4667
015742702,2026,03,1.03.01.02.006,162330
007504551,2026,03,1.03.02.15.999,2054800
028840861,2026,02,1.03.02.16.002,3910
007515889,2026,01,1.03.02.16.002,9257
007576222,2026,03,1.02.01.06.001,884767
030557728,2026,04,1.03.02.15.999,109351
007525327,2026,02,1.03.02.16.002,11611
026346034,2026,03,1.03.02.14.999,487677
019048218,2026,02,1.01.01.01.004,109725
007528213,2026,04,1.01.01.01.008,0
028819653,2026,02,1.01.01.01.004,0
007553213,2026,04,1.03.02.19.002,220000
029401578,2026,04,1.03.02.11.999,100000
026331701,2026,03,1.03.02.16.002,1311
007548763,2026,03,1.03.02.11.002,90000
018990403,2026,02,7.01.01.02.001,171671
011142239,2026,01,1.03.02.02.004,55000
012748747,2026,04,1.03.01.02.999,68640
026344587,2026,01,1.03.02.07.006,294000
029401729,2026,04,1.01.01.01.002,1526729
012509120,2026,03,1.03.01.02.007,137570
007566512,2026,04,1.03.02.07.002,0
007508560,2026,04,1.04.02.03.001,0
000707695,2026,04,1.03.01.02.007,136681
029958033,2026,01,1.03.02.19.002,54000
007519815,2026,01,1.03.02.15.999,100000
007552497,2026,02,1.03.02.07.004,47012
034528646,2026,04,1.03.02.07.006,212203
026348783,2026,01,1.03.01.02.007,35729
007547518,2026,01,1.03.01.01.002,68462
012516907,2026,04,1.03.02.11.999,347860
019049435,2026,04,1.03.02.19.002,70125
007548576,2026,04,1.10.99.99.999,60522
012508531,2026,04,1.03.02.15.999,170600
007504860,2026,01,1.03.01.02.007,199944
018932716,2026,04,1.03.02.05.999,71004
028841027,2026,03,1.03.02.11.002,120000
029940091,2026,02,1.03.01.02.008,51091
007515016,2026,03,1.03.02.02.001,192079
021321554,2026,04,1.03.02.18.999,3500
019049434,2026,03,1.03.01.02.005,0
011098085,2026,04,1.03.02.17.002,0
015744384,2026,02,2.02.01.03.001,24200
021025716,2026,03,1.01.01.01.002,2034666
018600991,2026,01,1.03.02.16.002,1791
007556487,2026,03,1.03.02.16.002,1955
029936405,2026,04,1.03.02.07.004,72890
027403608,2026,04,1.03.02.19.002,46200
018972835,2026,04,1.03.02.11.999,212659
019111896,2026,03,1.03.02.02.002,325000
028841332,2026,02,0.00.00.99.999,0
029401703,2026,03,1.03.02.19.002,323300
018544557,2026,04,1.10.04.01.002,0
012509129,2026,04,1.03.01.01.001,0
012547092,2026,04,1.03.02.02.001,0
007553929,2026,03,0.00.00.99.999,0
007565360,2026,03,1.03.01.02.001,111947
012521493,2026,03,2.02.01.03.003,130000
019111896,2026,04,7.01.03.01.001,51324
007504860,2026,03,1.03.02.02.002,5960
012509120,2026,01,1.03.01.02.008,393223
019133198,2026,03,1.03.01.02.012,63688
007563686,2026,03,1.03.02.17.002,1668
012522919,2026,03,1.03.02.04.004,9853
007520126,2026,03,1.03.02.99.999,412540
035039158,2026,02,0.00.00.99.999,61
016756170,2026,03,1.01.01.01.002,371551
018962115,2026,04,1.03.02.17.002,0
007545092,2026,03,1.03.02.07.006,0
019015804,2026,04,1.03.02.17.002,0
028727360,2026,04,1.03.02.04.004,157560
007545093,2026,02,1.03.02.15.999,419600
028834738,2026,03,1.03.02.07.008,78086
019054656,2026,03,1.03.01.02.001,46154
019036828,2026,03,1.03.02.19.002,152500
007555919,2026,02,1.03.02.11.999,21000
007553475,2026,03,1.03.01.02.006,7319
018945823,2026,03,1.03.02.04.999,9900
007548350,2026,03,1.03.01.02.999,106440
028824086,2026,04,1.03.01.02.008,858
011099225,2026,01,1.03.02.16.999,10000
028841332,2026,04,1.03.01.02.999,71484
019138620,2026,01,1.01.02.01.999,4700
030554624,2026,03,1.03.02.05.002,1480
018907365,2026,04,2.02.01.07.999,0
028838316,2026,04,1.03.01.02.006,0
012516689,2026,04,1.03.01.05.999,0
012504136,2026,03,1.03.02.07.006,120800
007516547,2026,04,1.03.01.02.999,152570
007551462,2026,03,1.03.02.05.999,50000
007518453,2026,03,2.02.01.04.002,815000
028826773,2026,04,1.03.02.11.999,3500
028841341,2026,04,1.03.01.05.999,88977
028841383,2026,03,1.03.02.07.002,2052800
018973498,2026,01,1.03.02.13.999,204660
007551317,2026,04,1.03.01.02.005,81920
030585763,2026,04,1.10.04.01.003,0
007552182,2026,04,1.03.01.01.002,0
012515504,2026,03,1.03.02.13.003,0
007544737,2026,02,1.03.02.17.002,0
028840691,2026,04,1.03.01.01.001,0
029399411,2026,02,1.03.02.09.006,0
007544140,2026,04,1.03.02.99.999,0
007551782,2026,02,0.00.00.99.999,0
007559153,2026,03,1.03.02.11.999,730795
029401276,2026,04,1.01.02.01.001,96507
012530792,2026,03,1.01.01.01.008,0
007516207,2026,03,7.01.99.99.999,0
024288570,2026,04,1.03.02.18.999,0
007545650,2026,03,1.03.02.13.001,0
029976743,2026,02,1.03.01.02.008,0
011099339,2026,02,1.01.02.01.001,454024
007549442,2026,04,1.03.01.02.999,8400
000717661,2026,04,1.03.02.05.004,171662
030863259,2026,02,1.03.02.07.006,431000
021653148,2026,02,1.03.02.11.999,990
019037046,2026,04,1.03.01.02.008,193249
018912775,2026,04,1.03.01.01.001,14000
030596857,2026,02,1.03.02.15.999,208057
007506572,2026,02,1.03.02.01.002,67006
007554561,2026,03,1.03.01.02.007,7562
019176735,2026,04,1.03.02.07.006,0
007523153,2026,02,0.00.00.99.999,0
012572010,2026,03,0.00.00.99.999,0
007552477,2026,03,1.03.01.02.007,233786
031928215,2026,04,1.03.01.02.001,1024032
017384804,2026,04,1.03.02.07.008,40057
018973351,2026,03,1.04.02.03.001,42000
019037046,2026,02,1.03.01.02.007,39962
027478886,2026,03,1.03.02.05.001,49726
019164201,2026,04,1.03.02.05.999,65970
021010135,2026,01,1.03.02.02.002,4876
019013051,2026,02,1.03.02.15.999,166308
012519739,2026,02,2.02.01.99.999,0
030591144,2026,04,1.03.02.19.010,0
029396988,2026,04,2.02.01.07.004,0
029944836,2026,04,1.03.02.16.999,0
007515540,2026,04,0.00.00.99.999,0
007565276,2026,04,0.00.00.99.999,0
007515102,2026,04,7.01.99.03.001,0
007544334,2026,04,1.03.01.02.006,0
019132819,2026,04,0.00.00.99.999,0
012541629,2026,01,1.03.01.02.001,120107
007518041,2026,04,1.03.02.19.002,0
007553433,2026,04,2.02.01.05.999,0
035031598,2026,03,7.01.99.99.999,0
018944685,2026,04,1.10.04.01.003,0
019072719,2026,03,1.03.01.01.002,0
020972856,2026,03,1.03.02.07.006,0
007554449,2026,04,1.03.01.02.006,0
027770346,2026,04,1.03.02.05.999,0
028836006,2026,04,1.03.02.02.999,0
028834708,2026,03,1.03.02.07.008,0
034024783,2026,04,1.03.02.17.002,0
007527320,2026,03,1.03.02.09.011,0
008206811,2026,02,1.03.02.15.999,765469
019172867,2026,02,1.03.02.02.999,18460
028838356,2026,01,1.03.02.07.006,29052
007559622,2026,04,1.03.02.13.001,74100
019048542,2026,02,1.03.02.99.999,629640
026323700,2026,04,1.03.02.16.002,1968
029943491,2026,02,1.03.02.07.006,246650
011099317,2026,04,1.03.02.19.002,100000
018957689,2026,04,1.03.01.02.011,242820
010736473,2026,01,1.03.02.17.002,56050
028841260,2026,01,1.03.01.01.002,1206008
018944549,2026,03,1.03.02.07.006,79200
007516547,2026,04,1.03.02.11.999,1216903
028721987,2026,03,1.03.02.07.006,54203
031404986,2026,02,1.03.02.07.008,11875
000724236,2026,01,1.03.02.04.004,48075
010858879,2026,02,1.03.02.15.999,1575200
026339888,2026,02,1.03.02.07.008,0
007514538,2026,04,1.01.02.01.001,0
030546933,2026,03,1.01.02.01.999,0
000724236,2026,01,1.03.02.16.999,800
024265485,2026,02,1.03.01.01.001,3190
018972834,2026,02,1.03.02.99.999,635168
007552358,2026,04,1.02.01.01.001,38432
007554932,2026,04,1.03.01.02.001,104482
018911761,2026,03,1.03.02.02.999,300
028836678,2026,01,1.03.02.02.001,6100
000717731,2026,04,1.03.01.02.011,30071
012505817,2026,04,1.03.02.15.999,8586986
029400866,2026,01,1.03.01.02.999,392000
035041424,2026,03,1.03.02.11.999,993664
007516071,2026,04,1.01.01.01.002,19090
007544140,2026,01,1.03.01.05.999,7410
007515784,2026,01,2.02.01.07.003,32190
018994680,2026,03,1.03.02.07.008,47219
012539328,2026,04,1.01.01.01.002,212752
028841408,2026,04,1.03.01.02.999,32452
019070372,2026,04,1.01.02.01.001,66746
007569625,2026,03,0.00.00.99.999,0
007528169,2026,03,1.03.02.11.999,92000
012540502,2026,04,1.03.02.07.004,0
034019308,2026,02,1.03.01.02.001,0
020925866,2026,04,1.03.01.02.006,61610
012515700,2026,02,2.02.01.07.999,12450
012530788,2026,04,7.01.03.01.001,43200
007535931,2026,01,0.00.00.99.999,0
026322645,2026,03,1.03.02.16.002,0
007545092,2026,04,1.03.02.04.004,0
007517104,2026,02,1.03.02.05.001,0
030259585,2026,02,1.03.02.02.999,317896
019111896,2026,02,1.03.02.17.002,3700
007518670,2026,02,1.10.03.01.001,328599
007575839,2026,04,1.01.02.01.001,127848
007542630,2026,04,0.00.00.99.999,45392
032454705,2026,04,1.03.02.04.999,1303582
011097151,2026,03,7.01.99.03.001,0
007519813,2026,04,7.01.99.03.001,0
018973752,2026,01,1.03.01.02.999,108508
018962115,2026,03,1.01.02.01.999,500
029953467,2026,04,0.00.00.99.999,0
030560840,2026,02,1.09.99.04.001,38800
007545529,2026,01,1.03.02.16.002,7240
012515700,2026,04,1.01.02.01.999,0
019054582,2026,03,1.03.02.17.002,0
019139707,2026,03,7.01.99.03.001,40000
012519739,2026,01,1.03.01.02.001,2684
026321657,2026,02,1.03.01.01.001,22200
029534612,2026,04,1.03.01.01.001,8000
012516258,2026,02,1.10.03.01.001,88291
007571733,2026,03,1.01.01.01.002,1130663
007518027,2026,03,1.03.01.02.001,0
007544435,2026,04,1.03.02.02.999,0
031923600,2026,04,1.09.99.04.001,0
007545081,2026,04,1.03.02.04.999,0
007553640,2026,04,7.01.99.03.001,0
024265503,2026,03,1.03.01.02.008,0
028838367,2026,03,1.03.02.11.999,0
012506305,2026,03,2.02.01.03.003,0
028841413,2026,04,7.01.99.03.001,0
000702315,2026,02,7.01.99.03.001,0
012518915,2026,04,1.09.99.01.001,0
034019311,2026,04,1.03.02.16.002,0
007515438,2026,02,1.03.01.05.999,0
028834708,2026,04,1.03.02.07.008,0
012565981,2026,03,1.03.02.04.999,90346
012504976,2026,03,1.03.02.16.999,3750
012548490,2026,03,1.03.02.05.001,81700
035040416,2026,04,1.03.02.02.999,2000000
032930940,2026,01,0.00.00.99.999,0
016554175,2026,04,1.02.01.01.001,526316
035034189,2026,01,1.03.02.15.999,6423400
018993142,2026,03,1.10.05.04.001,0
027478886,2026,04,7.01.99.03.001,0
007513121,2026,03,1.03.02.18.999,0
028840732,2026,02,1.03.02.16.002,0
031400832,2026,04,7.01.99.03.001,0
028841072,2026,03,1.03.01.02.999,0
026327182,2026,04,1.03.02.17.002,0
007554791,2026,04,1.03.02.05.005,0
035031010,2026,02,1.03.01.02.001,0
007529450,2026,03,7.01.99.03.001,0
026331064,2026,04,2.02.01.04.001,28900
007548351,2026,04,1.03.01.02.007,56360
029939280,2026,04,1.03.02.05.002,1464
031921422,2026,03,0.00.00.99.999,0
019028267,2026,04,1.03.02.07.006,95040
012516393,2026,04,1.03.01.02.999,9897
019043404,2026,03,1.03.01.02.999,26793
010736473,2026,04,1.03.02.11.999,3839264
012541505,2026,02,1.03.02.02.001,187651
007529450,2026,01,1.03.02.17.002,120000
007544334,2026,01,1.03.02.07.999,9760
018945823,2026,02,1.03.02.07.999,18994
000725207,2026,03,1.03.02.02.999,50000
026323700,2026,01,1.10.04.01.003,10000
028841018,2026,04,1.03.02.17.002,4200
007547320,2026,04,1.03.01.02.001,81317
007566512,2026,04,1.01.01.01.004,1424409
026341826,2026,01,1.03.02.07.008,12810
028836678,2026,02,1.03.02.09.008,26095
028727360,2026,02,1.01.01.01.002,116600
012547092,2026,02,1.03.02.05.005,79554
018993142,2026,03,1.03.01.02.999,23975
007553900,2026,04,0.00.00.99.999,0
029360202,2026,03,1.03.01.02.006,22400
007547475,2026,02,0.00.00.99.999,0
019073636,2026,02,1.01.01.01.004,56666
028840971,2026,03,1.03.01.02.999,114355
007517975,2026,03,1.03.01.02.999,35769
019043404,2026,04,1.03.02.02.004,38025
000743927,2026,03,1.03.02.09.004,19000
007520087,2026,01,1.03.02.05.002,580
029936406,2026,03,1.03.01.02.999,778952
019037021,2026,03,0.00.00.99.999,0
028820133,2026,01,1.03.01.02.007,73040
007513187,2026,04,1.03.01.02.001,281064
007525599,2026,04,1.03.02.09.008,0
007505401,2026,04,2.02.03.02.002,0
019073636,2026,04,1.03.01.02.007,0
029400866,2026,03,1.03.02.01.002,678
007516746,2026,02,1.03.02.17.002,1080
011097920,2026,03,1.01.01.01.002,2046066
007551174,2026,03,1.03.02.04.004,66246
028841414,2026,03,1.03.02.15.999,133365
029401345,2026,04,1.03.02.05.999,32260
028838304,2026,02,1.03.02.15.999,674600
031922357,2026,03,1.10.03.01.001,18480
012530005,2026,03,1.03.02.11.999,285525
007507841,2026,01,0.00.00.99.999,0
007514598,2026,02,1.03.02.11.001,0
028838367,2026,03,1.03.02.10.003,0
029976701,2026,04,1.03.02.10.002,0
026321613,2026,03,1.03.01.02.999,0
021321554,2026,04,1.01.02.01.001,0
019036828,2026,04,1.03.02.04.004,0
029976694,2026,04,1.03.02.07.002,0
007525201,2026,02,1.03.02.04.004,39455
007515474,2026,01,1.03.02.04.004,10000
007569036,2026,02,1.10.04.01.003,750
007550995,2026,03,1.03.02.11.999,1006364
011100720,2026,04,1.03.02.16.002,4170
019204930,2026,02,1.03.01.05.999,24849
028841195,2026,03,2.02.01.07.999,491000
007554403,2026,03,1.01.02.01.001,445786
007506572,2026,01,1.03.01.02.011,189695
012504947,2026,02,1.03.02.01.008,136274
024288570,2026,02,1.03.02.16.002,888
019165459,2026,02,1.01.02.01.001,247449
007512060,2026,01,1.03.02.07.008,124260
012515949,2026,04,1.10.03.01.001,344022
027775284,2026,01,1.03.02.99.999,625000
019178119,2026,03,7.01.03.01.001,10185
032932592,2026,03,1.03.01.02.008,2137
007547896,2026,01,1.03.02.05.999,153862
007513451,2026,03,1.03.01.02.006,115956
018993949,2026,03,1.03.02.15.999,3085007
012505125,2026,03,1.03.02.09.006,108606
012512768,2026,04,1.03.02.11.999,1680100
019036824,2026,04,1.03.02.15.999,2750492
007543205,2026,01,1.03.02.15.999,1279724
035035058,2026,04,1.01.01.01.004,4616534
021025716,2026,04,1.03.01.02.001,615016
000712216,2026,02,1.03.02.11.999,47289
007527453,2026,04,1.03.01.02.001,1075605
018973498,2026,03,1.03.02.14.999,361159
012538679,2026,02,1.03.02.15.999,125300
007520216,2026,01,1.10.03.01.001,153800
028841357,2026,01,1.03.02.05.999,12580
033457456,2026,04,1.03.02.07.008,19908
031395990,2026,04,1.03.01.02.999,69040
011094986,2026,04,1.03.02.99.999,429353
026328547,2026,02,2.02.01.07.999,145900
007571024,2026,01,1.03.02.11.999,400000
026344587,2026,02,1.03.02.07.006,64680
031403933,2026,02,1.03.02.17.002,12709
007513882,2026,03,1.03.02.07.006,51240
018944549,2026,03,1.03.02.07.999,9271
030596857,2026,04,1.01.02.01.001,285282
007565360,2026,03,1.03.01.02.007,88026
007513498,2026,02,2.02.04.03.999,5337684
018951803,2026,03,1.03.02.17.002,0
011097739,2026,04,1.03.01.01.001,0
007553995,2026,03,1.03.02.02.999,0
029401580,2026,04,2.02.01.04.001,0
029401580,2026,03,1.10.03.01.001,196405
000736186,2026,03,1.01.02.01.001,139047
009197659,2026,02,1.03.02.17.002,600
024205421,2026,02,1.03.02.07.006,0
007556487,2026,03,1.09.99.04.001,0
007517073,2026,02,1.03.02.07.008,10890
007554932,2026,01,1.03.02.17.002,19260
011098239,2026,04,1.10.04.01.003,0
012508484,2026,04,1.03.02.07.006,0
009173581,2026,04,1.03.02.07.999,0
012512768,2026,04,1.09.99.04.001,0
029929063,2026,04,1.09.99.01.001,0
029974910,2026,02,1.03.02.07.006,0
007536625,2026,02,0.00.00.99.999,0
007514538,2026,03,1.03.02.04.004,0
019165459,2026,04,1.03.02.04.004,0
016567761,2026,02,7.01.99.03.001,0
007552988,2026,02,1.03.02.17.002,0
007554699,2026,04,1.03.01.02.004,74725
012514822,2026,04,1.03.02.16.002,1101
007512416,2026,03,1.03.01.01.001,12700
007565276,2026,02,1.03.02.01.002,72144
007536625,2026,03,1.03.01.02.012,261380
012505817,2026,02,1.03.02.05.002,10000
007506102,2026,04,1.03.01.02.012,171914
029973864,2026,01,1.03.01.02.999,133062
019172831,2026,04,1.03.01.02.006,18000
028840683,2026,03,1.03.01.02.001,497444
029401350,2026,03,1.03.01.02.006,278285
011097118,2026,04,1.03.01.02.007,111863
030283251,2026,03,1.03.02.02.001,100451
012555541,2026,04,1.02.01.01.001,39929
007551317,2026,03,0.00.00.99.999,0
007515513,2026,04,1.03.02.04.004,94500
026331701,2026,03,1.03.02.04.999,1638000
029400886,2026,02,0.00.00.99.999,0
007556768,2026,03,1.03.01.02.001,436000
019125255,2026,03,1.01.01.01.004,1626745
026331701,2026,01,1.03.02.16.002,2550
028838356,2026,01,1.02.01.01.001,90699
012509129,2026,01,1.03.02.09.011,60500
007525434,2026,04,1.03.02.07.002,146722
018941110,2026,03,7.01.99.03.001,100000
012543139,2026,01,1.03.01.02.011,17880
007507255,2026,01,1.03.01.02.007,70612
007555901,2026,04,1.09.99.04.001,177000
012504614,2026,03,1.03.02.02.999,143338
007516294,2026,02,1.01.01.01.002,0
031926492,2026,04,1.03.02.09.003,0
019070373,2026,04,1.07.06.99.999,0
007515794,2026,03,1.03.02.02.999,0
024205423,2026,03,1.01.02.01.999,0
028841258,2026,02,1.01.01.01.002,352994
007557465,2026,03,1.03.02.09.008,47711
030564024,2026,02,1.03.01.02.999,18000
018980250,2026,04,1.09.99.01.001,0
007548857,2026,03,1.03.01.02.001,0
007504893,2026,03,1.10.03.01.001,0
007515889,2026,03,1.02.01.01.001,0
026321613,2026,04,1.03.02.14.999,0
030540228,2026,04,1.03.01.02.006,0
028836167,2026,02,1.03.02.07.008,0
029393165,2026,03,1.03.02.07.006,0
011100670,2026,04,1.03.01.02.007,0
020210305,2026,04,1.01.01.01.002,0
012514703,2026,04,1.03.02.09.004,0
012517581,2026,04,1.03.02.07.999,0
007549442,2026,03,7.01.99.03.001,0
029974910,2026,04,1.03.02.02.999,0
007516477,2026,04,1.10.04.01.003,0
030574891,2026,02,1.03.02.17.002,0
007514538,2026,03,1.03.02.17.002,0
007515178,2026,02,1.01.02.01.999,0
007506339,2026,02,1.03.02.19.002,535800
011142239,2026,01,1.03.02.02.001,149090
035753618,2026,01,1.01.01.01.002,304691
018973496,2026,02,1.03.02.02.004,36600
007542963,2026,03,1.03.01.01.001,43827
007543895,2026,03,2.02.01.07.999,17600
011100490,2026,04,1.03.02.15.999,1185535
015896428,2026,04,1.03.02.15.999,1932309
011099259,2026,02,1.03.02.01.002,7247
007543742,2026,02,1.03.02.07.003,5900
019035162,2026,03,0.00.00.99.999,0
007517104,2026,01,1.03.01.02.005,8418
012540193,2026,02,1.10.03.01.001,129686
007513882,2026,02,1.03.01.02.007,51240
018544557,2026,04,1.03.01.05.999,9484
007508819,2026,01,1.03.02.16.002,12090
007533805,2026,03,2.02.01.05.001,72500
007513187,2026,04,1.03.02.17.002,4550
018941188,2026,02,1.03.01.01.001,151663
019165525,2026,01,1.03.01.02.003,296865
029970383,2026,04,1.03.02.16.002,7
019099204,2026,02,1.03.02.11.002,367300
007545183,2026,02,1.03.02.99.999,58000
018928803,2026,04,1.03.01.05.999,0
019034793,2026,04,1.03.01.02.999,0
026321613,2026,02,1.10.04.01.001,0
011099317,2026,03,1.03.01.02.006,0
019105027,2026,04,1.01.01.01.004,0
007516034,2026,04,1.01.01.01.002,0
007554378,2026,03,1.01.02.01.001,1543764
019124823,2026,04,1.03.02.17.002,4950
018994680,2026,03,1.03.02.99.999,18182
024721926,2026,04,1.01.01.01.002,0
019105141,2026,02,1.01.01.01.002,0
026791823,2026,04,1.03.02.17.002,0
035035301,2026,03,1.03.01.02.012,0
019134163,2026,04,1.03.01.02.006,0
012594739,2026,03,1.03.01.02.006,0
012516594,2026,04,2.02.01.05.001,0
035040416,2026,03,1.03.02.02.999,0
011100720,2026,03,1.03.01.02.006,0
017030065,2026,02,1.03.02.07.999,0
011100732,2026,03,1.02.01.01.001,0
012538679,2026,02,1.03.01.02.999,32900
012514711,2026,02,1.03.02.07.006,127500
012515504,2026,02,1.10.03.01.001,345401
029401703,2026,03,1.09.99.01.001,3790557
029936409,2026,03,2.02.03.02.002,0
018992366,2026,04,1.03.02.17.002,41565
012505817,2026,02,1.03.02.17.002,6667
028840984,2026,01,0.00.00.99.999,0
012530168,2026,02,1.03.01.02.001,38509
018946205,2026,04,1.03.02.11.999,140000
019138134,2026,01,1.03.02.13.999,43303
033464245,2026,02,1.03.02.05.004,4199
029945838,2026,04,0.00.00.99.999,66518
012514867,2026,04,1.03.02.15.999,1560599
007515730,2026,04,1.03.02.11.999,183190
029401082,2026,04,1.03.01.01.002,91181
007513678,2026,01,1.03.02.11.999,27500
018929016,2026,02,2.02.01.99.999,90200
007513009,2026,04,1.03.02.15.999,4330500
007563686,2026,02,1.03.02.15.999,31900
007553486,2026,03,1.03.02.15.999,2875795
012530585,2026,03,1.01.01.01.004,334535
007549688,2026,02,1.03.02.04.004,300000
007514343,2026,02,1.03.02.07.008,36035
000722345,2026,01,1.03.02.09.004,28000
007504893,2026,01,0.00.00.99.999,0
007554932,2026,01,7.01.99.03.001,70000
007547219,2026,03,1.03.02.13.999,112000
007553177,2026,02,1.03.02.15.999,1704950
011097582,2026,04,1.01.01.01.002,343779
028841072,2026,01,1.03.02.07.006,146380
007545653,2026,04,1.03.02.15.999,1567334
028841024,2026,04,1.03.02.02.999,21639
019125255,2026,03,1.03.02.16.002,6044
007552310,2026,03,1.03.02.15.999,723150
000724348,2026,03,1.02.01.99.999,7948
012543139,2026,04,1.01.01.01.002,1034440
016553117,2026,02,1.03.02.15.999,5744400
029936406,2026,03,1.03.01.02.006,116366
007553900,2026,04,1.01.01.01.002,1603721
007544663,2026,01,1.01.01.01.002,72498
029400866,2026,02,0.00.00.99.999,0
