codice_ente,anno,mese,codice_gestionale,importo_centesimi
007558633,2025,10,1.03.02.04.004,122000
007563110,2025,04,1.03.02.13.999,88359
007557595,2025,12,1.01.02.01.999,9600
007560274,2025,08,1.03.02.15.999,0
007564343,2025,09,1.03.01.02.007,7722
007560274,2025,09,1.03.01.02.006,0
007566243,2025,09,1.03.02.05.004,0
009197659,2025,12,1.03.01.02.999,0
009197659,2025,06,1.03.02.09.004,29006
007561024,2025,10,2.02.01.07.001,443000
007563686,2025,12,1.03.02.11.999,45000
007563337,2025,09,1.03.01.02.012,0
007563348,2025,12,1.03.01.02.001,3699
007566404,2025,12,1.03.01.02.012,0
007564343,2025,12,1.03.02.13.001,0
007571198,2025,10,1.03.02.99.999,56320
007571285,2025,06,1.01.01.01.002,649886
007571733,2025,06,1.03.01.01.001,0
007565276,2025,06,1.03.01.02.012,0
007564343,2025,08,1.03.02.09.004,353524
007567776,2025,08,1.03.02.15.999,28000
007567869,2025,10,1.03.02.02.999,76000
007567869,2025,11,1.03.02.11.999,0
007569625,2025,07,1.03.02.04.004,369137
007566068,2025,10,1.02.01.99.999,0
007569625,2025,08,1.03.02.04.004,0
007571285,2025,04,7.01.99.03.001,100000
007571733,2025,05,1.03.02.09.006,8800
007571024,2025,07,1.03.01.02.001,43925
007571024,2025,11,1.03.02.16.999,0
007549282,2025,05,1.03.02.04.004,0
007549351,2025,08,1.03.02.02.999,0
007549442,2025,06,1.03.01.02.007,75516
007549667,2025,06,1.03.02.11.999,10
007549688,2025,07,2.02.01.99.002,0
007548815,2025,08,1.03.02.04.004,0
007549688,2025,05,1.03.02.07.006,0
007556773,2025,10,1.03.01.02.001,0
007552429,2025,05,1.03.01.02.001,0
007549351,2025,10,1.01.02.01.001,10588
007552113,2025,06,1.03.02.04.999,16200
007552122,2025,03,1.03.01.02.999,62900
007551392,2025,09,1.03.02.15.999,0
007551632,2025,09,1.03.02.04.004,0
007549688,2025,12,1.03.01.05.999,0
007553443,2025,09,1.03.02.11.002,0
007553433,2025,11,7.01.99.03.001,0
007551968,2025,06,1.03.01.02.001,0
007553323,2025,05,1.03.02.17.002,0
007552122,2025,02,1.03.02.99.999,50000
007552341,2025,06,1.03.02.11.999,274000
007553929,2025,07,1.02.01.01.001,123630
007553607,2025,07,1.01.02.01.001,106055
007553640,2025,06,1.03.01.02.001,4278
007552358,2025,03,1.03.01.05.999,84200
007552394,2025,06,1.03.02.16.999,0
007561024,2025,05,1.03.02.09.011,3960
007562386,2025,11,1.03.02.05.001,0
007552394,2025,05,2.02.01.99.002,0
007552497,2025,12,1.03.02.99.999,1073
007553447,2025,08,1.03.02.07.008,4125
007552988,2025,01,7.01.99.03.001,100000
007552195,2025,06,1.03.01.01.001,0
007552349,2025,04,1.03.02.07.004,0
007554377,2025,07,1.03.02.11.999,4574732
007554378,2025,02,1.01.01.01.002,0
007554415,2025,04,1.10.04.01.003,0
007553469,2025,10,1.01.01.01.004,0
007554699,2025,03,1.03.02.16.999,0
007553640,2025,08,1.03.01.02.011,37787
007553640,2025,06,2.02.01.07.999,0
007554791,2025,07,1.03.02.07.006,0
007553869,2025,05,2.02.01.04.001,85000
007555152,2025,09,1.03.02.18.999,0
000724236,2025,05,1.03.02.19.002,0
007504893,2025,02,1.10.03.01.001,43319
007505401,2025,06,1.03.02.17.002,5080
007515178,2025,04,1.04.02.03.001,0
007515178,2025,04,3.04.01.01.999,0
007511820,2025,11,1.03.01.01.001,14000
007512722,2025,10,1.09.99.04.001,17200
007515438,2025,07,1.03.01.01.001,0
007512843,2025,06,1.03.02.05.001,57628
007514083,2025,04,1.03.02.19.002,0
007513502,2025,12,1.01.02.01.001,449300
007514327,2025,09,1.03.02.16.002,0
007513882,2025,11,1.03.02.07.008,0
007514343,2025,08,1.03.02.13.002,0
007514065,2025,07,7.01.99.03.001,0
007515784,2025,03,1.03.02.11.999,229300
007515438,2025,05,7.01.99.03.001,0
007515889,2025,07,1.03.01.02.001,78000
007515915,2025,10,1.03.02.02.001,47000
007516135,2025,09,1.01.01.01.002,15429
007513187,2025,08,1.03.02.02.005,0
007513451,2025,11,1.01.01.01.002,3670891
007514343,2025,11,1.01.01.01.002,18623
007514343,2025,08,1.03.01.01.002,0
007514343,2025,05,1.03.01.05.999,48226
007523030,2025,05,1.03.02.02.999,803443
007514391,2025,06,1.03.02.10.001,1228231
007513451,2025,12,1.03.02.15.999,598400
007513699,2025,08,1.03.02.09.006,0
007513678,2025,05,1.03.02.07.002,1085453
007523029,2025,01,1.03.01.02.007,23267
007514598,2025,04,1.03.02.05.001,0
007515027,2025,06,7.01.99.03.001,0
007515178,2025,12,1.03.01.02.001,0
007516506,2025,09,2.02.01.07.999,0
007514598,2025,07,1.03.02.09.011,0
007525494,2025,06,1.03.02.16.002,0
007516071,2025,10,1.03.02.07.003,0
007516135,2025,05,1.03.02.99.999,351560
007516746,2025,12,1.03.02.16.999,0
007517084,2025,07,1.03.02.07.999,8922
007514538,2025,12,1.10.04.01.003,0
007515274,2025,05,1.03.02.13.999,0
007515698,2025,09,1.03.02.15.999,1382729
007516506,2025,10,1.03.01.01.002,315255
007515784,2025,06,1.01.01.01.004,149705
007516858,2025,11,1.03.02.19.002,0
007517917,2025,12,1.03.02.07.008,74315
007542630,2025,04,1.10.03.01.001,13555
007516578,2025,06,1.03.02.11.999,3698600
007517502,2025,11,1.03.02.19.002,68000
007517755,2025,11,1.03.02.11.999,4043416
007517975,2025,01,1.03.02.02.999,11000
007518512,2025,06,1.03.02.11.999,360000
007512529,2025,06,1.03.01.01.002,0
007515004,2025,11,1.03.01.02.999,107836
007513699,2025,09,1.03.02.05.999,0
007513009,2025,02,1.03.01.02.007,1049298
007513841,2025,05,1.01.02.01.001,6026
007515540,2025,11,2.02.01.99.999,0
007523141,2025,09,1.01.01.02.002,0
007515274,2025,04,1.03.02.07.006,7040
007514538,2025,07,1.03.02.16.999,0
007513841,2025,12,1.03.02.07.999,0
007514380,2025,05,1.09.99.01.001,0
007514598,2025,04,1.03.02.16.002,4143
007523952,2025,09,1.09.99.01.001,0
007525169,2025,11,1.03.02.07.006,0
007516511,2025,11,1.09.99.04.001,9000
007516522,2025,04,1.03.02.11.999,0
007516547,2025,06,1.02.01.01.001,0
007525424,2025,09,1.02.01.01.001,0
007525494,2025,12,1.01.01.01.002,2472119
007515085,2025,05,1.03.02.07.006,0
007515102,2025,08,1.03.02.02.004,0
007516564,2025,09,1.03.01.01.001,0
007517104,2025,08,2.02.01.05.001,0
007517084,2025,07,1.01.01.01.002,2899997
007517472,2025,04,1.03.02.07.004,81193
007517472,2025,04,2.02.01.99.999,0
007515085,2025,12,1.03.02.07.004,0
007515438,2025,11,1.03.02.05.002,264
007515879,2025,10,1.03.02.04.004,0
007542732,2025,06,1.03.02.07.006,0
007516294,2025,02,1.03.02.15.999,145363
007517755,2025,04,1.03.01.01.002,22000
007518072,2025,12,1.03.01.02.001,0
007515540,2025,06,1.03.02.99.999,1478180
007515698,2025,06,1.02.01.09.001,26240
007543742,2025,11,1.03.01.02.999,261152
007513676,2025,07,1.09.99.04.001,0
007543747,2025,06,7.01.99.03.001,0
007520126,2025,02,7.01.99.03.001,0
007543960,2025,10,1.03.01.02.006,0
007515698,2025,09,1.03.02.09.004,0
007515784,2025,03,2.02.01.99.999,693692
007517104,2025,01,1.10.04.01.003,377500
007523077,2025,06,2.02.01.03.003,0
007516578,2025,10,1.03.01.02.001,295425
007579732,2025,04,1.03.01.01.002,109120
000715634,2025,04,1.03.02.16.999,0
000715634,2025,10,1.03.02.09.008,0
007520170,2025,09,0.00.00.99.999,0
007513699,2025,07,1.03.02.09.004,0
007515102,2025,05,1.01.01.01.002,1383761
007515474,2025,10,1.03.02.18.999,0
007515698,2025,02,1.02.01.09.001,0
007514353,2025,04,1.03.01.02.007,51212
007516522,2025,08,0.00.00.99.999,0
007515540,2025,11,1.03.02.02.999,0
007516978,2025,02,1.03.02.16.002,0
007516846,2025,09,1.02.01.01.001,0
007517755,2025,07,1.03.02.04.999,588314
007518027,2025,07,1.03.01.02.001,49372
007518072,2025,11,1.03.02.09.011,0
007523159,2025,01,1.03.02.17.002,400
007523367,2025,07,1.03.02.04.004,0
007525201,2025,12,1.03.02.17.002,0
007516564,2025,02,0.00.00.99.999,0
007516746,2025,12,7.01.99.03.001,0
007515102,2025,02,1.10.03.01.001,0
007515178,2025,07,1.03.01.02.005,4880
007515474,2025,12,1.03.02.11.999,891714
007514598,2025,07,1.03.02.17.002,4950
007514986,2025,02,1.03.02.16.002,22263
007529459,2025,07,2.02.01.07.999,0
007515879,2025,06,1.03.02.04.004,110250
007516506,2025,04,1.04.02.03.001,0
007516978,2025,03,1.03.01.02.001,19000
007515274,2025,09,1.03.02.99.011,0
007516034,2025,12,1.03.01.02.007,0
007515784,2025,06,2.02.01.07.004,0
007517104,2025,07,1.03.02.07.006,0
007516619,2025,08,1.03.02.15.999,0
007518320,2025,08,1.03.02.04.004,67500
007518512,2025,07,1.10.04.99.999,0
007516750,2025,03,2.02.01.07.999,3579638
007518027,2025,05,1.03.01.02.999,110004
007516978,2025,09,1.01.01.01.002,75544
007519676,2025,07,1.03.02.04.999,8100
007516846,2025,12,1.03.02.15.999,0
007545081,2025,12,1.03.01.01.001,72771
007545081,2025,06,1.03.01.02.006,0
007518881,2025,04,1.03.02.17.002,0
007520126,2025,03,1.03.01.02.999,29400
007516578,2025,08,1.03.02.11.002,176000
007545329,2025,07,1.03.02.02.999,0
007518637,2025,10,1.01.01.01.004,0
007520481,2025,11,1.03.01.02.999,4500
007521212,2025,09,1.03.02.01.008,0
007521697,2025,04,1.03.02.11.999,0
007518670,2025,10,1.03.01.02.012,0
007518670,2025,07,1.03.02.13.006,0
007520079,2025,07,1.03.02.99.999,30000
007513111,2025,01,1.03.02.16.002,6211
007513121,2025,11,1.01.02.01.999,0
007514083,2025,04,0.00.00.99.999,0
007513676,2025,05,1.02.01.01.001,49424
007513882,2025,02,1.03.01.02.007,19300
007544334,2025,06,1.03.02.05.001,35420
007514380,2025,10,1.02.01.01.001,0
007517084,2025,07,1.03.02.15.999,469283
007517104,2025,01,0.00.00.99.999,0
007517104,2025,08,1.03.02.05.001,0
007519676,2025,10,1.03.01.02.001,0
007516522,2025,01,0.00.00.99.999,0
007516547,2025,05,2.02.01.03.003,0
007516858,2025,11,1.03.02.09.004,0
007514391,2025,10,1.03.01.02.001,0
007517084,2025,10,1.10.03.01.001,76560
007544878,2025,11,1.03.02.07.999,222000
007525494,2025,03,1.03.02.04.004,117762
007516978,2025,05,1.02.01.01.001,2125
007518670,2025,09,1.03.02.07.002,0
007516757,2025,09,1.03.01.05.999,33375
007518881,2025,08,1.03.01.05.999,0
007529450,2025,06,1.03.02.18.999,25080
007518027,2025,06,1.03.02.07.006,54912
007515915,2025,12,1.03.01.02.007,65101
007516034,2025,08,7.01.99.03.001,0
007518072,2025,03,1.03.01.02.006,49990
007516506,2025,05,1.03.02.09.011,13087
007518072,2025,08,1.10.03.01.001,0
007517300,2025,07,1.03.02.04.999,130650
007523030,2025,06,1.03.02.11.001,0
007517917,2025,12,1.03.02.02.004,0
007517917,2025,07,1.03.02.02.999,0
007517975,2025,06,1.03.02.07.006,46082
007516578,2025,02,1.03.02.15.999,684000
007518637,2025,06,1.03.01.02.001,37453
007516750,2025,11,1.03.01.02.001,82860
007545695,2025,10,1.04.02.03.001,0
007516771,2025,11,1.03.02.05.999,34833
007518881,2025,11,1.10.04.01.003,0
007518453,2025,12,1.03.02.07.008,356676
007519018,2025,11,1.01.01.01.002,11982
007518670,2025,07,1.09.99.02.001,0
007523077,2025,01,1.03.02.16.999,87000
007516245,2025,04,2.02.01.99.002,10000
007543747,2025,11,1.03.01.02.008,0
007517387,2025,08,1.01.01.01.004,0
007517917,2025,09,1.03.01.02.007,0
007516578,2025,05,1.03.02.05.999,0
007518996,2025,12,1.03.02.11.999,0
007516511,2025,08,7.01.99.03.001,0
007516564,2025,07,1.03.02.17.002,0
007516564,2025,10,5.01.01.01.001,0
007545828,2025,09,1.01.01.01.002,8303540
007527453,2025,02,1.03.02.19.010,514000
007543819,2025,04,1.03.02.04.004,0
007545183,2025,12,2.02.01.99.999,0
007545092,2025,11,7.01.99.99.999,0
007544736,2025,03,1.10.03.01.001,1609467
007545230,2025,10,2.02.01.07.999,0
007543205,2025,07,1.03.01.02.012,0
007550157,2025,11,1.03.02.16.002,9452
007550384,2025,06,1.09.99.01.001,2612491
007545092,2025,09,1.03.02.07.999,0
007545828,2025,10,1.03.02.17.002,5365
007543160,2025,07,1.03.02.01.008,0
007543819,2025,11,1.01.02.01.001,255632
007550987,2025,10,0.00.00.99.999,0
007551665,2025,07,1.03.01.05.999,290399
007545230,2025,03,2.02.01.99.999,1349000
007545529,2025,11,0.00.00.99.999,0
007545529,2025,05,1.10.04.01.003,0
007547219,2025,10,2.02.01.99.999,0
007547270,2025,10,1.01.01.01.004,250879
007545695,2025,09,1.02.01.99.999,3500
007545695,2025,11,1.03.02.11.999,0
007547475,2025,06,1.03.02.99.999,0
007547721,2025,03,1.03.01.02.001,0
007544334,2025,07,1.03.02.07.008,17640
007546874,2025,11,1.03.01.02.001,74683
007545092,2025,06,1.03.02.07.008,48768
007553107,2025,10,1.03.01.02.012,0
007545695,2025,11,1.01.01.01.002,777495
007547317,2025,09,1.03.02.02.999,0
007545828,2025,09,1.03.02.11.999,2170
007545996,2025,06,1.03.01.02.999,279789
007553353,2025,10,1.03.01.02.005,0
007546984,2025,12,1.03.02.01.002,0
007547219,2025,09,0.00.00.99.999,0
007547770,2025,10,1.03.01.02.012,46321
007546984,2025,12,1.03.02.07.008,0
007547317,2025,12,1.03.01.02.999,147386
007554378,2025,05,1.02.01.99.999,0
007557094,2025,07,2.02.01.99.999,382592
007557675,2025,08,1.03.01.02.999,0
007557675,2025,07,2.02.01.99.999,113328
007557094,2025,04,1.03.02.17.002,0
007557465,2025,04,1.03.02.05.004,600276
007557595,2025,11,1.03.02.07.999,15000
007558060,2025,10,1.03.02.07.008,154306
007554726,2025,05,2.02.01.07.003,9040
007553447,2025,07,1.01.02.01.999,0
007554561,2025,07,1.03.02.07.006,24800
007554141,2025,05,1.03.02.16.002,0
007553433,2025,08,1.03.02.07.002,0
007567776,2025,06,1.02.01.01.001,122654
007567869,2025,07,2.02.01.07.999,0
007567950,2025,09,1.03.02.05.999,0
007553995,2025,11,1.03.02.09.011,13600
007554376,2025,11,2.02.01.05.001,0
007554378,2025,11,1.02.01.01.001,1128
007554984,2025,10,1.10.03.01.001,0
007554458,2025,12,1.03.02.05.001,17035
007571396,2025,12,1.03.01.02.006,3538
007557094,2025,08,0.00.00.99.999,0
007554376,2025,01,1.03.02.05.001,3596
007554377,2025,11,1.03.02.18.999,24000
007554726,2025,04,1.10.04.01.003,0
007554838,2025,08,1.03.02.11.002,144832
007554932,2025,05,1.03.02.19.002,0
007556540,2025,11,1.01.02.01.001,498287
007556768,2025,05,1.03.02.07.008,2505
007556773,2025,02,1.03.02.13.001,58879
007557094,2025,09,1.03.02.09.006,0
007557465,2025,12,1.10.04.01.001,192500
007554561,2025,11,1.03.01.01.002,0
007555729,2025,08,1.03.02.02.999,0
007555901,2025,06,1.03.01.02.006,0
007555919,2025,07,1.03.02.11.999,0
007559153,2025,04,0.00.00.99.999,0
007559153,2025,12,1.10.04.01.003,0
007560274,2025,03,1.03.02.02.002,5700
007554900,2025,04,1.03.02.04.999,0
007556664,2025,10,1.03.02.10.001,0
007556679,2025,07,1.03.02.07.008,189617
007557465,2025,05,2.02.01.07.999,65912
007557675,2025,07,1.03.02.11.999,592929
029952184,2025,03,1.03.02.15.999,311840
029960180,2025,11,1.03.01.02.005,0
029936406,2025,03,1.01.02.01.001,168826
029945307,2025,02,1.03.02.07.008,80822
029953467,2025,11,1.03.01.05.999,24113
032932593,2025,11,1.01.02.01.999,0
034016739,2025,07,1.01.01.01.002,2240608
000709420,2025,12,1.04.02.03.001,0
000711482,2025,05,1.03.02.07.004,0
000712216,2025,05,1.03.02.05.004,1100913
000711168,2025,08,1.03.01.01.001,0
000711482,2025,03,1.03.02.05.004,1613696
024265488,2025,08,1.03.01.05.999,0
021023025,2025,02,1.03.02.04.004,821562
021321554,2025,12,1.03.01.01.001,0
024265503,2025,05,7.01.99.03.001,50000
023395382,2025,09,7.01.99.03.001,0
021644144,2025,05,1.03.01.02.999,335270
023392162,2025,09,2.02.01.04.001,0
023392442,2025,02,1.03.02.13.999,1447463
023395382,2025,09,1.10.04.01.003,0
023392442,2025,04,1.03.02.02.001,34961
023395382,2025,12,1.03.02.17.002,0
024619735,2025,07,1.03.02.17.002,15000
024261375,2025,08,1.03.02.07.008,97324
024265503,2025,05,1.03.01.02.999,0
029945307,2025,08,1.03.02.05.999,0
029945838,2025,07,1.03.01.02.004,0
029952178,2025,11,1.03.02.19.002,0
029952178,2025,11,1.01.01.01.002,0
029952184,2025,05,1.03.01.05.999,14183
030259585,2025,03,1.03.02.02.999,16000
029931362,2025,08,1.03.01.02.001,0
029974910,2025,09,1.03.02.17.002,0
029974910,2025,12,1.03.02.09.003,0
029971519,2025,11,1.03.02.05.002,0
029942588,2025,06,1.03.02.04.999,0
029942765,2025,09,2.02.03.99.001,0
029943491,2025,08,1.02.01.01.001,369197
029971519,2025,06,1.03.02.05.001,27540
035037480,2025,05,1.03.02.07.999,0
034525406,2025,08,1.03.02.19.010,0
033462250,2025,07,1.04.02.03.001,0
034528646,2025,10,1.03.02.99.999,0
035037480,2025,08,1.03.01.02.012,0
035037480,2025,10,1.03.02.11.999,0
034528646,2025,05,1.03.01.02.001,58225
000702480,2025,01,1.03.01.02.006,850
032991391,2025,04,1.03.02.07.006,0
034597700,2025,12,1.04.02.03.001,0
035031010,2025,12,1.03.02.04.999,1502625
035033856,2025,05,1.03.02.16.002,0
035035058,2025,08,7.01.99.03.001,0
035040209,2025,03,1.03.02.07.004,55413
035040209,2025,05,1.03.02.17.002,0
032932593,2025,09,2.02.01.07.999,0
035035058,2025,01,1.03.02.15.999,19000
033464245,2025,12,1.03.02.02.999,180350
033462250,2025,12,1.03.01.02.004,0
034016739,2025,10,1.10.04.01.003,963750
033462250,2025,03,1.01.01.01.008,814131
035031010,2025,10,1.03.02.10.001,120000
035035058,2025,10,1.03.01.02.001,30360
034523356,2025,11,2.02.01.99.999,0
034523356,2025,08,1.03.02.18.999,0
000707695,2025,06,1.03.01.02.007,0
000712216,2025,05,1.01.01.01.004,0
000712216,2025,11,1.03.02.01.002,0
000712216,2025,10,1.03.02.05.006,5394
000713200,2025,11,1.01.02.01.001,0
000713200,2025,12,1.03.02.09.003,35000
000711482,2025,08,1.03.02.07.008,165000
000712216,2025,11,1.03.02.07.008,37765
000709369,2025,02,1.03.02.07.999,877175
024613316,2025,01,1.03.02.07.008,99367
024615455,2025,06,1.03.01.01.001,0
034525406,2025,10,1.03.02.04.999,30000
035034749,2025,02,1.03.02.99.999,100000
035035166,2025,11,1.03.02.14.999,0
033457456,2025,03,1.01.01.01.002,0
034523356,2025,10,0.00.00.99.999,0
034024783,2025,09,1.03.02.09.004,104720
025233175,2025,06,1.03.02.04.004,0
024721926,2025,10,1.04.02.05.999,21000
025135028,2025,02,1.02.01.01.001,8181
035035058,2025,06,1.03.01.05.999,0
000706971,2025,11,1.03.01.02.008,0
000707695,2025,05,1.03.02.11.999,300000
000707695,2025,02,1.03.02.15.999,2113924
000709420,2025,08,0.00.00.99.999,0
000709420,2025,11,1.03.02.16.001,0
000711482,2025,06,1.03.02.02.001,200200
000713119,2025,09,1.03.02.16.999,0
000713119,2025,04,1.09.03.01.001,0
000713119,2025,09,1.03.02.09.004,0
000715634,2025,04,1.03.02.18.999,0
000715634,2025,04,1.03.01.02.007,243790
023380029,2025,10,1.03.02.05.001,0
023380029,2025,07,1.03.02.15.999,85106
025135028,2025,06,1.03.02.02.001,0
025233175,2025,12,2.02.01.07.999,0
025135028,2025,07,1.03.02.13.001,146400
035035166,2025,07,1.09.99.04.001,0
030542852,2025,08,1.03.02.19.010,0
030546933,2025,07,1.03.02.07.002,0
030550035,2025,11,1.03.02.07.008,4143
030546373,2025,06,1.03.02.09.004,0
030554624,2025,10,1.01.02.01.999,0
030570397,2025,05,1.03.02.04.004,49000
030596857,2025,10,1.03.01.01.002,0
030540229,2025,02,1.03.01.02.001,59788
030570397,2025,04,1.03.01.02.999,75659
030585250,2025,12,1.02.01.01.001,163370
030585763,2025,05,1.03.02.09.011,0
030587517,2025,11,1.03.02.07.006,61610
030574891,2025,11,1.01.01.01.004,0
030546933,2025,05,1.03.02.02.004,0
030546933,2025,12,2.02.01.07.999,0
030585763,2025,05,1.03.02.99.999,0
030587513,2025,09,7.01.99.03.001,0
030862963,2025,06,1.04.02.05.999,0
035034749,2025,09,1.01.02.01.001,1084113
035035058,2025,08,1.03.02.02.999,0
035035166,2025,05,1.09.99.04.001,2500
035038662,2025,12,1.02.01.99.999,0
035039158,2025,05,1.09.99.01.001,100000
000706971,2025,04,1.03.01.02.001,0
000707695,2025,01,1.03.02.16.002,6924
000712216,2025,11,1.03.02.16.002,0
000709369,2025,02,1.03.02.16.001,0
000711482,2025,11,7.01.99.03.001,0
000711482,2025,10,1.03.01.02.001,0
000712216,2025,04,1.03.02.07.999,56320
026113813,2025,09,1.10.04.01.003,0
030542852,2025,12,7.01.99.03.001,0
030554624,2025,08,1.03.02.09.011,0
030557726,2025,06,7.01.99.99.999,0
030560840,2025,07,2.02.01.04.001,0
030569800,2025,09,1.03.02.17.002,0
030574597,2025,06,1.03.02.19.002,52500
030585763,2025,05,1.03.02.07.006,0
030587513,2025,09,1.03.01.02.007,135408
030540227,2025,04,1.03.02.17.002,30000
026331701,2025,07,1.03.01.02.006,0
026339888,2025,08,1.03.02.07.008,0
026113813,2025,07,1.10.03.01.001,188447
026323700,2025,05,2.02.01.03.003,0
026791823,2025,11,1.03.02.11.002,4212
026328548,2025,10,1.03.01.05.999,713371
026323700,2025,07,1.10.03.01.001,0
026325568,2025,11,1.01.02.01.001,27952
027380935,2025,01,0.00.00.99.999,0
026328547,2025,04,1.03.02.01.008,0
027431051,2025,09,1.03.02.11.999,0
026327720,2025,10,1.03.02.05.003,0
000707695,2025,10,1.03.02.09.003,0
000712216,2025,06,1.01.02.01.001,188884
000709369,2025,06,1.03.02.02.001,0
000709420,2025,09,1.10.04.01.001,0
000713119,2025,07,1.03.02.05.002,68745
026327179,2025,02,1.03.01.02.007,24300
030550035,2025,07,0.00.00.99.999,0
030550035,2025,12,1.03.02.02.004,0
030557332,2025,05,1.03.02.17.002,0
000709369,2025,03,1.03.01.02.001,42456
000709420,2025,09,2.02.01.05.001,0
000709369,2025,10,1.03.02.05.006,0
000709369,2025,06,7.01.03.01.001,35982
000709369,2025,09,7.02.04.01.001,0
000709369,2025,07,7.02.01.02.001,0
000709369,2025,12,7.01.01.02.001,313844
000709420,2025,03,1.03.01.02.999,1168233
000713119,2025,06,1.01.02.01.001,0
000715634,2025,11,1.09.99.04.001,12300
000707695,2025,09,1.03.02.16.999,12791
000707695,2025,09,1.03.02.13.006,0
000707695,2025,06,1.03.02.09.008,234016
000709369,2025,11,1.03.02.10.001,0
000711482,2025,06,1.03.02.17.002,35391
000712216,2025,05,1.09.99.04.001,0
000711482,2025,06,1.03.02.16.002,15268
030560840,2025,03,1.03.02.15.999,4489000
030570397,2025,04,1.03.01.02.001,251752
030585763,2025,01,1.03.02.07.008,539392
030554624,2025,10,1.03.02.02.999,0
030557726,2025,08,1.03.02.09.006,0
030867648,2025,01,1.03.02.15.999,15027
030560840,2025,08,1.03.02.09.006,68320
030571282,2025,09,0.00.00.99.999,0
030574891,2025,09,1.03.01.02.007,0
030586131,2025,10,1.03.01.05.999,67200
030586645,2025,07,1.03.02.19.002,131657
030546933,2025,03,1.03.02.11.999,6009
030948286,2025,08,1.09.99.04.001,0
030571282,2025,07,1.09.99.02.001,920000
030866729,2025,03,1.03.02.07.006,78100
030554624,2025,08,1.01.01.01.008,16500
000706408,2025,02,1.03.02.09.008,66000
000706408,2025,01,1.03.02.07.999,60000
000706408,2025,07,1.04.02.03.001,0
030546470,2025,12,1.03.01.02.999,73959
030866729,2025,12,1.03.01.02.999,800
030560840,2025,07,1.02.01.01.001,0
030571282,2025,12,1.03.01.01.001,0
030574891,2025,05,1.03.02.07.999,5978
030540229,2025,06,1.03.02.05.001,11908
000709420,2025,04,1.03.02.13.006,62220
000709369,2025,07,2.02.01.06.001,0
000709420,2025,05,1.03.02.07.008,68003
000713119,2025,07,1.03.02.15.999,0
000711482,2025,09,1.03.01.02.007,218494
000711482,2025,11,1.03.01.02.005,0
030867648,2025,08,1.01.02.01.999,0
030868339,2025,07,1.01.02.01.999,347
030875816,2025,10,1.10.03.01.001,87565
012517321,2025,11,1.03.02.07.008,26591
012530005,2025,02,1.03.01.02.007,39000
012530005,2025,07,2.02.01.99.999,69455
012522919,2025,08,1.03.02.09.003,0
012522919,2025,12,1.09.99.01.001,0
012516766,2025,06,1.03.01.02.999,11768
012530609,2025,08,1.01.01.01.004,0
012522919,2025,09,1.01.01.01.002,1363043
012531402,2025,09,1.03.02.09.004,0
012517564,2025,10,1.03.02.18.999,0
012530788,2025,10,1.03.02.02.999,0
012519666,2025,09,1.03.02.09.001,0
012514711,2025,11,1.03.01.01.001,0
012504976,2025,12,1.04.02.05.999,0
012504984,2025,03,1.03.01.02.001,53620
012505287,2025,12,1.03.01.02.007,18265
018911763,2025,07,1.03.01.05.999,0
018945823,2025,12,1.03.01.02.001,0
018990138,2025,12,1.03.01.02.006,135031
017444782,2025,04,1.03.02.07.004,4620
018994680,2025,11,0.00.00.99.999,0
019000150,2025,05,1.09.99.02.001,0
018912125,2025,07,7.01.99.03.001,0
018914024,2025,03,1.03.02.07.008,0
018520029,2025,01,1.10.04.01.002,390000
018544557,2025,10,1.03.02.09.011,18910
018929028,2025,11,1.03.02.07.006,160000
018941108,2025,11,1.02.01.01.001,0
018929441,2025,11,1.10.03.01.001,14901
018919588,2025,11,2.02.01.03.003,0
018941110,2025,09,1.03.02.11.002,0
018944549,2025,12,2.02.01.07.003,0
019034793,2025,06,1.03.02.02.999,0
018944639,2025,02,2.02.01.04.001,590600
019013742,2025,04,1.03.02.05.002,2075
018940814,2025,11,1.01.01.01.008,0
018973182,2025,03,1.03.01.02.001,0
018945490,2025,09,1.01.02.01.001,139399
019048542,2025,04,2.02.01.05.001,0
018973498,2025,11,1.03.02.07.004,0
018973500,2025,02,1.03.02.01.002,0
018963080,2025,12,1.02.01.01.001,0
018973182,2025,04,7.01.99.03.001,60000
018973182,2025,02,1.03.02.10.003,78080
018973497,2025,05,1.03.02.02.999,0
019028694,2025,09,1.03.01.02.001,0
019033110,2025,09,0.00.00.99.999,0
018973752,2025,09,7.01.01.02.001,73475
019073688,2025,09,2.02.01.03.003,0
018990409,2025,05,1.03.01.02.999,385901
019035287,2025,06,1.03.01.02.999,24790
019076542,2025,03,1.03.02.09.006,55000
018973496,2025,11,2.02.03.99.001,0
018929441,2025,03,1.03.01.05.999,2190
019012838,2025,07,1.03.01.02.999,39666
019013051,2025,09,1.03.02.01.001,0
018990732,2025,05,1.03.02.15.999,857331
018993949,2025,10,1.03.01.02.001,0
019098739,2025,12,1.03.02.02.999,0
019100830,2025,07,1.03.02.04.004,8728191
018990138,2025,03,2.02.01.03.003,2023970
018991606,2025,03,1.03.01.02.999,600884
012565991,2025,07,1.03.01.02.999,165920
012547092,2025,12,1.03.02.11.999,0
012574863,2025,12,1.03.02.11.999,480000
012538844,2025,05,1.01.01.01.004,698319
012556764,2025,05,1.03.02.09.003,3640
012540636,2025,06,1.03.02.05.999,84180
012970374,2025,10,1.03.02.11.999,30000
