codice_ente,anno,mese,codice_gestionale,importo_centesimi
019072955,2021,10,1.03.02.11.999,210798
018973496,2021,03,1.03.02.19.009,505406
019124207,2021,12,1.03.02.99.999,968426
019172874,2021,12,1.03.02.02.002,25250
007514598,2021,12,1.03.02.11.001,9000
007555901,2021,06,1.03.02.10.001,15000
015736221,2021,10,1.03.01.02.012,3148
018973497,2021,06,1.03.02.09.004,23535
018973756,2021,03,1.03.01.05.999,30776
019174909,2021,06,1.03.02.10.001,159991
018941110,2021,11,1.02.01.01.001,18728
012541490,2021,04,1.03.01.02.002,19771
019072944,2021,07,7.01.01.02.001,49121
007544234,2021,02,0.00.00.99.999,0
019172868,2021,12,1.03.02.99.999,52400
019076390,2021,09,1.03.02.05.001,13420
011303762,2021,05,1.03.01.02.999,5030
011137987,2021,10,1.03.02.07.006,327570
019072945,2021,05,1.10.05.01.001,200
019124207,2021,08,1.03.02.05.001,67086
018941099,2021,11,0.00.00.99.999,0
019172874,2021,01,7.01.03.01.001,20700
011303762,2021,02,1.03.02.17.002,3400
032991391,2021,03,1.03.01.02.006,12851
011137987,2021,12,1.03.02.13.999,1381065
007554900,2021,06,1.03.01.02.011,12645
012541491,2021,02,1.03.02.99.999,64000
007514353,2021,11,1.03.02.17.002,3462
023204241,2021,07,1.03.02.10.001,6100
020925866,2021,04,1.03.02.10.001,126300
018520029,2021,01,1.03.02.07.999,54900
018973497,2021,10,0.00.00.99.999,0
028834708,2021,07,1.03.02.11.999,70000
012541490,2021,11,1.03.02.13.999,75457
007563110,2021,08,0.00.00.99.999,0
019072955,2021,02,1.03.02.10.001,773458
015749590,2021,09,7.01.01.02.001,821982
015736221,2021,06,7.01.01.02.001,490287
019076390,2021,07,1.02.01.01.001,12707
011303762,2021,05,1.03.01.02.001,54988
019076390,2021,03,1.03.01.02.011,1828
019124207,2021,05,2.02.01.07.999,1443870
015749590,2021,04,1.03.01.05.999,360782
007555901,2021,07,1.03.02.99.999,1644898
018940817,2021,11,1.03.01.01.001,37500
018990409,2021,05,1.03.01.02.001,126484
015736032,2021,11,1.03.02.14.999,525670
019072945,2021,09,1.03.01.02.006,40260
007514353,2021,12,1.03.02.11.999,4297375
018973496,2021,05,1.03.02.05.999,1261729
012530788,2021,10,2.02.01.03.999,2746464
007576222,2021,12,1.03.02.99.999,283500
019072944,2021,10,1.03.02.19.001,250100
007514598,2021,10,1.03.02.17.002,1000
015736032,2021,10,1.03.02.11.002,21200
023204241,2021,12,1.03.02.13.999,869193
000717661,2021,05,1.03.02.04.999,34160
019072945,2021,05,2.02.01.06.001,54301
023204241,2021,09,1.03.02.05.004,120625
018941112,2021,02,1.03.02.05.001,17788
019076390,2021,12,1.03.02.05.001,13466
019035085,2021,09,1.03.02.10.001,243860
019174909,2021,11,7.01.01.02.001,68562
007514353,2021,01,1.03.01.02.012,49676
023204241,2021,12,1.03.01.02.001,39551
019172872,2021,02,1.03.02.17.001,1400
019111896,2021,06,1.03.02.16.002,742
023204241,2021,06,0.00.00.99.999,0
007576222,2021,03,1.03.02.09.011,67344
019172874,2021,06,1.03.02.11.999,1282696
019072955,2021,01,1.03.02.01.002,3339
019028636,2021,12,1.03.01.02.012,18900
018911761,2021,03,1.03.02.04.999,140000
018911760,2021,06,1.03.02.05.999,328811
007576222,2021,01,1.03.02.09.006,270647
007514353,2021,12,2.02.01.05.999,1349076
019047613,2021,06,1.03.02.09.006,23541
007576222,2021,02,2.02.03.99.001,106634
010736473,2021,03,2.02.01.07.999,580720
023392442,2021,09,7.01.01.02.001,248436
019072944,2021,06,1.03.01.05.999,28864
026345691,2021,10,1.03.02.09.004,21000
018941110,2021,02,7.01.03.01.001,13600
018913998,2021,05,1.03.02.09.006,184083
018941112,2021,08,1.03.01.02.999,93066
019076394,2021,03,2.02.01.05.999,106800
000709369,2021,01,1.02.01.01.001,23163
018520029,2021,08,1.03.02.09.006,107604
007514598,2021,04,1.03.02.09.011,342150
018913998,2021,06,1.03.01.05.999,20417
018941099,2021,07,1.03.01.02.999,251935
007555901,2021,12,7.01.03.01.001,56769
019172872,2021,04,1.03.01.05.001,102139
015736489,2021,01,1.03.02.14.999,278438
019111896,2021,04,1.03.02.13.999,616563
000709369,2021,09,1.03.02.19.010,739320
019124213,2021,07,1.03.02.07.006,38162
026345691,2021,12,1.03.02.19.002,140000
018520029,2021,11,1.03.02.02.999,2000
019172864,2021,10,1.03.02.17.002,600
007544234,2021,12,1.03.02.10.001,117161
012541491,2021,07,1.03.02.11.999,1446044
023204241,2021,05,7.02.04.01.001,20000
018973500,2021,12,1.03.02.14.002,678690
018941108,2021,05,7.01.01.02.001,110583
018941099,2021,02,1.03.02.07.004,95160
018973496,2021,08,1.04.02.05.999,17500
019172874,2021,07,7.01.01.02.001,248042
025242329,2021,07,0.00.00.99.999,0
018973756,2021,09,1.03.02.09.005,5099
015736489,2021,06,1.03.02.14.999,232231
019172864,2021,12,1.03.02.10.001,477966
019072945,2021,06,1.03.01.02.001,198148
019172874,2021,10,1.03.02.07.006,75516
019172867,2021,08,0.00.00.99.999,0
019072941,2021,05,7.01.01.02.001,126703
019174908,2021,05,1.03.02.05.999,49525
018913998,2021,05,1.03.02.19.006,96101
018973496,2021,03,1.02.01.06.001,704557
019138134,2021,12,7.01.01.02.001,408058
018520029,2021,11,1.03.02.10.001,378000
015736489,2021,02,7.01.01.02.001,217638
032991391,2021,12,7.01.01.02.001,1084403
007576222,2021,03,1.02.01.01.001,19402
025242329,2021,09,1.03.02.17.002,1700
018973498,2021,09,0.00.00.99.999,0
019015206,2021,10,1.03.02.10.001,83875
011137987,2021,01,1.03.02.11.999,67600
011138356,2021,04,1.03.02.10.001,606000
019174910,2021,06,1.03.02.10.001,40000
007554699,2021,12,1.03.02.02.004,58072
018973497,2021,12,1.03.02.99.999,26250
015749590,2021,05,2.02.01.03.999,81740
019072941,2021,04,1.03.02.11.999,514800
007563110,2021,10,1.03.02.05.006,9877
032991391,2021,04,1.03.02.16.002,3950
019072941,2021,06,7.01.01.02.001,87513
015735784,2021,11,1.03.02.05.999,179340
019178119,2021,06,1.02.01.01.001,16830
007554900,2021,12,1.03.02.19.011,363072
020925866,2021,06,1.03.02.05.004,344356
019178119,2021,09,1.03.02.05.001,28048
018973498,2021,04,1.03.02.99.999,35280
007553443,2021,10,1.03.01.02.001,42979
019072944,2021,01,0.00.00.99.999,0
012530754,2021,11,1.03.02.05.004,114638
018911760,2021,08,1.03.02.10.001,55500
019076394,2021,12,1.03.02.16.002,13418
007576222,2021,03,1.03.02.99.999,181200
018911763,2021,12,1.03.01.02.999,102762
019174910,2021,11,1.03.02.11.999,392600
018941099,2021,06,1.03.01.02.999,100913
000709369,2021,04,1.03.02.09.006,152658
015736221,2021,12,1.04.01.02.999,200000
015736032,2021,11,2.02.01.03.999,316929
011138356,2021,11,1.03.02.01.002,13400
015735784,2021,03,1.03.01.02.999,156055
012541490,2021,07,1.03.02.05.006,278456
019174908,2021,01,1.03.02.19.002,48750
007554838,2021,01,0.00.00.99.999,0
007554791,2021,03,1.03.02.11.999,970255
028841383,2021,06,7.01.03.02.001,14032
007555901,2021,12,1.03.01.05.006,79013
032991390,2021,02,1.03.01.02.001,63431
028841383,2021,02,7.01.01.02.001,284087
018973498,2021,10,1.03.01.02.001,496872
018941108,2021,02,7.01.99.99.999,29990
032991391,2021,12,1.03.02.99.999,23000
018973752,2021,09,0.00.00.99.999,0
012541491,2021,12,1.03.02.02.001,24791
018973756,2021,12,1.03.02.09.011,85400
018973756,2021,04,0.00.00.99.999,0
018941108,2021,03,1.03.01.05.999,502934
019111896,2021,08,1.03.02.13.999,110654
011138356,2021,05,1.03.02.10.001,147000
015735784,2021,03,7.01.01.02.001,888606
007554791,2021,03,1.03.02.19.001,77643
018520029,2021,06,2.02.01.04.001,491174
007514353,2021,09,1.03.02.99.999,10780
019172868,2021,07,1.02.01.01.001,17850
019015206,2021,11,0.00.00.99.999,0
007576222,2021,03,1.03.01.02.007,5862
011137987,2021,11,1.03.02.05.001,34140
019172874,2021,10,1.03.02.04.999,177801
018973497,2021,12,1.03.02.10.002,27417
019178119,2021,04,1.03.01.05.999,72842
023204241,2021,03,7.02.04.01.001,10000
019035085,2021,09,2.02.01.06.001,150695
018911760,2021,07,0.00.00.99.999,0
007514353,2021,08,1.03.02.13.002,556285
019072944,2021,07,1.03.02.14.999,132618
012541491,2021,02,1.03.01.02.007,23058
018973496,2021,12,1.03.02.11.999,3127003
018973496,2021,09,1.03.01.02.001,293777
010736473,2021,02,2.02.01.04.001,374235
018941112,2021,11,1.03.02.14.999,478264
007554699,2021,03,1.02.01.01.001,2125
007544234,2021,02,1.03.02.17.001,4700
007555901,2021,07,1.03.02.05.004,129764
012530788,2021,03,1.03.02.99.999,737300
000709369,2021,02,1.03.02.19.004,122000
019172868,2021,10,1.03.02.10.001,83875
020925866,2021,03,1.03.01.02.001,11102
018941110,2021,01,2.02.01.05.999,110250
019072944,2021,08,2.02.01.04.002,75030
012530754,2021,03,1.03.02.16.004,2623
019172867,2021,03,1.03.02.19.009,11800
007554791,2021,04,1.03.01.05.999,140321
012541490,2021,03,1.09.99.04.001,9400
020925866,2021,07,1.03.02.13.001,73322
015736221,2021,01,1.03.02.11.999,4460757
012530754,2021,08,1.03.02.02.001,26450
018913998,2021,06,1.03.01.02.011,338
019124207,2021,02,2.02.01.07.999,2569320
012541490,2021,08,1.03.02.11.999,377350
007554699,2021,04,1.03.02.11.999,421848
019178119,2021,01,1.02.01.01.001,11781
007563110,2021,04,1.03.02.11.999,222300
018973497,2021,07,7.01.01.02.001,274849
007563110,2021,02,1.03.01.02.006,23180
007553433,2021,07,7.01.03.02.001,10509
007554699,2021,03,1.03.02.05.999,1827642
018911761,2021,02,2.02.01.07.999,767380
018973752,2021,01,7.01.99.03.001,50000
007554791,2021,10,1.03.02.05.005,167786
019015206,2021,02,7.01.99.03.001,80000
018941099,2021,10,1.03.02.09.005,41846
007576222,2021,10,1.03.02.17.002,4539
018941110,2021,11,1.03.01.05.999,221797
007554900,2021,12,1.02.01.01.001,4930
032991390,2021,04,1.03.02.14.999,204627
019035085,2021,06,0.00.00.99.999,0
019124207,2021,01,1.03.01.02.999,110310
020925866,2021,12,1.03.01.05.999,27606
011303762,2021,10,1.03.02.05.001,29531
032991391,2021,12,1.03.01.05.999,15397
012530788,2021,03,7.01.99.03.001,100000
007555901,2021,07,0.00.00.99.999,0
007553443,2021,09,1.03.02.17.002,400
011137987,2021,03,1.04.01.02.999,60000
019035085,2021,05,1.03.02.09.011,84495
018911760,2021,06,1.03.02.02.999,2000
015735784,2021,01,1.03.01.02.999,642507
032991391,2021,02,1.03.02.10.002,10000
018941110,2021,10,7.01.03.01.001,33000
018973498,2021,11,1.03.02.11.999,1803739
018913998,2021,03,0.00.00.99.999,0
018941108,2021,01,7.01.01.02.001,435164
018973496,2021,09,1.02.01.02.001,2350
019174908,2021,02,1.03.02.02.999,5141
012530788,2021,10,7.01.03.01.001,12000
023204241,2021,02,1.03.02.05.004,464287
019178119,2021,04,1.03.02.05.001,28592
020925866,2021,03,2.02.01.07.999,408700
023392442,2021,12,1.03.02.05.002,3126
007544234,2021,11,1.02.01.01.001,5100
018911761,2021,12,1.03.02.10.001,72956
019172868,2021,03,1.03.01.02.001,28899
007554900,2021,02,1.03.02.11.999,1241413
015736032,2021,02,1.03.01.02.999,18891
011138356,2021,01,1.03.02.09.011,117720
015735784,2021,10,1.02.01.01.001,94802
019138144,2021,11,2.02.01.07.999,71600
000717661,2021,07,1.03.02.07.008,208389
012530788,2021,12,1.03.02.07.006,333792
011138356,2021,10,1.03.02.10.001,241300
007514353,2021,07,1.03.02.09.006,183260
015736032,2021,06,1.03.02.17.999,800
018990409,2021,03,1.03.02.16.999,3200
020925866,2021,03,1.03.02.05.006,1264896
007554900,2021,03,1.03.01.02.011,5268
019172867,2021,12,1.03.02.14.999,366649
007553433,2021,04,7.01.01.02.001,324390
019072945,2021,04,1.03.01.05.999,61001
000709369,2021,11,1.03.02.05.006,255112
019072944,2021,09,0.00.00.99.999,0
020925866,2021,04,1.03.01.05.999,108297
007554791,2021,04,1.03.02.99.999,199930
019111896,2021,06,1.03.01.02.999,272295
018913998,2021,12,1.10.04.01.001,138700
019178119,2021,06,1.03.01.02.999,85298
012530754,2021,12,7.01.01.02.001,461612
019072955,2021,03,2.02.01.07.999,1825120
007555901,2021,02,1.03.01.02.999,8600
019076394,2021,02,1.03.02.09.005,40718
019076394,2021,03,1.10.05.01.001,318
007554900,2021,11,7.01.03.01.001,28197
011303762,2021,02,1.03.01.02.001,20986
015735784,2021,05,1.03.02.05.999,79056
018941110,2021,07,1.03.02.05.001,71432
019076390,2021,08,1.03.01.02.001,111703
019076390,2021,10,1.03.02.07.008,47580
018973496,2021,09,1.03.02.05.002,6498
017384804,2021,11,7.01.01.02.001,108287
007554900,2021,04,1.03.02.10.001,92833
007514598,2021,12,2.02.01.05.001,50697
000717661,2021,07,1.03.02.05.006,136867
019072945,2021,10,2.02.01.06.001,16348
019076394,2021,04,1.03.02.07.002,1200000
015735784,2021,11,1.03.02.13.999,5000
012541490,2021,12,1.03.02.16.002,5026
007554900,2021,12,1.03.02.99.999,56250
007544234,2021,05,1.03.02.99.999,127298
019138134,2021,12,1.03.02.11.999,327766
012541490,2021,11,1.03.01.02.999,1746882
012541491,2021,09,1.03.02.17.002,1150
019172872,2021,10,2.02.01.07.002,875106
019076394,2021,05,1.03.01.02.001,60311
007553443,2021,01,1.03.02.99.999,23314
007514353,2021,07,1.03.02.99.999,657500
018973756,2021,02,1.10.04.01.999,99000
032991390,2021,01,7.01.01.02.001,180965
007555901,2021,03,1.03.02.09.004,263520
018973498,2021,09,1.03.01.02.999,61378
019138144,2021,08,2.02.01.05.999,118960
018990403,2021,03,1.03.01.05.999,38120
019076390,2021,02,1.03.02.04.999,6600
020925866,2021,12,7.01.01.02.001,1774275
019174909,2021,02,7.01.01.02.001,571126
018913998,2021,05,7.01.01.02.001,363994
012530754,2021,03,1.03.02.10.001,100000
018973752,2021,08,1.03.02.04.004,21960
015735784,2021,10,1.03.02.19.010,183000
007514353,2021,02,1.03.01.02.004,135420
018911760,2021,08,1.03.02.11.999,30000
018520029,2021,08,7.01.01.02.001,183016
019111896,2021,09,1.03.02.11.999,405400
019072955,2021,11,2.02.01.07.999,1125084
015735784,2021,12,1.03.02.14.999,520269
015749590,2021,08,1.03.01.02.999,58202
000717661,2021,01,7.01.03.01.001,44780
018973498,2021,07,1.03.01.02.999,60334
007553433,2021,02,1.02.01.02.001,4600
019172864,2021,06,1.03.01.02.011,787
011138356,2021,09,1.03.02.05.006,22723
010736473,2021,01,1.03.02.11.999,3008355
012541491,2021,09,0.00.00.99.999,0
019015206,2021,04,7.01.01.02.001,533636
018990403,2021,11,1.03.01.02.999,1705914
028841383,2021,03,0.00.00.99.999,0
000709369,2021,12,2.02.01.07.999,626592
012512466,2021,12,1.03.02.19.002,115000
019028636,2021,06,1.02.01.06.001,377256
012530788,2021,06,1.03.01.02.999,8235
019172864,2021,04,2.02.01.07.999,166408
019111896,2021,01,2.02.03.99.001,559657
019172867,2021,04,1.03.01.05.999,31135
019174909,2021,09,1.03.02.05.999,14579
019174908,2021,06,7.01.03.01.001,12500
023392442,2021,10,1.03.02.17.002,1150
015735784,2021,04,1.03.02.14.999,463262
007554838,2021,08,1.03.02.04.999,36600
007544234,2021,06,1.03.01.05.006,23351
018941099,2021,08,1.03.02.14.999,251433
007553443,2021,01,0.00.00.99.999,0
017384804,2021,12,1.03.02.16.002,1087
011137987,2021,06,1.02.01.99.999,3000
023204241,2021,08,0.00.00.99.999,0
007555901,2021,06,1.03.02.09.004,403926
019172874,2021,07,1.03.01.02.001,75989
019047613,2021,11,1.02.01.01.001,19482
028841383,2021,06,1.03.02.10.002,6313700
019172867,2021,12,1.03.01.02.999,69049
007576222,2021,06,1.03.02.11.999,443817
032991391,2021,03,1.03.02.13.005,241872
018520029,2021,04,1.03.02.13.001,630332
023392442,2021,02,1.03.02.13.999,303780
018973496,2021,02,0.00.00.99.999,0
007514598,2021,02,1.03.02.07.007,27047
018941110,2021,04,7.01.01.02.001,93947
015736489,2021,12,1.03.02.02.002,3200
007514598,2021,09,1.03.02.16.002,5526
007555901,2021,10,1.03.02.07.002,434200
019172874,2021,11,1.03.02.99.999,15000
019111896,2021,03,2.02.01.05.999,1366400
007554699,2021,11,0.00.00.99.999,0
012530754,2021,01,1.03.02.05.005,273623
018973497,2021,07,1.03.02.17.002,200
007514353,2021,08,1.03.02.07.999,1900
019072945,2021,11,1.03.02.09.006,256444
018973496,2021,06,1.03.02.11.002,1241943
019072944,2021,04,7.01.03.01.001,980
019138134,2021,05,7.01.03.01.001,11000
011137987,2021,03,1.03.02.09.004,54656
000709369,2021,06,1.03.02.13.999,518154
019072955,2021,06,1.03.02.07.006,12078
023392442,2021,02,1.03.01.02.999,27200
019178119,2021,01,1.03.02.10.002,90000
019174908,2021,03,1.03.01.02.999,605838
015736221,2021,03,1.03.02.99.999,8500
019076390,2021,11,1.03.02.10.001,32000
032991391,2021,12,1.03.02.07.004,5734
019076394,2021,04,2.02.01.07.999,2462387
012530754,2021,10,1.03.01.02.001,268742
018911760,2021,07,1.03.01.02.001,30134
007554699,2021,06,7.02.99.99.999,380400
015735784,2021,07,1.03.02.05.999,79056
018973752,2021,09,1.03.02.16.999,4900
018973498,2021,09,1.03.02.09.005,70760
018911760,2021,02,1.03.01.02.999,312852
018973498,2021,10,1.03.02.09.004,13497
012541490,2021,12,1.03.02.11.002,111996
010736473,2021,09,2.02.01.07.999,508900
019124207,2021,02,1.03.02.05.999,1978020
023392442,2021,12,1.10.99.99.999,28860
019178119,2021,11,1.03.01.01.001,17990
018520029,2021,05,1.03.02.09.011,21716
018520029,2021,10,1.03.02.09.011,289014
007554699,2021,02,7.01.01.02.001,496953
032991390,2021,12,1.03.01.05.999,38850
011138356,2021,12,1.03.01.02.006,9516
026345691,2021,11,1.10.03.01.001,456463
032991390,2021,11,1.03.02.10.001,56840
019047613,2021,01,7.01.99.03.001,50000
007554838,2021,12,1.03.02.99.999,6100
015749590,2021,11,1.03.02.07.999,381704
000717661,2021,10,1.03.02.13.001,315166
018911760,2021,02,2.02.01.04.001,298738
015735784,2021,08,1.03.01.01.001,27443
019072945,2021,10,1.03.02.11.999,22300
012530788,2021,03,1.03.01.02.999,85046
018911761,2021,07,0.00.00.99.999,0
010736473,2021,06,1.03.02.99.999,271420
007554900,2021,11,1.03.02.99.999,50000
019028636,2021,03,0.00.00.99.999,0
007544234,2021,12,1.02.01.01.001,81813
019172868,2021,06,7.01.01.02.001,88461
032991391,2021,08,1.03.02.05.006,118562
000709369,2021,12,1.02.01.01.001,20399
018911763,2021,03,1.03.02.04.999,13542
010736473,2021,10,1.03.01.02.001,74629
019076390,2021,01,1.03.02.05.001,13420
007554900,2021,10,1.03.02.17.002,30456
007554900,2021,07,1.03.02.14.999,91812
019174910,2021,02,1.03.02.11.999,169000
019072944,2021,06,0.00.00.99.999,0
012541491,2021,02,0.00.00.99.999,0
019124207,2021,07,1.02.01.01.001,19635
019138144,2021,12,1.03.01.05.999,303772
007553433,2021,05,0.00.00.99.999,0
019047613,2021,11,7.01.01.02.001,93467
015736489,2021,04,1.03.02.10.001,45000
015736489,2021,10,1.03.02.07.002,5000
019072955,2021,05,1.03.02.19.006,6710
019178119,2021,12,1.03.02.16.002,11780
007553443,2021,11,1.10.04.01.003,48644
015736489,2021,08,1.03.02.07.007,4879
019124207,2021,04,2.02.01.05.001,129466
018941110,2021,09,1.03.02.17.002,1200
010736473,2021,03,1.03.02.05.999,18446
018911761,2021,06,1.03.02.05.001,79550
018973498,2021,02,1.03.02.99.999,86230
011138356,2021,01,1.03.02.04.999,54710
019072944,2021,12,1.03.01.05.999,72733
019138134,2021,10,1.03.02.10.001,81545
011138356,2021,12,1.03.01.05.999,57102
019138144,2021,10,7.01.01.02.001,53380
023392442,2021,05,1.03.02.04.999,76250
019172872,2021,06,0.00.00.99.999,0
007514353,2021,04,1.03.02.13.002,539815
007554791,2021,06,1.03.02.05.999,78080
019124207,2021,03,7.01.03.01.001,55747
007553433,2021,06,7.01.01.02.001,467621
019172868,2021,10,7.01.01.02.001,35785
019178119,2021,01,1.03.02.11.999,849914
019076390,2021,12,1.03.02.14.999,104166
019072941,2021,11,1.03.01.02.999,23998
019172868,2021,01,1.03.02.14.999,298240
018973500,2021,11,1.03.01.01.001,8990
000709369,2021,02,7.02.04.02.001,48000
007576222,2021,11,1.03.02.05.006,1459997
007544234,2021,01,1.03.02.05.001,148769
019178119,2021,01,7.01.99.03.001,380000
028841383,2021,09,7.01.01.02.001,206788
018990409,2021,10,7.01.01.02.001,198525
019015206,2021,11,1.09.99.04.001,3140
000717661,2021,04,1.03.02.13.999,584657
007554838,2021,05,1.03.02.11.999,1217333
015735784,2021,11,1.03.02.99.999,743500
019124207,2021,07,1.03.02.05.004,299086
007553433,2021,10,1.03.02.19.005,80010
032991391,2021,12,0.00.00.99.999,0
015736032,2021,07,1.03.02.07.004,420000
007514353,2021,03,1.03.02.19.005,32534
007553433,2021,05,1.03.01.05.999,104859
007554838,2021,10,1.03.01.02.012,71460
018941112,2021,09,1.03.02.09.011,2429
015735784,2021,03,1.03.02.09.006,4880
007514353,2021,09,1.03.02.10.001,183000
015735784,2021,12,0.00.00.99.999,0
007555901,2021,09,1.03.02.13.999,1491523
018973752,2021,06,1.03.01.05.999,89670
018941110,2021,12,1.03.02.16.999,360
019035085,2021,02,1.03.02.09.011,65428
019172867,2021,06,1.03.01.02.011,5009
018990403,2021,03,7.01.03.01.001,28000
007554699,2021,03,1.03.02.16.002,10000
025242329,2021,08,1.09.99.04.001,9000
019035085,2021,04,1.03.02.09.011,10199
007554838,2021,10,0.00.00.99.999,0
019076390,2021,08,2.02.01.07.999,277306
019072945,2021,12,2.02.01.05.999,122470
019076394,2021,01,1.03.01.02.999,89808
018973496,2021,04,1.03.01.05.999,69088
019172868,2021,03,2.02.01.03.001,45100
019072941,2021,07,1.03.02.17.002,1800
018973497,2021,08,1.03.02.14.002,1185159
018941110,2021,09,2.02.01.07.999,135786
032991390,2021,12,1.03.02.10.001,250000
028841383,2021,12,2.02.01.03.999,190198
007555901,2021,09,1.03.02.05.004,187771
019072941,2021,07,7.01.03.01.001,13300
011138356,2021,02,7.01.03.01.001,69400
018520029,2021,10,2.02.01.05.001,275964
007563110,2021,09,1.03.02.02.001,4576
018911760,2021,11,1.03.02.14.999,221430
019172864,2021,03,7.01.01.02.001,92722
020925866,2021,10,1.03.01.02.999,1419905
019138144,2021,05,0.00.00.99.999,0
019138134,2021,02,1.03.02.13.999,11400
011137987,2021,11,1.03.02.05.006,9039
018941110,2021,02,1.03.02.14.999,321575
023204241,2021,04,7.01.01.02.001,304629
018913998,2021,04,1.03.02.19.006,120780
018911760,2021,07,1.03.02.10.001,247800
011138356,2021,05,7.01.01.02.001,808186
007514598,2021,07,1.03.02.05.001,129042
018973497,2021,06,1.03.02.14.002,1180356
015735784,2021,05,1.03.02.07.999,92559
000709369,2021,12,1.03.02.09.011,244610
019138144,2021,06,1.03.02.11.999,2674164
019111896,2021,05,1.03.01.02.009,12000
010736473,2021,01,1.03.02.05.006,706408
007555901,2021,12,1.02.01.01.001,24127
019172874,2021,07,1.03.02.05.001,79350
019072944,2021,08,0.00.00.99.999,0
012530754,2021,06,0.00.00.99.999,0
007514353,2021,02,1.03.02.10.001,135595
000717661,2021,12,1.03.01.02.009,9516
011138356,2021,12,7.01.03.01.001,165880
007554699,2021,07,2.02.01.05.001,854000
019028636,2021,02,1.03.02.11.001,103350
018973497,2021,11,1.03.02.14.999,618120
007554791,2021,12,0.00.00.99.999,0
019172868,2021,11,7.01.01.02.001,100874
015735784,2021,11,7.01.03.01.001,5050
019174908,2021,05,1.03.02.13.999,13176
011138356,2021,10,1.03.02.17.002,2000
032991391,2021,02,1.03.01.05.999,234562
019172864,2021,01,1.03.02.99.999,25000
019076394,2021,04,1.03.02.14.999,186067
007555901,2021,05,1.03.02.09.005,26840
012541490,2021,09,7.01.01.02.001,355479
012530754,2021,12,1.03.01.02.999,101189
007554838,2021,12,1.03.02.10.001,332400
018990409,2021,07,1.03.02.14.999,1217562
018990409,2021,09,0.00.00.99.999,0
019174909,2021,10,1.03.01.05.999,58564
015736032,2021,09,1.03.02.05.001,21594
019015206,2021,08,7.01.03.01.001,51600
007514353,2021,08,1.03.02.09.004,53070
012541491,2021,08,1.03.02.99.999,310200
019172867,2021,08,1.03.01.02.999,3400
015736221,2021,01,1.02.01.02.001,6600
007553443,2021,07,1.03.01.02.006,4514
018520029,2021,01,1.03.02.10.001,52867
012530754,2021,06,1.03.02.07.001,540000
015736221,2021,12,1.03.01.05.999,49845
018973752,2021,03,1.03.02.07.008,31720
018973496,2021,04,1.02.01.01.001,57120
010736473,2021,12,2.02.01.05.999,62220
012530788,2021,12,1.03.01.02.007,121707
007555901,2021,10,1.03.01.02.999,1428512
018911760,2021,09,1.03.02.17.002,3600
019172874,2021,12,1.03.02.13.999,48540
019072944,2021,08,1.03.02.99.999,118800
018913998,2021,08,1.10.99.99.999,46458
019076394,2021,02,1.03.01.02.999,1901792
019111896,2021,04,1.03.01.05.999,162623
019076394,2021,12,1.03.01.05.999,133636
018941110,2021,03,7.01.01.02.001,390052
018973496,2021,10,1.03.01.02.001,522428
019178119,2021,01,1.03.01.05.999,14734
018520029,2021,12,1.03.02.02.001,17100
018911763,2021,08,1.03.02.11.999,456613
019072945,2021,02,1.03.01.05.999,63830
019138134,2021,05,1.04.01.02.999,25000
011137987,2021,12,1.03.02.04.004,79000
012541491,2021,01,1.03.02.05.999,24595
019124207,2021,09,1.03.02.13.999,7320
019172874,2021,09,0.00.00.99.999,0
007553443,2021,04,1.03.02.13.001,102480
007514353,2021,11,1.03.01.02.999,2832526
007554699,2021,07,1.03.02.13.002,1126154
023392442,2021,06,1.03.02.05.004,224003
018941099,2021,11,1.03.02.07.999,22570
017384804,2021,10,7.01.03.01.001,74440
007555901,2021,07,1.03.02.05.001,65969
007554838,2021,04,1.03.02.09.011,98576
000709369,2021,12,1.03.02.16.002,1565
015749590,2021,05,7.01.99.99.999,307074
007576222,2021,04,2.02.01.05.001,188856
000717661,2021,01,1.03.01.02.001,192870
011138356,2021,07,1.03.02.99.999,538700
019076394,2021,07,1.03.02.16.002,6411
012541491,2021,03,1.03.01.05.999,4991
019138134,2021,07,1.03.02.09.005,63000
012530754,2021,08,1.03.02.99.999,30500
019015206,2021,12,1.03.01.02.999,95261
015735784,2021,06,1.03.02.09.011,198250
018941112,2021,02,0.00.00.99.999,0
019172874,2021,06,1.03.02.19.006,133956
019072941,2021,12,7.01.01.02.001,393439
019138134,2021,05,1.03.01.02.011,5380
019172872,2021,10,1.03.02.17.002,1400
010736473,2021,10,7.01.01.02.001,702701
007514598,2021,10,1.03.01.02.001,298510
018941112,2021,12,0.00.00.99.999,0
012530788,2021,12,1.03.02.10.001,698414
017384804,2021,07,7.01.03.01.001,82041
007544234,2021,11,1.03.02.04.999,20000
012530788,2021,07,1.03.02.10.001,244250
023204241,2021,03,1.03.01.02.006,14396
015735784,2021,06,0.00.00.99.999,0
018941099,2021,12,1.03.02.04.999,68850
011303762,2021,02,1.03.02.07.001,57616
018973756,2021,12,1.03.01.05.999,7596
018973752,2021,03,1.03.02.05.001,11980
018973496,2021,12,1.03.01.05.999,268761
028841383,2021,06,1.02.01.01.001,640033
007514598,2021,04,1.03.02.05.001,124487
018520029,2021,10,1.03.02.02.001,3670
018973496,2021,04,1.03.02.19.005,36600
019072941,2021,03,7.01.03.01.001,10800
019047613,2021,07,1.03.02.19.010,73200
