codice_ente,anno,mese,codice_gestionale,importo_centesimi
007547518,2023,05,1.03.02.11.999,71500
007519815,2023,05,1.10.03.01.001,58587
007523078,2023,07,2.02.03.02.002,0
007517387,2023,11,1.09.99.02.001,0
007519815,2023,11,1.03.01.05.999,0
007528204,2023,12,1.03.01.02.012,16737
007559153,2023,12,1.03.02.05.999,13500
007549252,2023,06,1.03.01.02.999,58740
007549252,2023,07,1.03.02.15.999,0
007550157,2023,12,1.03.02.16.999,0
007548445,2023,11,1.03.02.11.999,48000
007551231,2023,11,1.03.02.02.001,0
007555152,2023,10,1.03.02.11.999,20000
007551968,2023,08,1.03.01.02.001,0
007554791,2023,09,1.03.02.13.999,454999
007554968,2023,04,0.00.00.99.999,0
007553433,2023,12,1.02.01.02.001,0
007557675,2023,06,1.03.02.16.002,1685
018520029,2023,09,1.03.01.02.999,0
019054585,2023,12,1.03.02.09.004,0
011137987,2023,07,1.02.01.99.999,0
011137987,2023,09,1.03.02.05.005,88872
019172868,2023,06,1.03.02.16.999,0
032991390,2023,08,1.03.02.19.001,0
007554699,2023,09,1.03.02.99.999,3150000
007563110,2023,03,1.03.01.02.007,10223
026345691,2023,10,1.03.02.18.999,0
007554900,2023,11,1.02.01.01.001,0
012512293,2023,09,1.02.01.01.001,0
007520126,2023,12,1.03.01.02.999,129723
018992366,2023,03,1.03.01.02.006,0
019048038,2023,11,1.03.02.04.999,0
007581710,2023,12,1.03.02.09.008,69800
029958887,2023,06,1.03.02.10.001,300200
007515879,2023,12,1.03.01.02.001,29596
007563110,2023,07,1.03.02.07.999,16039
007563110,2023,02,2.02.01.05.999,0
012530788,2023,12,1.03.02.13.999,226717
019100830,2023,12,2.02.01.99.999,0
007554968,2023,09,1.09.99.01.001,0
011138356,2023,11,1.03.02.13.999,0
018520029,2023,09,1.04.02.05.999,0
007571733,2023,08,2.02.01.04.002,0
007571742,2023,10,1.03.02.11.999,168600
007518277,2023,12,1.03.01.05.999,328917
007521212,2023,12,1.03.01.01.001,0
007506339,2023,12,1.03.02.17.002,99000
007513121,2023,10,1.03.02.15.999,506077
007507303,2023,04,0.00.00.99.999,0
007514353,2023,05,1.03.02.13.001,21960
007547270,2023,11,1.03.01.02.999,0
007511820,2023,08,1.03.02.05.003,59000
007507303,2023,11,1.03.02.07.008,289265
011137987,2023,12,1.03.01.02.006,0
012522919,2023,06,1.03.02.09.011,36960
019052729,2023,09,1.03.01.02.007,3432
015735784,2023,05,1.03.02.05.001,89947
018992366,2023,12,2.02.01.04.002,300718
007548445,2023,12,1.10.04.01.003,467400
007547518,2023,02,1.03.02.05.999,29280
015736032,2023,09,1.04.01.02.001,0
015736032,2023,08,1.03.02.14.002,0
007545828,2023,06,1.03.02.16.999,8036
007553433,2023,03,1.03.02.07.002,269530
019016167,2023,10,1.03.02.16.002,0
020925866,2023,09,1.03.02.09.005,0
011138356,2023,05,1.02.01.06.001,74420
012522919,2023,03,2.02.01.05.001,5227
012515504,2023,10,1.03.02.07.999,0
012505949,2023,06,1.03.02.05.999,104027
026331236,2023,07,1.03.02.17.002,20000
023392442,2023,06,1.03.02.10.001,60000
026115764,2023,09,1.03.02.05.999,0
025233175,2023,11,2.02.01.07.004,897643
028841195,2023,12,1.03.01.02.008,21194
032991391,2023,07,1.03.01.02.999,294539
028838328,2023,05,1.03.02.07.008,0
015735784,2023,04,7.01.99.03.001,0
019015206,2023,10,2.02.01.07.999,0
011138356,2023,12,1.09.99.04.001,0
018941112,2023,11,1.03.02.07.002,0
018913998,2023,06,1.03.01.02.011,0
007515438,2023,10,1.03.02.04.999,5600
007515438,2023,12,1.03.02.16.002,42435
007515438,2023,08,1.03.02.11.002,121524
007548445,2023,12,1.01.02.01.999,400
007561811,2023,10,1.03.01.02.008,34362
007571742,2023,06,1.09.99.01.001,72740
007576222,2023,08,2.02.03.02.001,0
007516557,2023,07,1.03.01.02.007,0
007543819,2023,09,7.01.99.03.001,20000
007523145,2023,12,1.03.02.02.999,0
007548445,2023,12,1.03.02.04.999,16900
007543819,2023,05,1.01.01.01.002,0
007545828,2023,09,1.03.01.02.002,4505
007571742,2023,07,1.03.01.02.007,880
007549252,2023,06,1.03.01.02.006,115363
007547219,2023,10,2.02.01.04.001,57200
011138356,2023,05,1.03.02.07.007,15299
017384804,2023,05,1.03.01.02.999,0
019174908,2023,04,1.03.02.14.999,0
019072944,2023,08,1.03.02.04.004,0
028819267,2023,08,1.03.02.16.999,0
007511820,2023,06,1.03.02.11.999,1941303
007528204,2023,11,1.03.01.05.999,0
007543819,2023,12,1.02.01.01.001,4165
007544234,2023,07,1.03.02.13.999,0
007551780,2023,12,1.03.02.15.999,9500
007517472,2023,11,2.02.01.07.999,0
007547270,2023,09,1.03.02.07.008,0
007516557,2023,06,1.03.02.17.002,2110
007517472,2023,06,1.03.02.09.003,42296
007523145,2023,12,1.01.01.01.002,464960
007525169,2023,08,1.03.02.09.003,0
007552394,2023,11,2.02.01.06.001,80520
012516766,2023,11,1.03.02.16.002,2235
032991390,2023,01,1.03.01.02.012,15860
026348915,2023,07,1.03.02.05.001,43555
028838345,2023,12,1.03.02.16.002,2291
028841015,2023,07,1.01.02.01.001,374233
028841677,2023,03,1.03.02.04.999,10500
028838416,2023,04,1.03.02.04.004,0
026331236,2023,07,1.03.01.02.006,288525
012530754,2023,09,1.03.02.16.002,0
007547270,2023,02,1.03.02.11.999,48000
027479645,2023,12,1.03.01.02.001,108959
007544234,2023,03,1.03.01.05.999,132757
007514353,2023,02,1.03.01.02.014,0
007549252,2023,08,1.03.02.02.999,0
007560013,2023,12,1.10.99.99.999,7000
007563110,2023,05,2.02.01.04.001,0
007517472,2023,12,2.02.01.07.999,17499
007554968,2023,12,1.03.02.09.011,113800
007547518,2023,04,1.03.02.07.006,0
019072945,2023,08,1.03.01.02.012,0
019076390,2023,12,1.03.02.16.002,6040
007543819,2023,02,1.03.01.02.999,63775
012505949,2023,10,1.03.02.02.999,18000
018941108,2023,08,1.03.02.99.999,3416600
019111896,2023,04,1.10.99.99.999,0
012522919,2023,07,1.03.02.02.001,0
007581710,2023,06,1.03.02.01.002,0
019174910,2023,04,0.00.00.99.999,0
007555152,2023,11,1.03.02.07.008,113088
028838328,2023,10,1.03.02.17.002,30000
012506104,2023,12,1.03.01.02.999,3490
012530788,2023,10,1.09.99.04.001,78000
007563110,2023,07,1.03.01.02.001,249043
011137987,2023,06,1.03.02.07.999,202500
007554699,2023,04,1.03.02.05.001,397720
007514353,2023,11,0.00.00.99.999,0
018913998,2023,03,1.03.01.02.001,15000
018973496,2023,04,1.03.01.02.009,5000
031921785,2023,05,1.03.01.02.012,56099
019172867,2023,03,1.03.02.11.999,3889106
029401627,2023,11,1.03.02.11.999,1305303
028841258,2023,09,1.01.01.01.002,0
019139656,2023,06,1.03.01.02.008,30944
011138356,2023,04,7.01.01.02.001,726411
007576222,2023,12,1.03.02.09.006,188739
012506104,2023,02,1.03.01.02.007,39738
007547270,2023,12,1.02.01.01.001,8776
019054585,2023,12,1.02.01.01.001,32269
007511820,2023,07,1.03.02.99.999,33200
019013249,2023,11,1.03.01.02.001,186265
007554838,2023,09,1.03.02.99.999,3244460
007545828,2023,12,1.03.01.02.002,26534
012541490,2023,12,1.02.01.01.001,20362
007554699,2023,11,1.09.99.04.001,0
007552394,2023,10,1.01.01.01.004,0
018520029,2023,08,1.03.02.05.004,126447
007548763,2023,09,1.03.02.11.999,138307
012516594,2023,12,1.03.01.01.002,11020
019111896,2023,04,7.01.01.02.001,1443433
007515730,2023,07,0.00.00.99.999,0
007545828,2023,12,1.03.01.02.004,447816
007548763,2023,12,1.03.01.02.005,6686
007549252,2023,09,1.01.01.01.004,1226206
007514083,2023,10,0.00.00.99.999,0
007576222,2023,02,1.03.02.05.006,1903604
007553107,2023,04,1.02.01.01.001,0
015736221,2023,02,1.03.02.04.999,93818
018911763,2023,11,1.03.02.19.001,0
018941099,2023,09,2.02.01.05.999,0
018911763,2023,09,1.03.02.09.004,0
029401728,2023,07,1.03.02.15.999,111500
029401082,2023,07,0.00.00.99.999,0
029401354,2023,03,1.03.02.10.002,96200
028841336,2023,07,1.03.01.02.006,0
028841336,2023,08,1.09.99.04.001,0
020925866,2023,12,1.03.02.19.005,0
032991390,2023,03,1.03.02.07.002,0
032991390,2023,05,1.03.01.02.006,64721
028840976,2023,10,1.03.02.07.008,0
027380743,2023,10,1.07.06.02.999,0
007553107,2023,08,1.03.02.01.002,0
019124207,2023,11,1.03.02.13.999,0
028834738,2023,12,1.03.02.15.999,0
007514353,2023,08,1.03.02.14.999,0
027380743,2023,10,1.09.99.04.001,0
024265503,2023,07,2.02.01.04.002,0
032991390,2023,05,1.03.01.02.999,17178
015736489,2023,06,1.03.02.09.001,0
012505949,2023,10,2.02.01.07.999,2533500
012512293,2023,09,1.03.02.16.999,0
012530754,2023,12,7.01.99.03.001,0
018941112,2023,11,1.03.02.01.002,0
018911763,2023,12,2.02.01.99.002,0
027380743,2023,09,2.02.01.03.003,0
012509120,2023,08,1.03.02.07.004,0
012519666,2023,05,1.03.01.02.011,752885
025242329,2023,09,1.03.02.01.002,0
012512293,2023,09,1.03.02.07.004,0
012514711,2023,08,2.02.01.03.003,0
026791823,2023,12,1.03.01.02.007,5115
018990409,2023,03,1.03.02.07.002,140001
012530754,2023,10,1.03.01.02.999,1511820
012506104,2023,08,1.03.02.07.004,0
012516594,2023,09,1.03.01.02.008,0
012505287,2023,07,1.03.01.02.006,15300
012509078,2023,10,2.02.03.02.002,598443
007561811,2023,05,1.03.02.13.006,0
028840971,2023,06,1.01.01.01.002,1065533
028841336,2023,09,2.02.01.04.001,0
028841677,2023,10,1.03.02.02.004,20008
029401082,2023,10,2.02.01.07.999,0
007553443,2023,04,1.03.02.01.002,0
019174908,2023,08,1.03.02.17.999,0
012515682,2023,07,1.03.02.04.004,0
012515504,2023,09,1.03.01.02.007,12000
028841677,2023,08,1.01.02.01.001,391321
018941099,2023,10,1.03.02.05.002,0
012506104,2023,10,1.03.01.02.999,0
018911760,2023,06,2.02.01.05.999,0
012505949,2023,04,1.03.01.02.008,1980
012512466,2023,11,1.03.02.17.002,0
028841448,2023,05,1.02.01.01.001,21609
007548469,2023,12,1.03.01.01.001,16400
012516594,2023,12,1.03.02.17.002,200
018973497,2023,10,1.03.02.05.001,0
019165468,2023,10,1.03.01.05.999,0
029936404,2023,04,1.03.02.15.999,5200941
028840924,2023,11,1.03.02.15.999,198000
028838526,2023,08,1.03.02.16.002,0
028846416,2023,12,1.04.02.03.001,190000
028835860,2023,12,1.03.01.02.999,42481
007544234,2023,07,1.03.02.07.007,0
012505949,2023,08,2.02.01.03.002,0
019139656,2023,10,2.02.01.07.999,0
012515504,2023,11,1.03.02.19.002,420000
028841677,2023,11,1.03.02.10.001,0
026348915,2023,08,1.03.02.15.999,19136
027401523,2023,06,1.03.02.19.002,0
019165468,2023,08,2.02.01.07.999,0
012547556,2023,12,1.02.01.01.001,0
012530788,2023,11,1.02.01.99.999,0
012530788,2023,08,1.03.02.17.002,0
012530754,2023,02,0.00.00.99.999,0
007543819,2023,06,1.03.01.02.007,0
029400886,2023,09,1.03.02.11.002,0
029401354,2023,10,1.03.02.15.999,27180
012506104,2023,10,1.03.02.13.006,0
007571742,2023,09,1.03.02.16.999,0
012519666,2023,11,1.03.02.07.999,0
012541490,2023,12,7.01.01.02.001,2910191
028834708,2023,10,1.03.02.02.999,30000
028838526,2023,07,1.03.01.02.999,0
033462250,2023,09,1.03.01.02.001,12980
007523078,2023,11,1.03.02.11.999,0
007512843,2023,04,1.03.02.16.002,5055
032991391,2023,10,1.03.02.13.002,1727176
007553443,2023,03,1.02.01.06.001,672300
012539395,2023,09,1.01.02.01.001,0
012541490,2023,11,7.01.99.03.001,0
028841015,2023,11,1.03.01.05.999,0
018520029,2023,09,1.03.02.17.999,0
007554699,2023,04,1.03.02.14.002,0
015736032,2023,04,1.03.02.04.999,0
015736489,2023,07,1.03.02.02.001,40359
015749590,2023,10,1.03.02.05.001,162961
018913998,2023,05,1.03.02.05.002,1000
017384804,2023,12,1.03.02.99.999,1135475
012574453,2023,10,1.03.02.15.999,0
012541490,2023,08,7.01.01.02.001,284921
029401354,2023,06,1.03.01.02.007,22958
012541490,2023,09,1.03.01.02.001,0
000709369,2023,06,1.02.01.06.001,927842
000719730,2023,11,1.03.02.11.999,1261388
011097425,2023,12,0.00.00.99.999,0
007561811,2023,09,1.01.02.01.999,17800
000709369,2023,09,1.10.04.01.003,0
000709369,2023,11,2.02.01.07.999,0
019135813,2023,11,1.01.01.01.002,0
019028636,2023,05,1.03.01.05.999,0
000717661,2023,07,1.03.02.07.008,0
000743927,2023,05,1.04.02.03.001,0
031921785,2023,04,2.02.01.05.001,0
019012837,2023,06,1.03.02.13.006,0
019012837,2023,06,1.02.01.01.001,0
019138144,2023,11,1.03.02.02.999,0
024265503,2023,09,1.03.01.01.002,0
012574453,2023,09,1.03.02.05.005,0
019111896,2023,02,1.03.02.09.011,0
000709369,2023,08,1.03.02.05.001,39654
007554096,2023,12,1.03.01.02.008,2000
019164120,2023,12,1.03.01.02.006,3299
007554900,2023,06,1.03.02.04.999,50000
019172867,2023,07,1.03.01.02.999,0
000709369,2023,11,1.09.99.01.001,26156
007552429,2023,11,2.02.01.03.003,0
007552358,2023,12,1.03.02.02.001,0
007514353,2023,05,1.03.01.02.007,210935
028841015,2023,07,0.00.00.99.999,0
000709369,2023,04,7.01.99.03.001,0
028819267,2023,09,1.03.02.15.999,0
028841336,2023,05,1.09.99.02.001,0
019111896,2023,03,1.02.01.01.001,5950
019749460,2023,10,1.03.02.11.999,0
028840792,2023,07,1.03.01.02.001,0
018973496,2023,08,2.02.01.06.001,0
000717661,2023,09,1.03.02.05.004,65450
000709369,2023,10,1.10.04.01.003,0
007515730,2023,12,1.03.02.07.008,0
010736473,2023,05,1.03.02.07.999,716354
012530754,2023,04,1.10.04.01.999,0
019178119,2023,08,1.03.02.16.002,6090
000717661,2023,02,1.03.02.19.001,327570
000718138,2023,11,1.03.02.11.999,111424
000709369,2023,12,1.03.02.09.006,0
019052729,2023,06,1.03.02.16.999,5400
019111896,2023,05,1.03.01.02.999,315313
012539395,2023,10,1.03.01.02.006,14400
023392442,2023,09,1.03.02.04.999,0
019012837,2023,09,1.03.01.02.011,0
000719730,2023,12,1.01.01.01.004,4494548
018990409,2023,01,1.03.02.11.002,118010
019073688,2023,03,1.03.02.07.006,0
018911761,2023,05,1.03.02.09.006,0
007513121,2023,03,1.03.02.04.004,12200
018973500,2023,12,1.03.02.05.001,91306
028841336,2023,10,1.03.02.16.002,9102
019171320,2023,10,1.03.02.07.002,0
007554791,2023,03,1.03.02.02.999,0
000718138,2023,12,1.03.02.16.002,1350
000718138,2023,12,1.03.02.09.001,199714
007544234,2023,04,1.03.02.02.001,0
018973756,2023,06,1.03.02.14.999,0
023204241,2023,04,1.03.02.14.999,15600
019100830,2023,12,1.03.02.19.002,0
018990409,2023,08,1.03.02.09.006,0
011097932,2023,09,1.04.02.03.001,0
012530754,2023,08,1.03.01.05.999,15065
018973496,2023,07,1.03.01.05.999,0
017384804,2023,09,1.09.99.04.001,0
015736221,2023,03,1.03.01.02.001,0
018911760,2023,01,1.03.02.99.999,14000
015735784,2023,07,2.02.01.99.999,0
028840971,2023,11,1.04.02.03.001,0
028841195,2023,04,1.03.02.99.011,6400
028819267,2023,10,2.02.01.07.005,0
028840976,2023,09,2.02.01.99.999,0
028841195,2023,11,2.02.01.03.001,0
028841383,2023,10,1.03.02.11.999,532340
007555901,2023,11,1.03.01.02.014,0
028838328,2023,09,1.03.02.04.004,49000
015736032,2023,11,1.03.02.07.007,0
000743927,2023,09,1.03.02.05.005,75081
028838328,2023,12,1.03.02.07.006,0
019076394,2023,11,1.03.02.19.001,0
019135813,2023,09,1.03.02.17.002,0
026331236,2023,11,1.03.01.02.007,19950
029401354,2023,09,1.03.02.09.001,0
012506104,2023,05,1.03.02.01.008,0
007561811,2023,08,2.02.01.04.001,0
007576222,2023,12,2.02.01.07.999,0
015736032,2023,04,7.01.99.99.999,294400
007576222,2023,07,1.03.01.02.999,52033
027380743,2023,09,1.03.02.05.999,5011
018941110,2023,08,1.03.01.02.004,10858
018973182,2023,12,1.03.01.02.008,145335
018520029,2023,04,1.03.02.17.002,4900
019172867,2023,07,1.03.02.07.002,1224347
018992366,2023,06,1.03.02.05.001,19281
018911760,2023,10,1.03.02.11.999,1395907
015736221,2023,10,1.03.01.02.004,30659
018963079,2023,12,1.03.01.05.999,53282
018520029,2023,05,1.03.02.07.999,0
018973752,2023,07,1.03.02.19.005,17080
018973756,2023,05,1.03.02.04.999,0
019035085,2023,06,1.03.01.05.999,41723
019072941,2023,05,1.02.01.01.001,4250
029936404,2023,02,0.00.00.99.999,0
028819267,2023,10,2.02.01.03.003,1583536
012506020,2023,12,1.03.01.02.999,139940
026331236,2023,09,1.03.02.07.006,0
007552394,2023,10,1.02.01.01.001,0
007553107,2023,03,1.03.02.09.011,0
015736221,2023,07,7.01.99.03.001,0
012505949,2023,04,7.01.99.03.001,50000
007553433,2023,04,1.03.02.99.999,1044800
012514711,2023,07,0.00.00.99.999,0
019133198,2023,07,1.03.01.02.999,25416
023392442,2023,12,1.03.02.07.002,0
018911761,2023,07,1.03.02.07.001,0
019165468,2023,07,1.03.02.13.003,0
012517321,2023,09,1.03.01.02.006,0
023392442,2023,11,2.02.01.03.001,0
018941099,2023,07,1.02.01.02.001,0
019076394,2023,06,1.03.02.04.999,0
019076394,2023,11,1.10.04.01.001,0
019133198,2023,08,1.03.02.18.999,3593110
007545836,2023,09,1.03.02.13.006,0
019172864,2023,06,1.03.02.13.999,840521
029401354,2023,06,1.03.02.15.999,1372226
029401728,2023,05,1.03.02.19.010,28820
027380743,2023,12,1.03.02.16.002,988
019172867,2023,08,7.01.01.02.001,353414
007554900,2023,12,1.03.02.01.002,0
019172874,2023,10,1.03.02.17.002,1000
019076394,2023,04,1.03.02.02.002,199453
018911760,2023,08,2.02.01.05.999,280681
018990403,2023,03,1.03.02.05.001,0
019012837,2023,04,1.03.02.16.999,0
019047613,2023,09,1.03.02.01.002,0
019054585,2023,09,1.03.02.04.004,0
019072955,2023,02,1.03.02.11.999,195200
019015206,2023,07,1.03.01.05.001,0
019138144,2023,11,7.01.01.02.001,68242
019139656,2023,05,1.03.02.18.999,5600
019172872,2023,10,1.02.01.06.001,0
019172872,2023,08,1.03.02.04.999,105000
019174908,2023,05,1.03.01.02.001,30675
019174908,2023,08,1.03.02.02.001,0
019178119,2023,02,1.04.01.02.999,37686
019111896,2023,12,1.02.01.06.001,845884
019164110,2023,12,2.02.03.02.002,86667
019174908,2023,05,1.03.01.02.004,0
010736473,2023,02,1.03.02.13.999,516467
032991391,2023,04,1.03.01.05.999,0
000717661,2023,09,1.03.02.99.999,822960
007571733,2023,11,1.03.02.11.999,682966
011137987,2023,01,1.03.02.07.999,1080000
030862963,2023,05,1.03.02.07.006,0
023392442,2023,07,7.01.99.03.001,0
011097558,2023,07,0.00.00.99.999,0
023392162,2023,09,1.03.02.05.999,0
019172864,2023,08,1.03.01.05.999,225018
020925866,2023,03,1.03.02.02.002,252040
019172874,2023,11,1.03.02.17.002,0
025242329,2023,10,1.03.02.11.999,522200
030546933,2023,08,1.01.02.01.001,179104
007507303,2023,08,1.03.02.19.002,0
007512722,2023,10,1.03.02.09.008,15500
007515027,2023,08,0.00.00.99.999,0
007507303,2023,05,1.03.01.01.001,28000
007512374,2023,11,1.03.02.17.002,110000
019193014,2023,07,1.03.01.02.006,1317719
007507841,2023,06,1.03.01.02.004,43000
007516557,2023,09,1.03.02.16.002,0
028840976,2023,07,2.02.01.07.999,224480
028841677,2023,02,1.03.02.99.999,328230
012506104,2023,05,1.03.01.02.007,402067
012514711,2023,12,1.03.02.16.999,200
025242329,2023,12,7.01.03.01.001,0
019072945,2023,11,1.03.01.05.999,811777
018941108,2023,07,1.03.02.11.999,506576
012506104,2023,07,1.03.02.04.004,7320
012514711,2023,12,1.03.02.13.001,0
018929441,2023,08,1.03.02.17.002,0
019111896,2023,08,2.02.01.07.002,0
015736221,2023,12,2.02.01.99.002,0
019172867,2023,12,1.03.02.99.999,571261
015749590,2023,12,1.03.02.09.006,0
018911761,2023,05,1.02.01.01.001,10710
018941110,2023,06,1.03.02.99.999,1028710
012530754,2023,05,1.02.01.01.001,5950
012541490,2023,06,1.03.02.01.008,36402
018520029,2023,03,1.03.02.17.002,0
018973752,2023,02,2.02.01.07.002,2115724
012515504,2023,05,1.03.02.09.008,9000
026115764,2023,12,1.03.02.09.004,6980
023392442,2023,12,2.02.01.07.999,53180
007553107,2023,12,2.02.01.07.999,0
019133198,2023,12,1.01.01.01.002,0
019165468,2023,09,1.03.01.02.001,0
011097425,2023,08,1.03.02.19.002,0
011097932,2023,12,1.03.02.09.011,2970
018941108,2023,03,1.03.02.17.002,0
015735784,2023,06,1.03.02.14.999,337245
015736032,2023,12,1.03.02.02.001,0
007554900,2023,08,1.03.02.02.002,0
007563110,2023,05,1.03.02.17.002,0
015459845,2023,11,1.03.01.05.999,38000
012594739,2023,11,0.00.00.99.999,0
012539339,2023,05,2.02.01.99.999,147944
012541490,2023,01,1.03.02.17.999,40200
018501988,2023,09,1.09.99.04.001,127200
012555541,2023,12,1.03.02.05.001,59753
012541491,2023,12,1.03.02.99.999,138600
012574453,2023,11,1.03.01.02.999,0
018941108,2023,07,1.03.02.16.002,0
012541490,2023,10,1.03.02.02.001,368291
007548763,2023,11,1.03.02.17.002,150000
010736473,2023,04,2.02.01.03.001,133590
019165468,2023,08,1.03.02.05.999,0
027380743,2023,08,1.03.01.02.001,0
012539724,2023,07,2.02.01.03.003,0
018913998,2023,09,7.01.01.02.001,67971
012541490,2023,07,7.01.03.01.001,471440
017384804,2023,05,0.00.00.99.999,0
012541490,2023,06,1.03.02.14.999,6947
015735784,2023,08,1.03.02.19.004,0
011303762,2023,10,7.01.99.99.999,0
012541490,2023,09,1.10.04.99.999,0
018940817,2023,05,1.04.02.03.001,0
019171320,2023,06,1.03.01.02.012,7320
018990732,2023,04,1.01.02.01.001,42309
019028636,2023,09,1.03.02.13.999,260962
019048038,2023,11,1.03.01.02.006,0
019072955,2023,12,2.02.01.03.999,22899
018941108,2023,09,1.02.01.01.001,0
018941112,2023,12,1.02.01.02.001,1000
018973496,2023,11,1.03.01.02.999,326324
018973498,2023,05,1.03.02.09.004,0
018973752,2023,10,1.03.02.16.001,0
019178119,2023,06,1.03.02.04.999,235000
015735784,2023,06,7.01.01.02.001,516400
015736221,2023,10,1.03.02.07.999,5453
018520029,2023,05,1.03.02.09.001,0
019034793,2023,12,1.10.04.01.003,0
007552358,2023,10,1.03.02.99.999,0
007554968,2023,07,0.00.00.99.999,0
019072941,2023,12,2.02.01.05.999,15182
007552081,2023,08,1.03.02.02.002,0
015736221,2023,04,1.03.02.09.005,48800
019012837,2023,03,1.10.03.01.001,1248504
015735784,2023,12,1.03.01.02.999,461790
019072945,2023,07,1.03.02.07.006,18000
019124207,2023,12,2.02.03.99.001,16986390
018928803,2023,07,1.01.02.01.001,294127
019178119,2023,08,1.02.01.01.001,69688
023204241,2023,07,1.03.02.11.999,1136125
019124213,2023,03,2.02.01.07.999,0
019178119,2023,05,7.01.01.02.001,277992
019076390,2023,12,1.03.02.02.002,3100
007517472,2023,07,1.03.01.02.001,0
007513111,2023,12,1.09.99.04.001,0
031921785,2023,10,1.01.01.01.004,25000
020925866,2023,09,2.02.01.99.002,0
018963079,2023,09,1.03.02.16.002,0
018911760,2023,11,1.03.01.02.999,629041
019111896,2023,09,1.03.02.19.001,0
019165468,2023,07,2.02.01.07.005,0
019174909,2023,02,1.02.01.99.999,6000
018973497,2023,07,1.03.02.99.999,4109430
018973752,2023,05,1.03.01.05.999,0
018973752,2023,03,1.03.02.99.999,185300
018990732,2023,08,1.03.02.07.002,0
019100830,2023,08,1.03.01.02.001,82200
018911763,2023,09,1.03.02.01.002,0
019138144,2023,04,1.03.02.14.999,0
018520029,2023,03,7.01.99.03.001,0
018941110,2023,09,1.03.02.02.002,65385
018941099,2023,05,2.02.01.04.001,487760
018973182,2023,10,1.03.02.16.002,0
018990732,2023,11,1.03.02.04.004,81300
019171320,2023,10,1.03.02.04.999,0
018990409,2023,10,7.01.03.01.001,81860
019000150,2023,07,1.03.02.16.002,3025
018973500,2023,05,1.03.02.11.999,197238
020925866,2023,07,1.03.02.05.001,42228
012574453,2023,10,1.03.01.05.999,0
032929699,2023,09,1.01.01.01.002,0
012516594,2023,09,1.03.01.01.001,0
012522919,2023,03,1.03.02.99.999,73004
012515504,2023,07,1.10.03.01.001,0
012506104,2023,07,1.09.99.01.001,0
012515504,2023,07,1.03.02.15.999,269496
012530146,2023,12,1.03.02.04.004,0
028834708,2023,08,1.03.01.01.001,0
019072955,2023,08,1.03.01.02.014,0
007545836,2023,09,2.02.01.03.002,0
007557675,2023,06,1.03.02.19.002,0
011097451,2023,06,1.03.02.01.002,0
019048038,2023,09,1.03.02.04.004,23891
011097558,2023,11,1.03.02.07.006,0
028834708,2023,11,1.03.02.07.008,0
018520029,2023,08,1.03.01.02.004,0
007512843,2023,10,1.03.02.18.999,0
019072944,2023,11,2.02.01.04.001,0
012541491,2023,06,1.03.02.01.002,0
007543819,2023,02,1.02.01.01.001,0
018941110,2023,11,1.03.02.07.006,0
012506104,2023,07,1.03.02.07.006,0
012505287,2023,11,0.00.00.99.999,0
012506104,2023,11,1.03.01.02.006,0
019072945,2023,05,1.03.01.05.999,0
028840792,2023,12,1.03.02.16.002,5082
018941099,2023,09,1.03.02.19.001,0
018520029,2023,11,1.03.02.02.001,100501
018911760,2023,12,1.03.02.04.999,109800
018941099,2023,05,1.03.02.09.004,11712
018919588,2023,11,1.10.04.01.003,56600
020925866,2023,12,1.03.02.05.005,0
019028636,2023,12,1.02.01.06.001,0
019111896,2023,05,1.10.04.99.999,0
019047613,2023,02,1.03.02.09.011,0
025136551,2023,12,1.09.99.01.001,1071864
028841195,2023,04,1.03.02.18.999,0
019178119,2023,06,2.02.03.99.001,1464722
019135813,2023,12,1.03.01.02.001,1200
029400887,2023,12,0.00.00.99.999,0
012509120,2023,11,2.02.01.07.999,0
007563110,2023,09,1.03.01.05.999,57286
012514711,2023,10,1.03.02.16.999,629
007525169,2023,12,1.03.02.07.006,21340
019174908,2023,11,1.03.01.05.999,543754
019072955,2023,05,7.01.03.01.001,65300
007512374,2023,12,1.03.02.15.999,965909
019165468,2023,06,1.03.02.16.999,0
018501988,2023,10,1.03.02.15.999,1817000
011097451,2023,10,1.03.02.16.002,1296
018973752,2023,10,1.03.02.01.002,0
007571733,2023,03,1.04.02.05.999,40500
000718138,2023,06,1.03.01.02.002,18246
007545828,2023,10,1.03.02.15.999,134615
018913998,2023,03,1.03.02.02.002,57548
011097425,2023,12,1.03.02.11.999,436223
010736473,2023,12,1.03.02.99.999,892322
012512293,2023,07,1.03.02.19.002,0
011137987,2023,04,1.02.01.99.999,0
018992366,2023,10,1.09.99.04.001,55000
007552122,2023,07,1.03.01.02.006,9952
019012837,2023,04,1.03.02.07.002,60000
007552429,2023,06,1.03.02.15.999,562727
019172874,2023,02,1.03.02.11.999,405216
007506339,2023,07,0.00.00.99.999,0
011095118,2023,12,1.03.01.02.999,93402
007553433,2023,06,1.03.01.02.999,194955
007543819,2023,07,1.03.01.02.012,0
007507303,2023,10,1.03.02.11.999,10600
018913998,2023,10,1.03.02.05.999,33672
032443588,2023,10,7.01.99.03.001,0
007545828,2023,11,1.10.04.01.001,0
028841677,2023,08,1.03.02.11.999,100456
007507303,2023,06,1.03.02.09.003,0
012509078,2023,11,1.10.03.01.001,153009
026328688,2023,08,1.03.02.16.002,2001
