codice_ente,anno,mese,codice_gestionale,importo_centesimi
007554699,2020,10,2.02.03.99.001,4086483
019015206,2020,12,1.03.02.14.999,320685
018941099,2020,08,1.03.02.16.002,16101
018913998,2020,12,1.03.01.02.999,58677
019124213,2020,07,7.01.01.02.001,230030
019174908,2020,09,2.02.01.05.999,127734
007555901,2020,11,1.03.01.02.999,4326673
012541491,2020,11,1.03.02.05.999,24595
019124213,2020,07,1.03.02.17.999,14946
018973496,2020,12,1.03.01.05.999,335445
019072941,2020,10,1.03.02.02.002,80204
015736032,2020,12,1.03.02.05.001,88750
007576222,2020,11,1.03.02.02.002,46129
018990409,2020,10,1.03.02.02.001,1974
019138134,2020,11,1.03.01.02.012,39854
018990403,2020,08,1.03.02.14.002,27004
018941112,2020,09,7.01.01.02.001,189338
019028636,2020,07,1.03.01.02.999,45694
011137987,2020,09,1.03.02.05.006,38065
007553443,2020,09,1.03.02.05.001,81264
015736032,2020,09,1.03.02.11.999,601750
018913998,2020,12,1.03.02.05.001,33717
007514353,2020,10,1.03.02.19.010,18300
007554838,2020,10,1.03.02.17.002,800
011138356,2020,10,1.03.01.05.999,879579
019172874,2020,12,1.03.02.02.001,67084
007554838,2020,07,1.03.02.05.006,2352
007554791,2020,11,1.03.02.11.999,219158
025242329,2020,12,1.03.01.02.001,165744
019174909,2020,11,1.03.02.05.001,93474
012541490,2020,10,0.00.00.99.999,0
000709369,2020,11,2.02.03.99.001,208376
023392442,2020,11,1.03.02.05.006,147848
019035085,2020,12,1.03.02.09.012,65423
019035085,2020,08,1.03.02.11.999,61600
018520029,2020,11,1.03.01.02.001,9000
018941110,2020,12,1.03.01.05.999,38267
007576222,2020,07,1.03.02.11.999,2910253
018941099,2020,11,1.09.99.04.001,80800
019172867,2020,09,1.03.02.16.002,8960
019174910,2020,09,1.03.02.04.999,169000
007555901,2020,12,1.03.02.16.002,15397
007563110,2020,12,1.03.02.11.999,403416
019076390,2020,09,1.03.02.07.008,45628
019076390,2020,09,2.02.01.07.999,157380
011303762,2020,09,1.03.01.05.999,359018
019111896,2020,12,1.03.01.01.001,29900
007514353,2020,10,1.03.01.02.012,202752
007554699,2020,09,1.03.01.02.999,66071
018941112,2020,11,1.03.02.07.004,17569
007514353,2020,10,1.03.01.02.008,101870
018941112,2020,12,0.00.00.99.999,0
000709369,2020,07,1.03.02.09.006,110478
019124207,2020,09,1.10.04.01.999,20000
019072945,2020,12,1.03.01.05.999,114449
023204241,2020,11,1.03.01.02.006,53803
019172874,2020,12,1.03.02.19.001,97478
012530754,2020,12,1.03.02.13.001,112240
019111896,2020,11,1.03.02.13.002,1058836
032991390,2020,12,2.02.01.05.999,221605
007576222,2020,11,0.00.00.99.999,0
028841383,2020,12,2.02.01.05.999,29280
028841383,2020,12,1.03.02.16.999,3355
007555901,2020,09,7.02.99.99.999,323550
019174909,2020,08,1.03.01.02.005,11712
000717661,2020,12,1.03.02.05.006,1182178
019111896,2020,07,1.03.01.02.001,88644
019035085,2020,07,0.00.00.99.999,0
007554838,2020,07,1.03.02.13.001,43920
015749590,2020,09,1.03.02.11.999,912600
023392442,2020,10,1.03.02.13.002,46306
019047613,2020,08,0.00.00.99.999,0
019178119,2020,08,0.00.00.99.999,0
019028636,2020,12,2.02.01.03.999,305000
011303762,2020,10,1.09.99.04.001,97100
019072944,2020,12,1.03.02.99.999,88000
020925866,2020,09,2.02.01.06.001,27572
011137987,2020,10,1.03.02.13.999,1963224
011138356,2020,12,1.03.02.09.011,47458
023392442,2020,09,0.00.00.99.999,0
025242329,2020,10,2.02.01.07.999,1399950
019124207,2020,12,2.02.01.05.999,143716
019172874,2020,12,7.01.03.01.001,18000
000717661,2020,09,1.03.01.02.001,161977
000709369,2020,10,1.02.01.01.001,17094
007576222,2020,12,1.03.02.09.005,286786
011137987,2020,11,7.01.03.01.001,10033
011137987,2020,10,7.01.03.01.001,65120
018973496,2020,10,1.03.01.01.002,121515
019015206,2020,10,1.03.02.11.999,570476
011137987,2020,09,1.03.02.13.999,613660
018941108,2020,12,1.03.02.17.002,150
007576222,2020,09,1.09.99.04.001,15000
007514353,2020,10,1.03.02.05.005,38015
007553443,2020,09,1.02.01.06.001,640450
007563110,2020,09,1.03.02.13.005,18170
019047613,2020,12,1.03.02.05.002,10500
015736221,2020,07,1.03.01.02.001,8680
018941112,2020,09,1.03.02.09.006,1272
018973497,2020,10,1.03.02.17.999,800
023392442,2020,08,2.02.01.07.999,1191696
019124207,2020,09,1.03.01.02.999,805832
023204241,2020,11,1.03.02.05.006,90712
007563110,2020,09,1.03.02.05.001,39146
011137987,2020,11,1.03.02.07.006,34160
007553433,2020,09,1.03.02.05.999,2166
015736032,2020,12,1.03.02.09.005,8868
000717661,2020,12,2.02.01.07.002,1975814
007554791,2020,11,1.03.02.09.006,10914
018941112,2020,12,2.02.01.06.001,99318
019174908,2020,09,1.03.01.05.999,118788
020925866,2020,09,1.03.01.02.006,380762
019124207,2020,10,1.03.02.05.005,437778
019072945,2020,12,1.03.02.01.002,47706
011137987,2020,11,1.03.01.05.999,178006
019172864,2020,12,2.02.01.04.001,854000
018911760,2020,10,1.03.02.11.002,179194
007514353,2020,08,1.03.02.11.999,882001
015736221,2020,08,7.01.03.01.001,6300
018973500,2020,10,1.03.01.05.999,165333
017384804,2020,10,1.09.99.04.001,99750
028841383,2020,12,1.03.02.04.999,193188
011138356,2020,10,1.03.01.02.006,13566
012530788,2020,12,1.03.01.01.001,20000
023204241,2020,09,1.03.02.13.999,711614
018941108,2020,10,1.03.02.05.002,617
019072941,2020,11,1.03.01.02.006,5358
000709369,2020,12,1.03.02.07.007,93330
015749590,2020,10,1.03.01.02.999,22509
018973498,2020,11,7.01.03.01.001,16260
019076394,2020,08,1.02.01.02.001,2800
007554900,2020,08,1.03.02.16.999,2500
007576222,2020,11,1.03.02.09.004,14640
011303762,2020,11,1.04.01.02.001,33155
018973496,2020,08,1.03.01.02.011,17577
007554791,2020,12,1.03.02.05.006,436646
007554791,2020,10,1.03.02.10.001,2068690
012541491,2020,09,1.03.02.10.001,253760
019015206,2020,12,1.03.01.05.999,442695
019172867,2020,08,1.03.02.11.999,252584
007514598,2020,11,1.04.01.02.999,10000
019172864,2020,12,1.03.01.05.001,140209
018911760,2020,10,1.03.02.10.001,250143
019172872,2020,08,0.00.00.99.999,0
011303762,2020,10,1.03.02.09.004,64592
007554791,2020,12,1.03.02.05.999,82960
018941099,2020,11,1.03.02.14.002,1002133
015735784,2020,12,1.03.01.02.999,6366531
018941108,2020,08,1.03.02.04.004,18300
007554699,2020,10,1.03.02.13.999,423084
018973496,2020,12,2.02.01.07.999,556259
018911760,2020,11,7.01.01.02.001,325717
019015206,2020,08,1.03.01.02.999,178488
023392442,2020,09,1.03.02.13.003,54900
010736473,2020,12,1.03.02.16.002,5535
018941112,2020,10,1.03.01.05.999,285483
012541491,2020,12,1.03.01.02.012,54172
007514598,2020,08,7.01.99.99.999,19650
019076394,2020,11,1.03.02.09.006,183680
007544234,2020,12,1.03.02.16.002,6600
019015206,2020,08,1.02.01.02.001,16500
007554699,2020,07,7.01.01.02.001,528175
019028636,2020,12,1.03.02.13.002,431066
011138356,2020,10,1.02.01.01.001,68430
015736221,2020,12,1.03.02.11.999,7038276
019072945,2020,10,1.03.02.07.006,375760
000717661,2020,09,1.03.02.13.999,163090
018913998,2020,12,1.03.02.10.001,164700
019174909,2020,12,1.03.02.04.004,127368
019076390,2020,12,2.02.01.07.999,2238148
018911761,2020,11,7.01.01.02.001,258530
007554791,2020,12,7.01.01.02.001,561828
007544234,2020,12,1.03.02.05.001,102078
018941112,2020,07,1.03.02.07.004,35138
007554791,2020,07,1.03.02.13.999,876570
018990409,2020,10,1.03.01.05.999,223926
019172872,2020,09,1.03.01.02.999,69877
007555901,2020,07,1.03.02.05.005,76940
019172874,2020,09,1.03.02.10.001,1094550
015735784,2020,11,2.02.01.07.999,146400
018973496,2020,11,1.03.01.05.999,307071
019072941,2020,07,1.02.01.01.001,893
019172867,2020,12,1.03.02.05.001,295514
019172864,2020,10,1.03.01.02.001,106457
018913998,2020,09,1.03.02.05.999,114924
007555901,2020,08,1.03.01.05.999,193907
007554791,2020,12,1.03.02.19.004,55003
007563110,2020,11,1.03.02.10.001,54900
018990409,2020,07,7.01.01.02.001,42145
007553433,2020,08,1.03.02.11.999,1463118
018973752,2020,07,1.03.02.05.001,11980
011303762,2020,09,1.03.02.19.001,27938
019028636,2020,12,1.03.01.02.999,895413
012530788,2020,11,1.03.02.05.004,81250
019172868,2020,08,1.03.02.11.999,2326504
015736221,2020,11,1.03.02.05.001,164249
019172868,2020,07,1.10.05.01.001,225
018973498,2020,12,0.00.00.99.999,0
019178119,2020,11,1.03.02.11.002,99000
019172864,2020,09,1.03.01.02.001,226432
019015206,2020,09,7.01.01.02.001,234617
019111896,2020,10,2.02.01.07.002,1488400
007554900,2020,10,2.02.01.07.999,359900
019076394,2020,07,1.03.02.11.999,7139535
007554900,2020,12,7.01.03.01.001,21400
007514598,2020,10,1.03.01.02.999,2848554
018973498,2020,07,7.01.01.02.001,20135
019076394,2020,11,1.03.01.02.001,3181288
023392442,2020,10,1.03.01.02.004,42761
023392442,2020,12,1.03.02.05.999,3555084
019174908,2020,10,1.03.01.05.999,265651
018520029,2020,07,1.02.01.10.001,78680
010736473,2020,10,2.02.01.07.999,207400
018973752,2020,12,1.03.02.04.999,237168
018941099,2020,08,1.03.02.19.001,36600
018973496,2020,11,1.04.02.05.999,780000
007554699,2020,07,1.03.02.05.006,2284
000717661,2020,12,1.03.02.99.999,18250
007553433,2020,09,1.03.01.02.999,107817
015736221,2020,12,1.03.02.07.006,63579
007544234,2020,12,1.03.02.04.004,418948
018520029,2020,12,1.03.02.17.999,200
007514598,2020,09,2.02.01.07.001,357460
018911763,2020,07,1.03.01.05.999,126040
019172867,2020,12,1.03.02.11.999,7426632
007514353,2020,07,1.03.01.02.006,11712
007514353,2020,07,1.03.02.05.006,428368
018973756,2020,12,2.02.01.07.999,418460
019072955,2020,11,1.03.02.07.999,40000
018973497,2020,11,1.03.01.02.999,36002
007554791,2020,11,1.03.02.13.001,13420
020925866,2020,09,2.02.01.05.001,194712
028841383,2020,09,1.03.01.02.009,4350
019076390,2020,10,1.03.02.14.002,45573
019174908,2020,09,1.03.02.11.999,2207711
019124213,2020,10,1.03.02.11.999,1018228
019076394,2020,12,7.01.99.99.999,1015368
010736473,2020,09,1.03.02.19.001,152500
023392442,2020,11,1.03.02.05.005,332473
018941108,2020,07,1.03.02.10.001,617304
010736473,2020,09,1.03.02.05.005,108261
019072941,2020,09,1.03.01.05.999,186181
018973756,2020,11,1.03.02.09.011,31179
010736473,2020,11,0.00.00.99.999,0
011137987,2020,09,1.03.02.05.001,29142
023392442,2020,09,1.03.02.07.007,9556
015735784,2020,09,2.02.01.03.999,125567
007554900,2020,10,7.01.01.02.001,361377
011137987,2020,09,0.00.00.99.999,0
007554838,2020,09,1.03.02.13.999,165493
011137987,2020,12,1.03.02.10.002,885452
007555901,2020,10,1.03.02.09.005,14613
017384804,2020,08,1.03.02.16.999,3000
007554838,2020,10,1.03.02.99.999,181450
007514598,2020,12,1.03.01.02.999,135959
018973498,2020,10,1.03.02.09.004,10929
019076394,2020,12,1.03.02.05.006,105325
015735784,2020,11,7.01.03.01.001,194800
007554791,2020,07,1.03.02.05.004,70452
007514353,2020,09,1.03.02.10.001,183000
019172864,2020,08,1.03.01.05.999,217347
012530788,2020,12,1.03.02.11.999,1225347
025242329,2020,12,1.03.02.07.999,153032
018941112,2020,09,0.00.00.99.999,0
019172864,2020,11,1.03.02.99.999,5530
000717661,2020,07,7.01.01.02.001,145093
019138134,2020,11,1.03.01.02.999,607463
018941110,2020,07,1.03.02.10.001,53070
018941112,2020,12,1.03.02.14.999,685292
019028636,2020,09,1.03.02.05.005,59821
018973496,2020,12,1.03.02.11.999,65400
019174910,2020,12,1.03.02.01.002,1525
019172872,2020,10,1.03.02.19.001,82216
019174908,2020,07,1.03.02.11.999,4906812
018973496,2020,07,1.03.02.02.001,147716
018913998,2020,12,1.03.02.04.004,6710
019172874,2020,11,1.03.01.05.999,715143
020925866,2020,08,1.03.02.05.001,110765
018911760,2020,07,1.03.01.02.001,14640
019111896,2020,12,7.02.99.99.999,57000
007554838,2020,12,1.03.02.05.001,110256
019028636,2020,09,1.03.02.11.999,145589
018973752,2020,12,1.03.02.16.002,2260
019028636,2020,12,1.03.02.05.001,90166
019076394,2020,11,7.01.99.99.999,59354
007554900,2020,12,1.03.02.09.006,221525
023204241,2020,09,1.03.01.05.999,671482
007555901,2020,09,7.01.01.02.001,97984
019072945,2020,10,1.03.02.09.011,73200
011303762,2020,09,1.03.02.13.999,91622
012541491,2020,12,1.03.01.02.999,9616
019076390,2020,11,7.01.01.02.001,522361
015736221,2020,09,1.03.02.11.999,6791093
007554838,2020,08,0.00.00.99.999,0
007554699,2020,10,1.03.01.02.006,53192
015735784,2020,09,1.03.02.16.002,21160
007514353,2020,07,1.03.01.05.006,68446
018973756,2020,11,1.03.02.14.999,621683
007514353,2020,07,1.03.02.11.002,234605
019076394,2020,12,1.03.02.07.006,60778
007553433,2020,11,2.02.03.99.001,1063150
019172872,2020,10,2.02.01.03.999,1251213
018973496,2020,11,1.03.02.11.999,345630
007555901,2020,08,1.03.02.09.006,190840
019172874,2020,09,1.03.01.02.001,1014037
007555901,2020,08,1.03.01.02.008,32720
015749590,2020,12,2.02.01.03.999,42978
025242329,2020,10,1.03.01.05.001,52049
018973500,2020,11,1.03.02.11.999,2334159
000709369,2020,08,1.03.02.11.002,908820
018941108,2020,11,1.03.02.13.004,25814
019076390,2020,07,1.03.02.10.002,78210
020925866,2020,09,1.03.02.10.001,153987
007563110,2020,11,1.03.02.04.999,1464
007555901,2020,11,1.03.01.02.012,1189141
011138356,2020,12,1.03.02.07.002,7200
015736221,2020,11,1.03.02.99.999,47100
019138134,2020,09,0.00.00.99.999,0
012541490,2020,12,1.03.02.05.005,32651
023204241,2020,12,1.03.02.13.999,978670
019047613,2020,12,1.03.01.02.999,255734
023392442,2020,11,1.03.02.05.999,15368
000717661,2020,12,1.03.02.07.007,7154
000717661,2020,07,1.03.02.07.008,130972
007576222,2020,09,1.03.02.04.999,50000
019124207,2020,12,1.03.02.13.999,563214
019035085,2020,11,1.03.01.05.999,400779
010736473,2020,11,2.02.01.99.002,45994
000709369,2020,09,0.00.00.99.999,0
018973497,2020,09,1.03.01.05.999,10490
019172874,2020,09,1.03.02.19.001,65880
010736473,2020,12,1.02.01.01.001,25076
019072941,2020,07,0.00.00.99.999,0
018973752,2020,11,1.03.02.09.004,204960
019172864,2020,12,1.03.02.11.999,757932
023204241,2020,07,1.03.01.05.999,100000
018973498,2020,11,7.01.01.02.001,452445
019111896,2020,12,7.01.01.02.001,745859
010736473,2020,10,0.00.00.99.999,0
023392442,2020,08,1.03.02.07.006,56120
019174908,2020,11,1.03.02.01.002,2839
011303762,2020,11,1.03.02.04.999,30000
007563110,2020,09,1.03.01.02.999,1990
015736032,2020,08,1.03.02.02.001,21091
007514353,2020,11,1.03.01.05.999,360761
007576222,2020,11,1.03.02.09.011,157343
015735784,2020,07,1.03.01.05.999,219323
007554838,2020,11,0.00.00.99.999,0
007554791,2020,08,1.03.02.99.999,17650
019124213,2020,11,1.03.01.02.001,15616
025242329,2020,12,1.03.02.11.999,2609955
007554699,2020,10,1.03.01.02.999,792448
007554838,2020,11,1.03.02.13.001,43920
007514598,2020,10,2.02.01.04.001,22887
019124207,2020,11,1.03.01.02.999,638854
018973752,2020,12,1.03.02.07.008,63440
019172874,2020,07,7.01.01.02.001,312910
019172872,2020,10,1.03.02.11.999,206700
007576222,2020,12,1.03.01.02.006,56010
019178119,2020,10,1.03.01.01.002,899500
015735784,2020,11,1.03.02.07.008,25620
007514353,2020,09,7.01.01.02.001,434991
018973496,2020,07,1.03.02.07.006,50508
018973752,2020,08,7.01.01.02.001,88885
007553433,2020,08,1.03.02.11.002,184000
018520029,2020,08,0.00.00.99.999,0
007553443,2020,10,7.01.03.01.001,21170
018911761,2020,11,1.03.01.02.006,112118
007514598,2020,11,1.03.01.05.999,536675
018941099,2020,11,1.03.01.05.999,505013
000717661,2020,07,1.02.01.99.999,1300
025242329,2020,11,7.01.01.02.001,567378
007514353,2020,09,1.03.02.07.007,68442
018520029,2020,09,0.00.00.99.999,0
019124213,2020,09,1.03.02.10.001,331434
007554699,2020,11,1.03.02.07.006,4501
018913998,2020,07,0.00.00.99.999,0
000717661,2020,10,1.03.02.19.002,94346
018913998,2020,09,1.03.01.02.999,109811
018973497,2020,12,1.03.02.10.001,205106
007553433,2020,11,1.03.01.02.001,2632125
012530754,2020,07,0.00.00.99.999,0
007554699,2020,10,1.03.02.05.005,254625
015735784,2020,11,2.02.01.07.003,26230
018941110,2020,09,1.03.01.05.999,188248
018520029,2020,10,1.03.02.09.005,64106
007554900,2020,11,1.03.01.02.001,69395
019072955,2020,07,1.03.01.02.014,76250
025242329,2020,12,1.03.01.05.999,132088
018973756,2020,08,1.03.02.05.001,106707
019124207,2020,11,1.03.02.16.999,3538
007514353,2020,07,1.03.02.17.002,17
018973756,2020,08,7.01.01.02.001,77689
018973496,2020,07,1.03.02.12.999,7762100
019035085,2020,09,1.03.02.09.011,22204
019028636,2020,08,1.03.02.11.999,119591
011137987,2020,12,1.03.02.09.011,15640
011137987,2020,10,1.02.01.06.001,485607
011137987,2020,12,7.02.01.02.001,794000
012530788,2020,11,1.03.02.05.006,36595
023392442,2020,09,1.03.02.05.006,83301
019174909,2020,08,1.03.02.05.999,54351
032991391,2020,11,1.03.02.13.001,37088
011138356,2020,09,1.03.02.11.002,378420
019072945,2020,07,1.03.02.17.002,1600
017384804,2020,11,1.03.02.14.999,210028
007554900,2020,10,0.00.00.99.999,0
000709369,2020,08,7.01.01.02.001,483172
019172872,2020,12,1.03.02.19.001,306585
007563110,2020,11,1.03.01.05.001,13055
011138356,2020,12,1.03.02.11.002,216240
019076394,2020,12,1.03.02.14.999,337209
019072955,2020,12,2.02.01.07.999,873276
019178119,2020,08,1.03.02.11.002,141950
019124207,2020,08,1.03.02.05.999,137029
012530788,2020,09,1.02.01.06.001,279939
019076394,2020,08,0.00.00.99.999,0
017384804,2020,08,1.03.02.10.001,132100
007576222,2020,11,1.10.04.99.999,76031
018973756,2020,09,1.03.02.11.999,1294911
007554838,2020,07,1.03.02.05.002,34142
019172874,2020,07,0.00.00.99.999,0
015736221,2020,10,7.01.01.02.001,338552
019172867,2020,08,1.03.02.17.002,15700
023204241,2020,10,1.03.02.11.999,359183
017384804,2020,09,7.01.01.02.001,26829
007555901,2020,09,0.00.00.99.999,0
007554900,2020,07,1.03.01.05.999,21900
018911763,2020,09,1.03.02.19.001,37454
015735784,2020,12,1.03.02.07.006,5978
018973498,2020,08,1.03.02.11.999,1447914
019172864,2020,09,0.00.00.99.999,0
019124213,2020,09,1.03.01.05.999,117226
007514353,2020,12,1.09.99.04.001,5209
019072955,2020,12,1.03.02.10.001,1520705
019174909,2020,12,1.03.01.05.999,189543
015749590,2020,12,1.03.01.05.999,312837
018941112,2020,10,1.03.02.11.999,339300
018911760,2020,10,7.01.01.02.001,73812
015736489,2020,12,7.01.03.01.001,6500
023392442,2020,11,1.03.02.05.001,122749
019138144,2020,07,1.03.02.11.002,182184
025242329,2020,10,1.03.02.10.001,134200
015735784,2020,09,1.03.01.02.999,207719
020925866,2020,12,1.03.01.02.999,77726
018973496,2020,08,0.00.00.99.999,0
019174908,2020,08,1.03.02.05.999,31195
019124207,2020,12,1.03.01.05.003,126660
028841383,2020,10,1.03.02.07.002,98376
019172867,2020,09,1.03.01.02.999,3570
007563110,2020,10,1.03.01.05.999,131834
000709369,2020,10,1.03.01.05.999,439408
019072945,2020,11,1.03.01.05.999,786679
032991391,2020,11,2.02.01.03.999,191394
007554791,2020,11,2.02.01.05.999,1615780
019111896,2020,12,7.02.01.02.001,1265032
015749590,2020,10,7.01.01.02.001,68934
015736221,2020,07,1.03.02.05.001,164233
018520029,2020,07,1.03.02.13.004,478400
019174908,2020,11,1.03.02.10.002,156175
020925866,2020,09,7.01.01.02.001,266894
007553443,2020,08,1.03.02.16.002,627
012530754,2020,10,1.03.01.02.999,2013072
000709369,2020,08,1.03.02.11.999,63525
020925866,2020,08,1.02.01.10.001,17019
019076394,2020,11,1.03.02.16.002,2950
018990409,2020,07,1.03.01.02.001,39040
019028636,2020,09,1.03.02.13.999,2800655
018520029,2020,09,1.03.02.10.001,52866
015735784,2020,12,1.03.02.05.001,97844
023392442,2020,09,1.03.01.02.999,121007
018913998,2020,12,1.03.02.16.002,805
012541490,2020,09,7.01.01.02.001,14080
019138144,2020,11,1.03.02.17.002,4476
018990409,2020,11,2.02.03.99.001,239120
007554791,2020,12,1.03.02.05.004,276916
017384804,2020,10,7.01.01.02.001,7051
007554838,2020,12,7.01.01.02.001,981688
000717661,2020,12,1.02.01.06.001,361191
011303762,2020,11,7.01.03.01.001,36000
019172864,2020,12,7.01.01.02.001,905608
007554838,2020,11,1.03.02.10.001,257249
007514598,2020,12,1.03.02.09.011,67632
019015206,2020,12,2.02.01.07.003,68198
019111896,2020,08,1.03.02.05.001,144472
007554900,2020,11,2.02.01.07.003,1122400
019072941,2020,10,1.03.02.09.011,9125
018973498,2020,12,1.02.01.02.001,400
028841383,2020,12,1.02.01.01.001,848501
020925866,2020,08,1.03.01.02.999,206058
019174908,2020,07,7.01.01.02.001,96553
019124213,2020,12,0.00.00.99.999,0
007553433,2020,11,1.03.02.11.999,4289304
023392442,2020,11,7.01.01.02.001,1583173
012530788,2020,09,1.03.02.05.006,37379
007554838,2020,11,7.01.01.02.001,718920
007563110,2020,09,0.00.00.99.999,0
012541491,2020,08,1.03.01.05.999,36939
018941108,2020,10,1.03.01.02.999,2899251
018520029,2020,10,1.03.02.17.999,200
018990403,2020,08,1.03.02.11.999,543988
010736473,2020,12,1.03.02.99.999,963775
018973498,2020,12,1.09.99.04.001,1718346
015736221,2020,11,2.02.01.99.002,47824
019072945,2020,12,0.00.00.99.999,0
000709369,2020,08,1.03.02.17.999,3000
011138356,2020,12,1.03.01.02.006,62098
019172867,2020,08,1.03.01.02.999,259620
019111896,2020,11,1.03.02.11.999,1365533
019111896,2020,08,7.02.01.02.001,126216
007554791,2020,12,1.03.02.07.002,57810
025242329,2020,12,1.03.02.02.004,11590
019174908,2020,12,7.01.01.02.001,481206
012530788,2020,09,1.03.02.13.999,10614
011137987,2020,08,1.03.02.05.001,30601
019124207,2020,11,7.01.01.02.001,626812
019072944,2020,11,1.03.02.14.999,410455
019172864,2020,11,0.00.00.99.999,0
012530754,2020,10,2.02.01.05.001,166896
007544234,2020,12,7.01.01.02.001,751188
018941099,2020,08,1.03.02.05.999,174144
018520029,2020,08,1.03.02.05.999,114114
019111896,2020,11,7.01.99.99.999,42800
019047613,2020,09,1.09.99.04.001,919200
019124213,2020,12,1.03.02.04.999,79300
019174908,2020,09,2.02.03.99.001,856440
007554838,2020,07,0.00.00.99.999,0
007554791,2020,09,1.03.02.10.001,982100
015736032,2020,12,1.03.02.13.002,69540
010736473,2020,12,2.02.01.04.001,193248
015749590,2020,09,1.03.02.10.001,70150
007554838,2020,10,1.03.02.13.999,134096
023204241,2020,11,1.03.02.10.001,207400
018941108,2020,08,1.03.02.13.004,4745
015736032,2020,12,1.03.02.09.004,59780
018941099,2020,10,1.03.02.19.001,244000
018973497,2020,12,1.03.02.01.002,6666
007576222,2020,09,1.03.02.09.003,24177
019124213,2020,12,1.03.02.99.999,21000
018911760,2020,09,7.01.01.02.001,335775
020925866,2020,11,2.02.03.99.001,720994
019072945,2020,12,1.03.02.10.001,251625
000709369,2020,10,1.03.02.05.002,42697
011138356,2020,08,1.03.02.13.999,76250
019172868,2020,08,1.03.01.02.001,54168
007514598,2020,10,1.03.02.16.002,1053
018973752,2020,07,1.03.02.16.002,449
019172867,2020,08,2.02.03.99.001,67572
007514353,2020,12,1.03.02.07.006,127490
007563110,2020,12,1.03.01.02.001,83424
011303762,2020,09,0.00.00.99.999,0
015736221,2020,09,1.03.02.05.999,21715
011138356,2020,07,1.03.02.05.001,72586
019072955,2020,12,1.03.02.04.999,205800
007555901,2020,08,1.03.02.11.999,3529810
000717661,2020,12,1.03.02.11.999,1636388
012530788,2020,12,2.02.01.04.001,408700
007514353,2020,12,1.02.01.01.001,1063
007555901,2020,08,1.03.02.07.008,196400
007555901,2020,10,7.01.03.01.001,8320
015735784,2020,09,0.00.00.99.999,0
015749590,2020,11,1.03.02.07.999,64182
019028636,2020,07,1.03.02.05.006,5571
007514353,2020,07,1.03.01.02.999,45457
018941112,2020,10,1.09.99.04.001,12800
018941099,2020,12,7.01.03.02.001,12926
012541490,2020,12,1.03.02.07.006,97279
019035085,2020,12,7.01.01.02.001,565565
007514353,2020,12,1.03.01.02.999,860334
007554791,2020,08,0.00.00.99.999,0
011137987,2020,10,1.03.02.10.002,61200
012530754,2020,12,1.03.02.05.004,297910
007554791,2020,12,1.03.02.07.007,1647000
019124207,2020,12,1.03.02.14.999,286594
019174909,2020,08,1.03.01.05.999,237624
019072941,2020,11,1.03.02.09.006,9760
018941108,2020,11,1.03.02.11.999,1204991
019028636,2020,12,1.03.02.11.999,907599
018990409,2020,12,1.03.02.11.999,1916214
007554900,2020,11,0.00.00.99.999,0
018973500,2020,10,1.03.02.11.002,803400
007555901,2020,07,7.01.01.02.001,815662
018973752,2020,11,1.03.02.02.001,6225
019076394,2020,11,1.10.04.01.999,25125
007553443,2020,11,1.03.01.05.999,153964
007544234,2020,10,1.03.02.10.001,201000
019076390,2020,11,1.03.02.13.999,9876
015749590,2020,09,1.03.02.07.999,12633
019172867,2020,09,7.01.01.02.001,116548
018941110,2020,12,1.03.02.05.999,950
019172872,2020,09,1.03.02.19.001,42578
007555901,2020,12,1.03.02.11.999,1484000
018973500,2020,08,1.03.02.09.006,19313
018941110,2020,11,1.03.02.09.005,7924
019072945,2020,11,1.03.02.10.001,50325
007514598,2020,09,1.03.02.09.006,8540
010736473,2020,10,1.03.02.05.001,70732
011138356,2020,07,1.03.02.99.999,1170400
023392442,2020,11,7.01.03.01.001,95025
015736221,2020,07,2.02.01.03.999,237900
019172874,2020,09,1.03.02.11.001,26250
011138356,2020,09,0.00.00.99.999,0
007554838,2020,12,2.02.01.07.999,1128256
007514598,2020,10,1.03.02.10.001,60594
007514353,2020,12,1.03.02.05.001,185802
019174908,2020,11,1.03.02.02.002,5998
019028636,2020,07,1.03.02.99.999,56430
018973756,2020,08,1.03.02.10.001,30195
019172867,2020,11,1.03.02.05.001,240929
019138144,2020,12,1.03.01.02.006,73590
032991391,2020,12,1.03.02.05.006,266560
019028636,2020,10,1.03.02.11.999,90500
019172864,2020,07,7.01.01.02.001,66218
011303762,2020,12,1.03.01.02.001,127368
007576222,2020,12,1.03.01.02.009,2000
007554699,2020,09,7.01.01.02.001,238701
019111896,2020,12,7.01.03.01.001,164990
028841383,2020,09,2.02.01.03.001,741272
012530754,2020,08,1.03.02.07.001,210000
012530754,2020,08,1.03.01.02.999,12961
010736473,2020,08,0.00.00.99.999,0
018973752,2020,08,0.00.00.99.999,0
018990409,2020,07,1.03.02.05.999,0
019076390,2020,08,0.00.00.99.999,0
018973497,2020,09,1.03.02.11.999,576556
019111896,2020,12,1.03.01.05.999,266824
018941112,2020,11,1.03.01.02.999,5715477
011138356,2020,09,1.03.02.11.999,993917
007563110,2020,12,1.03.02.02.004,30500
000717661,2020,08,1.03.02.13.001,315167
032991391,2020,11,1.03.01.05.003,44725
010736473,2020,10,1.03.02.13.003,609085
019172872,2020,08,1.03.02.09.005,19145
018911761,2020,12,1.03.02.02.001,1800
