codice_ente,anno,mese,codice_gestionale,importo_centesimi
019172868,2022,12,1.03.02.11.999,476156
010736473,2022,03,1.03.02.05.006,3091091
011137987,2022,12,1.03.02.05.004,668847
023204241,2022,02,0.00.00.99.999,0
018973756,2022,02,1.10.04.01.002,99800
010736473,2022,04,1.03.02.05.006,417676
007554791,2022,07,1.03.02.14.999,1582
032991391,2022,05,1.03.02.01.002,59332
019172872,2022,01,1.03.01.05.999,10726
000709369,2022,12,1.03.02.17.002,58800
000709369,2022,10,1.03.02.11.002,820000
023392442,2022,03,1.03.02.13.002,71498
018911760,2022,12,1.03.02.09.006,0
019076394,2022,08,1.03.02.19.005,0
007514353,2022,11,1.03.01.02.002,0
018992366,2022,05,1.03.01.02.005,0
012514711,2022,11,1.03.01.02.006,150210
019172867,2022,10,1.03.01.02.999,1035817
011303762,2022,11,1.03.02.02.999,22000
007555901,2022,02,1.03.02.99.999,2520870
019165468,2022,08,1.01.01.01.008,149607
019172874,2022,04,1.03.02.19.001,0
000709369,2022,05,1.03.02.05.006,2732198
019124213,2022,04,1.03.02.09.006,0
007576222,2022,09,1.03.01.02.012,0
007512843,2022,09,1.03.02.04.004,15276
032991391,2022,07,2.02.01.05.999,91500
007521212,2022,12,1.03.02.09.003,352370
007576222,2022,02,1.03.02.16.002,0
007554791,2022,07,1.02.01.01.001,228343
007554838,2022,07,1.03.02.05.005,139572
007576222,2022,12,1.03.02.11.002,0
032991391,2022,04,2.02.01.05.999,0
011303762,2022,09,1.02.01.06.001,0
011303762,2022,08,1.03.01.02.006,0
007554791,2022,08,1.10.04.01.003,0
020925866,2022,08,1.03.01.02.004,0
019171320,2022,11,1.03.01.02.007,240087
011137987,2022,09,1.03.01.02.014,0
018911761,2022,12,2.02.01.05.999,126548
007512843,2022,11,1.03.02.09.011,123000
007514353,2022,06,7.02.01.02.001,19500
007514353,2022,10,1.03.02.07.002,158800
007519815,2022,10,1.03.02.15.999,3500
032991390,2022,07,1.04.01.02.999,0
028834708,2022,05,1.03.01.01.001,0
023392442,2022,04,7.01.03.01.001,16800
015736489,2022,11,1.03.02.01.002,0
007554699,2022,11,1.03.02.02.004,46482
018973497,2022,11,7.01.99.03.001,0
018990409,2022,12,1.03.01.02.006,0
019172872,2022,08,1.03.02.04.999,0
019172874,2022,07,1.09.99.04.001,0
019072945,2022,04,1.03.02.99.999,15152
019052729,2022,11,2.02.01.07.005,72131
007576222,2022,05,1.03.02.99.999,794840
007554838,2022,10,1.03.02.17.002,1400
012541491,2022,11,1.02.01.01.001,0
007554791,2022,07,1.03.01.02.008,0
007544234,2022,11,7.02.01.01.001,0
007514353,2022,08,1.03.02.16.002,0
000717661,2022,04,1.03.01.05.999,0
007552394,2022,10,2.02.01.04.001,0
019076394,2022,11,1.03.02.05.005,0
007553443,2022,10,1.03.02.17.002,0
019165468,2022,11,1.03.02.18.999,5200
019111896,2022,06,1.03.01.02.001,31395
010736473,2022,06,1.03.02.99.999,2741675
023392442,2022,06,1.03.02.05.002,0
015736032,2022,04,1.03.02.10.001,0
019072941,2022,07,1.03.02.05.999,0
019138134,2022,12,1.10.04.99.999,0
019172874,2022,06,7.02.01.01.001,181289
018941110,2022,11,2.02.01.04.001,0
000717661,2022,09,7.02.99.99.999,0
007563110,2022,07,1.03.01.02.009,0
018973496,2022,11,1.03.02.16.002,1880
007576222,2022,12,0.00.00.99.999,0
019111896,2022,05,1.03.02.13.002,585633
007514598,2022,09,1.03.02.09.011,0
007514598,2022,11,1.03.02.13.999,0
007514598,2022,05,1.03.02.13.999,0
007514353,2022,08,1.03.02.11.002,0
007514353,2022,03,1.03.02.13.002,1219878
011138356,2022,09,1.03.02.17.002,0
012506020,2022,12,1.09.99.04.001,0
019174909,2022,02,1.03.01.05.999,0
019072941,2022,06,1.03.02.99.999,612116
019076394,2022,07,1.03.02.09.005,0
012541491,2022,12,1.03.02.04.999,0
019015206,2022,11,1.03.01.02.006,0
015736032,2022,06,1.09.99.04.001,28600
012530788,2022,05,2.02.01.07.003,0
011138356,2022,03,1.03.02.05.004,662395
018941099,2022,07,7.01.03.02.001,17422
019072945,2022,10,2.02.01.07.003,39040
000709369,2022,09,1.03.02.19.009,0
015736221,2022,07,1.03.01.02.004,0
007512843,2022,11,1.03.01.02.001,178091
018520029,2022,04,1.10.04.01.999,0
012530754,2022,06,1.03.02.07.999,106820
007514598,2022,04,1.02.01.01.001,0
007514353,2022,03,1.03.01.02.999,259574
007514598,2022,10,1.03.01.01.001,0
007514353,2022,12,1.02.01.99.999,0
007554699,2022,07,1.03.02.05.004,73827
007554900,2022,10,7.02.01.01.001,0
007552394,2022,12,1.01.02.01.001,6864
007553433,2022,08,1.03.02.05.999,0
007552394,2022,11,1.09.99.04.001,1270
007554699,2022,05,1.03.02.02.999,0
007553433,2022,11,1.03.02.14.002,0
007553443,2022,08,1.03.01.02.006,0
007553433,2022,06,1.03.02.14.002,0
007563110,2022,10,2.02.01.03.999,0
019076394,2022,11,1.03.02.13.999,0
019047613,2022,05,1.03.01.02.011,4116
011138356,2022,07,1.03.01.02.006,0
019076394,2022,06,1.03.01.02.001,5969
020925866,2022,06,1.03.02.05.005,0
019111896,2022,10,7.01.03.01.001,0
019133198,2022,07,1.03.01.02.007,423902
018941108,2022,11,1.03.02.11.002,0
007576222,2022,04,1.03.01.02.012,0
032991390,2022,03,1.03.02.04.004,0
018520029,2022,11,1.03.02.02.999,0
010736473,2022,08,1.03.02.14.999,0
012514711,2022,10,1.03.02.02.001,0
012530788,2022,04,7.01.03.01.001,0
018941099,2022,11,1.03.02.01.002,4482
019124207,2022,02,1.02.01.06.001,10568
018941108,2022,10,1.03.02.09.012,0
012541490,2022,09,2.02.01.07.999,0
018973752,2022,09,0.00.00.99.999,0
019172872,2022,08,1.02.01.01.001,17000
019035085,2022,07,1.03.02.11.002,1278939
028841383,2022,12,1.03.02.05.004,128940
007553107,2022,09,0.00.00.99.999,0
020925866,2022,11,2.02.01.03.999,81198
020925866,2022,06,1.03.02.05.004,603852
000709369,2022,07,1.02.01.06.001,0
000717661,2022,02,1.03.01.02.012,0
019028636,2022,03,7.01.01.02.001,323385
007555901,2022,03,1.09.99.04.001,5630
007554838,2022,01,1.03.02.05.004,19526
000717661,2022,03,7.01.99.03.001,0
015736032,2022,05,1.03.02.05.999,38430
000717661,2022,10,1.03.02.07.007,0
011138356,2022,06,0.00.00.99.999,0
000717661,2022,10,1.03.02.16.002,8185
000717661,2022,12,1.03.01.02.001,28755
000717661,2022,10,1.03.02.13.001,351766
019172867,2022,05,1.03.02.07.002,624441
018941110,2022,12,1.03.02.09.005,13770
000717661,2022,10,1.03.02.13.999,622261
018973756,2022,04,1.03.01.02.999,32940
018973496,2022,06,1.03.02.07.006,0
007553433,2022,03,1.03.02.11.002,0
019174909,2022,06,1.03.02.14.999,334845
018973496,2022,12,1.10.04.99.999,0
011303762,2022,03,1.03.02.05.005,40925
007563110,2022,01,1.03.01.02.004,138714
019174908,2022,10,2.02.01.99.999,0
007553107,2022,12,1.03.02.05.001,26000
019124207,2022,04,7.01.99.03.001,0
018913998,2022,09,1.03.02.07.006,0
018990409,2022,03,1.03.02.17.002,0
007553107,2022,10,1.03.02.04.999,0
025242329,2022,02,7.01.03.01.001,0
018973756,2022,05,1.03.02.02.001,0
007553433,2022,03,1.03.02.19.005,0
015736032,2022,11,1.02.01.99.999,0
023204241,2022,08,1.03.02.05.999,0
018990403,2022,04,1.03.02.14.002,0
007555901,2022,07,1.03.02.11.999,0
019178119,2022,12,7.01.99.03.001,0
023204241,2022,06,1.09.99.04.001,89472
012541491,2022,09,2.02.01.07.999,0
023204241,2022,06,1.03.02.11.002,200000
010736473,2022,06,1.03.02.05.005,229040
011138356,2022,08,2.02.01.05.999,0
012512466,2022,09,0.00.00.99.999,0
019172864,2022,09,1.03.02.13.002,0
007514598,2022,11,1.03.02.09.011,0
007514353,2022,07,1.03.02.16.002,742
007514353,2022,08,2.02.01.07.001,0
007544234,2022,12,1.03.02.07.004,0
007514353,2022,06,2.02.01.99.999,0
007544234,2022,05,7.01.01.02.001,288382
019015206,2022,09,2.02.01.04.001,0
019172867,2022,07,1.03.02.05.999,0
011138356,2022,05,1.03.02.05.006,5375604
000709369,2022,06,1.03.02.02.004,0
010736473,2022,08,1.03.02.04.999,0
000717661,2022,06,1.03.02.16.999,0
000717661,2022,10,1.03.02.17.002,3600
015749590,2022,10,7.01.03.01.001,0
019015206,2022,12,1.03.02.11.001,0
019028636,2022,06,1.03.02.07.999,45750
007555901,2022,11,1.03.02.05.001,73232
011137987,2022,04,2.02.01.05.001,0
018911763,2022,08,1.03.01.05.999,0
015749590,2022,01,1.02.01.01.001,5415
007514353,2022,10,1.03.02.07.008,0
018973496,2022,09,1.03.02.05.001,0
019028636,2022,05,2.02.03.99.001,0
019178119,2022,05,1.03.02.01.002,0
018911763,2022,08,1.03.02.07.002,0
025242329,2022,11,7.01.03.01.001,3290
019076390,2022,06,1.03.02.17.001,0
007514353,2022,07,1.02.01.09.001,0
015749590,2022,05,1.03.01.05.999,367204
011303762,2022,08,2.02.03.99.001,0
007521212,2022,10,1.03.02.05.999,558
007519815,2022,11,1.03.02.16.002,3979
007543819,2022,12,1.03.02.11.999,22500
007544234,2022,06,2.02.01.07.002,0
007514598,2022,11,2.02.01.07.003,0
007551231,2022,11,1.03.01.02.006,97600
007554699,2022,09,1.03.02.02.001,0
007554791,2022,10,7.01.03.02.001,8000
007555901,2022,02,0.00.00.99.999,0
007553443,2022,12,1.03.01.05.999,7042
007555901,2022,10,1.03.02.10.002,0
007554699,2022,05,1.03.01.02.014,9750
007563110,2022,10,7.01.01.02.001,371369
007576222,2022,11,7.01.99.99.999,30600
019012837,2022,12,1.01.01.01.002,251750
015736489,2022,10,1.09.99.04.001,0
018911760,2022,11,1.03.02.10.001,0
007555901,2022,05,1.03.02.17.999,1300
007576222,2022,03,1.03.01.02.009,0
007563110,2022,03,1.10.04.01.002,0
007553433,2022,10,1.03.02.14.002,0
007554838,2022,10,1.04.01.02.999,0
007553443,2022,01,1.03.02.05.004,275660
007554900,2022,03,0.00.00.99.999,0
007576222,2022,04,1.03.02.19.009,0
032991391,2022,02,1.03.02.99.999,5600
007555901,2022,06,1.03.02.05.005,160060
018941112,2022,01,1.03.02.17.002,241340
019111896,2022,11,1.03.02.11.999,317056
019072944,2022,09,0.00.00.99.999,0
007555901,2022,08,1.03.01.02.001,0
018992366,2022,06,2.02.01.99.001,0
019178119,2022,08,1.03.02.02.002,0
007553433,2022,06,1.03.01.02.001,0
019111896,2022,03,7.02.99.99.999,0
000717661,2022,07,1.03.02.05.005,0
007514598,2022,10,1.03.01.02.008,0
007514598,2022,12,1.03.02.04.999,0
007514598,2022,10,2.02.01.03.001,0
007512843,2022,11,0.00.00.99.999,0
010736473,2022,07,1.03.02.17.002,23700
011303762,2022,05,1.03.02.07.999,101450
007554900,2022,12,2.02.01.07.003,0
007514353,2022,07,1.02.01.99.999,0
007514598,2022,04,1.03.02.11.999,932939
018990403,2022,10,2.02.01.07.003,0
011137987,2022,12,1.03.02.09.004,97842
019172872,2022,07,7.01.03.01.001,130960
007554900,2022,09,1.02.01.99.999,0
007553443,2022,08,1.03.01.02.009,0
007544234,2022,01,0.00.00.99.999,0
007554838,2022,10,1.03.02.04.999,0
007555901,2022,09,2.02.01.03.001,0
007554791,2022,09,1.03.02.04.004,0
007563110,2022,04,1.03.02.04.999,0
007576222,2022,06,1.03.02.13.002,1182180
028841383,2022,05,2.02.01.07.999,0
007554699,2022,11,1.03.01.02.012,2965
011097558,2022,10,1.01.01.01.004,238084
012541491,2022,02,1.03.02.14.999,145219
019076390,2022,09,1.03.02.17.002,0
019172874,2022,05,1.03.01.02.006,0
019124207,2022,04,1.03.02.09.006,0
007554838,2022,12,1.03.02.04.999,0
007554791,2022,10,1.03.02.04.004,0
007554838,2022,04,7.01.03.01.001,0
010736473,2022,02,2.02.01.04.001,366810
012512466,2022,12,1.03.02.07.008,38500
007554838,2022,02,2.02.01.07.999,0
018973498,2022,09,7.02.01.01.001,0
007553107,2022,11,1.03.02.04.004,0
007555901,2022,09,1.03.02.17.999,1300
007563110,2022,06,1.03.01.05.999,102395
028841383,2022,07,1.02.01.01.001,6163
012530754,2022,07,1.03.02.09.008,0
010736473,2022,12,1.03.02.17.999,0
019138144,2022,09,1.03.02.07.006,0
011137987,2022,10,0.00.00.99.999,0
000709369,2022,06,1.03.02.13.003,0
010736473,2022,04,2.02.01.07.003,0
011137987,2022,10,1.02.01.06.001,0
019178119,2022,10,1.09.99.04.001,0
018911760,2022,06,1.03.02.14.999,0
015736032,2022,10,2.02.01.05.999,0
015736489,2022,07,1.03.02.07.999,5001
007563110,2022,08,1.03.01.02.007,172893
007554838,2022,05,1.03.02.05.005,26365
012530788,2022,12,7.02.01.01.001,0
007555901,2022,12,2.02.01.07.001,0
023204241,2022,11,1.03.02.07.008,0
019172874,2022,11,1.03.02.02.001,0
018973756,2022,04,1.10.04.01.002,0
007555901,2022,03,1.03.02.10.002,0
019072955,2022,09,1.03.02.17.002,0
019172867,2022,06,1.03.02.05.999,0
020925866,2022,02,1.03.01.02.006,0
018941112,2022,02,1.03.02.99.003,0
007514598,2022,03,1.03.01.05.999,0
007576222,2022,07,1.03.02.07.008,0
019028636,2022,06,1.03.02.17.999,0
019072944,2022,07,1.03.02.04.004,0
018973500,2022,10,1.03.02.05.002,0
000709369,2022,02,1.03.02.05.002,2080
019047613,2022,05,7.01.99.03.001,0
019174909,2022,12,1.02.01.99.999,3000
019072945,2022,11,1.03.02.07.008,0
019178119,2022,05,1.03.02.14.999,170060
019072944,2022,10,1.03.02.05.999,0
019138144,2022,12,1.03.01.02.007,26130
000709369,2022,02,1.03.02.11.999,848082
011138356,2022,12,1.03.02.17.002,450
007553433,2022,06,1.03.01.05.999,176530
007554791,2022,04,1.02.01.01.001,37103
019124213,2022,12,1.03.02.09.006,29446
011303762,2022,06,2.02.01.03.001,0
019139656,2022,12,2.02.01.07.999,0
019138144,2022,12,1.03.02.17.002,0
019172872,2022,03,7.01.99.03.001,40000
019076394,2022,12,1.03.02.07.002,160901
019172868,2022,12,2.02.01.03.999,0
019076394,2022,02,7.01.03.01.001,78815
019174908,2022,11,1.03.02.11.999,1465890
019111896,2022,09,1.03.02.05.005,0
026345691,2022,04,1.03.02.05.999,77743
011138356,2022,03,1.03.02.05.999,0
019174910,2022,11,1.03.02.04.999,0
007554838,2022,10,1.03.02.11.999,1702588
010736473,2022,05,1.03.02.14.999,12002
012541490,2022,09,1.10.04.01.003,77800
018941110,2022,05,1.03.02.11.999,1221350
023392442,2022,04,1.03.02.17.002,800
023204241,2022,02,1.03.02.11.999,1045905
007554791,2022,02,7.01.99.03.001,0
018973756,2022,06,1.03.02.05.001,0
018911761,2022,08,1.02.01.99.999,0
007552394,2022,12,0.00.00.99.999,0
023392442,2022,08,1.09.99.04.001,39301
007554699,2022,08,1.03.02.02.999,0
019076390,2022,04,7.01.99.99.999,0
019172867,2022,08,2.02.01.07.003,0
018973496,2022,08,1.04.02.05.999,14500
018973498,2022,12,1.02.01.02.001,400
019072941,2022,06,0.00.00.99.999,0
018973752,2022,10,7.01.99.99.999,0
011097558,2022,10,1.03.01.02.001,217118
019172868,2022,05,1.03.01.05.999,0
018973496,2022,10,1.03.02.11.999,503200
019172867,2022,07,1.03.02.17.999,0
018911761,2022,02,1.03.02.17.002,0
018911761,2022,08,7.01.03.01.001,23240
018913998,2022,06,1.02.01.01.001,0
019035085,2022,09,1.03.02.11.002,160000
019047613,2022,10,1.03.01.02.999,1271589
018911761,2022,12,1.02.01.01.001,0
018911761,2022,09,1.02.01.99.999,0
018911761,2022,12,7.01.99.03.001,0
010736473,2022,12,1.03.02.05.004,725829
018941112,2022,10,1.03.02.13.999,0
007576222,2022,06,0.00.00.99.999,0
015736489,2022,04,1.03.02.01.002,20710
023204241,2022,07,1.03.02.05.999,0
012530754,2022,11,1.02.01.01.001,23502
012530754,2022,09,1.03.02.10.001,0
012530788,2022,12,1.03.02.02.999,139259
010736473,2022,08,2.02.01.07.001,0
019124207,2022,06,1.03.02.02.999,88400
018941099,2022,08,7.01.01.02.001,825057
019172864,2022,08,1.03.02.09.006,0
028841383,2022,11,7.01.99.01.001,0
000717661,2022,11,1.03.02.02.002,0
019072955,2022,07,7.01.99.03.001,0
018941112,2022,05,1.03.02.11.999,3938122
018941110,2022,10,1.03.01.02.001,1519844
020925866,2022,11,0.00.00.99.999,0
019072944,2022,11,1.03.02.17.002,0
025242329,2022,06,1.03.02.14.999,216029
019052729,2022,11,1.04.02.03.001,0
007544234,2022,12,7.02.01.01.001,0
007554838,2022,04,1.10.04.01.999,0
018913998,2022,12,1.02.01.99.999,1006
032991390,2022,11,1.03.01.05.999,0
018520029,2022,08,1.03.02.09.005,0
018973500,2022,04,1.03.02.11.999,250901
015736221,2022,12,1.03.02.04.999,0
018941112,2022,10,1.03.02.07.006,0
018941099,2022,04,1.03.02.10.001,321440
019139656,2022,12,1.03.02.07.008,0
019076390,2022,10,1.04.01.02.999,102652
018520029,2022,04,1.03.01.05.999,11880
007549252,2022,10,0.00.00.99.999,0
019072944,2022,06,7.01.03.01.001,28200
000709369,2022,04,1.03.02.13.003,0
007514598,2022,09,2.02.01.07.003,0
019047613,2022,04,1.03.01.05.999,32427
011138356,2022,03,7.02.01.01.001,51975
007554791,2022,07,1.03.02.13.999,1165320
023204241,2022,03,1.03.02.11.001,0
011137987,2022,03,7.01.03.01.001,0
019124213,2022,07,0.00.00.99.999,0
015736221,2022,04,7.01.01.02.001,355283
019072941,2022,09,1.03.02.05.999,0
007563110,2022,09,1.10.04.01.999,0
019111896,2022,04,1.03.02.05.002,0
007555901,2022,08,1.10.04.01.999,0
020925866,2022,09,7.01.99.03.001,0
007555901,2022,09,2.02.01.07.999,0
012530754,2022,08,7.02.99.99.999,0
019035085,2022,05,1.03.02.14.999,498659
018941110,2022,07,1.09.99.04.001,0
019111896,2022,12,1.03.01.02.006,24400
019172868,2022,03,1.03.02.07.999,134375
018520029,2022,09,1.03.02.09.005,30141
007554699,2022,09,7.01.99.03.001,0
019111896,2022,08,1.03.01.02.009,0
018520029,2022,11,1.03.02.09.006,0
019111896,2022,09,1.03.02.13.002,0
020925866,2022,08,1.03.02.13.001,73322
019111896,2022,12,1.03.02.10.001,0
012541491,2022,06,1.03.01.02.001,0
019172872,2022,12,1.03.01.02.012,0
007563110,2022,05,1.03.02.16.002,4270
012530788,2022,10,2.02.03.99.001,0
007512843,2022,10,1.09.99.04.001,60600
015736032,2022,02,1.03.02.17.002,0
007563110,2022,12,2.02.01.05.001,0
017384804,2022,05,1.03.02.09.011,0
000709369,2022,01,1.03.02.17.999,43800
019072945,2022,07,1.03.02.09.005,0
019172867,2022,03,1.03.02.07.006,281330
012512466,2022,02,1.04.02.03.001,836500
011137987,2022,07,0.00.00.99.999,0
007514598,2022,06,1.03.02.09.005,0
019072955,2022,01,1.03.02.09.005,149757
026345691,2022,08,1.01.02.01.001,533100
019172868,2022,07,1.03.02.07.002,129052
007514353,2022,10,1.03.01.05.003,0
007514598,2022,08,1.03.02.05.001,0
007514598,2022,03,1.03.02.14.002,817909
007514353,2022,04,1.03.02.07.007,0
010736473,2022,08,1.03.02.16.002,0
032991391,2022,08,1.03.02.05.001,99693
007544234,2022,04,1.03.02.13.999,523990
019178119,2022,09,1.03.02.09.003,0
007544234,2022,04,1.03.01.02.014,2554
007514353,2022,10,1.03.02.07.999,148062
007544234,2022,12,1.03.02.09.011,0
007514598,2022,01,1.03.02.14.002,502867
007514598,2022,03,1.03.02.09.006,0
007553443,2022,11,1.03.02.01.002,43773
007553443,2022,10,1.03.02.04.999,0
007519815,2022,12,1.03.02.02.004,0
007554699,2022,05,7.01.99.03.001,0
007555901,2022,04,1.03.02.17.001,0
007554699,2022,11,7.02.04.01.001,6700
007553433,2022,09,1.03.01.02.999,107389
007544234,2022,10,1.03.02.11.999,1282664
007554699,2022,07,1.03.02.04.999,0
007554791,2022,08,1.03.01.02.999,182922
007554791,2022,06,1.03.02.05.002,0
007576222,2022,10,1.03.02.09.006,274546
007554791,2022,06,1.03.02.10.001,855249
007563110,2022,06,2.02.01.05.999,0
010736473,2022,09,1.03.02.05.001,60952
007554838,2022,12,1.03.02.07.007,0
007553107,2022,11,2.02.01.03.003,0
007553443,2022,07,1.10.04.01.999,0
007555901,2022,04,2.02.01.04.001,18788
007552394,2022,12,1.03.02.11.999,73200
007553433,2022,02,1.03.02.19.005,9527
007553443,2022,06,1.03.02.13.999,207146
007553443,2022,05,1.03.02.17.002,0
007543819,2022,11,1.03.01.02.999,1204722
007554838,2022,02,1.03.02.05.999,2738849
007563110,2022,05,1.04.02.05.999,0
007554699,2022,09,1.03.02.16.002,0
007554900,2022,10,1.02.01.02.001,0
007553433,2022,06,1.03.02.05.001,127425
007576222,2022,03,1.03.01.02.012,230702
007576222,2022,08,2.02.01.07.002,3502620
007576222,2022,07,1.03.02.13.002,303780
007554900,2022,03,1.03.01.02.006,32940
007543819,2022,12,1.10.04.01.003,546000
007553443,2022,11,1.03.02.07.006,25945
007554699,2022,09,1.03.02.13.999,540031
007555901,2022,05,1.03.02.05.001,65784
007563110,2022,10,1.03.02.07.003,53680
007563110,2022,05,2.02.01.07.003,0
007554699,2022,06,7.01.01.02.001,683738
007555901,2022,11,1.03.02.07.002,3609299
007554900,2022,04,1.03.02.05.002,113715
007563110,2022,07,1.03.02.09.005,0
007576222,2022,03,2.02.01.04.001,0
010736473,2022,06,1.03.02.05.999,18446
007576222,2022,06,1.03.02.10.001,370400
010736473,2022,03,1.03.02.99.999,787100
019138134,2022,11,1.03.02.17.002,0
007563110,2022,08,1.09.99.04.001,0
010736473,2022,08,1.03.02.13.002,0
010736473,2022,12,1.03.02.07.002,0
028834708,2022,12,0.00.00.99.999,0
028841195,2022,11,1.03.02.15.999,1065900
028841383,2022,11,1.03.02.10.001,0
017384804,2022,11,1.03.02.02.999,0
018990403,2022,02,1.03.01.02.001,84836
032991391,2022,06,1.03.02.05.006,648657
012541491,2022,07,1.03.01.02.001,0
015736221,2022,11,1.03.02.07.008,0
018911761,2022,11,1.03.01.02.001,167262
018940817,2022,02,1.03.02.09.011,117120
019165468,2022,12,1.03.02.11.002,0
023204241,2022,02,1.03.02.07.999,50081
023392442,2022,12,1.03.01.02.004,0
018973752,2022,08,1.03.01.02.006,0
018973756,2022,04,1.03.02.09.011,21791
018973756,2022,12,1.10.04.01.002,0
018973497,2022,12,0.00.00.99.999,0
018973496,2022,10,1.03.01.05.999,10643
018990409,2022,01,1.03.02.07.002,49801
019015206,2022,10,1.03.02.11.999,0
019015206,2022,05,2.02.01.04.001,0
018911760,2022,07,1.03.01.05.999,99152
018913998,2022,12,1.03.02.11.002,16590
019174910,2022,04,0.00.00.99.999,0
020925866,2022,05,1.10.03.01.001,0
000709369,2022,08,1.03.01.05.999,28479
012530754,2022,08,7.01.01.02.001,355997
017384804,2022,12,1.03.01.02.001,28762
018940817,2022,02,2.02.01.07.005,174582
019072955,2022,08,1.03.02.09.004,0
019072945,2022,03,1.03.01.02.012,0
019076390,2022,11,1.03.02.05.001,25649
019124207,2022,06,1.02.01.06.001,26928
018941112,2022,01,1.03.02.09.012,9422
018973496,2022,01,1.02.01.01.001,2593
019111896,2022,09,7.01.03.01.001,0
019124207,2022,07,1.03.02.05.004,176998
018992366,2022,09,1.03.01.02.008,31722
019138144,2022,07,1.03.02.05.001,0
019139656,2022,12,1.10.03.01.001,19700
018940817,2022,04,1.03.01.02.006,14457
026345691,2022,10,1.01.01.01.002,0
012514711,2022,11,1.03.02.18.999,15000
025242329,2022,08,7.01.03.01.001,38710
023204241,2022,03,1.03.02.99.999,0
025242329,2022,03,1.03.02.11.002,0
023392442,2022,06,1.10.04.99.999,0
012530788,2022,06,1.03.02.04.999,0
023392442,2022,10,7.01.03.01.001,50000
019172867,2022,09,1.03.02.11.999,270000
018990409,2022,07,1.02.01.99.999,1600
018973498,2022,06,7.02.01.01.001,0
019012837,2022,12,2.02.01.07.999,1760832
019015206,2022,08,1.09.99.04.001,0
019178119,2022,12,1.02.01.01.001,14518
019172874,2022,09,1.03.02.09.005,0
019072945,2022,09,1.03.02.09.005,0
019178119,2022,10,1.03.02.17.002,25000
019076390,2022,08,1.02.01.01.001,0
019035085,2022,03,1.03.02.04.004,25620
019035085,2022,03,1.03.02.11.002,2311419
019072941,2022,06,7.01.01.02.001,131378
019015206,2022,01,1.03.01.02.999,4458
019076394,2022,09,1.03.02.02.002,0
019124207,2022,02,1.03.02.05.004,296991
018941112,2022,02,1.03.01.05.999,19114
019072945,2022,07,1.03.02.07.007,0
019172872,2022,09,1.03.01.05.999,0
019171320,2022,11,1.03.01.05.999,0
019171320,2022,09,1.03.02.02.004,16730
019172867,2022,02,1.03.01.02.011,3359
019178119,2022,10,1.03.02.99.999,0
026345691,2022,11,1.03.01.02.007,111097
032991391,2022,01,0.00.00.99.999,0
032991391,2022,07,0.00.00.99.999,0
025242329,2022,10,1.03.02.11.999,16452
015735784,2022,11,2.02.01.07.003,28670
015736032,2022,06,1.03.01.02.006,0
015736489,2022,07,1.03.02.01.002,0
015736489,2022,09,1.03.02.17.002,0
015736489,2022,10,1.03.02.19.006,0
018992366,2022,06,1.03.02.02.002,67996
019172874,2022,12,2.02.01.07.001,0
019178119,2022,04,0.00.00.99.999,0
019178119,2022,01,1.03.02.17.999,7000
028841383,2022,12,1.03.01.05.999,363807
012512466,2022,04,1.03.01.02.007,89969
007554838,2022,05,7.01.99.03.001,0
019072941,2022,03,1.03.02.11.999,0
019072955,2022,05,7.01.01.02.001,101987
019076390,2022,12,1.02.01.01.001,16286
019076394,2022,06,1.09.99.04.001,0
019124207,2022,11,1.02.01.01.001,0
020925866,2022,03,0.00.00.99.999,0
019172872,2022,06,1.04.01.02.017,125000
019172874,2022,10,1.03.02.11.999,1415834
019174908,2022,09,1.03.02.11.001,0
028834708,2022,10,1.03.01.02.007,0
028841383,2022,03,1.04.02.05.999,44965
015736221,2022,03,1.03.02.05.999,0
032991390,2022,12,7.01.99.03.001,0
032991390,2022,12,7.02.01.01.001,0
018520029,2022,03,1.03.01.01.001,0
018911760,2022,09,1.03.02.09.010,0
015736032,2022,03,1.03.01.02.011,23307
015736032,2022,04,1.03.01.05.999,0
015736221,2022,12,1.10.05.01.001,0
018911761,2022,12,1.03.02.09.005,15616
018911761,2022,05,1.03.02.13.999,0
012530754,2022,06,1.03.02.05.005,0
020925866,2022,08,1.03.02.05.004,327066
020925866,2022,09,2.02.01.05.001,76982
020925866,2022,05,1.03.01.02.012,0
023204241,2022,05,1.03.02.05.999,0
023204241,2022,05,1.03.02.99.999,0
030862963,2022,12,1.09.99.04.001,1209
019047613,2022,07,1.03.02.04.999,119000
007555901,2022,11,1.03.02.05.006,30724
019172867,2022,08,7.01.03.01.001,291860
019178119,2022,07,1.03.02.19.009,7003
011303762,2022,07,2.02.01.04.001,0
011303762,2022,05,7.01.03.01.001,31218
015749590,2022,10,1.03.02.09.011,0
015749590,2022,10,7.01.01.02.001,0
025242329,2022,11,1.03.02.02.002,0
019076394,2022,04,1.03.01.01.001,0
020925866,2022,08,1.03.02.09.005,0
019111896,2022,02,7.01.01.02.001,1393937
019133198,2022,12,1.03.01.02.008,25086
011138356,2022,11,1.03.02.16.002,14430
019076394,2022,09,2.02.01.05.999,0
011138356,2022,04,7.01.99.03.001,100000
007576222,2022,01,1.10.04.01.999,498800
015735784,2022,08,7.01.03.01.001,122450
015736032,2022,06,1.03.02.02.001,8800
018911761,2022,12,1.03.02.19.011,0
018911763,2022,07,1.03.02.09.006,0
018913998,2022,02,1.02.01.01.001,4968
